"GEOID20","iteration_0","iteration_50","iteration_100","iteration_150","iteration_200","iteration_250","iteration_300","iteration_350","iteration_400","iteration_450","iteration_500","iteration_550","iteration_600","iteration_650","iteration_700","iteration_750","iteration_800","iteration_850","iteration_900","iteration_950","iteration_1000","iteration_1050","iteration_1100","iteration_1150","iteration_1200","iteration_1250","iteration_1300","iteration_1350","iteration_1400","iteration_1450","iteration_1500","iteration_1550","iteration_1600","iteration_1650","iteration_1700","iteration_1750","iteration_1800","iteration_1850","iteration_1900","iteration_1950","iteration_2000","iteration_2050","iteration_2100","iteration_2150","iteration_2200","iteration_2250","iteration_2300","iteration_2350","iteration_2400","iteration_2450","iteration_2500","iteration_2550","iteration_2600","iteration_2650","iteration_2700","iteration_2750","iteration_2800","iteration_2850","iteration_2900","iteration_2950","iteration_3000","iteration_3050","iteration_3100","iteration_3150","iteration_3200","iteration_3250","iteration_3300","iteration_3350","iteration_3400","iteration_3450","iteration_3500","iteration_3550","iteration_3600","iteration_3650","iteration_3700","iteration_3750","iteration_3800","iteration_3850","iteration_3900","iteration_3950","iteration_4000","iteration_4050","iteration_4100","iteration_4150","iteration_4200","iteration_4250","iteration_4300","iteration_4350","iteration_4400","iteration_4450","iteration_4500","iteration_4550","iteration_4600","iteration_4650","iteration_4700","iteration_4750","iteration_4800","iteration_4850","iteration_4900","iteration_4950","iteration_5000"
"37183001-11",16,16,16,48,36,37,27,36,3,3,41,16,16,16,39,16,39,39,49,49,49,36,11,11,11,11,11,10,29,29,18,29,29,29,18,36,11,11,36,47,6,41,6,8,39,49,39,39,32,6,49,39,39,47,27,39,5,39,15,6,6,11,15,15,8,8,8,15,11,2,11,32,2,2,2,19,2,47,47,47,47,47,47,47,47,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"37183001-10",16,16,16,48,36,37,27,36,3,3,41,16,16,16,39,16,3,39,49,49,49,36,11,49,11,11,11,10,29,29,18,29,29,29,18,36,11,11,36,47,6,41,11,6,49,49,39,39,49,39,49,39,39,47,27,39,5,39,15,6,6,11,15,15,8,8,8,15,11,11,11,32,2,2,2,19,2,47,47,47,47,47,47,47,47,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"37037000021",49,38,38,27,27,36,38,38,38,32,2,2,27,8,27,3,11,36,36,14,11,8,8,36,36,8,8,49,49,36,47,44,11,47,47,47,6,6,44,44,44,44,36,36,14,6,6,25,14,8,8,32,41,41,41,32,32,32,32,4,3,3,41,5,5,25,5,25,8,8,6,16,16,16,25,25,25,25,41,41,41,5,5,5,34,34,34,34,31,48,48,48,34,34,24,24,46,37,24,24,13
"37049000005",40,40,40,10,39,47,10,47,47,47,47,40,42,47,4,50,37,37,37,10,10,10,37,37,40,18,18,4,4,50,14,14,50,50,50,27,27,27,27,19,19,19,19,19,19,34,34,37,37,37,37,2,44,42,42,42,42,36,36,37,36,16,36,36,16,14,14,36,36,36,36,36,39,39,36,36,36,36,36,36,14,14,6,27,27,36,21,21,21,21,21,6,21,6,6,6,6,6,6,6,50
"37049000003",40,40,40,10,39,47,10,47,47,47,47,40,42,47,4,50,37,37,37,10,10,10,37,37,40,47,27,4,4,50,14,14,50,50,50,27,27,27,27,19,19,19,19,19,19,34,34,42,42,42,42,42,42,42,42,42,42,36,36,37,36,16,36,36,16,14,14,36,36,36,36,36,39,39,36,36,36,36,36,36,14,14,6,27,27,36,21,21,21,21,21,6,21,6,6,6,6,6,6,6,50
"37049000002",40,40,40,10,39,47,10,47,47,47,47,40,40,50,50,50,37,37,37,10,10,10,37,37,40,47,27,4,4,50,14,14,50,50,50,42,27,27,27,19,19,19,19,19,19,34,34,42,42,42,42,2,44,44,42,42,42,36,36,37,36,16,36,36,16,14,14,36,36,36,36,36,39,39,36,36,36,36,36,36,14,14,6,27,27,36,21,21,21,21,21,6,21,6,6,6,6,6,6,6,50
"37131CREEKS",34,10,29,29,29,40,29,29,29,37,29,37,36,37,37,10,10,10,10,16,19,18,18,18,18,4,4,18,40,27,40,32,27,18,34,34,34,50,42,42,42,14,34,5,5,5,5,27,27,4,4,16,36,4,4,4,4,49,11,14,14,42,2,2,2,42,39,16,42,42,42,42,42,42,6,6,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,21,27,11,11,11,11
"3712700P23A",41,36,50,50,3,41,3,3,29,37,37,37,37,36,18,10,18,16,16,16,18,19,10,27,10,10,37,37,32,40,27,16,37,37,37,37,37,37,37,37,37,42,42,42,37,37,4,4,4,27,27,27,27,16,2,2,2,2,2,2,2,2,42,42,42,2,2,37,37,37,37,37,11,11,11,11,6,6,6,6,50,50,50,50,50,50,50,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"37125000TLT",12,45,45,45,45,45,12,12,12,12,12,12,12,12,24,21,21,44,20,24,24,24,25,25,25,43,38,38,38,12,12,45,38,38,2,2,2,25,25,1,24,21,21,18,18,41,1,38,38,38,38,30,30,30,12,12,12,30,30,23,30,30,30,30,21,21,34,34,34,47,41,34,34,34,41,41,41,41,25,34,34,34,29,29,25,25,24,24,24,24,24,24,24,24,34,34,34,34,34,34,24
"37049000007",40,40,40,10,39,47,10,20,20,40,40,40,42,47,4,50,37,37,37,10,10,10,47,50,40,18,18,40,37,37,37,14,50,50,50,27,27,27,27,19,19,19,19,19,19,34,34,42,42,42,42,2,44,42,42,42,42,36,36,37,36,16,36,36,16,14,14,36,36,36,36,36,39,39,36,36,36,36,36,36,14,14,6,27,27,36,21,21,21,21,21,6,21,6,6,6,6,6,6,6,50
"3707300004S",34,10,29,29,29,40,29,29,37,36,36,36,36,37,37,18,10,10,10,37,19,18,18,18,18,4,4,18,40,27,40,32,27,18,34,34,34,50,42,42,34,34,34,5,5,5,5,27,27,4,5,4,36,4,4,4,4,49,11,14,14,42,2,2,2,42,39,16,42,42,42,42,42,42,6,6,14,14,14,14,36,36,36,36,36,27,27,27,27,27,27,21,27,27,27,27,27,11,11,11,11
"37183017-09",16,16,16,48,36,37,27,16,27,27,3,16,16,39,16,16,39,39,49,49,49,36,49,49,11,11,11,10,18,18,18,29,29,34,18,36,36,49,11,11,11,11,8,6,8,8,8,36,39,49,39,49,49,49,47,49,49,6,49,11,27,47,27,27,27,39,41,41,2,2,2,2,32,37,37,37,37,37,4,32,37,37,37,37,37,37,37,37,37,50,50,50,50,31,31,50,50,50,29,29,29
"3712900CF06",19,19,25,25,20,20,50,50,50,50,19,19,20,20,19,19,19,19,41,41,48,48,48,48,48,48,48,48,48,48,48,48,48,48,16,16,48,16,48,14,48,16,16,15,15,15,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,44,44,44,44,44,44,44,44,44,21,21,21,21,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
"3715500026A",20,11,20,19,11,42,11,42,42,42,50,50,25,25,48,25,25,25,44,44,44,41,44,41,24,41,47,24,24,24,24,24,41,24,19,41,41,41,19,18,2,18,18,21,2,21,21,21,50,15,15,50,50,34,21,21,34,34,19,19,19,19,19,30,21,21,21,21,21,50,50,50,41,41,34,34,34,34,34,25,25,25,25,25,29,29,29,29,29,29,29,14,14,14,29,14,31,31,31,31,31
"37025009-00",38,46,46,46,14,14,46,46,45,8,24,24,24,24,35,33,38,38,24,20,7,30,43,20,7,25,7,45,45,12,12,12,2,6,15,15,7,2,2,2,21,24,24,24,12,38,38,1,30,30,12,24,38,38,38,38,38,12,17,33,33,33,33,28,28,28,45,45,45,45,45,28,28,28,43,29,8,29,29,16,43,43,43,43,24,24,25,28,28,28,28,28,28,33,33,33,33,25,25,25,25
"3712900CF05",19,19,25,25,20,20,50,50,50,50,19,19,20,20,40,19,19,19,41,41,48,48,48,48,48,48,48,48,48,48,48,48,48,42,16,16,48,16,48,14,48,16,16,48,48,15,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,44,44,44,44,44,44,44,44,44,21,21,21,21,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
"37177000001",10,29,29,29,29,40,29,29,37,36,36,36,36,37,37,18,10,10,10,37,10,10,37,37,18,4,4,40,37,37,37,37,4,4,27,42,50,4,34,34,34,34,49,27,27,27,27,5,5,5,5,4,4,36,36,36,36,42,42,42,42,14,14,14,14,16,36,14,14,14,14,14,14,14,14,14,14,14,14,14,36,36,36,36,36,27,27,27,27,27,27,21,27,27,27,27,21,21,21,21,21
"370330PROVI",21,21,26,26,26,26,34,2,18,18,38,38,49,49,29,29,2,2,2,2,2,2,3,3,2,2,1,1,39,10,10,10,18,32,40,29,29,29,29,49,49,49,14,34,16,16,16,16,16,16,16,5,11,11,11,11,11,4,41,41,47,32,32,41,47,47,25,47,31,16,16,19,19,6,42,5,5,15,15,19,19,19,19,15,15,15,2,2,41,41,41,41,41,41,46,46,47,47,47,47,48
"37037000015",49,38,38,27,27,36,38,38,38,32,2,2,27,8,27,3,11,36,36,14,11,8,8,36,36,8,8,49,49,8,47,44,11,47,47,47,6,6,44,44,44,44,36,36,14,6,6,25,14,8,8,32,41,41,41,32,32,32,32,32,41,41,41,5,5,32,32,25,8,8,6,16,16,16,25,25,25,25,41,41,41,5,5,5,34,34,34,34,31,48,48,48,34,34,24,24,46,37,24,24,13
"3712900CF02",19,19,25,25,20,20,50,50,50,50,19,19,20,20,40,20,20,20,42,42,48,48,48,48,48,48,48,48,48,48,48,48,48,42,16,16,48,16,48,14,48,16,16,48,48,2,2,2,2,2,2,37,37,48,48,48,48,48,48,48,48,48,48,48,48,44,44,44,44,44,44,44,44,44,21,21,21,21,21,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
"3712900CF01",19,25,25,25,20,20,50,50,50,50,20,20,20,20,40,20,20,20,42,42,48,48,48,48,48,48,48,48,48,48,48,48,48,48,16,16,48,48,48,14,48,16,16,48,48,2,2,2,2,2,2,37,37,48,48,37,37,37,44,44,44,44,44,44,44,48,48,27,50,21,21,21,21,21,21,21,21,21,21,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
"37183017-10",47,47,36,36,16,16,16,36,3,3,41,41,41,16,39,36,3,18,18,18,16,16,16,19,49,49,16,16,18,18,18,29,29,29,18,36,18,36,11,11,6,41,11,44,49,49,39,39,49,49,39,36,49,49,47,5,39,6,49,11,27,47,27,27,27,39,41,41,2,2,2,2,32,37,37,37,37,37,4,32,37,37,37,37,37,37,37,37,37,50,50,50,50,31,31,50,50,50,29,29,29
"37123000LIT",12,45,45,45,45,45,12,12,12,12,12,12,12,12,35,21,33,38,24,20,7,30,38,20,25,43,7,45,45,12,12,12,2,6,2,15,7,21,21,1,24,24,21,18,18,41,1,38,38,30,12,24,38,38,24,38,38,30,30,23,30,30,30,30,21,21,34,34,34,47,41,34,34,34,41,41,41,41,25,34,34,34,29,29,25,25,24,24,24,24,24,24,24,24,34,34,34,34,34,34,24
"37183001-02",16,16,16,48,48,48,41,16,3,3,41,16,16,39,39,16,49,49,11,36,36,36,49,49,19,19,49,11,44,29,18,18,39,11,11,11,11,11,36,47,6,41,6,11,49,49,39,39,39,39,49,39,39,47,27,39,5,39,15,6,6,11,15,15,8,8,8,15,11,11,11,32,2,2,2,19,2,47,47,47,47,47,47,47,47,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"37183001-01",16,16,16,48,48,48,41,16,3,3,41,16,16,39,39,16,39,39,49,49,49,36,49,49,19,11,11,10,18,29,18,29,29,29,18,36,11,11,36,47,11,11,11,11,49,49,39,39,39,39,49,39,39,47,27,39,5,39,15,6,6,11,15,15,8,8,8,15,11,11,11,32,2,2,2,19,2,47,47,47,47,47,47,47,47,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
"37179000007",14,33,33,46,46,8,8,8,8,8,45,33,33,33,33,12,12,30,30,30,46,38,30,30,30,30,46,43,43,43,38,38,45,45,45,45,45,45,45,45,45,31,31,31,31,30,31,31,30,12,28,28,28,28,28,28,28,28,28,28,28,28,28,33,33,1,1,29,29,29,29,29,29,29,28,17,17,17,17,13,13,13,13,13,13,13,13,25,25,25,25,25,25,25,25,25,25,33,33,33,33
"37179000006",14,33,33,14,14,8,8,8,8,45,45,33,33,33,33,12,12,30,30,30,46,38,30,30,30,30,46,45,45,45,45,38,45,45,45,45,45,45,45,45,45,31,31,31,31,30,31,31,1,12,38,30,38,38,24,38,38,12,17,33,33,33,33,33,33,1,1,29,29,29,29,29,29,29,28,17,17,17,17,13,13,13,13,13,13,13,13,25,25,25,25,25,25,25,25,25,25,33,33,33,33
"37179000005",14,33,33,14,46,8,8,8,8,45,45,33,33,33,33,12,12,30,30,30,46,38,30,30,30,30,46,43,43,43,38,38,45,45,45,45,45,45,45,45,45,31,31,31,31,30,31,31,1,12,28,28,28,28,28,28,28,28,28,28,28,28,28,33,33,1,1,29,29,29,29,29,29,29,28,17,17,17,17,13,13,13,13,13,13,13,13,25,25,25,25,25,25,25,25,25,25,33,33,33,33
"3706100ALBE",36,3,47,40,50,50,20,10,10,25,4,25,4,42,42,41,50,50,50,19,47,47,47,39,27,27,41,41,41,41,4,27,50,14,24,14,49,14,14,48,15,15,15,16,42,42,42,34,34,34,34,34,2,19,19,14,19,19,39,39,39,39,50,50,50,37,37,48,23,23,23,23,50,50,50,50,50,50,50,50,21,21,21,14,14,14,14,23,23,23,23,23,23,23,23,23,23,23,50,50,6
"37067000111",22,22,22,22,18,18,18,18,34,34,43,34,34,34,34,26,1,26,26,34,34,26,26,45,1,1,3,26,3,1,1,3,3,12,12,12,1,3,1,10,3,7,7,7,40,7,3,3,3,7,3,29,29,29,29,10,25,25,25,25,25,25,25,25,25,4,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
"37179000004",14,33,33,14,46,8,8,8,8,45,45,33,33,33,33,12,12,30,30,30,46,38,30,30,30,30,46,45,45,45,45,38,45,45,45,45,45,45,45,45,45,31,31,31,31,30,31,31,1,12,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,1,29,29,29,29,29,29,29,28,17,17,17,17,13,13,13,13,13,13,13,13,25,25,25,25,25,25,25,25,25,25,33,33,33,33
"37179000003",14,33,33,14,46,8,8,8,8,45,45,33,33,33,33,12,38,38,24,20,7,38,30,30,30,30,46,43,43,43,38,38,45,45,45,45,45,45,45,45,45,31,31,31,31,30,31,31,1,38,28,28,28,28,28,28,28,28,28,28,28,28,28,33,33,1,1,29,29,29,29,29,29,29,28,17,17,17,17,13,13,13,13,13,13,13,13,25,25,25,25,25,25,25,25,25,25,33,33,33,33
"37179000002",14,33,33,46,46,8,8,8,8,8,45,33,33,33,33,12,12,30,30,30,46,38,30,30,30,30,46,43,43,43,38,38,45,45,45,45,45,45,45,45,45,31,31,31,31,30,31,31,30,38,28,28,28,28,28,28,28,28,28,28,28,28,28,33,33,1,1,29,29,29,29,29,29,29,28,17,17,17,17,13,13,13,13,13,13,13,13,25,25,25,25,25,25,25,25,25,25,33,33,33,33
"3701300WDPD",10,29,40,10,39,47,10,47,47,47,47,40,42,47,4,50,37,37,37,10,10,10,37,37,40,18,18,40,37,37,37,37,4,4,27,27,50,27,34,34,34,34,49,27,27,27,27,5,5,5,5,4,4,36,36,36,36,42,42,42,42,14,14,14,14,16,36,14,14,14,14,14,14,14,14,14,14,14,14,14,36,36,36,36,36,27,27,27,27,27,27,21,27,27,27,27,21,21,21,21,21
"37125000PDN",12,45,45,45,45,45,12,12,12,12,12,12,12,12,24,21,21,44,20,24,24,24,25,25,25,43,38,38,38,45,45,45,38,38,2,2,2,25,25,1,24,21,21,18,18,41,1,38,38,38,38,30,30,30,12,12,12,30,30,23,30,30,30,30,21,21,34,34,34,47,41,34,34,34,41,41,41,41,25,34,34,34,29,29,25,25,24,24,24,24,24,24,24,24,34,34,34,34,34,34,24
"37179000001",14,33,33,14,46,8,8,8,8,45,45,33,33,33,33,12,12,30,30,30,46,38,30,30,30,30,46,43,43,43,38,38,45,45,45,45,45,45,45,45,45,31,31,31,31,30,31,31,1,12,28,28,28,28,28,28,28,28,28,28,28,28,28,33,33,1,1,29,29,29,29,29,29,29,28,17,17,17,17,13,13,13,13,13,13,13,13,25,25,25,25,25,25,25,25,25,25,33,33,33,33
"371510000TT",43,43,45,12,12,12,14,14,12,12,12,12,12,12,38,21,21,34,34,6,21,21,21,21,26,45,45,46,46,2,2,2,12,2,6,40,15,21,21,7,10,25,29,1,29,1,41,41,40,40,30,12,12,12,30,30,30,17,38,38,38,12,45,45,31,38,12,31,5,5,8,8,4,4,16,16,16,16,16,29,29,29,34,34,5,5,5,5,5,5,30,30,30,30,30,30,5,5,13,13,34
"37177000003",10,29,29,29,29,40,29,29,37,36,36,36,36,37,37,18,10,10,10,37,10,10,37,37,40,47,27,40,37,37,37,37,4,4,27,42,50,4,34,34,34,34,49,27,27,27,27,5,5,5,5,4,4,36,36,36,36,42,42,42,42,14,14,14,14,16,36,14,14,14,14,14,14,14,14,14,14,14,14,14,36,36,36,36,36,27,27,27,27,27,27,21,27,27,27,27,21,21,21,21,21
"37037000018",49,38,38,27,27,36,38,38,38,32,2,2,27,8,27,3,11,36,36,14,11,8,8,36,36,8,8,49,49,8,47,44,11,47,47,47,6,6,44,44,44,44,36,36,14,6,6,25,14,8,8,32,41,41,50,50,50,14,50,50,34,34,39,39,32,25,5,25,8,8,6,16,16,16,25,25,25,25,41,41,41,5,5,5,34,34,34,34,31,48,48,48,34,34,24,24,46,37,24,24,13
"37177000002",10,29,29,29,29,40,29,29,37,36,36,36,36,37,37,18,10,10,10,37,10,10,37,37,40,47,27,40,37,37,37,37,4,4,27,42,50,4,34,34,34,34,49,27,27,27,27,5,5,5,5,4,4,36,36,36,36,42,42,42,42,14,14,14,14,16,36,14,14,14,14,14,14,14,14,14,14,14,14,14,36,36,36,36,36,27,27,27,27,27,27,21,27,27,27,27,21,21,21,21,21
"371510000TR",43,43,8,12,12,12,14,14,49,2,49,14,2,32,32,21,21,21,21,6,1,21,21,21,21,3,45,46,46,2,2,2,12,2,6,40,15,21,21,7,10,25,29,1,29,1,41,41,40,40,30,12,12,12,30,30,30,17,38,38,38,12,45,45,31,38,12,31,5,5,8,8,4,4,16,16,16,16,16,29,29,29,34,34,5,5,5,5,5,5,30,30,30,30,30,30,5,5,13,13,34
"37183017-13",47,47,36,36,38,16,16,36,3,27,3,16,16,16,16,36,39,3,3,18,16,16,16,19,49,11,11,10,18,18,29,34,34,34,29,36,18,49,11,11,41,6,11,6,8,8,8,36,39,49,39,49,49,49,47,5,39,6,49,11,27,47,27,27,27,39,41,41,2,2,2,2,32,37,37,37,37,37,4,32,37,37,37,37,37,37,37,37,37,50,50,50,50,31,31,50,50,50,29,29,29
"3701700P202",25,6,6,42,42,25,19,19,19,19,25,4,50,40,20,40,40,40,25,25,42,42,44,44,50,50,50,50,50,4,50,41,42,19,14,19,19,19,18,50,50,50,50,50,21,48,15,15,15,50,2,15,34,34,21,21,34,34,19,19,19,19,19,34,34,34,21,21,21,50,50,50,41,41,34,34,34,34,34,25,25,25,25,25,29,29,29,29,29,29,29,14,14,14,29,14,31,31,31,31,31
"37183017-12",47,47,36,36,38,16,16,16,27,27,3,16,16,16,16,16,39,39,49,49,49,36,49,19,11,11,11,10,18,18,18,29,29,34,29,18,36,49,11,11,41,6,8,6,8,8,8,36,39,49,39,49,49,49,47,5,39,11,49,11,27,47,27,27,27,39,41,41,2,2,2,2,32,37,37,37,37,37,4,32,37,37,37,37,37,37,37,37,37,50,50,50,50,31,31,50,50,50,29,29,29
"3701700P201",25,6,6,42,42,25,19,19,19,19,25,4,50,40,20,40,40,40,25,25,42,42,44,44,50,50,50,50,50,4,50,41,42,19,14,19,19,19,18,50,50,50,50,50,21,48,15,15,15,50,2,15,34,34,21,21,34,34,19,19,19,19,19,34,34,34,21,21,21,50,50,50,41,41,34,34,34,34,34,25,25,25,25,25,29,29,29,29,29,29,29,14,14,14,29,14,31,31,31,31,31
"37183017-11",47,47,36,36,16,16,16,36,3,3,41,41,41,16,39,36,3,18,18,18,16,16,16,19,49,11,11,16,29,18,29,29,29,29,18,36,18,36,11,11,6,41,11,44,49,49,39,39,49,49,39,36,49,49,47,5,39,6,49,11,27,47,27,27,27,39,41,41,2,2,2,2,32,37,37,37,37,37,4,32,37,37,37,37,37,37,37,37,37,50,50,50,50,31,31,50,50,50,29,29,29
"37179000009",46,42,42,14,14,14,45,45,45,45,24,24,24,24,24,33,38,38,24,20,7,30,30,30,30,30,7,45,45,45,45,38,45,45,45,45,45,45,45,45,45,31,31,31,31,30,31,31,1,12,38,30,38,38,24,38,38,12,17,33,33,33,33,28,28,28,45,45,45,45,45,28,28,28,43,29,8,29,29,16,43,43,43,43,24,24,25,28,25,25,25,25,25,25,25,25,25,25,25,25,25
"37179000008",46,42,42,14,46,14,45,45,45,45,45,33,33,33,33,12,38,38,24,20,7,30,30,30,30,30,7,45,45,45,45,38,45,45,45,45,45,45,45,45,45,31,31,31,31,30,31,31,1,38,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,45,45,45,45,45,28,28,28,28,17,17,17,17,13,13,13,13,13,13,13,13,28,28,28,28,28,28,33,33,33,33,25,25,25,25
"37067000112",22,22,22,22,18,18,18,18,34,34,43,34,43,34,34,26,1,26,26,34,34,26,26,1,1,1,3,26,3,1,1,3,3,3,3,3,23,23,1,10,3,7,7,7,40,7,3,3,3,7,3,29,7,3,3,25,25,25,45,25,25,25,25,25,25,4,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
"37037000042",49,38,38,27,27,36,38,38,38,32,2,2,27,8,27,3,11,11,39,14,11,8,8,36,36,8,8,49,49,8,47,44,11,47,47,47,6,6,44,44,44,44,36,36,14,6,6,25,14,8,8,32,41,41,41,32,32,32,32,32,41,41,41,5,5,32,32,25,8,8,6,16,16,16,25,25,25,25,41,41,41,5,5,5,34,34,34,34,31,48,48,48,34,34,24,24,46,37,24,24,13
"3705100MR02",11,20,11,11,11,11,11,11,11,42,48,48,48,48,48,48,8,8,48,48,25,25,24,24,41,24,24,19,19,19,19,19,41,41,41,41,24,24,24,24,18,2,2,2,50,50,50,50,21,21,21,50,50,50,14,19,14,50,34,21,21,50,21,21,23,23,23,23,48,48,48,48,48,48,48,48,23,23,23,49,49,49,49,48,48,23,23,14,14,14,14,29,29,29,14,29,14,14,14,14,14
"3710900LW31",30,30,7,28,28,21,21,28,28,28,21,21,15,15,15,22,22,6,43,43,43,22,12,12,35,33,23,22,33,35,33,33,33,22,33,33,33,33,33,33,33,33,28,13,33,20,13,13,13,35,20,46,46,46,46,46,46,46,46,46,46,43,13,35,35,35,35,35,35,35,22,12,35,10,12,12,12,8,12,12,12,12,12,12,12,45,40,40,42,40,8,8,8,40,45,45,12,12,12,45,45
"371510000UG",46,45,45,45,45,45,12,12,12,12,12,12,12,12,35,21,21,44,20,20,21,21,21,21,26,45,45,45,38,12,12,12,2,6,2,15,7,21,21,7,10,25,29,1,29,1,41,41,40,40,12,24,30,12,30,30,30,17,38,38,38,12,45,45,31,38,12,31,5,5,8,8,4,4,25,25,25,25,16,29,29,29,34,34,5,5,5,5,5,5,30,30,30,30,30,30,5,5,13,13,34
"3708100G42B",44,44,44,49,49,2,2,2,14,49,32,49,32,2,2,32,32,1,29,29,6,6,2,2,3,21,2,2,21,46,46,21,36,36,21,26,46,46,10,25,26,5,23,23,23,23,23,29,41,23,23,23,23,23,23,23,23,23,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,38,38,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,38,10,10,10,10,10,10,10
"3710900SL24",28,30,7,28,28,21,21,28,28,28,21,21,15,15,15,22,22,31,31,45,45,22,12,12,35,35,23,22,33,35,33,33,33,22,33,33,33,33,33,33,33,33,28,13,33,20,13,13,13,35,20,46,46,46,46,46,46,46,46,46,46,43,13,35,35,35,35,35,35,35,22,12,35,10,12,12,12,8,12,12,12,12,12,12,12,45,40,40,42,40,8,8,8,40,45,45,12,12,12,45,45
"3708100G42A",45,44,49,49,49,2,2,2,2,49,32,49,32,2,2,32,2,2,29,29,6,6,2,2,2,21,2,2,21,46,46,21,36,36,21,26,46,46,10,25,26,5,23,23,23,23,23,29,41,23,23,23,23,23,23,23,23,23,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,38,38,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,38,10,10,10,10,10,10,10
"3710900LW18",30,30,7,28,28,21,21,28,28,28,21,21,15,15,15,22,22,6,43,43,43,22,12,12,35,33,23,22,33,35,33,33,33,22,33,33,33,33,33,33,33,33,28,13,33,20,13,13,13,35,20,46,46,46,46,46,46,46,46,46,46,43,13,35,35,35,35,35,35,35,22,12,35,10,12,12,12,8,12,12,12,12,12,12,12,45,40,40,42,40,8,8,8,40,45,45,12,12,12,45,45
"3714500SWST",29,34,34,34,32,34,26,26,44,44,26,18,29,3,36,44,29,29,1,32,14,14,14,14,14,14,10,34,10,16,16,40,18,32,40,29,29,29,29,49,49,49,14,34,16,16,16,16,16,16,16,5,11,11,11,11,11,4,41,41,47,32,32,41,47,47,25,47,31,16,16,19,19,6,42,5,5,15,15,19,19,19,19,15,15,15,2,2,41,41,41,41,41,41,46,46,47,47,47,47,48
"37037000045",49,38,38,27,27,36,38,38,38,32,2,2,27,8,27,3,11,36,36,14,11,8,8,36,36,8,8,49,49,8,47,44,11,47,47,47,6,6,44,44,44,44,36,36,14,6,6,25,14,8,8,32,41,41,50,50,50,14,50,50,34,34,39,39,32,25,5,32,19,41,47,47,47,49,49,49,49,49,49,23,41,5,5,5,34,34,34,34,31,48,48,48,34,34,24,24,46,37,24,24,13
"371510000SW",46,45,45,45,45,45,12,12,12,12,12,12,12,38,35,21,33,44,20,20,21,21,21,21,26,45,45,46,46,2,2,2,12,6,2,15,7,2,7,7,10,25,29,24,29,1,41,41,40,40,30,12,12,12,30,30,30,30,30,23,30,30,45,45,31,38,12,31,5,5,8,8,4,4,16,16,16,16,16,29,29,29,34,34,5,5,5,5,5,5,30,30,30,30,30,30,5,5,13,13,34
"37009000012",24,24,43,5,5,5,22,22,9,9,22,22,22,9,9,9,17,35,9,9,9,35,13,13,13,13,13,13,13,13,13,23,23,13,13,13,13,9,13,40,17,40,40,46,17,17,17,46,35,17,17,18,18,18,43,43,35,35,22,22,22,22,22,22,13,13,13,13,46,3,3,22,22,22,22,22,22,22,22,22,22,24,24,24,42,42,42,42,17,17,13,13,13,13,13,13,13,7,7,7,17
"37129000W25",19,25,25,25,20,20,50,50,50,50,20,20,20,19,19,19,19,19,41,41,48,48,48,48,48,48,48,48,48,48,48,48,48,48,16,16,48,48,16,16,16,16,16,15,15,15,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,44,44,44,44,44,44,44,44,44,21,21,21,21,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
"37183017-07",47,47,36,36,16,16,16,36,27,27,3,16,16,16,16,39,39,39,49,49,49,36,49,19,49,11,11,10,18,18,18,29,29,34,18,36,36,49,11,11,11,11,8,6,8,8,8,39,39,49,39,49,49,49,47,5,39,6,49,11,27,47,27,27,27,39,41,41,2,2,2,2,32,37,37,37,37,37,4,32,37,37,37,37,37,37,37,37,37,50,50,50,50,31,31,50,50,50,29,29,29
