iteration,score,cut_edges,county_splits,dem_share_d1,dem_share_d2,dem_share_d3,dem_share_d4,dem_share_d5,dem_share_d6,dem_share_d7,dem_share_d8,dem_share_d9,dem_share_d10,dem_share_d11,dem_share_d12,dem_share_d13
0,11982.2019177408,773,61.1971299208648,0.452002752588696,0.399325374955714,0.290520781446252,0.392132128137321,0.605570857172948,0.458370395827437,0.446921147324665,0.446482533101707,0.466269011900892,0.628035339059888,0.514763576779026,0.501629192334444,0.670777484953084
1,11969.7185057723,773,58.984628360589,0.452927935755715,0.399325374955714,0.290520781446252,0.392132128137321,0.605570857172948,0.458370395827437,0.445930043596669,0.446482533101707,0.466269011900892,0.628035339059888,0.514763576779026,0.501629192334444,0.670777484953084
2,12028.7694789749,748,57.4753652940073,0.308876022689838,0.399325374955714,0.443690926275992,0.392132128137321,0.605570857172948,0.458370395827437,0.445930043596669,0.446482533101707,0.466269011900892,0.628035339059888,0.514763576779026,0.501629192334444,0.670777484953084
3,11971.7635977885,713,47.6590596755638,0.308876022689838,0.399325374955714,0.443690926275992,0.392132128137321,0.605570857172948,0.458370395827437,0.445930043596669,0.446482533101707,0.461990739663557,0.628035339059888,0.516441595245139,0.501629192334444,0.670777484953084
4,11509.7699364066,715,48.8339245869281,0.308876022689838,0.399325374955714,0.443690926275992,0.392132128137321,0.574314806173568,0.458370395827437,0.472525805909693,0.446482533101707,0.461990739663557,0.628035339059888,0.516441595245139,0.501629192334444,0.670777484953084
5,11609.1211211282,720,48.8339245869281,0.308876022689838,0.399325374955714,0.443690926275992,0.392132128137321,0.574314806173568,0.450849907909494,0.472525805909693,0.446482533101707,0.461990739663557,0.628035339059888,0.516441595245139,0.501629192334444,0.674122199242841
6,11699.9706910599,725,49.9769198829463,0.437209244029254,0.399325374955714,0.311956837711189,0.392132128137321,0.574314806173568,0.450849907909494,0.472525805909693,0.446482533101707,0.461990739663557,0.628035339059888,0.516441595245139,0.501629192334444,0.674122199242841
7,11665.944584854,713,48.0365730166529,0.439135686768959,0.399325374955714,0.311594784583099,0.392132128137321,0.574314806173568,0.450849907909494,0.472525805909693,0.446482533101707,0.461990739663557,0.628035339059888,0.516441595245139,0.501629192334444,0.674122199242841
8,11679.9130395927,719,49.1926041249564,0.439135686768959,0.399325374955714,0.311594784583099,0.392132128137321,0.574314806173568,0.450849907909494,0.44730469876045,0.472041766081595,0.461990739663557,0.628035339059888,0.516441595245139,0.501629192334444,0.674122199242841
9,11651.4705150642,726,45.7945731764304,0.439135686768959,0.399325374955714,0.311991541537251,0.392132128137321,0.585312693782871,0.450849907909494,0.44730469876045,0.472041766081595,0.461990739663557,0.628035339059888,0.516441595245139,0.501629192334444,0.674122199242841
10,10768.1485273286,724,46.7726804555412,0.439135686768959,0.399325374955714,0.311991541537251,0.392132128137321,0.585312693782871,0.450849907909494,0.44730469876045,0.472041766081595,0.461990739663557,0.628035339059888,0.516441595245139,0.648946579896063,0.529750963533946
11,10712.9386106129,710,45.355997035297,0.439135686768959,0.399325374955714,0.311991541537251,0.390499650029613,0.585312693782871,0.454280640743858,0.44730469876045,0.472041766081595,0.461990739663557,0.628035339059888,0.516441595245139,0.648946579896063,0.529750963533946
12,10648.0680810694,720,46.5695879666497,0.439135686768959,0.399325374955714,0.47624757775177,0.390499650029613,0.585312693782871,0.454280640743858,0.44730469876045,0.310390204456816,0.461990739663557,0.628035339059888,0.516441595245139,0.648946579896063,0.529750963533946
13,10961.7637538484,754,46.448800820497,0.439135686768959,0.399325374955714,0.47624757775177,0.390499650029613,0.585312693782871,0.454280640743858,0.469816392765255,0.310390204456816,0.461990739663557,0.628035339059888,0.516441595245139,0.648946579896063,0.506597557631352
14,10512.2172644642,764,49.0051235042904,0.439135686768959,0.399325374955714,0.47624757775177,0.390499650029613,0.585312693782871,0.454280640743858,0.550894430901931,0.310390204456816,0.461990739663557,0.628035339059888,0.516441595245139,0.648946579896063,0.428157172883047
15,10616.5558354822,754,47.9564148865165,0.439135686768959,0.399325374955714,0.47624757775177,0.390499650029613,0.585312693782871,0.443021487345474,0.550894430901931,0.310390204456816,0.461990739663557,0.639588852205156,0.516441595245139,0.648946579896063,0.428157172883047
16,10581.3037356914,768,49.5821464828889,0.439135686768959,0.399325374955714,0.47624757775177,0.390499650029613,0.585312693782871,0.443021487345474,0.550894430901931,0.310390204456816,0.514699761263438,0.639588852205156,0.467290388171258,0.648946579896063,0.428157172883047
17,8511.06543749779,760,53.358399131719,0.439135686768959,0.55755885348742,0.313975001240018,0.390499650029613,0.585312693782871,0.443021487345474,0.550894430901931,0.310390204456816,0.514699761263438,0.639588852205156,0.467290388171258,0.648946579896063,0.428157172883047
18,8392.62210179814,707,52.221261656268,0.439135686768959,0.55755885348742,0.313975001240018,0.390499650029613,0.585312693782871,0.443021487345474,0.550894430901931,0.310390204456816,0.529441471667373,0.639588852205156,0.447270960223815,0.648946579896063,0.428157172883047
19,8431.68707099543,692,52.2779847635651,0.439135686768959,0.595877290791091,0.313975001240018,0.390499650029613,0.548384654562473,0.443021487345474,0.550894430901931,0.310390204456816,0.529441471667373,0.639588852205156,0.447270960223815,0.648946579896063,0.428157172883047
20,8453.36643400003,710,53.0910242716739,0.439135686768959,0.595877290791091,0.32209920510302,0.390499650029613,0.548384654562473,0.443021487345474,0.550894430901931,0.301216359969386,0.529441471667373,0.639588852205156,0.447270960223815,0.648946579896063,0.428157172883047
21,8454.64001835462,711,53.1342636621521,0.439135686768959,0.595877290791091,0.32209920510302,0.390499650029613,0.548384654562473,0.443021487345474,0.550894430901931,0.301216359969386,0.529441471667373,0.649155863025769,0.447270960223815,0.639404420998657,0.428157172883047
22,8397.23807702873,665,50.7905459335196,0.439135686768959,0.595877290791091,0.323916170611449,0.390499650029613,0.548384654562473,0.443021487345474,0.550894430901931,0.300722234922129,0.529441471667373,0.649155863025769,0.447270960223815,0.639404420998657,0.428157172883047
23,8430.65663722466,682,52.9766967106718,0.439135686768959,0.595877290791091,0.324368494393371,0.390499650029613,0.548384654562473,0.443021487345474,0.550894430901931,0.300722234922129,0.529441471667373,0.649155863025769,0.447270960223815,0.642472397840156,0.428157172883047
24,8523.63927395374,635,51.270854530729,0.439135686768959,0.595877290791091,0.324368494393371,0.390499650029613,0.548384654562473,0.443021487345474,0.440658784944864,0.300722234922129,0.529441471667373,0.649155863025769,0.447270960223815,0.642472397840156,0.534516684232409
25,8525.87125485612,636,51.2884006340106,0.439135686768959,0.595877290791091,0.324368494393371,0.390499650029613,0.548384654562473,0.443021487345474,0.440658784944864,0.300722234922129,0.529972764350658,0.649155863025769,0.447270960223815,0.642472397840156,0.533814515693942
26,8614.00356480393,618,48.1801988660383,0.439135686768959,0.595877290791091,0.341001760265731,0.390499650029613,0.548384654562473,0.443021487345474,0.418353155351021,0.300722234922129,0.529972764350658,0.649155863025769,0.447270960223815,0.642472397840156,0.533814515693942
27,8589.84237344959,619,48.0248074646459,0.439135686768959,0.595012991387787,0.341001760265731,0.390499650029613,0.548384654562473,0.443021487345474,0.425456781486787,0.300722234922129,0.529972764350658,0.649155863025769,0.447270960223815,0.642472397840156,0.533814515693942
28,8758.95220373059,623,48.0153892728467,0.439135686768959,0.595012991387787,0.341001760265731,0.390499650029613,0.548384654562473,0.443021487345474,0.425456781486787,0.300722234922129,0.529972764350658,0.523576293633526,0.447270960223815,0.642472397840156,0.658288758865496
29,8755.8221198938,622,47.967478416736,0.439135686768959,0.595012991387787,0.341001760265731,0.390499650029613,0.548384654562473,0.443021487345474,0.425456781486787,0.300722234922129,0.529972764350658,0.523576293633526,0.447270960223815,0.642250902149899,0.657485798855203
30,8748.34533818351,634,48.1064476465325,0.439135686768959,0.595012991387787,0.347115720540721,0.390499650029613,0.548384654562473,0.443021487345474,0.425456781486787,0.300722234922129,0.529972764350658,0.523576293633526,0.447270960223815,0.629794768759346,0.657485798855203
31,8746.08367560144,639,48.1124261031548,0.439135686768959,0.595012991387787,0.347115720540721,0.390499650029613,0.548384654562473,0.443021487345474,0.425456781486787,0.300722234922129,0.529972764350658,0.62957006416987,0.447270960223815,0.52399400356481,0.657485798855203
32,8574.14405167218,648,48.1974420959881,0.439135686768959,0.595012991387787,0.347115720540721,0.390499650029613,0.548384654562473,0.443021487345474,0.425456781486787,0.300722234922129,0.529972764350658,0.619065331048928,0.447270960223815,0.535788351494029,0.657485798855203
33,8572.68851616178,637,48.215242011637,0.439135686768959,0.595012991387787,0.347115720540721,0.390499650029613,0.548384654562473,0.443021487345474,0.425456781486787,0.300722234922129,0.529972764350658,0.619229597629531,0.447270960223815,0.535000846055501,0.657485798855203
34,8565.37403003486,630,48.2766377846513,0.439135686768959,0.595012991387787,0.347115720540721,0.390499650029613,0.548384654562473,0.443021487345474,0.425456781486787,0.300722234922129,0.529972764350658,0.633644863841913,0.447270960223815,0.535000846055501,0.644621971011249
35,8561.06505196765,620,45.9529946929428,0.439135686768959,0.614707433055857,0.333452925523963,0.390499650029613,0.548384654562473,0.443021487345474,0.425456781486787,0.300722234922129,0.529972764350658,0.633644863841913,0.447270960223815,0.535000846055501,0.644621971011249
36,8550.86477469978,604,46.8728553477655,0.439135686768959,0.614707433055857,0.632890387677814,0.390499650029613,0.548384654562473,0.443021487345474,0.425456781486787,0.300722234922129,0.529972764350658,0.345484328981072,0.447270960223815,0.535000846055501,0.644621971011249
37,8694.84217481205,615,48.1989965569688,0.439135686768959,0.614707433055857,0.632890387677814,0.390499650029613,0.548384654562473,0.443021487345474,0.432736707356101,0.300722234922129,0.520340651138623,0.345484328981072,0.447270960223815,0.535000846055501,0.644621971011249
