iteration,score,cut_edges,dem_share_d1,dem_share_d2,dem_share_d3,dem_share_d4,dem_share_d5,dem_share_d6,dem_share_d7,dem_share_d8,dem_share_d9,dem_share_d10,dem_share_d11,dem_share_d12,dem_share_d13,dem_share_d14
27,3709.7356580701,795,0.699533708003043,0.582838426644383,0.343010301058581,0.43578517366305,0.613513382349373,0.524831429393806,0.460928652321631,0.335524037272203,0.39322561145411,0.652407554484634,0.451460181679279,0.445185949455701,0.313367499732167,0.52726376521163
28,3746.30213193253,810,0.699533708003043,0.558932203309849,0.343010301058581,0.43578517366305,0.613513382349373,0.524831429393806,0.460928652321631,0.335524037272203,0.39322561145411,0.652407554484634,0.451460181679279,0.463578598160449,0.313367499732167,0.52726376521163
29,3752.06020929304,820,0.524476644405031,0.558932203309849,0.343010301058581,0.43578517366305,0.613513382349373,0.697566409182265,0.460928652321631,0.335524037272203,0.39322561145411,0.652407554484634,0.451460181679279,0.463578598160449,0.313367499732167,0.52726376521163
30,3750.00407276409,818,0.516321502330575,0.558932203309849,0.343010301058581,0.447175853181084,0.613513382349373,0.697566409182265,0.460928652321631,0.335524037272203,0.39322561145411,0.652407554484634,0.451460181679279,0.463578598160449,0.313367499732167,0.52726376521163
31,3745.10546944689,818,0.516321502330575,0.558932203309849,0.343010301058581,0.447175853181084,0.613513382349373,0.697566409182265,0.458564337211859,0.335524037272203,0.39322561145411,0.652407554484634,0.451460181679279,0.463578598160449,0.31423178881374,0.52726376521163
32,3748.80114621578,822,0.424242118588079,0.558932203309849,0.343010301058581,0.53403749781962,0.613513382349373,0.697566409182265,0.458564337211859,0.335524037272203,0.39322561145411,0.652407554484634,0.451460181679279,0.463578598160449,0.31423178881374,0.52726376521163
33,3740.95856344172,834,0.424242118588079,0.558932203309849,0.343010301058581,0.53403749781962,0.613513382349373,0.697566409182265,0.458564337211859,0.457532078137367,0.39322561145411,0.652407554484634,0.451460181679279,0.342092834233997,0.31423178881374,0.52726376521163
34,3737.30949067975,827,0.424242118588079,0.558932203309849,0.343010301058581,0.523421943331654,0.624593550268536,0.697566409182265,0.458564337211859,0.457532078137367,0.39322561145411,0.652407554484634,0.451460181679279,0.342092834233997,0.31423178881374,0.52726376521163
35,3730.83966694743,815,0.424242118588079,0.558932203309849,0.343010301058581,0.523421943331654,0.750692310888529,0.572932392378944,0.458564337211859,0.457532078137367,0.39322561145411,0.652407554484634,0.451460181679279,0.342092834233997,0.31423178881374,0.52726376521163
36,3720.07163020006,794,0.424242118588079,0.558932203309849,0.343010301058581,0.523421943331654,0.750692310888529,0.572932392378944,0.458564337211859,0.457532078137367,0.454294296989603,0.652407554484634,0.39122744560809,0.342092834233997,0.31423178881374,0.52726376521163
37,3837.23770546191,806,0.424242118588079,0.558932203309849,0.343010301058581,0.523421943331654,0.750692310888529,0.52934908615544,0.458564337211859,0.457532078137367,0.505720149335196,0.652407554484634,0.39122744560809,0.342092834233997,0.31423178881374,0.52726376521163
38,3910.50786088744,810,0.424242118588079,0.534625669458119,0.343010301058581,0.523421943331654,0.750692310888529,0.52934908615544,0.458564337211859,0.487300330287988,0.505720149335196,0.652407554484634,0.39122744560809,0.342092834233997,0.31423178881374,0.52726376521163
39,3910.91242427996,811,0.424242118588079,0.536900809518185,0.343010301058581,0.523421943331654,0.748672232972657,0.52934908615544,0.458564337211859,0.487300330287988,0.505720149335196,0.652407554484634,0.39122744560809,0.342092834233997,0.31423178881374,0.52726376521163
40,3916.36363663917,821,0.424242118588079,0.536900809518185,0.344332001020495,0.523421943331654,0.748672232972657,0.52934908615544,0.458564337211859,0.487300330287988,0.505720149335196,0.652407554484634,0.39122744560809,0.342092834233997,0.311704343196563,0.52726376521163
41,3917.84279163811,817,0.424242118588079,0.536900809518185,0.48845171107028,0.523421943331654,0.748672232972657,0.52934908615544,0.458564337211859,0.341956441594035,0.505720149335196,0.652407554484634,0.39122744560809,0.342092834233997,0.311704343196563,0.52726376521163
42,3627.81918996587,792,0.424242118588079,0.536900809518185,0.48845171107028,0.523421943331654,0.748672232972657,0.52934908615544,0.458564337211859,0.357334357482071,0.505720149335196,0.652407554484634,0.39122744560809,0.32603758849944,0.311704343196563,0.52726376521163
43,3574.28439706985,767,0.424242118588079,0.536900809518185,0.48845171107028,0.523421943331654,0.748672232972657,0.542335832613458,0.458564337211859,0.357334357482071,0.4893820861678,0.652407554484634,0.39122744560809,0.32603758849944,0.311704343196563,0.52726376521163
44,3633.09970068232,782,0.424242118588079,0.508035984294365,0.516099544901281,0.523421943331654,0.748672232972657,0.542335832613458,0.458564337211859,0.357334357482071,0.4893820861678,0.652407554484634,0.39122744560809,0.32603758849944,0.311704343196563,0.52726376521163
45,3635.52027357493,784,0.48978976884338,0.508035984294365,0.516099544901281,0.523421943331654,0.748672232972657,0.542335832613458,0.458564337211859,0.357334357482071,0.422932797204765,0.652407554484634,0.39122744560809,0.32603758849944,0.311704343196563,0.52726376521163
46,3632.00476690516,777,0.48978976884338,0.508035984294365,0.516099544901281,0.523421943331654,0.748672232972657,0.542335832613458,0.461786665666154,0.357334357482071,0.422932797204765,0.652407554484634,0.39122744560809,0.32603758849944,0.308522987548411,0.52726376521163
47,3641.23572753828,795,0.48978976884338,0.508035984294365,0.516099544901281,0.523421943331654,0.748672232972657,0.542335832613458,0.461786665666154,0.362725759121914,0.422932797204765,0.652407554484634,0.39122744560809,0.320035973367268,0.308522987548411,0.52726376521163
48,3648.43486691984,792,0.48978976884338,0.512827635516886,0.511309177229364,0.523421943331654,0.748672232972657,0.542335832613458,0.461786665666154,0.362725759121914,0.422932797204765,0.652407554484634,0.39122744560809,0.320035973367268,0.308522987548411,0.52726376521163
49,3613.20816214433,781,0.48978976884338,0.512827635516886,0.511309177229364,0.523421943331654,0.748672232972657,0.542335832613458,0.461786665666154,0.362725759121914,0.422932797204765,0.501569330792512,0.39122744560809,0.320035973367268,0.308522987548411,0.688808103423165
50,3608.82905149253,793,0.326815734548599,0.512827635516886,0.511309177229364,0.523421943331654,0.748672232972657,0.542335832613458,0.461786665666154,0.362725759121914,0.422932797204765,0.501569330792512,0.39122744560809,0.486261891358208,0.308522987548411,0.688808103423165
51,3607.65687717182,790,0.326815734548599,0.746543374465938,0.511309177229364,0.523421943331654,0.514070489430465,0.542335832613458,0.461786665666154,0.362725759121914,0.422932797204765,0.501569330792512,0.39122744560809,0.486261891358208,0.308522987548411,0.688808103423165
52,3612.34905128663,797,0.326815734548599,0.746543374465938,0.511309177229364,0.523421943331654,0.514070489430465,0.542335832613458,0.457247868813368,0.362725759121914,0.422932797204765,0.501569330792512,0.39122744560809,0.486261891358208,0.309841554654833,0.688808103423165
53,3612.71059743605,795,0.326719850808123,0.746543374465938,0.511309177229364,0.523421943331654,0.510492136839903,0.542335832613458,0.457247868813368,0.362725759121914,0.422932797204765,0.501569330792512,0.39122744560809,0.486261891358208,0.309841554654833,0.688808103423165
54,3600.17280488024,815,0.49227688579658,0.746543374465938,0.342011445601348,0.523421943331654,0.510492136839903,0.542335832613458,0.457247868813368,0.362725759121914,0.422932797204765,0.501569330792512,0.39122744560809,0.486261891358208,0.309841554654833,0.688808103423165
55,3600.37663296214,811,0.49227688579658,0.721241806866851,0.342011445601348,0.5426824095194,0.510492136839903,0.542335832613458,0.457247868813368,0.362725759121914,0.422932797204765,0.501569330792512,0.39122744560809,0.486261891358208,0.309841554654833,0.688808103423165
56,3607.42894919935,822,0.49227688579658,0.721241806866851,0.538488856490665,0.5426824095194,0.510492136839903,0.341609350120652,0.457247868813368,0.362725759121914,0.422932797204765,0.501569330792512,0.39122744560809,0.486261891358208,0.309841554654833,0.688808103423165
57,3615.95633871035,839,0.49227688579658,0.571282198905621,0.538488856490665,0.692567090893699,0.510492136839903,0.341609350120652,0.457247868813368,0.362725759121914,0.422932797204765,0.501569330792512,0.39122744560809,0.486261891358208,0.309841554654833,0.688808103423165
58,3629.75848645883,825,0.515562490407735,0.571282198905621,0.538488856490665,0.692567090893699,0.510492136839903,0.326910143194708,0.457247868813368,0.362725759121914,0.422932797204765,0.501569330792512,0.39122744560809,0.486261891358208,0.309841554654833,0.688808103423165
59,3523.94041098587,803,0.561416746025932,0.571282198905621,0.538488856490665,0.692567090893699,0.463556873063322,0.326910143194708,0.457247868813368,0.362725759121914,0.422932797204765,0.501569330792512,0.39122744560809,0.486261891358208,0.309841554654833,0.688808103423165
60,3527.04917374688,789,0.561416746025932,0.571282198905621,0.538488856490665,0.692567090893699,0.463556873063322,0.319582241296034,0.457247868813368,0.362725759121914,0.422932797204765,0.501569330792512,0.39122744560809,0.489913207641737,0.309841554654833,0.688808103423165
61,3532.42677282045,801,0.561416746025932,0.723494124139645,0.538488856490665,0.54214796677709,0.463556873063322,0.319582241296034,0.457247868813368,0.362725759121914,0.422932797204765,0.501569330792512,0.39122744560809,0.489913207641737,0.309841554654833,0.688808103423165
62,3499.59859498972,847,0.561416746025932,0.723494124139645,0.538488856490665,0.54214796677709,0.463556873063322,0.319582241296034,0.457247868813368,0.362725759121914,0.422932797204765,0.501569330792512,0.464862243883032,0.405769619425683,0.309841554654833,0.688808103423165
63,3502.50747251099,854,0.561416746025932,0.723494124139645,0.538488856490665,0.54214796677709,0.463556873063322,0.319582241296034,0.457247868813368,0.362725759121914,0.437264792594043,0.501569330792512,0.464862243883032,0.393228021513378,0.309841554654833,0.688808103423165
64,3785.30689263897,872,0.561416746025932,0.723494124139645,0.538488856490665,0.54214796677709,0.463556873063322,0.405279446872641,0.457247868813368,0.28910411622276,0.437264792594043,0.501569330792512,0.464862243883032,0.393228021513378,0.309841554654833,0.688808103423165
65,3782.03351793138,867,0.561416746025932,0.434306138973981,0.538488856490665,0.54214796677709,0.463556873063322,0.405279446872641,0.457247868813368,0.28910411622276,0.728805469307465,0.501569330792512,0.464862243883032,0.393228021513378,0.309841554654833,0.688808103423165
66,3779.6408844837,890,0.561416746025932,0.434306138973981,0.538488856490665,0.54214796677709,0.301554030818609,0.405279446872641,0.457247868813368,0.449503534517527,0.728805469307465,0.501569330792512,0.464862243883032,0.393228021513378,0.309841554654833,0.688808103423165
67,3784.52815933076,897,0.509567178724644,0.434306138973981,0.586062971518303,0.54214796677709,0.301554030818609,0.405279446872641,0.457247868813368,0.449503534517527,0.728805469307465,0.501569330792512,0.464862243883032,0.393228021513378,0.309841554654833,0.688808103423165
68,3800.39761011451,933,0.569352567333725,0.434306138973981,0.586062971518303,0.54214796677709,0.301554030818609,0.405279446872641,0.457247868813368,0.396286669142221,0.728805469307465,0.501569330792512,0.464862243883032,0.393228021513378,0.309841554654833,0.688808103423165
69,3797.5850209808,928,0.569352567333725,0.434306138973981,0.586062971518303,0.54214796677709,0.301554030818609,0.405279446872641,0.457247868813368,0.396286669142221,0.728805469307465,0.693553605428543,0.464862243883032,0.393228021513378,0.309841554654833,0.497788690294638
70,3794.39630512408,921,0.569352567333725,0.434306138973981,0.586062971518303,0.61969583706082,0.301554030818609,0.405279446872641,0.457247868813368,0.396286669142221,0.650296764989998,0.693553605428543,0.464862243883032,0.393228021513378,0.309841554654833,0.497788690294638
71,3832.18924237795,893,0.569352567333725,0.57723475324254,0.586062971518303,0.479996551354769,0.301554030818609,0.405279446872641,0.457247868813368,0.396286669142221,0.650296764989998,0.693553605428543,0.464862243883032,0.393228021513378,0.309841554654833,0.497788690294638
72,3831.89010380439,893,0.569352567333725,0.57723475324254,0.586062971518303,0.479996551354769,0.301554030818609,0.410938972340779,0.457247868813368,0.396286669142221,0.650296764989998,0.693553605428543,0.464862243883032,0.393228021513378,0.309841554654833,0.493009252047427
73,3844.10506705277,854,0.569352567333725,0.57723475324254,0.586062971518303,0.378771265611171,0.301554030818609,0.410938972340779,0.457247868813368,0.396286669142221,0.650296764989998,0.693553605428543,0.464862243883032,0.493494168733537,0.309841554654833,0.493009252047427
74,3842.91959061923,847,0.505996860282575,0.57723475324254,0.586062971518303,0.378771265611171,0.301554030818609,0.410938972340779,0.457247868813368,0.453021545709168,0.650296764989998,0.693553605428543,0.464862243883032,0.493494168733537,0.309841554654833,0.493009252047427
75,3838.84241067428,837,0.505996860282575,0.57723475324254,0.586062971518303,0.378771265611171,0.440196293319695,0.410938972340779,0.457247868813368,0.311743063918123,0.650296764989998,0.693553605428543,0.464862243883032,0.493494168733537,0.309841554654833,0.493009252047427
76,3835.47929561989,832,0.505996860282575,0.57723475324254,0.586062971518303,0.378771265611171,0.440196293319695,0.410938972340779,0.457247868813368,0.311743063918123,0.650296764989998,0.31123624128305,0.464862243883032,0.493494168733537,0.694624517549802,0.493009252047427
77,3818.40608038022,828,0.505996860282575,0.57723475324254,0.586062971518303,0.458780875030507,0.440196293319695,0.410938972340779,0.457247868813368,0.311743063918123,0.650296764989998,0.31123624128305,0.385631065129742,0.493494168733537,0.694624517549802,0.493009252047427
78,3823.93287109207,848,0.505996860282575,0.57723475324254,0.586062971518303,0.440229773809866,0.440196293319695,0.431730411192085,0.457247868813368,0.311743063918123,0.650296764989998,0.31123624128305,0.385631065129742,0.493494168733537,0.694624517549802,0.493009252047427
79,3824.83573157545,850,0.505996860282575,0.57723475324254,0.586062971518303,0.425680527449572,0.440196293319695,0.446561895473948,0.457247868813368,0.311743063918123,0.650296764989998,0.31123624128305,0.385631065129742,0.493494168733537,0.694624517549802,0.493009252047427
80,3835.41408067452,861,0.505996860282575,0.57723475324254,0.586062971518303,0.425680527449572,0.440196293319695,0.446561895473948,0.457247868813368,0.311743063918123,0.650296764989998,0.31123624128305,0.385631065129742,0.493494168733537,0.656378348472832,0.519926263808716
81,3969.42509901479,879,0.505996860282575,0.57723475324254,0.586062971518303,0.425680527449572,0.440196293319695,0.446561895473948,0.457247868813368,0.309486361160739,0.650296764989998,0.313461068321509,0.385631065129742,0.493494168733537,0.656378348472832,0.519926263808716
82,3956.6610366419,882,0.487245923715849,0.57723475324254,0.586062971518303,0.425680527449572,0.456729259238283,0.446561895473948,0.457247868813368,0.309486361160739,0.650296764989998,0.313461068321509,0.385631065129742,0.493494168733537,0.656378348472832,0.519926263808716
83,3959.86231373496,887,0.487245923715849,0.57723475324254,0.598545844575274,0.425680527449572,0.456729259238283,0.446561895473948,0.457247868813368,0.309486361160739,0.635760584153279,0.313461068321509,0.385631065129742,0.493494168733537,0.656378348472832,0.519926263808716
84,3954.11831007524,874,0.475469702491978,0.57723475324254,0.598545844575274,0.425680527449572,0.469479210588562,0.446561895473948,0.457247868813368,0.309486361160739,0.635760584153279,0.313461068321509,0.385631065129742,0.493494168733537,0.656378348472832,0.519926263808716
85,3953.04573915093,876,0.475469702491978,0.57723475324254,0.598545844575274,0.425680527449572,0.469479210588562,0.446561895473948,0.457247868813368,0.309486361160739,0.495200561119885,0.313461068321509,0.385631065129742,0.640122214981252,0.656378348472832,0.519926263808716
86,3962.66238736047,890,0.475469702491978,0.57723475324254,0.598545844575274,0.410270406449446,0.469479210588562,0.446561895473948,0.457247868813368,0.309486361160739,0.495200561119885,0.313461068321509,0.385631065129742,0.640122214981252,0.656378348472832,0.527677245614477
87,3961.31968750786,889,0.475469702491978,0.582368229128812,0.598545844575274,0.410270406449446,0.469479210588562,0.443893157663959,0.457247868813368,0.309486361160739,0.495200561119885,0.313461068321509,0.385631065129742,0.640122214981252,0.656378348472832,0.527677245614477
88,3962.06945225643,890,0.475469702491978,0.582368229128812,0.598545844575274,0.410270406449446,0.469479210588562,0.443893157663959,0.457247868813368,0.320357798782657,0.495200561119885,0.301858926855326,0.385631065129742,0.640122214981252,0.656378348472832,0.527677245614477
89,3956.43920410456,878,0.475469702491978,0.582368229128812,0.598545844575274,0.390175634234737,0.469479210588562,0.462906488089624,0.457247868813368,0.320357798782657,0.495200561119885,0.301858926855326,0.385631065129742,0.640122214981252,0.656378348472832,0.527677245614477
90,3956.32152410176,878,0.475469702491978,0.58694336359706,0.59431486003681,0.390175634234737,0.469479210588562,0.462906488089624,0.457247868813368,0.320357798782657,0.495200561119885,0.301858926855326,0.385631065129742,0.640122214981252,0.656378348472832,0.527677245614477
91,3946.10579775066,858,0.475469702491978,0.58694336359706,0.59431486003681,0.390175634234737,0.469479210588562,0.470811073626311,0.457247868813368,0.320357798782657,0.495200561119885,0.301858926855326,0.387680494771876,0.640122214981252,0.656378348472832,0.527677245614477
92,3956.91220029863,847,0.475469702491978,0.58694336359706,0.59431486003681,0.390175634234737,0.469479210588562,0.489655739420303,0.457247868813368,0.320357798782657,0.477780932671001,0.301858926855326,0.387680494771876,0.640122214981252,0.656378348472832,0.527677245614477
93,3963.48855930255,857,0.475469702491978,0.58694336359706,0.59431486003681,0.390175634234737,0.469479210588562,0.489655739420303,0.457247868813368,0.320357798782657,0.477780932671001,0.301858926855326,0.387680494771876,0.640122214981252,0.572747929152439,0.606763886892307
94,3962.61091375419,856,0.475469702491978,0.58694336359706,0.59431486003681,0.470510662031076,0.390232174749279,0.489655739420303,0.457247868813368,0.320357798782657,0.477780932671001,0.301858926855326,0.387680494771876,0.640122214981252,0.572747929152439,0.606763886892307
95,3995.37988516963,852,0.449298257324601,0.58694336359706,0.59431486003681,0.497233027228616,0.390232174749279,0.489655739420303,0.457247868813368,0.320357798782657,0.477780932671001,0.301858926855326,0.387680494771876,0.640122214981252,0.572747929152439,0.606763886892307
96,3995.62640829573,852,0.449298257324601,0.58694336359706,0.59431486003681,0.492136096548327,0.390232174749279,0.489655739420303,0.457247868813368,0.320357798782657,0.477780932671001,0.301858926855326,0.387680494771876,0.64452891331892,0.572747929152439,0.606763886892307
97,3965.02462824344,867,0.466882866343712,0.58694336359706,0.59431486003681,0.474115414941849,0.390232174749279,0.489655739420303,0.457247868813368,0.320357798782657,0.477780932671001,0.301858926855326,0.387680494771876,0.64452891331892,0.572747929152439,0.606763886892307
98,3972.64671553307,881,0.466882866343712,0.58694336359706,0.59431486003681,0.474115414941849,0.390232174749279,0.484800263254185,0.457247868813368,0.320357798782657,0.477780932671001,0.301858926855326,0.390739229205515,0.64452891331892,0.572747929152439,0.606763886892307
99,3970.47260844792,877,0.466882866343712,0.58694336359706,0.59431486003681,0.474115414941849,0.390232174749279,0.484800263254185,0.457247868813368,0.303839489703605,0.477780932671001,0.318880004328866,0.390739229205515,0.64452891331892,0.572747929152439,0.606763886892307
100,3966.56472877272,869,0.466882866343712,0.58694336359706,0.59431486003681,0.474115414941849,0.390232174749279,0.484800263254185,0.457247868813368,0.301216808455788,0.477780932671001,0.321236660771998,0.390739229205515,0.64452891331892,0.572747929152439,0.606763886892307
101,3958.39040984069,885,0.466882866343712,0.58694336359706,0.59431486003681,0.474115414941849,0.390232174749279,0.484800263254185,0.457247868813368,0.301216808455788,0.470949303657619,0.321236660771998,0.396781675531159,0.64452891331892,0.572747929152439,0.606763886892307
102,3980.70735588643,880,0.39927375872651,0.58694336359706,0.59431486003681,0.544620163077736,0.390232174749279,0.484800263254185,0.457247868813368,0.301216808455788,0.470949303657619,0.321236660771998,0.396781675531159,0.64452891331892,0.572747929152439,0.606763886892307
103,3979.14945551321,879,0.39927375872651,0.58694336359706,0.592374047168122,0.544620163077736,0.390232174749279,0.484800263254185,0.457247868813368,0.301216808455788,0.470120166901869,0.321236660771998,0.396781675531159,0.64452891331892,0.572747929152439,0.606763886892307
104,3956.36524325264,894,0.39927375872651,0.58694336359706,0.592374047168122,0.544620163077736,0.456583982393338,0.484800263254185,0.457247868813368,0.301216808455788,0.401688842115813,0.321236660771998,0.396781675531159,0.64452891331892,0.572747929152439,0.606763886892307
105,3949.91253571082,892,0.39927375872651,0.58694336359706,0.592374047168122,0.544620163077736,0.456583982393338,0.643983289416862,0.457247868813368,0.301216808455788,0.401688842115813,0.321236660771998,0.396781675531159,0.482026348650722,0.572747929152439,0.606763886892307
106,3938.24619493948,886,0.39927375872651,0.58694336359706,0.592374047168122,0.544620163077736,0.456583982393338,0.650383399079088,0.457247868813368,0.301216808455788,0.401688842115813,0.321236660771998,0.396781675531159,0.478801756233081,0.572747929152439,0.606763886892307
107,3931.93610498164,877,0.39927375872651,0.58694336359706,0.592374047168122,0.544620163077736,0.456583982393338,0.650383399079088,0.457247868813368,0.301216808455788,0.401688842115813,0.321236660771998,0.396781675531159,0.478801756233081,0.502609898111401,0.682305201836452
108,3930.7842834813,870,0.39927375872651,0.58694336359706,0.592374047168122,0.544620163077736,0.400134597589261,0.650383399079088,0.457247868813368,0.301216808455788,0.401688842115813,0.321236660771998,0.446223245479005,0.478801756233081,0.502609898111401,0.682305201836452
109,3805.46263427289,870,0.39927375872651,0.58694336359706,0.592374047168122,0.544620163077736,0.400134597589261,0.650383399079088,0.457247868813368,0.307256328248997,0.401688842115813,0.316156175399249,0.446223245479005,0.478801756233081,0.502609898111401,0.682305201836452
