iteration,score,cut_edges,county_splits,dem_share_d1,dem_share_d2,dem_share_d3,dem_share_d4,dem_share_d5,dem_share_d6,dem_share_d7,dem_share_d8,dem_share_d9,dem_share_d10,dem_share_d11,dem_share_d12,dem_share_d13
0,3515.26780243423,773,61.1971299208648,0.452002752588696,0.399325374955714,0.290520781446252,0.392132128137321,0.605570857172948,0.458370395827437,0.446921147324665,0.446482533101707,0.466269011900892,0.628035339059888,0.514763576779026,0.501629192334444,0.670777484953084
1,3504.96768185087,773,58.984628360589,0.452927935755715,0.399325374955714,0.290520781446252,0.392132128137321,0.605570857172948,0.458370395827437,0.445930043596669,0.446482533101707,0.466269011900892,0.628035339059888,0.514763576779026,0.501629192334444,0.670777484953084
2,3423.2153382771,748,57.4753652940073,0.308876022689838,0.399325374955714,0.443690926275992,0.392132128137321,0.605570857172948,0.458370395827437,0.445930043596669,0.446482533101707,0.466269011900892,0.628035339059888,0.514763576779026,0.501629192334444,0.670777484953084
3,2877.29966431621,754,58.6238172326382,0.308876022689838,0.456339123041419,0.443690926275992,0.392132128137321,0.605570857172948,0.458370395827437,0.445930043596669,0.446482533101707,0.466269011900892,0.628035339059888,0.514763576779026,0.443694006572085,0.670777484953084
4,2877.29966431621,754,58.6238172326382,0.308876022689838,0.456339123041419,0.443690926275992,0.392132128137321,0.605570857172948,0.458370395827437,0.445930043596669,0.446482533101707,0.466269011900892,0.628035339059888,0.514763576779026,0.443694006572085,0.670777484953084
5,2855.44163608495,753,58.6753290586551,0.439822274508156,0.456339123041419,0.309862051911375,0.392132128137321,0.605570857172948,0.458370395827437,0.445930043596669,0.446482533101707,0.466269011900892,0.628035339059888,0.514763576779026,0.443694006572085,0.670777484953084
6,2776.55833012112,747,58.682394165936,0.439822274508156,0.456339123041419,0.309862051911375,0.392132128137321,0.424336667690277,0.458370395827437,0.633875242183462,0.446482533101707,0.466269011900892,0.628035339059888,0.514763576779026,0.443694006572085,0.670777484953084
7,2737.58136360298,750,59.7066820684692,0.439822274508156,0.456339123041419,0.309862051911375,0.392132128137321,0.424336667690277,0.458370395827437,0.633875242183462,0.446482533101707,0.466269011900892,0.510861147904401,0.633033864667407,0.443694006572085,0.670777484953084
8,2682.12243584232,691,49.8360374337521,0.439822274508156,0.456339123041419,0.309862051911375,0.392132128137321,0.424336667690277,0.458370395827437,0.633875242183462,0.446482533101707,0.446494837612619,0.526641915917172,0.633033864667407,0.443694006572085,0.670777484953084
9,2693.24294860076,707,49.5847410028246,0.439822274508156,0.456339123041419,0.309862051911375,0.392132128137321,0.424336667690277,0.44688653614201,0.633875242183462,0.446482533101707,0.446494837612619,0.526641915917172,0.633033864667407,0.455491147540984,0.670777484953084
10,2693.24294860076,707,49.5847410028246,0.439822274508156,0.456339123041419,0.309862051911375,0.392132128137321,0.424336667690277,0.44688653614201,0.633875242183462,0.446482533101707,0.446494837612619,0.526641915917172,0.633033864667407,0.455491147540984,0.670777484953084
11,2698.47081879689,715,48.8939646630906,0.439822274508156,0.456339123041419,0.309862051911375,0.392038805156615,0.424336667690277,0.44688653614201,0.633875242183462,0.446482533101707,0.446672782443017,0.526641915917172,0.633033864667407,0.455491147540984,0.670777484953084
12,2694.87851016469,709,48.7449529278486,0.439822274508156,0.456339123041419,0.309862051911375,0.392038805156615,0.424336667690277,0.44261787577001,0.633875242183462,0.446482533101707,0.446672782443017,0.526641915917172,0.633033864667407,0.458842187579937,0.670777484953084
13,2625.79604031339,695,48.3914994939845,0.439822274508156,0.456339123041419,0.309862051911375,0.410510056845143,0.424336667690277,0.44261787577001,0.633875242183462,0.446482533101707,0.426797497777015,0.526641915917172,0.633033864667407,0.458842187579937,0.670777484953084
14,2628.38364744941,692,49.5406478629038,0.439822274508156,0.458241482472888,0.309862051911375,0.410510056845143,0.424336667690277,0.44261787577001,0.633875242183462,0.446482533101707,0.426797497777015,0.526641915917172,0.633033864667407,0.456950742767787,0.670777484953084
15,3062.87521949195,728,49.2245903409434,0.439822274508156,0.499205477868947,0.309862051911375,0.410510056845143,0.424336667690277,0.44261787577001,0.633875242183462,0.403911289720928,0.426797497777015,0.526641915917172,0.633033864667407,0.456950742767787,0.670777484953084
16,2741.84234245758,722,49.2845806470567,0.439822274508156,0.42988095121257,0.309862051911375,0.410510056845143,0.424336667690277,0.44261787577001,0.633875242183462,0.474649790923596,0.426797497777015,0.526641915917172,0.633033864667407,0.456950742767787,0.670777484953084
17,2760.78944564151,711,48.0624526340989,0.439822274508156,0.42988095121257,0.439332549414861,0.410510056845143,0.298089509478359,0.44261787577001,0.633875242183462,0.474649790923596,0.426797497777015,0.526641915917172,0.633033864667407,0.456950742767787,0.670777484953084
18,2778.64113638587,723,50.1204867254894,0.439822274508156,0.42988095121257,0.439332549414861,0.410510056845143,0.29547976084602,0.44261787577001,0.643924273978942,0.474649790923596,0.426797497777015,0.526641915917172,0.633033864667407,0.456950742767787,0.670777484953084
19,2377.69457287766,737,48.9599892245184,0.439822274508156,0.42988095121257,0.439332549414861,0.410510056845143,0.29547976084602,0.44261787577001,0.643924273978942,0.474649790923596,0.426797497777015,0.49883754755231,0.633033864667407,0.456950742767787,0.693750881968691
20,2369.39167026731,734,50.0151082765987,0.439822274508156,0.42988095121257,0.439332549414861,0.410510056845143,0.296454991254235,0.44261787577001,0.643924273978942,0.47342479377523,0.426797497777015,0.49883754755231,0.633033864667407,0.456950742767787,0.693750881968691
21,2350.9864998715,738,51.0819206867568,0.439822274508156,0.42988095121257,0.439332549414861,0.410510056845143,0.296454991254235,0.692073738027096,0.643924273978942,0.47342479377523,0.426797497777015,0.49883754755231,0.633033864667407,0.456950742767787,0.43645112521201
22,2452.20809319306,738,51.1366849070062,0.439822274508156,0.420663511805951,0.439332549414861,0.410510056845143,0.296454991254235,0.692073738027096,0.643924273978942,0.481991182705355,0.426797497777015,0.49883754755231,0.633033864667407,0.456950742767787,0.43645112521201
23,2268.67722197957,714,51.9823386412888,0.439822274508156,0.457408388424854,0.439332549414861,0.410510056845143,0.296454991254235,0.692073738027096,0.643924273978942,0.44591276307948,0.426797497777015,0.49883754755231,0.633033864667407,0.456950742767787,0.43645112521201
24,2268.67722197957,714,51.9823386412888,0.439822274508156,0.457408388424854,0.439332549414861,0.410510056845143,0.296454991254235,0.692073738027096,0.643924273978942,0.44591276307948,0.426797497777015,0.49883754755231,0.633033864667407,0.456950742767787,0.43645112521201
25,2519.66274715832,701,52.0752859742548,0.439822274508156,0.457408388424854,0.439332549414861,0.410510056845143,0.296454991254235,0.518170899482454,0.643924273978942,0.44591276307948,0.426797497777015,0.678212213792867,0.633033864667407,0.456950742767787,0.43645112521201
26,2520.49431858575,696,52.4129074724976,0.439822274508156,0.457408388424854,0.439332549414861,0.411590733719866,0.296454991254235,0.51848961844784,0.643924273978942,0.44591276307948,0.426797497777015,0.678212213792867,0.633033864667407,0.456950742767787,0.43645112521201
27,2361.1189869879,700,53.5152426518725,0.439822274508156,0.457408388424854,0.439332549414861,0.411590733719866,0.296454991254235,0.503944550395107,0.643924273978942,0.44591276307948,0.426797497777015,0.69679839243587,0.633033864667407,0.456950742767787,0.43645112521201
28,2234.25955747721,706,52.7040686209887,0.439822274508156,0.457408388424854,0.439332549414861,0.411590733719866,0.296454991254235,0.436219065487358,0.643924273978942,0.44591276307948,0.494634609424274,0.69679839243587,0.633033864667407,0.456950742767787,0.43645112521201
29,2228.45741051328,706,51.8909904890903,0.439822274508156,0.457408388424854,0.439332549414861,0.411590733719866,0.296454991254235,0.436219065487358,0.643924273978942,0.44591276307948,0.494634609424274,0.69679839243587,0.633033864667407,0.440148688648723,0.453478056671711
30,2252.12552903596,710,51.8399511516993,0.439822274508156,0.450866425312064,0.439332549414861,0.411590733719866,0.296454991254235,0.436219065487358,0.643924273978942,0.44591276307948,0.494634609424274,0.69679839243587,0.633033864667407,0.440148688648723,0.460131915649949
31,2252.12552903596,710,51.8399511516993,0.439822274508156,0.450866425312064,0.439332549414861,0.411590733719866,0.296454991254235,0.436219065487358,0.643924273978942,0.44591276307948,0.494634609424274,0.69679839243587,0.633033864667407,0.440148688648723,0.460131915649949
32,2239.31209839107,721,50.6539451191093,0.439822274508156,0.450866425312064,0.439332549414861,0.411590733719866,0.296454991254235,0.436219065487358,0.643924273978942,0.458473353469469,0.494634609424274,0.69679839243587,0.633033864667407,0.440148688648723,0.447243648173539
33,2254.25464918328,717,51.8941442184219,0.439822274508156,0.450866425312064,0.439332549414861,0.411590733719866,0.296454991254235,0.436219065487358,0.643924273978942,0.458473353469469,0.494634609424274,0.69679839243587,0.633033864667407,0.43339608741917,0.453677856635181
34,2242.19824675426,714,50.8273318082638,0.439822274508156,0.450866425312064,0.439332549414861,0.411590733719866,0.296454991254235,0.436219065487358,0.643924273978942,0.458473353469469,0.494634609424274,0.701353249738668,0.633033864667407,0.432566389729718,0.453677856635181
35,2238.02218028236,708,50.8569645949168,0.439822274508156,0.450866425312064,0.439332549414861,0.411590733719866,0.296454991254235,0.436219065487358,0.643924273978942,0.458473353469469,0.494634609424274,0.63471625915339,0.696457620779314,0.432566389729718,0.453677856635181
36,2224.52822038677,690,49.616545642096,0.439822274508156,0.452540170344303,0.439332549414861,0.411590733719866,0.296454991254235,0.436219065487358,0.643924273978942,0.458473353469469,0.494634609424274,0.63471625915339,0.696457620779314,0.432496085001561,0.453677856635181
