iteration,score,cut_edges,county_splits,dem_share_d1,dem_share_d2,dem_share_d3,dem_share_d4,dem_share_d5,dem_share_d6,dem_share_d7,dem_share_d8,dem_share_d9,dem_share_d10,dem_share_d11,dem_share_d12,dem_share_d13
0,18782.7232375285,773,61.1971299208648,0.452002752588696,0.399325374955714,0.290520781446252,0.392132128137321,0.605570857172948,0.458370395827437,0.446921147324665,0.446482533101707,0.466269011900892,0.628035339059888,0.514763576779026,0.501629192334444,0.670777484953084
1,18768.9600715576,773,58.984628360589,0.452927935755715,0.399325374955714,0.290520781446252,0.392132128137321,0.605570857172948,0.458370395827437,0.445930043596669,0.446482533101707,0.466269011900892,0.628035339059888,0.514763576779026,0.501629192334444,0.670777484953084
2,18943.0482795642,748,57.4753652940073,0.308876022689838,0.399325374955714,0.443690926275992,0.392132128137321,0.605570857172948,0.458370395827437,0.445930043596669,0.446482533101707,0.466269011900892,0.628035339059888,0.514763576779026,0.501629192334444,0.670777484953084
3,18885.1520093552,713,47.6590596755638,0.308876022689838,0.399325374955714,0.443690926275992,0.392132128137321,0.605570857172948,0.458370395827437,0.445930043596669,0.446482533101707,0.461990739663557,0.628035339059888,0.516441595245139,0.501629192334444,0.670777484953084
4,18036.0804496813,715,48.8339245869281,0.308876022689838,0.399325374955714,0.443690926275992,0.392132128137321,0.574314806173568,0.458370395827437,0.472525805909693,0.446482533101707,0.461990739663557,0.628035339059888,0.516441595245139,0.501629192334444,0.670777484953084
5,18158.3315968488,720,48.8339245869281,0.308876022689838,0.399325374955714,0.443690926275992,0.392132128137321,0.574314806173568,0.450849907909494,0.472525805909693,0.446482533101707,0.461990739663557,0.628035339059888,0.516441595245139,0.501629192334444,0.674122199242841
6,18337.8032559415,725,49.9769198829463,0.437209244029254,0.399325374955714,0.311956837711189,0.392132128137321,0.574314806173568,0.450849907909494,0.472525805909693,0.446482533101707,0.461990739663557,0.628035339059888,0.516441595245139,0.501629192334444,0.674122199242841
7,18305.8338437536,713,48.0365730166529,0.439135686768959,0.399325374955714,0.311594784583099,0.392132128137321,0.574314806173568,0.450849907909494,0.472525805909693,0.446482533101707,0.461990739663557,0.628035339059888,0.516441595245139,0.501629192334444,0.674122199242841
8,18323.3506934223,719,49.1926041249564,0.439135686768959,0.399325374955714,0.311594784583099,0.392132128137321,0.574314806173568,0.450849907909494,0.44730469876045,0.472041766081595,0.461990739663557,0.628035339059888,0.516441595245139,0.501629192334444,0.674122199242841
9,18309.2296143624,726,45.7945731764304,0.439135686768959,0.399325374955714,0.311991541537251,0.392132128137321,0.585312693782871,0.450849907909494,0.44730469876045,0.472041766081595,0.461990739663557,0.628035339059888,0.516441595245139,0.501629192334444,0.674122199242841
