"GEOID20","assignment"
"37025012-12",22
"37025012-11",22
"37025012-10",22
"3700300T2T3",18
"3712500EKWD",24
"371370005AP",49
"3704300TUSQ",33
"37191000001",42
"3715900019A",22
"370510G3A-2",11
"37167000022",32
"370510G3A-1",11
"37167000021",32
"3700100003S",50
"37115GRAPEV",29
"37167000020",32
"37183004-05",6
"37125000WND",24
"37191000029",42
"37183004-04",6
"3700100003N",50
"37191000028",42
"37183004-03",6
"37191000027",42
"370210044.1",29
"37183004-02",6
"37191000026",42
"37183004-01",6
"37167000028",32
"37191000024",42
"3716300CLNE",48
"37167000027",32
"37167000026",32
"37167000025",32
"3700100003W",50
"37167000024",32
"37167000023",32
"37025012-03",22
"370810NWASH",39
"37023000066",28
"37023000065",28
"37123000STA",24
"37023000064",20
"37023000062",28
"37025012-09",22
"37147001501",47
"37025012-08",22
"37025012-06",22
"37025012-05",22
"37025012-04",22
"37147001509",47
"37147001507",47
"37147001506",47
"37191000018",42
"37191000017",42
"37023000070",28
"3714100LT18",25
"37191000016",42
"3712700P06A",5
"37147001503",47
"37191000015",42
"37191000014",42
"37067000405",12
"37191000013",42
"37067000404",16
"3712500WKWD",24
"3707700EAOX",35
"37067000403",16
"37067000402",16
"37067000401",12
"3713300HN14",4
"37175000TC1",14
"3703100ATSL",49
"371150SANDY",29
"37175000TC7",14
"3719700EBND",45
"37191000023",42
"37191000022",42
"37191000021",42
"3703100MASM",49
"3712700P05A",5
"370970000CD",18
"3719905-GRE",28
"3708700BE56",33
"371570000IR",39
"3719700DCRK",45
"370210050.1",29
"370970000CS",18
"3706100KENA",25
"37001000011",50
"37081000RC2",39
"37081000RC1",39
"3710900LS12",34
"371170000BG",47
"370210022.2",29
"3712700P08A",5
"371490TR123",20
"37001000013",50
"37125000BEN",24
"3703100BFT2",49
"3703100BFT1",49
"3710900LB34",34
"3708300CONC",5
"3705100LR63",11
"3705500KTHK",23
"370970000FT",34
"37001000001",50
"3708100H29B",15
"3716300GIDD",48
"3708100H29A",15
"37005000004",45
"3712700P07A",5
"37005000001",45
"37001000007",50
"370030000B1",18
"37001000005",50
"37025001-02",22
"37001000004",39
"37001000002",50
"370970000EM",18
"3719700SLIB",45
"37025001-08",22
"37025001-07",22
"370030000B2",18
"37025001-04",22
"37125000EWD",24
"37143BETHEL",23
"3719300113A",45
"370970DV2-A",8
"3708500PR16",9
"370070WADES",32
"3719903-EGY",28
"37155000041",46
"37155000040",46
"3703100BOGU",49
"3714500HLWY",35
"370970DV2-B",8
"37183016-06",13
"37183016-05",13
"37183016-04",13
"37183016-03",13
"37183016-02",19
