iteration,score,cut_edges
188,708,708
189,700,700
190,702,702
191,702,702
192,707,707
193,696,696
194,696,696
195,690,690
196,672,672
197,667,667
198,699,699
199,694,694
200,690,690
201,717,717
202,717,717
203,717,717
204,713,713
205,722,722
206,718,718
207,711,711
208,689,689
209,688,688
210,701,701
211,700,700
212,719,719
213,732,732
214,733,733
215,740,740
216,737,737
217,733,733
218,737,737
219,737,737
220,740,740
221,740,740
222,792,792
223,786,786
224,771,771
225,802,802
226,778,778
227,774,774
228,772,772
229,772,772
230,810,810
231,786,786
232,792,792
233,806,806
234,831,831
235,819,819
236,819,819
237,788,788
238,788,788
239,784,784
240,784,784
241,762,762
242,767,767
243,767,767
244,736,736
245,727,727
246,723,723
247,740,740
248,764,764
249,752,752
250,746,746
251,763,763
252,744,744
253,758,758
254,778,778
255,778,778
256,777,777
257,778,778
258,766,766
259,763,763
260,737,737
261,725,725
262,728,728
263,762,762
264,758,758
265,758,758
266,719,719
267,719,719
268,711,711
269,711,711
270,731,731
271,731,731
272,719,719
273,719,719
274,690,690
275,690,690
276,690,690
277,686,686
278,686,686
279,689,689
280,691,691
281,684,684
282,690,690
283,675,675
284,687,687
285,682,682
286,722,722
287,722,722
288,734,734
289,747,747
290,723,723
291,723,723
292,723,723
293,723,723
294,739,739
295,739,739
296,739,739
297,716,716
298,717,717
299,744,744
300,738,738
301,725,725
302,720,720
303,734,734
304,746,746
305,710,710
306,710,710
307,690,690
308,692,692
309,694,694
310,701,701
311,701,701
312,701,701
313,710,710
314,712,712
315,712,712
316,723,723
317,718,718
318,704,704
319,726,726
320,715,715
321,682,682
322,690,690
323,674,674
324,674,674
325,675,675
326,670,670
327,675,675
328,664,664
329,664,664
330,681,681
331,681,681
332,671,671
333,671,671
334,684,684
335,698,698
336,728,728
337,724,724
338,749,749
339,749,749
340,757,757
341,798,798
342,770,770
343,768,768
344,768,768
345,756,756
346,756,756
347,768,768
348,758,758
349,759,759
350,761,761
351,750,750
352,739,739
353,734,734
354,743,743
355,737,737
356,743,743
357,743,743
358,763,763
359,763,763
360,763,763
361,763,763
362,791,791
363,792,792
364,792,792
365,801,801
366,774,774
367,766,766
368,766,766
369,766,766
370,766,766
371,753,753
372,753,753
373,753,753
374,743,743
375,743,743
376,735,735
377,730,730
378,730,730
379,729,729
380,726,726
381,700,700
382,700,700
383,700,700
384,708,708
385,723,723
386,729,729
387,732,732
388,733,733
389,733,733
390,750,750
391,756,756
392,770,770
393,759,759
394,758,758
395,761,761
396,751,751
397,751,751
398,758,758
399,753,753
400,756,756
401,763,763
402,762,762
403,762,762
404,762,762
405,764,764
406,763,763
407,777,777
408,777,777
409,779,779
410,772,772
411,771,771
412,788,788
413,789,789
414,785,785
415,783,783
416,784,784
417,784,784
418,751,751
419,762,762
420,752,752
421,750,750
422,755,755
423,755,755
424,755,755
425,755,755
426,733,733
427,733,733
428,723,723
429,724,724
430,724,724
431,739,739
432,739,739
433,739,739
434,732,732
435,732,732
436,732,732
437,730,730
438,730,730
439,730,730
440,728,728
441,712,712
442,705,705
443,705,705
444,707,707
445,734,734
446,730,730
447,725,725
448,735,735
449,728,728
450,721,721
451,719,719
452,717,717
453,717,717
454,717,717
455,713,713
456,713,713
457,714,714
458,713,713
459,680,680
460,677,677
461,677,677
462,691,691
463,692,692
464,692,692
465,685,685
466,691,691
467,690,690
468,690,690
469,685,685
470,687,687
471,686,686
472,693,693
473,693,693
474,693,693
475,693,693
476,696,696
477,696,696
478,696,696
479,708,708
480,708,708
481,708,708
482,700,700
483,696,696
484,696,696
485,696,696
486,696,696
487,694,694
488,694,694
489,695,695
490,695,695
491,686,686
492,692,692
493,692,692
494,686,686
495,687,687
496,676,676
497,666,666
498,666,666
499,669,669
500,684,684
501,684,684
502,682,682
503,659,659
504,659,659
505,652,652
506,649,649
507,643,643
508,640,640
509,640,640
510,640,640
511,640,640
512,620,620
513,610,610
514,610,610
515,603,603
516,603,603
517,603,603
518,597,597
519,594,594
520,591,591
521,591,591
522,591,591
523,591,591
524,589,589
525,589,589
526,589,589
527,592,592
528,592,592
529,593,593
530,593,593
531,593,593
532,589,589
533,589,589
534,589,589
535,590,590
536,592,592
537,592,592
538,592,592
539,592,592
540,583,583
541,583,583
542,583,583
543,583,583
544,583,583
545,580,580
546,580,580
547,580,580
548,580,580
549,580,580
550,576,576
551,576,576
552,576,576
553,576,576
554,570,570
555,570,570
556,570,570
557,559,559
558,559,559
559,559,559
560,559,559
561,558,558
562,558,558
563,558,558
564,560,560
565,567,567
566,567,567
567,567,567
568,567,567
569,567,567
570,567,567
571,567,567
572,567,567
573,567,567
574,584,584
575,569,569
576,569,569
577,569,569
578,569,569
579,569,569
580,568,568
581,568,568
582,568,568
583,568,568
584,567,567
585,563,563
586,563,563
587,563,563
588,579,579
589,577,577
590,577,577
591,577,577
592,577,577
593,577,577
594,577,577
595,581,581
596,582,582
597,582,582
598,582,582
599,582,582
600,582,582
601,583,583
602,583,583
603,583,583
604,578,578
605,592,592
606,592,592
607,592,592
608,592,592
609,591,591
610,591,591
611,591,591
612,591,591
613,596,596
614,596,596
615,596,596
616,599,599
617,599,599
618,599,599
619,599,599
620,608,608
621,608,608
622,599,599
623,599,599
624,599,599
625,598,598
626,598,598
627,598,598
628,598,598
629,598,598
630,598,598
631,598,598
632,598,598
633,598,598
634,591,591
635,591,591
636,591,591
637,591,591
638,591,591
639,591,591
640,591,591
641,591,591
642,581,581
643,581,581
644,577,577
645,577,577
646,578,578
647,573,573
648,573,573
649,573,573
650,576,576
651,569,569
652,569,569
653,569,569
654,569,569
655,569,569
656,569,569
657,569,569
658,569,569
659,569,569
660,570,570
661,579,579
662,579,579
663,579,579
664,579,579
665,579,579
666,579,579
667,579,579
668,575,575
669,575,575
670,575,575
671,575,575
672,575,575
673,579,579
674,579,579
675,579,579
676,579,579
677,579,579
678,579,579
679,579,579
680,583,583
681,583,583
682,583,583
683,583,583
684,583,583
685,579,579
686,576,576
687,576,576
688,576,576
689,576,576
690,571,571
691,570,570
692,570,570
693,568,568
694,568,568
695,562,562
696,562,562
697,562,562
698,562,562
699,562,562
700,562,562
701,562,562
702,562,562
703,562,562
704,562,562
705,562,562
706,562,562
707,562,562
708,562,562
709,562,562
710,562,562
711,557,557
712,554,554
713,554,554
714,554,554
715,554,554
716,554,554
717,551,551
718,551,551
719,549,549
720,549,549
721,549,549
722,549,549
723,549,549
724,550,550
725,550,550
726,550,550
727,548,548
728,548,548
729,548,548
730,548,548
731,548,548
732,545,545
733,545,545
734,545,545
735,545,545
736,545,545
737,545,545
738,545,545
739,545,545
740,545,545
741,545,545
742,545,545
743,545,545
744,545,545
745,545,545
746,545,545
747,545,545
748,545,545
749,545,545
750,545,545
751,545,545
752,545,545
753,545,545
754,545,545
755,545,545
756,539,539
757,536,536
758,536,536
759,536,536
760,536,536
761,536,536
762,536,536
763,534,534
764,530,530
765,530,530
766,530,530
767,530,530
768,527,527
769,527,527
770,527,527
771,527,527
772,527,527
773,527,527
774,527,527
775,527,527
776,527,527
777,527,527
778,531,531
779,531,531
780,531,531
781,531,531
782,531,531
783,531,531
784,531,531
785,531,531
786,531,531
787,531,531
788,531,531
789,531,531
790,531,531
791,531,531
792,531,531
793,531,531
794,531,531
795,531,531
796,531,531
797,531,531
798,531,531
799,531,531
800,531,531
801,531,531
802,531,531
803,531,531
804,531,531
805,531,531
806,531,531
807,531,531
808,531,531
809,531,531
810,531,531
811,531,531
812,531,531
813,531,531
814,531,531
815,531,531
816,531,531
817,531,531
818,531,531
819,531,531
820,531,531
821,531,531
822,525,525
823,525,525
824,525,525
825,525,525
826,525,525
827,525,525
828,525,525
829,525,525
830,525,525
831,525,525
832,525,525
833,525,525
834,525,525
835,525,525
836,525,525
837,525,525
838,525,525
839,525,525
840,525,525
841,525,525
842,525,525
843,525,525
844,525,525
845,525,525
846,525,525
847,525,525
848,525,525
849,525,525
850,525,525
851,525,525
852,527,527
853,527,527
854,527,527
855,527,527
856,527,527
857,527,527
858,527,527
859,527,527
860,527,527
861,527,527
862,527,527
863,527,527
864,527,527
865,527,527
866,527,527
867,527,527
868,527,527
869,527,527
870,527,527
871,527,527
872,527,527
873,527,527
874,527,527
875,527,527
876,527,527
877,527,527
878,527,527
879,527,527
880,527,527
881,527,527
882,527,527
883,527,527
884,527,527
885,527,527
886,527,527
887,527,527
888,527,527
889,527,527
890,527,527
891,527,527
892,527,527
893,527,527
894,527,527
895,527,527
896,527,527
897,527,527
898,527,527
899,527,527
900,526,526
901,526,526
902,526,526
903,526,526
904,526,526
905,526,526
906,526,526
907,526,526
908,526,526
909,526,526
910,526,526
911,526,526
912,526,526
913,526,526
914,526,526
915,526,526
916,526,526
917,522,522
918,522,522
919,522,522
920,522,522
921,522,522
922,522,522
923,522,522
924,522,522
925,522,522
926,522,522
927,522,522
928,522,522
929,523,523
930,523,523
931,523,523
932,525,525
933,518,518
934,518,518
935,516,516
936,516,516
937,516,516
938,516,516
939,516,516
940,516,516
941,516,516
942,516,516
943,516,516
944,516,516
945,516,516
946,516,516
947,516,516
948,516,516
949,515,515
950,515,515
951,514,514
952,514,514
953,514,514
954,515,515
955,515,515
956,515,515
957,515,515
958,515,515
959,515,515
960,515,515
961,515,515
962,515,515
963,515,515
964,515,515
965,515,515
966,515,515
967,515,515
968,515,515
969,515,515
970,515,515
971,515,515
972,515,515
973,515,515
974,515,515
975,515,515
976,515,515
977,515,515
978,515,515
979,515,515
980,515,515
981,515,515
982,515,515
983,515,515
984,512,512
985,512,512
986,512,512
987,509,509
988,509,509
989,509,509
990,509,509
991,509,509
992,509,509
993,509,509
994,509,509
995,509,509
996,509,509
997,509,509
998,509,509
999,509,509
1000,509,509
