"GEOID20","iteration_0","iteration_50","iteration_100","iteration_150","iteration_200","iteration_250","iteration_300","iteration_350","iteration_400","iteration_450","iteration_500","iteration_550","iteration_600","iteration_650","iteration_700","iteration_750","iteration_800","iteration_850","iteration_900","iteration_950","iteration_1000","iteration_1050","iteration_1100","iteration_1150","iteration_1200","iteration_1250","iteration_1300","iteration_1350","iteration_1400","iteration_1450","iteration_1500","iteration_1550","iteration_1600","iteration_1650","iteration_1700","iteration_1750","iteration_1800","iteration_1850","iteration_1900","iteration_1950","iteration_2000","iteration_2050","iteration_2100","iteration_2150","iteration_2200","iteration_2250","iteration_2300","iteration_2350","iteration_2400","iteration_2450","iteration_2500","iteration_2550","iteration_2600","iteration_2650","iteration_2700","iteration_2750","iteration_2800","iteration_2850","iteration_2900","iteration_2950","iteration_3000"
"37037000018",12,4,9,9,7,10,7,2,2,11,4,6,6,11,9,10,4,2,1,11,3,10,2,9,4,12,4,1,1,13,4,5,4,6,6,8,3,5,5,7,3,4,3,3,10,1,5,5,13,13,13,1,1,1,1,1,1,1,1,1,1
"37177000002",9,13,10,8,6,6,6,1,3,3,3,2,3,9,1,11,9,11,11,9,13,13,9,8,1,9,8,13,12,12,5,9,9,9,8,12,12,12,12,12,2,2,13,6,6,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"371510000TR",12,4,1,1,1,4,8,5,9,11,6,6,10,10,8,13,8,3,5,1,1,1,13,13,11,3,9,7,8,5,8,8,2,3,3,3,11,13,13,13,13,13,2,2,4,4,4,8,8,8,8,8,8,8,8,1,1,1,1,1,1
"37183017-13",9,9,13,11,3,8,4,4,5,12,5,12,12,2,12,12,1,12,12,3,2,2,12,12,8,8,12,8,7,7,12,6,6,2,12,13,13,8,8,8,8,8,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3701700P202",6,6,4,13,11,12,12,11,4,9,1,3,9,1,3,9,2,6,1,11,8,11,11,11,2,2,1,4,13,6,13,13,13,13,7,7,9,7,7,6,12,7,12,12,12,12,13,13,5,5,5,5,4,4,4,5,5,5,8,8,5
"37183017-12",10,9,13,11,3,8,4,4,5,12,5,12,2,2,12,12,1,12,12,3,2,2,12,12,8,8,12,8,7,7,12,6,6,2,12,8,8,8,8,8,8,8,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3701700P201",6,6,4,13,11,12,12,3,4,9,1,3,9,1,3,4,2,6,11,12,8,11,11,11,2,2,1,4,13,6,13,13,13,13,7,7,9,7,7,6,12,7,12,12,12,12,13,13,5,5,5,5,4,4,4,5,5,5,8,8,5
"37183017-11",10,11,8,11,3,8,4,4,11,12,5,12,2,2,12,12,1,12,12,3,2,2,10,12,8,8,12,8,7,7,12,6,6,2,12,13,13,8,8,8,8,8,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"37179000009",2,7,2,9,7,12,7,2,2,11,7,11,10,4,5,5,3,6,2,12,6,3,3,5,11,1,10,6,1,13,4,5,4,6,13,2,3,5,5,7,3,4,3,3,10,1,5,5,13,13,13,1,1,1,1,8,8,8,4,4,13
"37179000008",2,7,2,9,7,12,7,2,2,11,7,11,10,4,5,5,3,6,2,12,6,3,3,5,11,1,10,6,1,13,4,5,4,6,13,2,3,5,5,7,3,4,3,3,10,1,5,5,13,13,13,1,1,1,1,8,8,8,4,4,13
"37067000112",8,2,1,2,10,5,9,6,9,4,6,4,4,6,6,13,8,7,4,2,5,1,13,13,13,3,7,11,11,1,11,11,3,4,4,1,2,9,9,4,1,1,1,4,9,9,9,11,11,11,11,11,11,11,11,11,11,11,11,11,11
"37037000042",13,10,9,3,3,8,7,12,1,5,9,9,12,12,12,2,10,1,3,5,3,10,2,1,12,12,4,5,5,8,9,12,12,12,2,6,6,3,3,3,3,4,3,3,7,1,1,1,1,1,1,13,13,13,13,13,13,13,13,13,8
"3705100MR02",6,6,4,13,11,10,12,11,12,9,1,3,9,1,3,9,2,2,1,11,8,11,11,11,2,2,1,4,13,6,13,13,13,13,7,7,9,7,7,6,12,7,12,12,12,12,13,13,5,5,5,5,4,4,4,5,5,5,8,8,5
"3710900LW31",3,3,3,10,5,11,13,9,6,6,13,8,7,10,11,7,13,4,8,4,12,7,7,3,7,11,11,10,10,4,1,10,11,11,11,11,1,11,11,10,10,10,9,9,2,11,11,9,9,9,9,9,2,2,3,3,3,3,3,3,3
"371510000UG",2,4,9,1,1,10,7,2,2,11,4,6,10,11,5,13,4,3,5,11,6,3,3,5,11,4,9,7,8,5,8,8,2,3,3,3,11,13,13,13,13,13,2,2,4,4,4,8,8,8,8,8,8,8,8,1,1,1,1,1,1
"3708100G42B",12,4,11,2,1,4,9,6,13,13,4,6,6,11,9,10,8,3,5,1,1,1,1,10,13,3,7,7,8,5,8,8,2,3,3,3,11,13,13,13,13,13,2,2,4,4,4,8,8,8,8,8,8,8,8,1,1,1,1,1,1
"3710900SL24",3,3,7,5,5,9,13,9,6,6,13,7,7,8,11,7,13,13,13,4,7,7,7,3,7,11,6,10,9,11,1,1,11,11,11,11,10,10,4,10,10,10,9,9,2,11,11,9,9,9,9,9,2,2,3,3,3,3,3,3,3
"3708100G42A",12,4,11,2,1,4,9,6,13,13,4,6,6,11,9,10,4,3,5,1,1,1,1,10,13,3,7,7,8,5,8,8,2,3,3,3,11,13,13,13,13,13,2,2,4,4,4,8,8,8,8,8,8,8,8,1,1,1,1,1,1
"3710900LW18",3,3,3,10,5,11,13,9,6,6,13,8,7,10,11,7,13,4,8,4,7,7,7,3,7,11,11,10,10,4,1,10,11,11,11,11,10,10,4,10,10,10,9,9,2,11,11,9,9,9,9,9,2,2,3,3,3,3,3,3,3
"3714500SWST",13,9,10,8,13,13,11,8,1,1,12,5,1,12,2,2,10,1,3,5,3,10,1,10,13,4,4,5,5,8,8,8,7,8,6,8,8,2,6,2,2,2,13,6,6,10,8,4,4,4,4,4,5,5,5,4,4,4,5,5,4
"37037000045",12,10,9,3,3,8,7,12,5,5,9,9,2,5,9,10,10,2,1,11,3,10,2,9,4,12,4,1,2,13,4,5,4,6,6,8,3,5,5,7,3,4,3,3,10,1,5,5,13,13,13,13,13,13,1,1,1,1,1,1,1
"371510000SW",2,4,9,1,7,12,7,5,9,13,7,6,10,11,8,13,4,6,2,11,6,3,3,5,11,4,9,7,8,5,8,8,2,3,13,2,11,13,13,13,13,13,2,2,4,4,4,8,8,8,8,8,8,8,8,1,1,1,1,1,1
"37009000012",1,1,7,5,12,5,5,13,8,8,11,7,7,8,6,8,5,7,13,10,7,5,6,6,3,10,11,2,9,1,11,11,3,4,4,1,2,9,11,4,1,1,1,4,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
"37129000W25",4,8,6,4,4,1,3,3,4,2,2,1,5,3,13,4,11,9,11,7,11,9,8,2,9,13,13,12,4,2,2,2,8,7,9,9,7,6,2,5,5,12,5,5,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"37183017-07",10,11,13,11,3,8,4,4,5,12,5,12,2,2,12,12,1,12,12,3,2,2,12,12,8,8,12,8,7,7,12,6,6,2,12,13,13,8,8,8,8,8,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"37009000011",1,1,7,5,12,5,5,13,8,8,11,7,7,8,6,8,5,7,13,10,7,5,6,6,3,10,11,2,9,1,11,11,3,4,4,1,2,9,11,4,1,1,1,4,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
"37183017-06",10,11,13,11,8,8,4,4,5,12,5,12,2,2,12,12,1,12,12,3,2,2,12,12,8,8,12,8,7,7,12,6,6,2,12,8,8,8,8,8,8,8,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"37129000W24",4,8,6,4,4,1,3,3,4,2,2,1,5,3,13,4,11,9,11,7,11,9,8,2,9,13,13,12,4,2,2,2,8,7,9,9,7,6,2,5,5,12,5,5,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"37009000010",1,1,7,5,12,5,5,13,8,8,11,7,7,8,6,8,5,7,13,10,7,5,6,6,3,10,11,2,9,1,11,11,3,4,4,1,2,9,11,4,1,1,1,4,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
"371510000ST",12,4,9,9,1,10,8,2,2,11,4,6,6,11,9,10,4,2,5,11,1,12,1,10,13,4,9,7,8,5,8,8,2,3,3,3,11,13,13,13,13,13,2,2,4,4,4,8,8,8,8,8,8,8,8,1,1,1,1,1,1
"37183017-05",9,11,13,11,3,8,4,4,11,12,5,12,2,2,12,12,1,12,12,3,2,2,10,12,8,8,12,8,7,7,12,6,6,2,12,13,13,8,8,8,8,8,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"37183017-04",9,9,13,8,3,8,4,4,5,12,5,12,12,2,12,12,12,10,9,8,9,8,12,12,8,8,12,8,7,7,12,6,6,2,12,13,13,8,8,8,8,8,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"37129000W21",4,8,6,4,4,1,3,3,4,2,2,1,5,3,13,4,11,9,11,7,11,9,8,2,9,13,13,12,4,6,2,2,8,7,9,9,7,6,2,5,5,12,5,5,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"37183017-03",9,11,13,11,3,8,4,4,5,12,5,12,2,2,12,12,1,12,12,3,2,2,10,12,8,8,12,8,7,7,12,6,6,2,12,13,13,8,8,8,8,8,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"370910000UN",11,9,10,8,6,6,6,1,3,12,3,2,3,9,1,11,9,11,7,9,13,13,9,8,1,9,8,13,12,12,5,9,9,9,8,12,12,12,12,12,2,2,13,6,6,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"37183017-02",9,9,13,11,8,8,4,4,5,12,5,12,12,2,12,12,1,12,12,3,2,2,12,12,8,8,12,8,7,7,12,6,6,2,12,8,8,8,8,8,8,8,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"37183017-01",10,11,8,11,3,8,4,4,5,12,5,12,2,2,12,12,1,12,12,3,2,2,10,12,8,8,12,8,7,7,12,6,6,2,12,13,13,8,8,8,8,8,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"370210032.1",1,5,5,12,2,2,2,10,10,10,10,10,8,7,7,6,5,5,10,10,4,4,4,7,6,6,2,3,3,3,3,3,1,1,1,4,4,4,10,11,11,11,11,11,11,2,2,2,2,2,2,2,9,9,9,9,9,9,9,9,9
"37009000018",1,1,7,5,12,5,5,13,8,8,11,7,7,8,6,8,5,7,13,10,7,5,6,6,3,10,11,2,9,1,11,11,3,4,4,1,2,9,11,4,1,1,1,4,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
"37009000017",1,1,7,5,12,5,5,13,8,8,11,7,7,8,6,8,5,7,13,10,7,5,6,6,3,10,11,2,9,1,11,11,3,4,4,1,2,9,11,4,1,1,1,4,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
"37009000016",1,1,3,5,12,5,5,13,8,8,11,7,7,8,6,8,5,7,13,10,7,7,6,6,3,10,11,2,9,11,11,11,3,4,4,1,2,9,11,4,1,1,1,4,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
"37129000W29",4,8,6,4,4,1,3,3,4,2,2,1,5,3,13,4,11,9,11,7,11,9,8,2,9,13,13,12,4,2,2,2,8,7,9,9,7,6,2,5,5,12,5,5,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"37067000101",8,2,1,1,10,5,9,6,9,4,6,4,4,6,6,8,8,7,4,2,5,12,13,6,10,10,7,11,11,1,11,11,3,4,4,1,2,9,9,4,1,1,1,4,9,9,9,11,11,11,11,11,11,11,11,11,11,11,11,11,11
"371870000SC",9,13,10,8,6,6,6,1,3,3,3,2,3,9,1,11,9,11,11,9,13,13,9,8,1,9,8,13,12,12,5,9,9,9,8,12,12,12,12,12,2,2,13,6,6,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"37009000015",1,1,7,5,12,5,5,13,8,8,11,7,7,8,6,8,5,7,13,10,7,5,6,6,3,10,11,2,11,1,11,11,3,4,4,1,2,9,11,4,1,1,1,4,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
"370210045.1",1,5,5,12,2,2,2,10,10,10,10,10,8,7,7,6,5,5,10,10,4,4,4,7,6,6,2,3,3,3,3,3,1,1,1,4,4,4,10,11,11,11,11,11,11,2,2,2,2,2,2,2,9,9,9,9,9,9,9,9,9
"37129000W28",4,8,6,4,4,1,3,3,4,2,2,1,5,3,13,4,11,9,11,7,11,9,8,2,9,13,13,12,4,2,2,2,8,7,9,9,7,6,2,5,5,12,5,5,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"37009000014",1,1,3,5,12,5,5,13,8,8,11,7,7,8,6,8,5,7,13,10,7,5,6,6,3,10,11,2,9,11,11,11,3,4,4,1,2,9,11,4,1,1,9,4,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
"37037000030",12,4,9,9,7,10,7,2,2,11,4,6,6,11,9,10,4,2,1,11,3,10,2,9,4,12,4,1,1,13,4,5,4,6,6,8,3,5,5,7,13,13,2,2,4,4,4,8,8,8,8,8,8,8,8,1,1,1,1,1,1
"37129000W27",4,8,6,4,4,1,3,3,4,2,2,1,5,3,13,4,11,9,11,7,11,9,8,2,9,13,13,12,4,2,2,2,8,7,9,9,7,6,2,5,5,12,5,5,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"37009000013",1,1,7,5,12,5,5,13,8,8,11,7,7,8,6,8,5,7,13,10,7,5,6,6,3,10,11,2,9,1,11,11,3,4,4,1,2,9,11,4,1,1,1,4,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
"37129000W26",4,8,6,4,4,1,3,3,4,2,2,1,5,3,13,4,11,9,11,7,11,9,8,2,9,13,13,12,4,2,2,2,8,7,9,9,7,6,2,5,5,12,5,5,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"371190204.1",7,3,3,7,9,11,10,7,8,6,8,13,11,4,10,3,7,8,6,6,10,6,3,4,5,7,3,9,6,10,10,4,5,10,5,5,5,1,1,1,3,3,4,1,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2
"3714100MT19",4,8,6,4,4,1,3,3,4,2,2,1,5,3,13,4,11,9,11,7,11,9,8,2,9,13,13,12,4,2,2,2,8,7,9,9,7,6,2,5,5,12,5,5,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"371870000SK",9,13,10,8,6,6,6,1,3,3,3,2,3,9,1,11,9,11,11,9,13,13,9,8,1,9,8,13,12,12,5,9,9,9,8,12,12,12,12,12,2,2,13,6,6,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"371510000TB",2,4,9,1,7,5,8,2,2,11,4,6,10,11,9,13,4,3,5,1,6,3,3,5,11,4,9,7,8,5,8,8,2,3,3,3,11,13,13,13,13,13,2,2,4,4,4,8,8,8,8,8,8,8,8,1,1,1,1,1,1
"3704900TE13",9,13,13,6,6,6,6,1,3,3,3,2,5,9,1,11,9,11,7,9,13,13,9,8,1,13,13,13,4,2,2,2,8,7,8,12,12,12,12,12,2,2,13,6,6,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"3713300FS16",4,8,6,4,4,1,3,3,4,2,2,1,5,3,13,4,11,9,11,7,11,9,8,2,9,13,13,12,4,2,2,2,8,7,9,9,7,6,2,5,5,12,5,5,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"37081000G13",12,4,11,2,1,4,8,5,13,13,4,6,6,11,9,13,4,3,5,1,1,1,1,10,13,4,9,7,8,5,8,8,2,3,3,3,11,13,13,13,13,13,2,2,4,4,4,8,8,8,8,8,8,8,8,1,1,1,1,1,1
"37081000G12",12,4,11,2,1,4,8,5,13,13,4,6,6,11,9,13,4,3,5,1,1,1,1,10,13,4,9,7,8,5,8,8,2,3,3,3,11,13,13,13,13,13,2,2,4,4,4,8,8,8,8,8,8,8,8,1,1,1,1,1,1
"37081000G11",12,4,11,2,1,4,8,5,13,13,4,6,6,11,9,10,4,3,5,1,1,1,1,10,13,4,9,7,8,5,8,8,2,3,3,3,11,13,13,13,13,13,2,2,4,4,4,8,8,8,8,8,8,8,8,1,1,1,1,1,1
"37081000G10",12,4,11,2,1,4,8,5,13,4,4,6,6,11,9,10,4,3,5,1,1,1,1,10,13,4,7,7,8,5,8,8,2,3,3,3,11,13,13,13,13,13,2,2,4,4,4,8,8,8,8,8,8,8,8,1,1,1,1,1,1
"3714100LU16",4,8,6,4,4,1,3,3,4,2,2,1,5,3,13,4,11,9,11,7,11,9,8,11,9,13,13,12,4,2,2,2,8,7,9,9,7,6,2,5,5,12,5,5,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"37129000W13",4,8,6,4,4,1,3,3,4,2,2,1,5,3,13,4,11,9,11,7,11,9,8,2,9,13,13,12,4,2,2,2,8,7,9,9,7,6,2,5,5,12,5,5,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"37129000W12",4,8,6,4,4,1,3,3,4,2,2,1,5,3,13,4,11,9,11,7,11,9,8,2,9,13,13,12,4,2,2,2,8,7,9,9,7,6,2,5,5,12,5,5,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"37081000G19",12,4,11,2,1,4,8,5,13,13,4,6,6,11,9,13,4,3,5,1,1,1,1,10,13,4,9,7,8,5,8,8,2,3,3,3,11,13,13,13,13,13,2,2,4,4,4,8,8,8,8,8,8,8,8,1,1,1,1,1,1
"37081000G18",12,4,11,2,1,4,8,5,13,13,4,6,6,11,9,10,4,3,5,1,1,1,1,10,13,4,9,7,8,5,8,8,2,3,3,3,11,13,13,13,13,13,2,2,4,4,4,8,8,8,8,8,8,8,8,1,1,1,1,1,1
"37081000G17",12,4,11,2,1,4,8,5,13,13,4,6,6,11,9,10,4,3,5,1,1,1,1,10,13,4,9,7,8,5,8,8,2,3,3,3,11,13,13,13,13,13,2,2,4,4,4,8,8,8,8,8,8,8,8,1,1,1,1,1,1
"37081000G16",12,4,11,2,1,4,8,5,13,13,4,6,6,11,9,13,4,3,5,1,1,1,1,10,13,4,9,7,8,5,8,8,2,3,3,3,11,13,13,13,13,13,2,2,4,4,4,8,8,8,8,8,8,8,8,1,1,1,1,1,1
"37081000G15",12,4,11,2,1,4,8,5,13,13,4,6,6,11,9,13,4,3,5,1,1,1,1,10,10,4,9,7,8,5,8,8,2,3,3,3,11,13,13,13,13,13,2,2,4,4,4,8,8,8,8,8,8,8,8,1,1,1,1,1,1
"37009000009",1,1,7,5,12,5,5,13,8,8,11,7,7,8,6,8,5,7,13,10,7,5,6,6,3,10,11,2,9,1,11,11,3,4,4,1,2,9,11,4,1,1,1,4,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
"37009000008",1,1,7,5,12,5,5,13,8,8,11,7,7,8,6,8,5,7,13,10,7,5,6,6,3,10,11,2,9,1,11,11,3,4,4,1,2,9,11,4,1,1,1,4,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
"37081000G14",12,4,11,2,1,4,9,5,13,13,4,6,6,11,9,13,8,3,5,1,1,1,1,10,13,3,9,7,8,5,8,8,2,3,3,3,11,13,13,13,13,13,2,2,4,4,4,8,8,8,8,8,8,8,8,1,1,1,1,1,1
"37009000007",1,1,7,5,12,5,5,13,8,8,11,7,7,8,6,8,5,7,13,10,7,5,6,6,3,10,11,2,9,1,11,11,3,4,4,1,2,9,11,4,1,1,1,4,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
"37009000006",1,1,7,5,12,5,5,13,8,8,11,7,7,8,6,8,5,7,13,10,7,5,6,6,3,10,11,2,9,1,11,11,3,4,4,1,2,9,11,4,1,1,1,4,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
"37129000W18",4,8,6,4,4,1,3,3,4,2,2,1,5,3,13,4,11,9,11,7,11,9,8,2,9,13,13,12,4,2,2,2,8,7,9,9,7,6,2,5,5,12,5,5,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"37009000004",1,1,3,5,12,5,5,13,8,8,11,7,7,8,6,8,5,7,13,10,7,7,6,6,3,10,11,2,9,11,11,11,3,4,4,1,2,9,11,4,1,1,9,4,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
"37129000W17",4,8,6,4,4,1,3,3,4,2,2,1,5,3,13,4,11,9,11,7,11,9,8,2,9,13,13,12,4,2,2,2,8,7,9,9,7,6,2,5,5,12,5,5,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"37009000003",1,1,7,5,12,5,5,13,8,8,11,7,7,8,6,8,5,7,13,10,7,5,6,6,3,10,11,2,9,1,11,11,3,4,4,1,2,9,11,4,1,1,9,4,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
"37129000W16",4,8,6,4,4,1,3,3,4,2,2,1,5,3,13,4,11,9,11,7,11,9,8,2,9,13,13,12,4,2,2,2,8,7,9,9,7,6,2,5,5,12,5,5,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"37009000002",1,1,7,5,12,5,5,13,8,8,11,7,7,8,6,8,5,7,13,10,7,5,6,6,3,10,11,2,9,1,11,11,3,4,4,1,2,9,11,4,1,1,1,4,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
"37129000W15",4,8,6,4,4,1,3,3,4,2,2,1,5,3,13,4,11,9,11,7,11,9,8,2,9,13,13,12,4,2,2,2,8,7,9,9,7,6,2,5,5,12,5,5,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"3706100ROSE",4,6,13,13,4,1,12,11,12,2,3,1,3,1,13,4,11,10,9,11,11,9,8,2,9,13,13,12,4,2,2,2,8,7,9,7,7,6,2,5,5,12,5,5,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"37081000G02",12,4,11,2,1,4,8,5,13,4,4,6,6,11,9,10,4,3,5,1,1,1,1,10,13,4,9,7,8,5,8,8,2,3,3,3,11,13,13,13,13,13,2,2,4,4,4,8,8,8,8,8,8,8,8,1,1,1,1,1,1
"37081000G01",12,4,11,2,1,4,8,5,13,4,4,6,6,11,9,10,4,3,5,1,1,1,1,10,13,4,9,7,8,5,8,8,2,3,3,3,11,13,13,13,13,13,2,2,4,4,4,8,8,8,8,8,8,8,8,1,1,1,1,1,1
"37081000G09",12,4,11,2,1,4,8,5,13,4,4,6,6,11,9,10,4,3,5,1,1,1,1,10,13,4,7,7,8,5,8,8,2,3,3,3,11,13,13,13,13,13,2,2,4,4,4,8,8,8,8,8,8,8,8,1,1,1,1,1,1
"37081000G08",12,4,11,2,1,4,8,5,13,4,4,6,6,11,9,10,4,3,5,1,1,1,1,10,13,4,9,7,8,5,8,8,2,3,3,3,11,13,13,13,13,13,2,2,4,4,4,8,8,8,8,8,8,8,8,1,1,1,1,1,1
"37081000G07",12,4,11,2,1,4,8,5,13,4,4,6,6,11,9,10,4,3,5,1,1,1,1,10,13,4,9,7,8,5,8,8,2,3,3,3,11,13,13,13,13,13,2,2,4,4,4,8,8,8,8,8,8,8,8,1,1,1,1,1,1
"3713100WOPO",11,9,10,8,6,6,6,1,3,12,3,2,3,9,1,11,9,11,7,8,13,13,9,8,1,9,8,13,12,12,5,9,9,9,8,12,12,12,12,12,2,2,13,6,6,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"37081000G06",12,4,11,2,1,4,8,5,13,13,4,6,6,11,9,10,4,3,5,1,1,1,1,10,13,4,9,7,8,5,8,8,2,3,3,3,11,13,13,13,13,13,2,2,4,4,4,8,8,8,8,8,8,8,8,1,1,1,1,1,1
"37081000G05",12,4,11,2,1,4,8,5,13,13,4,6,6,11,9,10,4,3,5,1,1,1,1,10,13,4,9,7,8,5,8,8,2,3,3,3,11,13,13,13,13,13,2,2,4,4,4,8,8,8,8,8,8,8,8,1,1,1,1,1,1
"370910000WN",11,9,10,8,6,6,6,1,3,12,3,2,3,9,1,11,9,11,7,9,13,13,9,8,1,9,8,13,12,12,5,9,9,9,8,12,12,12,12,12,2,2,13,6,6,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"37081000G04",12,4,11,2,1,4,8,5,13,13,4,6,6,11,9,10,4,3,5,1,1,1,1,10,13,4,9,7,8,5,8,8,2,3,3,3,11,13,13,13,13,13,2,2,4,4,4,8,8,8,8,8,8,8,8,1,1,1,1,1,1
"37081000G03",12,4,11,2,1,4,8,5,13,13,4,6,6,11,9,10,4,3,5,1,1,1,1,10,13,4,9,7,8,5,8,8,2,3,3,3,11,13,13,13,13,13,2,2,4,4,4,8,8,8,8,8,8,8,8,1,1,1,1,1,1
"3719901-BUR",1,5,7,12,2,2,2,10,10,10,10,10,8,7,7,6,5,5,10,10,4,4,4,7,6,6,2,3,3,3,3,3,1,1,1,4,4,4,10,11,11,11,11,11,11,2,2,2,2,2,2,2,9,9,9,9,9,9,9,9,9
"370630034-1",13,10,9,3,13,13,11,8,1,1,12,5,1,12,2,2,10,1,3,5,3,10,2,1,12,12,4,5,5,8,9,12,12,12,2,6,6,3,3,3,6,6,6,7,7,7,1,1,1,1,1,13,13,13,13,13,13,13,13,13,8
"3700100010N",13,10,11,3,13,13,11,5,2,13,4,5,6,11,9,10,10,1,3,5,5,12,2,1,12,4,9,7,8,5,8,12,12,3,3,3,11,13,3,3,6,6,6,7,7,7,1,1,1,1,1,13,13,13,13,13,13,13,13,13,8
"37081000G35",12,4,11,2,1,4,8,6,13,13,4,6,6,11,9,10,4,3,5,1,1,1,1,10,13,4,9,7,8,5,8,8,2,3,3,3,11,13,13,13,13,13,2,2,4,4,4,8,8,8,8,8,8,8,8,1,1,1,1,1,1
"370210010.1",1,5,5,12,2,2,2,10,10,10,10,10,8,7,7,6,5,5,10,10,4,4,4,7,6,6,2,3,3,3,3,3,1,1,1,4,4,4,10,11,11,11,11,11,11,2,2,2,2,2,2,2,9,9,9,9,9,9,9,9,9
"370830RR1-2",11,9,10,8,6,6,6,1,3,12,5,12,3,5,1,11,9,11,7,8,13,13,12,8,8,9,8,13,12,12,5,9,9,9,6,12,12,12,12,12,2,2,13,6,6,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"37081000FR4",12,4,11,2,1,4,9,6,13,13,4,6,6,11,9,10,4,3,5,1,1,1,1,10,10,3,7,7,8,5,8,8,2,3,3,3,11,13,13,13,13,13,2,2,4,4,4,8,8,8,8,8,8,8,8,1,1,1,1,1,1
"37081000G34",12,4,11,2,1,4,8,6,13,13,4,6,6,11,9,10,4,3,5,1,1,1,1,10,13,4,7,7,8,5,8,8,2,3,3,3,11,13,13,13,13,13,2,2,4,4,4,8,8,8,8,8,8,8,8,1,1,1,1,1,1
"37081000G33",12,4,11,2,1,4,8,5,13,13,4,6,6,11,9,10,4,3,5,1,1,1,1,10,13,4,9,7,8,5,8,8,2,3,3,3,11,13,13,13,13,13,2,2,4,4,4,8,8,8,8,8,8,8,8,1,1,1,1,1,1
"37081000FR3",12,4,11,2,1,4,9,6,13,4,4,6,6,11,9,10,4,3,5,1,1,1,1,10,13,3,7,7,8,5,8,8,2,3,3,3,11,13,13,13,13,13,2,2,4,4,4,8,8,8,8,8,8,8,8,1,1,1,1,1,1
"37081000G32",12,4,11,2,1,4,9,6,13,4,4,6,6,11,9,10,4,3,5,1,1,1,1,10,13,4,9,7,8,5,8,8,2,3,3,3,11,13,13,13,13,13,2,2,4,4,4,8,8,8,8,8,8,8,8,1,1,1,1,1,1
