iteration,score,cut_edges,county_splits,dem_share_d1,dem_share_d2,dem_share_d3,dem_share_d4,dem_share_d5,dem_share_d6,dem_share_d7,dem_share_d8,dem_share_d9,dem_share_d10,dem_share_d11,dem_share_d12,dem_share_d13,dem_share_d14
0,7284.30226438792,857,71.8499750246129,0.593252833044184,0.392010866831011,0.439106142363911,0.691900077534406,0.627764808449291,0.456847482193239,0.301463495637352,0.362360978632955,0.539766626452442,0.546875753274232,0.442727601682878,0.575921694510551,0.39390978010381,0.415655798457463
1,7280.8056693815,853,71.8900036713121,0.539365023893274,0.392010866831011,0.439106142363911,0.691900077534406,0.627764808449291,0.456847482193239,0.301463495637352,0.362360978632955,0.539766626452442,0.602874170095522,0.442727601682878,0.575921694510551,0.39390978010381,0.415655798457463
2,7306.19597724685,876,73.0870132148312,0.404342420310235,0.392010866831011,0.439106142363911,0.691900077534406,0.627764808449291,0.456847482193239,0.301463495637352,0.362360978632955,0.539766626452442,0.602874170095522,0.442727601682878,0.575921694510551,0.528581802830916,0.415655798457463
3,7297.65257050289,872,70.8322975567385,0.424759554637214,0.392010866831011,0.439106142363911,0.691900077534406,0.627764808449291,0.456847482193239,0.301463495637352,0.362360978632955,0.539766626452442,0.602874170095522,0.442727601682878,0.575921694510551,0.528581802830916,0.394662519040442
4,7280.71652862204,863,66.7630517888291,0.424759554637214,0.438352141516562,0.439106142363911,0.691900077534406,0.627764808449291,0.456847482193239,0.301463495637352,0.362360978632955,0.539766626452442,0.602874170095522,0.395297442967294,0.575921694510551,0.528581802830916,0.394662519040442
5,7275.64570914298,860,65.7177427412091,0.424759554637214,0.438352141516562,0.439106142363911,0.39307197290882,0.627764808449291,0.456847482193239,0.301463495637352,0.362360978632955,0.539766626452442,0.602874170095522,0.395297442967294,0.575921694510551,0.528581802830916,0.695290399360087
6,7267.52981341757,852,65.6639824414718,0.424759554637214,0.438352141516562,0.439106142363911,0.531082098983241,0.627764808449291,0.456847482193239,0.301463495637352,0.362360978632955,0.539766626452442,0.602874170095522,0.395297442967294,0.575921694510551,0.389811277434719,0.695290399360087
7,7276.3699927491,856,68.0942167287988,0.424759554637214,0.602361098098004,0.439106142363911,0.531082098983241,0.627764808449291,0.456847482193239,0.301463495637352,0.362360978632955,0.539766626452442,0.437017411665573,0.395297442967294,0.575921694510551,0.389811277434719,0.695290399360087
8,7270.97515563949,857,65.392639569131,0.424759554637214,0.566934592487735,0.439106142363911,0.531082098983241,0.627764808449291,0.456847482193239,0.301463495637352,0.362360978632955,0.539766626452442,0.477733150784568,0.395297442967294,0.575921694510551,0.389811277434719,0.695290399360087
9,7270.97515563949,857,65.392639569131,0.424759554637214,0.566934592487735,0.439106142363911,0.531082098983241,0.627764808449291,0.456847482193239,0.301463495637352,0.362360978632955,0.539766626452442,0.477733150784568,0.395297442967294,0.575921694510551,0.389811277434719,0.695290399360087
10,7281.27375583216,870,64.1856334152715,0.424759554637214,0.566934592487735,0.439106142363911,0.531082098983241,0.627764808449291,0.456847482193239,0.546026604562235,0.362360978632955,0.303343809816386,0.477733150784568,0.395297442967294,0.575921694510551,0.389811277434719,0.695290399360087
