iteration,score,cut_edges,county_splits,dem_share_d1,dem_share_d2,dem_share_d3,dem_share_d4,dem_share_d5,dem_share_d6,dem_share_d7,dem_share_d8,dem_share_d9,dem_share_d10,dem_share_d11,dem_share_d12,dem_share_d13,dem_share_d14
0,4216.62079738239,672,23.8528123389897,0.687868488071328,0.424351473560612,0.54128254536829,0.498303176028367,0.458436320754717,0.35799101802067,0.457261322816206,0.624827160997547,0.510368602235919,0.698267778974384,0.344200725364784,0.411244887488792,0.315628782109889,0.43357184948228
1,4339.56075638667,712,28.5711659691316,0.687868488071328,0.424351473560612,0.54128254536829,0.478231283944706,0.458436320754717,0.378684967561953,0.457261322816206,0.624827160997547,0.510368602235919,0.698267778974384,0.344200725364784,0.411244887488792,0.315628782109889,0.43357184948228
2,4324.06360680527,705,27.8307652297659,0.687868488071328,0.424351473560612,0.54128254536829,0.478231283944706,0.314836475101967,0.378684967561953,0.457261322816206,0.624827160997547,0.510368602235919,0.698267778974384,0.344200725364784,0.411244887488792,0.452030971616821,0.43357184948228
3,4296.81312336999,710,28.1070887828567,0.687868488071328,0.424351473560612,0.54128254536829,0.478231283944706,0.314836475101967,0.378684967561953,0.457261322816206,0.611911627780841,0.523878915054014,0.698267778974384,0.344200725364784,0.411244887488792,0.452030971616821,0.43357184948228
4,4334.03196044731,741,29.2137094545089,0.630867495064452,0.424351473560612,0.60326363575604,0.478231283944706,0.314836475101967,0.378684967561953,0.457261322816206,0.611911627780841,0.523878915054014,0.698267778974384,0.344200725364784,0.411244887488792,0.452030971616821,0.43357184948228
5,4074.88948936792,743,31.299003770615,0.630867495064452,0.424351473560612,0.60326363575604,0.478231283944706,0.435628416370673,0.378684967561953,0.457261322816206,0.611911627780841,0.523878915054014,0.698267778974384,0.344200725364784,0.292306211926445,0.452030971616821,0.43357184948228
6,4037.8109460364,712,30.1996193393458,0.54197351786546,0.424351473560612,0.687410176054932,0.478231283944706,0.435628416370673,0.378684967561953,0.457261322816206,0.611911627780841,0.523878915054014,0.698267778974384,0.344200725364784,0.292306211926445,0.452030971616821,0.43357184948228
7,4027.58300203705,707,30.0142190337846,0.407560524989803,0.424351473560612,0.687410176054932,0.478231283944706,0.435628416370673,0.378684967561953,0.457261322816206,0.611911627780841,0.523878915054014,0.698267778974384,0.344200725364784,0.292306211926445,0.452030971616821,0.571194491887276
8,4012.12324766323,700,29.0793862447633,0.293629871179213,0.424351473560612,0.687410176054932,0.478231283944706,0.435628416370673,0.378684967561953,0.457261322816206,0.611911627780841,0.523878915054014,0.698267778974384,0.344200725364784,0.408845934855595,0.452030971616821,0.571194491887276
9,3998.93334573998,711,26.6181801538581,0.293629871179213,0.424351473560612,0.687410176054932,0.460682464597998,0.435628416370673,0.397469720589999,0.457261322816206,0.611911627780841,0.523878915054014,0.698267778974384,0.344200725364784,0.408845934855595,0.452030971616821,0.571194491887276
