iteration,score,cut_edges,dem_share_d1,dem_share_d2,dem_share_d3,dem_share_d4,dem_share_d5,dem_share_d6,dem_share_d7,dem_share_d8,dem_share_d9,dem_share_d10,dem_share_d11,dem_share_d12,dem_share_d13,dem_share_d14
0,6688.63922085166,807,0.54377902906111,0.685170477760078,0.468192442999819,0.391762064435606,0.653012544616041,0.531503390719657,0.460928652321631,0.604543630503165,0.422476213710661,0.582277711959659,0.463905537702713,0.356950926318767,0.328898782107656,0.28519069076044
1,6688.95309690231,808,0.54377902906111,0.685170477760078,0.468192442999819,0.391762064435606,0.653012544616041,0.531503390719657,0.460928652321631,0.604543630503165,0.422476213710661,0.542320642111854,0.463905537702713,0.389619576201359,0.328898782107656,0.28519069076044
2,6687.12824951681,804,0.54377902906111,0.685170477760078,0.468192442999819,0.391762064435606,0.653012544616041,0.531503390719657,0.460928652321631,0.501179167365527,0.422476213710661,0.652549711704996,0.463905537702713,0.389619576201359,0.328898782107656,0.28519069076044
3,6288.6502240779,795,0.54377902906111,0.685170477760078,0.468192442999819,0.391762064435606,0.653012544616041,0.531503390719657,0.460928652321631,0.501179167365527,0.422476213710661,0.652549711704996,0.463905537702713,0.287218628719276,0.328898782107656,0.385978003107368
4,6294.73501822414,807,0.54377902906111,0.685170477760078,0.468192442999819,0.391762064435606,0.653012544616041,0.531503390719657,0.460928652321631,0.355927062338939,0.422476213710661,0.652549711704996,0.463905537702713,0.287218628719276,0.328898782107656,0.534508045917442
5,6298.29883943819,814,0.678366903978407,0.553022265491281,0.468192442999819,0.391762064435606,0.653012544616041,0.531503390719657,0.460928652321631,0.355927062338939,0.422476213710661,0.652549711704996,0.463905537702713,0.287218628719276,0.328898782107656,0.534508045917442
6,6296.00932012401,809,0.678366903978407,0.553022265491281,0.468192442999819,0.391762064435606,0.653375841548895,0.531503390719657,0.460928652321631,0.355927062338939,0.422476213710661,0.652549711704996,0.462651571783256,0.287218628719276,0.328898782107656,0.534508045917442
7,6295.47361255965,808,0.678366903978407,0.553022265491281,0.468192442999819,0.391762064435606,0.653375841548895,0.531503390719657,0.460928652321631,0.328479017805574,0.422476213710661,0.652549711704996,0.462651571783256,0.287218628719276,0.355025386774984,0.534508045917442
8,6295.64234494175,808,0.678366903978407,0.553022265491281,0.468192442999819,0.391762064435606,0.653375841548895,0.531503390719657,0.460928652321631,0.328479017805574,0.422476213710661,0.656694761668669,0.462651571783256,0.287218628719276,0.357067814814294,0.534508045917442
9,6296.12279302545,811,0.678366903978407,0.553022265491281,0.468192442999819,0.391762064435606,0.653375841548895,0.531503390719657,0.460928652321631,0.328479017805574,0.417162503612262,0.656694761668669,0.468416725323995,0.287218628719276,0.357067814814294,0.534508045917442
10,6302.02675054565,823,0.678366903978407,0.553022265491281,0.468192442999819,0.391762064435606,0.555144289201161,0.625613565372601,0.460928652321631,0.328479017805574,0.417162503612262,0.656694761668669,0.468416725323995,0.287218628719276,0.357067814814294,0.534508045917442
11,6294.5637622549,808,0.678366903978407,0.553022265491281,0.468192442999819,0.391762064435606,0.630549548787707,0.551805379855452,0.460928652321631,0.328479017805574,0.417162503612262,0.656694761668669,0.468416725323995,0.287218628719276,0.357067814814294,0.534508045917442
12,7159.42115321513,809,0.661739964887177,0.553022265491281,0.468192442999819,0.391762064435606,0.64843766210711,0.551805379855452,0.460928652321631,0.328479017805574,0.417162503612262,0.656694761668669,0.468416725323995,0.287218628719276,0.357067814814294,0.534508045917442
13,7159.42115321513,809,0.661739964887177,0.553022265491281,0.468192442999819,0.391762064435606,0.64843766210711,0.551805379855452,0.460928652321631,0.328479017805574,0.417162503612262,0.656694761668669,0.468416725323995,0.287218628719276,0.357067814814294,0.534508045917442
14,7165.95086031313,821,0.661739964887177,0.553022265491281,0.329516018704374,0.391762064435606,0.64843766210711,0.551805379855452,0.460928652321631,0.46476013286297,0.417162503612262,0.656694761668669,0.468416725323995,0.287218628719276,0.357067814814294,0.534508045917442
15,7160.1189209893,807,0.661739964887177,0.553022265491281,0.329516018704374,0.391762064435606,0.64843766210711,0.551805379855452,0.460928652321631,0.46476013286297,0.417162503612262,0.656694761668669,0.468416725323995,0.287218628719276,0.460096013516881,0.421170162967435
16,7149.57670952809,786,0.661739964887177,0.553022265491281,0.329516018704374,0.391762064435606,0.64843766210711,0.551805379855452,0.460928652321631,0.46476013286297,0.417162503612262,0.402360315260338,0.468416725323995,0.287218628719276,0.460096013516881,0.674088900700973
17,7146.03565442509,778,0.661739964887177,0.571169793718254,0.326410100308057,0.391762064435606,0.64843766210711,0.551805379855452,0.460928652321631,0.46476013286297,0.417162503612262,0.402360315260338,0.468416725323995,0.287218628719276,0.460096013516881,0.674088900700973
18,7150.96935998904,788,0.672488578985333,0.571169793718254,0.326410100308057,0.391762064435606,0.64843766210711,0.538929940303191,0.460928652321631,0.46476013286297,0.417162503612262,0.402360315260338,0.468416725323995,0.287218628719276,0.460096013516881,0.674088900700973
19,7149.70091401845,786,0.672488578985333,0.571169793718254,0.326410100308057,0.391762064435606,0.64843766210711,0.538929940303191,0.460928652321631,0.46476013286297,0.417162503612262,0.402360315260338,0.468416725323995,0.451967865150815,0.286578250917342,0.674088900700973
20,7151.35593524107,787,0.672488578985333,0.571169793718254,0.326410100308057,0.391762064435606,0.64843766210711,0.538929940303191,0.455038759689922,0.46476013286297,0.417162503612262,0.402360315260338,0.468416725323995,0.451967865150815,0.287323820789211,0.674088900700973
21,7172.51716940424,831,0.672488578985333,0.519828281832974,0.326410100308057,0.391762064435606,0.64843766210711,0.538929940303191,0.455038759689922,0.515916677123855,0.417162503612262,0.402360315260338,0.468416725323995,0.451967865150815,0.287323820789211,0.674088900700973
22,7178.13276983852,843,0.672488578985333,0.342733404613495,0.490933598323478,0.391762064435606,0.64843766210711,0.538929940303191,0.455038759689922,0.515916677123855,0.417162503612262,0.402360315260338,0.468416725323995,0.451967865150815,0.287323820789211,0.674088900700973
23,7175.43544209295,841,0.672488578985333,0.465202156138684,0.490933598323478,0.391762064435606,0.64843766210711,0.538929940303191,0.455038759689922,0.515916677123855,0.417162503612262,0.402360315260338,0.468416725323995,0.337052437536331,0.287323820789211,0.674088900700973
24,7195.98254304593,882,0.672488578985333,0.465202156138684,0.490933598323478,0.391762064435606,0.64843766210711,0.538929940303191,0.455038759689922,0.493000508547906,0.417162503612262,0.402360315260338,0.468416725323995,0.337052437536331,0.312240098946908,0.674088900700973
25,7181.96598392595,854,0.672488578985333,0.465202156138684,0.490933598323478,0.39085722253855,0.64843766210711,0.538929940303191,0.455038759689922,0.493000508547906,0.417366147143985,0.402360315260338,0.468416725323995,0.337052437536331,0.312240098946908,0.674088900700973
26,7187.73002744499,861,0.672488578985333,0.465202156138684,0.490933598323478,0.397968700158033,0.64843766210711,0.538929940303191,0.455038759689922,0.493000508547906,0.417366147143985,0.402360315260338,0.456000827430437,0.337052437536331,0.312240098946908,0.674088900700973
