"GEOID20","iteration_0","iteration_50","iteration_100","iteration_150","iteration_200","iteration_250","iteration_300","iteration_350","iteration_400","iteration_450","iteration_500","iteration_550","iteration_600","iteration_650","iteration_700","iteration_750","iteration_800","iteration_850","iteration_900","iteration_950","iteration_1000","iteration_1050","iteration_1100","iteration_1150","iteration_1200","iteration_1250","iteration_1300","iteration_1350","iteration_1400","iteration_1450","iteration_1500","iteration_1550","iteration_1600","iteration_1650","iteration_1700","iteration_1750","iteration_1800","iteration_1850","iteration_1900","iteration_1950","iteration_2000","iteration_2050","iteration_2100","iteration_2150","iteration_2200","iteration_2250","iteration_2300","iteration_2350","iteration_2400","iteration_2450","iteration_2500"
"37183001-01",1,3,14,3,11,10,11,6,3,1,6,11,10,1,14,9,11,7,5,7,4,5,13,7,13,13,5,9,5,12,12,12,14,14,5,5,8,3,3,7,7,7,7,7,7,3,3,5,5,5,5
"37179000007",5,6,5,13,13,4,9,1,2,8,1,1,4,11,8,7,2,12,12,1,2,9,1,6,2,14,2,12,12,13,13,9,9,11,11,9,9,5,5,5,9,9,9,9,9,9,9,9,9,9,10
"37179000006",5,6,5,13,13,4,3,8,8,8,1,1,4,11,2,7,2,12,12,1,2,1,1,6,2,14,2,12,12,13,13,9,9,11,11,9,9,5,5,5,9,9,9,9,9,9,9,9,9,9,10
"37179000005",5,6,5,13,13,4,9,1,1,8,1,1,4,11,8,7,2,12,12,1,2,9,1,6,2,14,2,12,12,13,13,9,9,11,11,9,9,5,5,5,9,9,9,9,9,9,9,9,9,9,10
"3706100ALBE",3,3,10,11,8,13,13,3,5,7,11,10,14,5,4,5,12,13,13,14,6,6,11,4,7,4,3,3,7,7,7,7,8,7,3,8,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8
"37067000111",14,4,3,14,7,7,14,10,14,14,2,12,7,7,11,11,1,2,9,11,13,12,12,14,11,11,12,11,10,10,1,10,13,13,14,14,14,14,14,11,11,11,11,11,11,11,11,11,11,11,11
"37179000004",5,6,5,13,13,4,3,8,8,8,1,1,4,11,8,7,2,12,12,1,2,9,1,6,2,14,2,12,12,13,13,9,9,11,11,9,9,5,5,5,9,9,9,9,9,9,9,9,9,9,10
"37179000003",5,6,5,13,13,4,3,1,8,8,1,1,4,11,8,7,2,12,12,1,2,9,1,6,2,14,2,12,12,13,13,9,9,11,11,9,9,5,5,5,9,9,9,9,9,9,9,9,9,9,10
"37179000002",5,6,5,13,13,4,9,1,8,8,1,1,4,11,8,7,2,12,12,1,2,9,1,6,2,14,2,12,12,13,13,9,9,11,11,9,9,5,5,5,9,9,9,9,9,9,9,9,9,9,10
"3701300WDPD",3,10,11,8,12,13,13,3,4,11,3,3,5,12,5,12,5,5,4,14,6,4,4,3,3,4,4,4,4,8,4,8,8,7,8,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8
"37125000PDN",13,11,2,9,14,5,3,12,8,10,1,1,4,9,2,8,12,9,11,4,7,8,7,11,8,3,9,5,2,9,2,5,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"37179000001",5,6,5,13,13,4,9,1,1,8,1,1,4,11,8,7,2,12,12,1,2,9,1,6,2,14,2,12,12,13,13,9,9,11,11,9,9,5,5,5,9,9,9,9,9,9,9,9,9,9,10
"371510000TT",14,12,4,9,7,6,2,7,8,10,1,4,3,4,11,11,7,11,7,6,5,13,3,11,12,12,11,2,2,9,2,13,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
"37177000003",3,10,11,8,12,13,13,3,4,11,3,3,5,12,5,12,5,5,4,14,6,4,4,3,3,4,4,4,4,8,4,8,8,7,8,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8
"37037000018",4,12,12,9,14,5,6,8,8,10,10,7,11,6,6,3,4,14,11,8,8,13,3,11,12,3,9,5,2,9,2,14,12,12,4,3,5,9,9,9,5,5,5,5,5,5,5,3,3,3,3
"37177000002",3,10,11,8,12,13,13,3,4,11,3,3,5,12,5,12,5,5,4,14,6,4,4,3,3,4,4,4,4,8,4,8,8,7,8,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8
"371510000TR",14,9,4,9,7,6,2,7,8,14,1,4,3,4,11,11,7,4,2,6,5,13,14,12,14,12,11,2,2,2,2,13,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
"37183017-13",1,2,10,11,11,12,11,6,11,5,6,11,14,1,14,9,11,7,5,7,4,5,13,7,13,13,5,9,5,12,12,12,14,14,5,5,3,3,3,7,7,7,7,7,7,3,3,5,5,5,5
"3701700P202",2,14,8,10,10,1,5,12,12,4,14,14,1,14,10,8,9,9,11,4,7,8,7,8,8,8,7,13,8,5,5,5,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9
"37183017-12",1,3,10,11,11,10,11,6,11,5,6,11,14,1,14,9,11,7,5,7,4,5,13,7,13,13,5,9,5,12,12,12,14,14,5,5,3,3,3,7,7,7,7,7,7,7,7,7,4,4,4
"3701700P201",2,14,8,10,10,11,3,12,12,4,14,14,6,10,10,8,9,9,11,4,7,8,8,4,4,8,8,8,8,5,5,5,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9
"37183017-11",1,2,14,3,11,12,11,6,3,5,6,11,14,1,14,9,14,7,5,7,4,5,13,7,13,13,5,9,5,12,12,12,14,14,5,5,8,3,3,7,7,7,7,7,7,3,3,5,5,5,5
"37179000009",5,6,5,13,13,5,3,8,8,8,1,1,4,11,2,7,2,12,12,1,2,1,6,6,2,14,2,12,12,13,13,9,9,11,11,9,9,5,5,5,9,9,9,9,9,9,9,9,9,9,10
"37179000008",5,6,5,13,13,5,3,8,8,8,1,1,4,11,8,7,2,12,12,1,2,9,6,6,2,14,2,12,12,13,13,9,9,11,11,9,9,5,5,5,9,9,9,9,9,9,9,9,9,9,10
"37067000112",14,4,3,14,7,7,2,10,14,14,2,12,7,4,11,11,1,2,2,11,13,12,12,14,11,11,12,11,9,10,1,10,13,13,14,14,14,14,14,11,11,11,11,11,11,11,11,11,11,11,11
"37037000042",4,13,12,9,14,11,6,8,7,10,10,6,12,6,6,3,4,14,8,8,8,14,5,5,5,5,13,5,2,9,2,14,12,12,4,3,5,9,9,9,5,5,5,5,5,5,5,3,3,3,3
"3705100MR02",13,11,2,2,1,5,3,12,12,4,14,14,6,10,10,8,9,9,11,4,7,8,7,8,8,9,7,13,8,5,5,5,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9
"3710900LW31",9,1,9,7,9,9,7,14,10,12,8,9,2,13,1,10,13,3,1,9,12,10,2,2,6,6,10,10,14,1,11,11,11,2,2,2,6,6,6,6,6,6,6,6,6,14,14,14,14,14,14
"371510000UG",13,12,4,9,14,5,1,8,8,10,1,1,4,9,11,11,14,11,7,6,5,13,3,11,12,3,9,5,2,9,2,13,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
"3708100G42B",10,12,4,1,2,3,8,10,14,14,2,12,11,4,6,11,7,4,2,11,5,13,14,12,12,11,11,2,9,2,14,13,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
"3710900SL24",7,5,9,7,9,9,7,2,10,9,9,2,2,3,13,13,3,1,6,10,12,10,2,2,1,6,10,14,11,1,11,11,11,2,2,2,6,6,6,6,6,6,6,6,6,14,14,14,14,14,14
"3708100G42A",10,12,4,14,2,3,8,10,14,14,2,12,11,4,6,11,7,4,2,11,5,13,14,12,12,11,11,2,9,2,14,13,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
"3710900LW18",9,1,9,7,9,9,7,14,10,2,8,9,2,13,13,10,13,3,1,9,12,10,2,2,6,6,10,1,1,14,11,11,11,2,2,2,6,6,6,6,6,6,6,6,6,14,14,14,14,14,14
"3714500SWST",1,8,12,1,3,8,11,8,7,5,10,7,11,2,6,6,14,11,7,11,13,14,3,11,11,3,9,7,3,3,3,3,4,3,4,3,5,9,9,9,5,5,5,5,5,12,12,12,12,12,12
"37037000045",4,12,12,9,14,11,6,8,12,10,10,7,11,6,6,3,4,14,8,8,8,13,3,8,12,3,9,5,2,9,2,14,12,12,4,3,5,9,9,9,5,5,5,5,5,5,5,3,3,3,3
"371510000SW",14,12,1,9,14,6,2,7,8,10,1,1,4,9,2,11,14,11,7,6,5,13,3,11,12,3,9,5,2,9,2,13,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
"37009000012",8,4,3,7,6,7,14,2,9,9,9,2,8,3,9,14,1,2,9,2,3,12,12,14,14,12,12,11,10,10,1,10,13,13,14,14,14,14,14,11,11,11,11,11,11,11,11,11,11,11,11
"37129000W25",2,14,8,10,10,1,5,5,5,7,4,5,1,14,12,4,8,13,14,13,14,7,8,4,4,8,8,8,13,7,7,7,7,8,7,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7
"37183017-07",1,2,10,11,11,10,11,6,11,5,6,11,14,1,14,9,11,7,5,7,4,5,13,7,13,13,5,9,5,12,12,12,14,14,5,5,8,3,3,7,7,7,7,7,7,3,3,5,5,5,5
"37009000011",8,4,3,4,6,7,14,2,9,9,9,2,8,3,9,14,1,2,9,2,3,12,12,14,14,12,12,11,10,10,1,10,13,13,14,14,14,14,14,11,11,11,11,11,11,11,11,11,11,11,11
"37183017-06",1,2,10,11,11,10,11,6,11,5,11,11,14,1,14,9,11,7,5,7,4,5,13,7,13,13,5,9,5,12,12,12,14,14,5,5,3,7,7,7,7,7,3,3,3,7,7,7,4,4,4
"37129000W24",2,14,8,10,10,1,5,5,5,7,4,5,1,14,12,4,8,13,14,13,14,7,8,4,4,8,8,8,13,7,7,7,7,8,7,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7
"37009000010",8,4,3,4,6,7,14,2,9,9,9,2,8,3,9,14,1,2,9,2,3,12,12,14,14,12,12,11,10,10,1,10,13,13,14,14,14,14,14,11,11,11,11,11,11,11,11,11,11,11,11
"371510000ST",13,12,12,9,14,6,6,8,8,6,1,1,3,6,11,11,4,11,7,6,5,13,3,11,12,3,9,5,2,9,2,13,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
"37183017-05",1,2,10,11,11,12,11,6,3,5,6,11,14,1,14,9,14,7,5,7,4,5,13,7,13,13,5,9,5,12,12,12,14,14,5,5,8,3,3,7,7,7,7,7,7,3,3,5,5,5,5
"37183017-04",1,2,10,11,11,12,11,6,3,5,6,11,14,1,4,9,11,7,5,7,4,5,13,7,13,13,5,9,5,12,12,12,14,14,3,8,3,3,3,7,7,7,7,7,7,3,3,5,5,5,5
"37129000W21",2,14,8,10,10,1,5,5,5,7,4,5,1,14,12,4,8,13,14,13,14,7,8,4,4,8,8,8,13,7,7,7,7,8,7,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7
"37183017-03",1,2,10,11,11,12,11,6,3,5,6,11,14,1,14,9,11,7,5,7,4,5,13,7,13,13,5,9,5,12,12,12,14,14,5,5,8,3,3,7,7,7,7,7,7,3,3,5,5,5,5
"370910000UN",3,10,11,8,12,13,10,3,4,11,3,3,5,12,5,12,5,5,4,14,6,4,4,3,3,7,4,4,4,8,4,4,3,4,8,7,7,7,7,3,3,3,3,3,3,7,7,7,4,4,8
"37183017-02",1,2,10,11,11,12,11,6,11,3,11,11,14,1,4,9,11,7,5,7,4,5,13,7,13,13,5,9,5,12,12,12,14,14,5,5,3,7,7,7,7,7,7,7,7,7,7,7,4,4,4
"37183017-01",1,2,10,11,11,12,11,6,3,5,6,11,14,1,14,9,11,7,5,7,4,5,13,7,13,13,5,9,5,12,12,12,14,14,5,5,8,3,3,7,7,7,7,7,7,3,3,5,5,5,5
"370210032.1",6,7,7,6,4,2,12,9,13,13,13,13,8,8,7,1,10,10,10,12,10,2,10,10,10,10,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"37009000018",8,4,3,4,6,7,14,2,9,9,9,2,8,3,9,14,1,2,9,2,3,12,12,14,14,12,12,11,10,10,1,10,13,13,14,14,14,14,14,11,11,11,11,11,11,11,11,11,11,11,11
"37009000017",8,4,3,4,6,7,14,2,9,9,9,2,8,3,9,14,1,2,9,2,3,12,12,14,14,12,12,11,10,10,1,10,13,13,14,14,14,14,14,11,11,11,11,11,11,11,11,11,11,11,11
"37009000016",8,4,3,7,6,7,14,2,9,9,9,2,8,3,9,14,1,2,9,2,3,12,12,14,14,12,12,11,10,10,1,10,13,13,14,14,14,14,14,11,11,11,11,11,11,11,11,11,11,11,11
"37129000W29",2,14,8,10,10,1,5,5,5,7,4,5,1,14,12,4,8,13,14,13,14,7,8,4,4,8,8,8,13,7,7,7,7,8,7,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7
"37067000101",8,4,3,14,7,7,2,2,14,14,2,12,7,7,9,14,1,2,9,2,3,12,12,14,14,12,12,11,10,10,1,10,13,13,14,14,14,14,14,11,11,11,11,11,11,11,11,11,11,11,11
"371870000SC",3,10,11,8,12,13,13,3,4,11,3,3,5,12,5,12,5,5,4,14,6,4,4,3,3,4,4,4,4,8,4,8,8,7,8,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8
"37009000015",8,4,3,4,6,7,14,2,9,9,12,4,3,3,9,14,1,2,9,2,3,12,12,14,14,12,12,11,10,10,1,10,13,13,14,14,14,14,14,11,11,11,11,11,11,11,11,11,11,11,11
"370210045.1",6,7,7,6,4,2,12,9,13,13,13,13,13,8,7,1,10,10,10,12,10,2,10,10,10,10,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"37129000W28",2,14,8,10,10,1,5,5,5,7,4,5,1,14,12,4,8,13,14,13,14,7,8,4,4,8,8,8,13,7,7,7,7,8,7,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7
"37009000014",8,4,3,7,6,7,14,2,9,9,9,2,8,3,9,14,1,2,9,2,3,12,12,14,14,12,12,11,10,10,1,10,13,13,14,14,14,14,14,11,11,11,11,11,11,11,11,11,11,11,11
"37037000030",4,12,12,9,14,11,6,8,8,10,10,7,11,6,6,3,4,14,8,8,8,13,3,11,12,3,9,5,2,9,2,14,12,12,4,3,5,9,9,9,5,5,5,5,5,5,5,3,3,3,3
"37129000W27",2,14,8,10,10,1,5,5,5,7,4,5,1,14,12,4,8,13,14,13,14,7,8,4,4,8,8,8,13,7,7,7,7,8,7,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7
"37009000013",8,4,3,7,6,7,14,2,9,9,9,2,8,3,9,14,1,2,9,2,3,12,12,14,14,12,12,11,10,10,1,10,13,13,14,14,14,14,14,11,11,11,11,11,11,11,11,11,11,11,11
"37129000W26",2,14,8,10,10,1,5,5,5,7,4,5,1,14,12,4,8,13,14,13,14,7,8,4,4,8,8,8,13,7,7,7,7,8,7,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7
"371190204.1",5,1,6,5,9,14,1,1,1,8,8,9,9,9,2,2,6,3,3,3,9,11,1,2,9,1,14,1,1,14,10,1,1,1,9,9,9,5,5,5,9,9,9,9,9,9,9,9,9,9,10
"3714100MT19",2,14,8,10,10,1,5,5,5,7,4,5,1,14,12,4,8,13,14,13,14,7,8,4,4,8,8,8,13,7,7,7,7,8,7,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7
"371870000SK",3,10,11,8,12,13,13,3,4,11,3,3,5,12,5,12,5,5,4,14,6,4,4,3,3,4,4,4,4,8,4,8,8,7,8,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8
"371510000TB",13,12,4,9,7,6,2,7,8,10,1,1,3,4,11,11,14,11,7,6,5,13,3,11,12,3,9,5,2,9,2,13,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
"3704900TE13",3,10,11,11,12,13,5,3,4,11,3,3,5,12,5,12,5,5,14,14,6,4,4,3,3,4,4,4,4,8,4,8,8,7,8,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8
"3713300FS16",2,14,8,10,10,1,5,5,5,7,4,5,1,14,12,4,8,13,14,13,14,7,8,4,4,8,8,8,13,7,7,7,7,8,7,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7
"37081000G13",10,12,4,1,2,3,8,10,14,14,10,12,11,2,11,11,7,4,2,6,5,13,14,12,12,11,11,2,9,2,14,13,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
"37081000G12",10,12,4,1,2,3,8,10,14,6,10,12,11,4,6,11,7,4,2,6,5,13,14,12,12,11,11,2,9,2,14,13,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
"37081000G11",10,12,4,1,2,3,8,10,14,6,10,12,11,4,6,11,7,4,2,6,5,13,14,12,12,11,11,2,9,2,14,13,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
"37081000G10",10,12,4,1,2,3,8,10,7,6,2,7,11,2,6,6,7,4,2,11,5,14,14,12,12,11,11,2,9,2,14,13,10,10,13,13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12
"3714100LU16",11,3,8,10,10,1,13,5,5,7,4,5,1,14,12,4,8,13,14,13,14,7,8,4,4,8,8,8,13,7,7,7,7,8,7,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7
"37129000W13",2,14,8,10,10,1,5,5,5,7,4,5,1,14,12,4,8,13,14,13,14,7,8,4,4,8,8,8,13,7,7,7,7,8,7,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7
"37129000W12",2,14,8,10,10,1,5,5,5,7,4,5,1,14,12,4,8,13,14,13,14,7,8,4,4,8,8,8,13,7,7,7,7,8,7,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7
"37081000G19",10,12,4,1,2,3,8,10,14,6,2,12,11,4,6,11,7,4,2,6,5,13,14,12,12,11,11,2,9,2,14,13,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
"37081000G18",10,12,4,1,2,3,8,10,14,14,10,12,11,4,6,11,7,4,2,6,5,13,14,12,12,11,11,2,9,2,14,13,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
"37081000G17",10,12,4,1,2,3,8,10,14,14,2,12,11,4,6,11,7,4,2,6,5,13,14,12,12,11,11,2,9,2,14,13,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
"37081000G16",10,12,4,1,2,3,8,10,14,14,10,12,11,4,6,11,7,4,2,6,5,13,14,12,12,11,11,2,9,2,14,13,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
"37081000G15",10,12,4,1,2,3,8,10,14,14,10,12,11,4,6,11,7,4,2,6,5,13,14,12,12,11,11,2,9,2,14,13,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
"37009000009",8,4,3,4,6,7,14,2,9,9,9,2,8,3,9,14,1,2,9,2,3,12,12,14,14,12,12,11,10,10,1,10,13,13,14,14,14,14,14,11,11,11,11,11,11,11,11,11,11,11,11
"37009000008",8,4,3,4,6,7,14,2,9,9,9,2,8,3,9,14,1,2,9,2,3,12,12,14,14,12,12,11,10,10,1,10,13,13,14,14,14,14,14,11,11,11,11,11,11,11,11,11,11,11,11
"37081000G14",10,12,4,1,2,3,8,10,7,14,10,12,11,2,11,11,7,4,2,6,5,13,14,12,12,11,11,2,9,2,14,13,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
"37009000007",8,4,3,4,6,7,14,2,9,9,9,2,8,3,9,14,1,2,9,2,3,12,12,14,14,12,12,11,10,10,1,10,13,13,14,14,14,14,14,11,11,11,11,11,11,11,11,11,11,11,11
"37009000006",8,4,3,4,6,7,14,2,9,9,9,2,8,3,9,14,1,2,9,2,3,12,12,14,14,12,12,11,10,10,1,10,13,13,14,14,14,14,14,11,11,11,11,11,11,11,11,11,11,11,11
"37129000W18",2,14,8,10,10,1,5,5,5,7,4,5,1,14,12,4,8,13,14,13,14,7,8,4,4,8,8,8,13,7,7,7,7,8,7,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7
"37009000004",8,4,3,7,6,7,14,2,9,9,9,2,8,3,9,14,1,2,9,2,3,12,12,14,14,12,12,11,10,10,1,10,13,13,14,14,14,14,14,11,11,11,11,11,11,11,11,11,11,11,11
"37129000W17",2,14,8,10,10,1,5,5,5,7,4,5,1,14,12,4,8,13,14,13,14,7,8,4,4,8,8,8,13,7,7,7,7,8,7,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7
"37009000003",8,4,3,7,6,7,14,2,9,9,9,2,8,3,9,14,1,2,9,2,3,12,12,14,14,12,12,11,10,10,1,10,13,13,14,14,14,14,14,11,11,11,11,11,11,11,11,11,11,11,11
"37129000W16",2,14,8,10,10,1,5,5,5,7,4,5,1,14,12,4,8,13,14,13,14,7,8,4,4,8,8,8,13,7,7,7,7,8,7,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7
"37009000002",8,4,3,4,6,7,14,2,9,9,9,2,8,3,9,14,1,2,9,2,3,12,12,14,14,12,12,11,10,10,1,10,13,13,14,14,14,14,14,11,11,11,11,11,11,11,11,11,11,11,11
"37129000W15",2,14,8,10,10,1,5,5,5,7,4,5,1,14,12,4,8,13,14,13,14,7,8,4,4,8,8,8,13,7,7,7,7,8,7,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7
"3706100ROSE",11,3,8,11,8,10,13,5,5,7,4,5,14,5,4,5,9,13,14,13,14,6,8,4,4,8,7,8,13,7,7,7,7,8,7,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7
"37081000G02",10,12,4,1,2,3,8,10,7,6,10,12,11,4,6,6,7,4,2,6,5,13,14,12,12,11,11,2,9,2,14,13,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
"37081000G01",10,12,4,1,2,3,8,10,7,6,10,12,11,2,6,11,7,4,2,6,5,13,14,12,12,11,11,2,9,2,14,13,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
"37081000G09",10,12,4,1,2,3,8,10,7,6,2,7,11,2,6,6,7,4,2,6,5,14,14,12,12,11,11,2,9,2,14,13,10,10,13,13,13,13,13,13,13,13,13,13,13,13,12,12,12,12,12
"37081000G08",10,12,4,1,2,3,8,10,7,6,2,7,11,2,6,6,7,4,2,6,5,13,14,12,12,11,11,2,9,2,14,13,10,10,13,13,13,13,13,13,13,13,13,13,13,13,12,12,12,12,12
"37081000G07",10,12,4,1,2,3,8,10,7,6,2,7,11,4,6,6,7,4,2,11,5,13,14,12,12,11,11,2,9,2,14,13,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
"3713100WOPO",3,10,14,3,11,12,10,3,4,11,3,3,5,12,5,12,5,5,4,14,6,4,4,3,3,7,3,3,7,8,8,4,3,4,8,7,7,7,7,3,3,3,3,3,3,7,7,7,4,4,8
"37081000G06",10,12,4,1,2,3,8,7,7,6,10,12,11,2,11,6,7,4,2,6,5,14,14,12,12,11,11,2,9,2,14,13,10,10,13,13,13,13,13,13,13,13,13,13,13,12,13,13,13,13,13
"37081000G05",10,12,4,1,2,3,8,7,7,6,2,7,11,2,11,6,7,4,2,11,5,14,14,12,12,11,11,2,9,2,14,13,10,10,13,13,13,13,13,13,13,13,13,13,13,12,13,13,13,13,13
"370910000WN",3,10,11,8,12,13,10,3,4,11,3,3,5,12,5,12,5,5,4,14,6,4,4,3,3,7,4,4,4,8,4,4,3,4,8,7,7,7,7,3,3,3,3,3,3,7,7,7,4,4,8
"37081000G04",10,12,4,1,2,3,8,7,7,6,10,12,11,2,6,6,7,4,2,6,5,14,14,12,12,11,11,2,9,2,14,13,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
"37081000G03",10,12,4,1,2,3,8,10,7,6,10,7,11,2,6,6,7,4,2,11,5,13,14,12,12,11,11,2,9,2,14,13,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
"3719901-BUR",6,7,9,7,6,2,12,2,9,13,13,13,13,8,7,1,10,10,10,12,10,2,10,10,10,10,6,6,11,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"370630034-1",4,8,13,12,3,11,4,4,7,6,10,6,12,6,3,3,4,14,8,8,8,3,5,5,5,5,13,7,3,3,3,3,4,3,12,12,12,12,12,12,12,12,12,12,12,5,5,3,3,3,3
"3700100010N",10,8,12,1,2,8,11,8,7,5,10,7,11,2,6,6,14,11,7,11,13,14,3,11,11,3,9,5,9,9,14,14,12,12,4,3,5,9,9,9,5,5,5,5,5,12,12,12,12,12,12
"37081000G35",10,12,4,1,2,3,8,10,14,14,10,12,11,4,6,11,7,4,2,6,5,13,14,12,12,11,11,2,9,2,14,13,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
"370210010.1",6,7,7,6,4,2,12,9,13,13,13,13,13,8,7,1,10,10,10,12,10,2,10,10,10,10,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"370830RR1-2",11,2,14,3,11,12,10,3,4,11,3,3,10,12,4,12,5,5,4,5,13,4,4,3,3,7,3,3,7,4,8,4,3,4,8,7,7,7,7,3,3,3,3,3,3,7,7,7,4,4,4
"37081000FR4",10,12,4,14,2,3,8,10,14,14,2,12,3,4,11,11,7,4,2,11,5,13,14,12,12,11,11,2,9,2,14,13,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
"37081000G34",10,12,4,1,2,3,8,10,14,14,10,12,11,4,6,11,7,4,2,6,5,13,14,12,12,11,11,2,9,2,14,13,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
"37081000G33",10,12,4,14,2,3,8,10,14,14,10,12,11,4,6,11,7,4,2,6,5,13,14,12,12,11,11,2,9,2,14,13,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
"37081000FR3",10,12,4,14,2,3,8,10,14,14,2,12,3,4,11,11,7,4,2,11,13,13,14,12,12,11,11,2,9,2,14,13,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
"37081000G32",10,12,4,1,2,3,8,10,14,14,2,12,11,4,6,11,7,4,2,11,5,13,14,12,12,11,11,2,9,2,14,13,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
"37081000FR2",10,12,4,1,2,3,8,7,14,14,2,12,3,4,11,11,7,4,2,6,5,13,14,12,12,11,11,2,9,2,14,13,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
"37081000FR1",10,12,4,1,7,3,8,7,14,14,2,12,3,4,11,11,7,4,2,6,5,13,14,12,12,11,11,2,9,2,14,13,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
"37081000G31",10,12,4,14,2,3,8,10,14,14,2,12,11,4,6,11,7,4,2,11,13,13,14,12,12,11,11,2,9,2,14,13,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
"3706100WALL",11,3,8,11,8,10,13,5,5,7,4,5,1,5,4,5,8,13,14,13,14,7,8,4,4,8,7,8,13,7,7,7,7,8,7,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7
"37081000G30",10,12,4,14,2,3,8,10,14,14,2,12,11,4,6,11,7,4,2,11,5,14,14,12,12,11,11,2,9,2,14,13,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
"3712700P18A",11,2,10,8,12,12,10,11,3,3,6,10,10,12,5,12,5,5,4,5,13,6,11,13,7,7,3,3,7,4,8,4,3,4,3,8,3,7,7,3,3,3,3,3,3,7,7,7,4,4,4
