iteration,score,cut_edges,county_splits
248,1094.22789592758,689,40.5227895927584
249,1139.51140097747,733,40.6511400977473
250,1139.51140097747,733,40.6511400977473
251,1136.76159522086,720,41.6761595220859
252,1119.24432430757,713,40.6244324307568
253,1130.90544044376,711,41.9905440443764
254,1142.45265067423,710,43.2452650674232
255,1101.29763242368,677,42.4297632423684
256,1063.91428422987,673,39.0914284229873
257,1099.71100506884,695,40.4711005068844
258,1112.71100506884,708,40.4711005068844
259,1115.89451535544,710,40.5894515355436
260,1092.5089061196,697,39.5508906119597
261,1098.72650787801,702,39.6726507878008
262,1101.72650787801,705,39.6726507878008
263,1101.72650787801,705,39.6726507878008
264,1093.00407727036,686,40.7004077270356
265,1109.78563019197,689,42.0785630191969
266,1114.50841477836,693,42.1508414778363
267,1167.97758179303,710,45.7977581793035
268,1136.7012701689,692,44.4701270168903
269,1136.7012701689,692,44.4701270168903
270,1142.09076350379,706,43.6090763503792
271,1147.48171155642,702,44.5481711556418
272,1137.21491717684,704,43.3214917176844
273,1119.54196047729,712,40.7541960477286
274,1119.54196047729,712,40.7541960477286
275,1119.54196047729,712,40.7541960477286
276,1066.84295109851,683,38.3842951098514
277,1066.84295109851,683,38.3842951098514
278,1078.95778165893,692,38.6957781658929
279,1065.5996776995,690,37.5599677699499
280,1084.79504149017,709,37.5795041490168
281,1084.79504149017,709,37.5795041490168
282,1084.79504149017,709,37.5795041490168
283,1084.79504149017,709,37.5795041490168
284,1088.92729446693,703,38.5927294466926
285,1125.27209814602,725,40.0272098146022
286,1143.79815004656,729,41.4798150046557
287,1168.54287386014,724,44.4542873860137
288,1166.0103653158,711,45.5010365315798
289,1133.04991014677,688,44.5049910146769
290,1131.43473644552,685,44.6434736445518
291,1132.4266566392,677,45.54266566392
292,1166.35509097445,698,46.8355090974451
293,1142.34408813718,688,45.4344088137176
294,1164.53481971567,686,47.8534819715673
295,1179.75325345728,691,48.8753253457282
296,1179.75325345728,691,48.8753253457282
297,1144.29099101769,689,45.5290991017689
298,1118.1606245143,689,42.9160624514301
299,1118.1606245143,689,42.9160624514301
300,1110.78414596505,686,42.4784145965048
301,1118.4312471361,675,44.3431247136098
302,1074.95062041695,660,41.4950620416954
303,1066.74893895923,650,41.6748938959229
304,1099.81343450746,653,44.6813434507462
305,1088.62305979604,644,44.4623059796043
306,1067.13502511065,643,42.4135025110647
307,1067.13502511065,643,42.4135025110647
308,1030.91710817903,634,39.691710817903
309,1030.91710817903,634,39.691710817903
310,1036.55887467397,636,40.0558874673971
311,1054.55887467397,654,40.0558874673971
312,1054.55887467397,654,40.0558874673971
313,1047.13924745192,656,39.1139247451922
314,1020.13924745192,629,39.1139247451922
315,1044.05444695444,641,40.3054446954435
316,1043.92144830913,641,40.2921448309125
317,1057.92144830913,655,40.2921448309125
318,1037.4767394442,635,40.2476739444203
319,1022.4767394442,620,40.2476739444203
320,1030.91397309206,630,40.0913973092062
321,1084.41948635777,657,42.7419486357767
322,1046.83770415546,630,41.683770415546
323,1073.42598398623,655,41.8425983986233
324,1073.42598398623,655,41.8425983986233
325,1088.21676695277,649,43.9216766952766
326,1082.7201486545,653,42.9720148654499
327,1111.78942485806,680,43.1789424858065
328,1111.78942485806,680,43.1789424858065
329,1070.13798956523,654,41.6137989565225
330,1070.13798956523,654,41.6137989565225
331,1056.75089046068,652,40.4750890460677
332,1047.3296909001,654,39.33296909001
333,1031.56596044964,631,40.0565960449644
334,1031.56596044964,631,40.0565960449644
335,1003.57356651349,625,37.8573566513494
336,1007.69837504184,629,37.8698375041841
337,990.828451991156,623,36.7828451991156
338,1001.42907878735,631,37.0429078787349
339,997.700757361119,630,36.7700757361119
340,997.700757361119,630,36.7700757361119
341,993.346038832116,628,36.5346038832116
342,1028.5310831617,640,38.8531083161703
343,995.288852235746,622,37.3288852235746
344,997.631610818153,614,38.3631610818153
345,997.631610818153,614,38.3631610818153
346,991.522531507968,608,38.3522531507968
347,975.16961109533,614,36.116961109533
348,980.515609492086,619,36.1515609492086
349,980.515609492086,619,36.1515609492086
350,956.362251056361,616,34.0362251056361
351,956.362251056361,616,34.0362251056361
352,952.688827229905,613,33.9688827229905
353,947.64852638139,609,33.864852638139
354,971.303450342235,622,34.9303450342235
355,973.11986730784,624,34.911986730784
356,1009.99079947949,639,37.0990799479488
357,1011.74939771544,640,37.1749397715443
358,999.861369102791,628,37.1861369102791
359,992.649484843462,629,36.3649484843462
360,992.649484843462,629,36.3649484843462
361,1018.549644871,654,36.4549644871001
362,1026.12550178726,660,36.6125501787264
363,1044.42967055144,663,38.1429670551442
364,1072.1105063972,676,39.6110506397204
365,1072.1105063972,676,39.6110506397204
366,1059.61179306373,674,38.5611793063732
367,1034.77557714733,650,38.4775577147331
368,1012.24354035766,638,37.4243540357663
369,1021.72606238813,637,38.4726062388129
370,1021.72606238813,637,38.4726062388129
371,1034.2247757216,639,39.5224775721601
372,1060.40998438578,653,40.7409984385777
373,1060.40998438578,653,40.7409984385777
374,1061.86132998838,652,40.9861329988377
375,1065.84340301561,657,40.8843403015613
376,1065.84340301561,657,40.8843403015613
377,1065.84340301561,657,40.8843403015613
378,1071.0582325823,662,40.9058232582298
379,1064.68565282286,656,40.868565282286
380,1057.61569568654,649,40.8615695686537
381,1057.80907715715,649,40.8809077157152
382,1090.31598413085,672,41.8315984130853
383,1096.33623364166,678,41.8336233641659
384,1096.33623364166,678,41.8336233641659
385,1058.43059099865,652,40.6430590998654
386,1058.45171038658,665,39.345171038658
387,1071.50068533915,674,39.7500685339146
388,1049.57232539904,660,38.9572325399035
389,1060.75255242197,671,38.9752552421973
390,1048.10027804293,669,37.9100278042935
391,1066.7080104843,683,38.3708010484301
392,1066.7080104843,683,38.3708010484301
393,1066.7080104843,683,38.3708010484301
394,1053.43997162251,680,37.3439971622506
395,1050.56278305514,691,35.956278305514
396,1051.4386992643,695,35.64386992643
397,1051.4386992643,695,35.64386992643
398,1044.15763314825,698,34.6157633148254
399,1044.15763314825,698,34.6157633148254
400,1013.08099507859,683,33.0080995078593
401,1013.08099507859,683,33.0080995078593
402,998.468106246009,681,31.7468106246009
403,998.468106246009,681,31.7468106246009
404,998.468106246009,681,31.7468106246009
405,998.468106246009,681,31.7468106246009
406,1003.39714094321,678,32.5397140943209
407,1003.39714094321,678,32.5397140943209
408,1005.10568788365,678,32.7105687883647
409,985.498098941482,658,32.7498098941482
410,982.792815698905,666,31.6792815698905
411,988.278058917027,669,31.9278058917028
412,966.602672974526,635,33.1602672974526
413,967.602672974526,636,33.1602672974526
414,967.602672974526,636,33.1602672974526
415,967.599453640554,636,33.1599453640554
416,967.599453640554,636,33.1599453640554
417,967.599453640554,636,33.1599453640554
418,978.805320285024,637,34.1805320285024
419,955.848820160786,637,31.8848820160786
420,955.848820160786,637,31.8848820160786
421,945.95372598009,627,31.895372598009
422,945.95372598009,627,31.895372598009
423,946.525566562264,639,30.7525566562264
424,903.469535971978,623,28.0469535971978
425,900.466020862319,620,28.0466020862319
426,900.466020862319,620,28.0466020862319
427,900.466020862319,620,28.0466020862319
428,900.466020862319,620,28.0466020862319
429,900.466020862319,620,28.0466020862319
430,926.31212158616,625,30.131212158616
431,939.166895465854,628,31.1166895465854
432,939.166895465854,628,31.1166895465854
433,933.000687837917,629,30.4000687837917
434,932.256628914495,627,30.5256628914495
435,932.256628914495,627,30.5256628914495
436,935.216027499338,630,30.5216027499338
437,935.216027499338,630,30.5216027499338
438,935.216027499338,630,30.5216027499338
439,935.216027499338,630,30.5216027499338
440,935.216027499338,630,30.5216027499338
441,935.216027499338,630,30.5216027499338
442,935.216027499338,630,30.5216027499338
443,948.600564531454,633,31.5600564531454
444,974.856735926057,637,33.7856735926057
445,973.507247919493,643,33.0507247919493
446,973.507247919493,643,33.0507247919493
447,994.901555633895,655,33.9901555633895
448,1006.47303617779,656,35.0473036177787
449,987.509740641312,645,34.2509740641312
450,1026.35306143897,668,35.8353061438969
451,1019.36434166493,661,35.8364341664928
452,1019.36434166493,661,35.8364341664928
453,1040.65031123287,682,35.8650311232866
454,1040.65031123287,682,35.8650311232866
455,1040.65031123287,682,35.8650311232866
456,1040.65031123287,682,35.8650311232866
457,1039.69146875225,681,35.869146875225
458,1027.8267195454,679,34.8826719545398
459,1027.8267195454,679,34.8826719545398
460,1043.36027044312,684,35.9360270443119
461,1032.84252708354,677,35.5842527083543
462,1032.84252708354,677,35.5842527083543
463,1044.83346659349,690,35.4833466593491
464,1031.44892956137,687,34.4448929561375
465,1031.44892956137,687,34.4448929561375
466,1031.44892956137,687,34.4448929561375
467,1031.44892956137,687,34.4448929561375
468,1026.3213679657,663,36.3321367965697
469,1026.3213679657,663,36.3321367965697
470,1007.09542974156,644,36.3095429741558
471,1008.65171323864,637,37.1651713238643
472,1008.65171323864,637,37.1651713238643
473,1008.65171323864,637,37.1651713238643
474,972.220013616527,610,36.2220013616527
475,951.716804161964,618,33.3716804161964
476,958.900597959515,627,33.1900597959515
477,958.900597959515,627,33.1900597959515
478,962.803928261299,631,33.1803928261299
479,935.267479435241,601,33.4267479435241
480,924.990805965963,600,32.4990805965963
481,884.759658734756,573,31.1759658734756
482,884.759658734756,573,31.1759658734756
483,884.759658734756,573,31.1759658734756
484,862.434093619919,563,29.9434093619919
485,848.995654472646,561,28.7995654472646
486,848.995654472646,561,28.7995654472646
487,848.784108847663,562,28.6784108847663
488,851.338482688975,563,28.8338482688975
489,851.338482688975,563,28.8338482688975
490,840.496051943519,565,27.5496051943519
491,849.828817231584,575,27.4828817231584
492,849.828817231584,575,27.4828817231584
493,862.419202298165,575,28.7419202298165
494,862.419202298165,575,28.7419202298165
495,846.891425474554,559,28.7891425474554
496,846.891425474554,559,28.7891425474554
497,846.891425474554,559,28.7891425474554
498,848.022868540216,560,28.8022868540216
499,848.022868540216,560,28.8022868540216
500,848.022868540216,560,28.8022868540216
501,838.038911988621,563,27.5038911988621
502,838.038911988621,563,27.5038911988621
503,831.776455286875,555,27.6776455286875
504,831.776455286875,555,27.6776455286875
505,829.858537075263,554,27.5858537075263
506,829.858537075263,554,27.5858537075263
507,837.514556663114,550,28.7514556663114
508,837.514556663114,550,28.7514556663114
509,837.514556663114,550,28.7514556663114
510,837.514556663114,550,28.7514556663114
511,837.514556663114,550,28.7514556663114
512,837.514556663114,550,28.7514556663114
513,837.514556663114,550,28.7514556663114
514,837.514556663114,550,28.7514556663114
515,853.454603264533,568,28.5454603264533
516,853.454603264533,568,28.5454603264533
517,853.454603264533,568,28.5454603264533
518,853.454603264533,568,28.5454603264533
519,871.950676321359,571,30.0950676321359
520,871.950676321359,571,30.0950676321359
521,871.950676321359,571,30.0950676321359
522,871.950676321359,571,30.0950676321359
523,880.784721155789,580,30.0784721155789
524,888.473762724496,579,30.9473762724496
525,861.994864137973,558,30.3994864137973
526,863.57732841013,559,30.457732841013
527,863.57732841013,559,30.457732841013
528,863.57732841013,559,30.457732841013
529,863.57732841013,559,30.457732841013
530,842.978775868236,540,30.2978775868236
531,842.978775868236,540,30.2978775868236
532,841.561513303491,539,30.2561513303491
533,841.561513303491,539,30.2561513303491
534,841.561513303491,539,30.2561513303491
535,841.561513303491,539,30.2561513303491
536,849.196315031993,536,31.3196315031993
537,849.196315031993,536,31.3196315031993
538,849.196315031993,536,31.3196315031993
539,849.196315031993,536,31.3196315031993
540,849.196315031993,536,31.3196315031993
541,849.196315031993,536,31.3196315031993
542,849.196315031993,536,31.3196315031993
543,830.920277298119,535,29.5920277298119
544,830.920277298119,535,29.5920277298119
545,830.920277298119,535,29.5920277298119
546,830.920277298119,535,29.5920277298119
547,830.920277298119,535,29.5920277298119
548,831.968157012275,536,29.5968157012275
549,828.034756025079,532,29.6034756025079
550,828.034756025079,532,29.6034756025079
551,828.034756025079,532,29.6034756025079
552,830.128860041164,535,29.5128860041164
553,830.128860041164,535,29.5128860041164
554,835.767599169182,541,29.4767599169182
555,825.916171714504,531,29.4916171714504
556,825.916171714504,531,29.4916171714504
557,825.916171714504,531,29.4916171714504
558,825.916171714504,531,29.4916171714504
559,825.916171714504,531,29.4916171714504
560,825.916171714504,531,29.4916171714504
561,826.321419902706,530,29.6321419902706
562,840.948406323081,525,31.5948406323081
563,840.948406323081,525,31.5948406323081
564,837.458569067373,522,31.5458569067373
565,822.093705124839,515,30.7093705124839
566,822.093705124839,515,30.7093705124839
567,824.269070703617,518,30.6269070703617
568,824.269070703617,518,30.6269070703617
569,824.269070703617,518,30.6269070703617
570,824.269070703617,518,30.6269070703617
571,824.269070703617,518,30.6269070703617
572,824.269070703617,518,30.6269070703617
573,836.720818974768,519,31.7720818974768
574,836.987141516842,518,31.8987141516842
575,839.262245386552,522,31.7262245386552
576,838.220773628512,522,31.6220773628512
577,838.220773628512,522,31.6220773628512
578,822.66432562679,520,30.266432562679
579,822.66432562679,520,30.266432562679
580,822.66432562679,520,30.266432562679
581,822.66432562679,520,30.266432562679
582,822.66432562679,520,30.266432562679
583,822.66432562679,520,30.266432562679
584,822.66432562679,520,30.266432562679
585,808.457830525465,519,28.9457830525465
586,808.457830525465,519,28.9457830525465
587,798.943591215998,520,27.8943591215998
588,798.943591215998,520,27.8943591215998
589,798.943591215998,520,27.8943591215998
590,796.892519834333,526,27.0892519834333
591,796.892519834333,526,27.0892519834333
592,796.892519834333,526,27.0892519834333
593,789.698916009794,527,26.2698916009794
594,789.698916009794,527,26.2698916009794
595,789.698916009794,527,26.2698916009794
596,788.054184427682,523,26.5054184427682
597,788.054184427682,523,26.5054184427682
598,788.054184427682,523,26.5054184427682
599,790.623620900256,524,26.6623620900256
600,790.623620900256,524,26.6623620900256
601,790.623620900256,524,26.6623620900256
602,774.775269913965,509,26.5775269913965
603,774.775269913965,509,26.5775269913965
604,774.775269913965,509,26.5775269913965
605,774.775269913965,509,26.5775269913965
606,774.775269913965,509,26.5775269913965
607,774.775269913965,509,26.5775269913965
608,774.775269913965,509,26.5775269913965
609,776.441212001318,516,26.0441212001319
610,776.441212001318,516,26.0441212001319
611,776.441212001318,516,26.0441212001319
612,776.441212001318,516,26.0441212001319
613,776.441212001318,516,26.0441212001319
614,776.441212001318,516,26.0441212001319
615,778.021190221745,520,25.8021190221745
616,778.021190221745,520,25.8021190221745
617,778.021190221745,520,25.8021190221745
618,778.021190221745,520,25.8021190221745
619,778.021190221745,520,25.8021190221745
620,778.021190221745,520,25.8021190221745
621,778.021190221745,520,25.8021190221745
622,778.021190221745,520,25.8021190221745
623,778.021190221745,520,25.8021190221745
624,778.051223602006,520,25.8051223602006
625,778.051223602006,520,25.8051223602006
626,778.051223602006,520,25.8051223602006
627,778.051223602006,520,25.8051223602006
628,778.051223602006,520,25.8051223602006
629,778.051223602006,520,25.8051223602006
630,778.051223602006,520,25.8051223602006
631,778.051223602006,520,25.8051223602006
632,787.175836743679,525,26.2175836743679
633,791.480254953495,529,26.2480254953495
634,791.480254953495,529,26.2480254953495
635,791.480254953495,529,26.2480254953495
636,791.480254953495,529,26.2480254953495
637,791.633779749853,531,26.0633779749853
638,791.633779749853,531,26.0633779749853
639,791.633779749853,531,26.0633779749853
640,813.740611680586,551,26.2740611680586
641,818.589704089718,541,27.7589704089718
642,818.589704089718,541,27.7589704089718
643,818.589704089718,541,27.7589704089718
644,818.589704089718,541,27.7589704089718
645,818.589704089718,541,27.7589704089718
646,815.389939903198,538,27.7389939903198
647,815.389939903198,538,27.7389939903198
648,812.590873921601,535,27.7590873921601
649,812.590873921601,535,27.7590873921601
650,812.590873921601,535,27.7590873921601
651,812.590873921601,535,27.7590873921601
652,811.129409719452,535,27.6129409719452
653,811.129409719452,535,27.6129409719452
654,811.129409719452,535,27.6129409719452
655,811.129409719452,535,27.6129409719452
656,811.129409719452,535,27.6129409719452
657,815.549310632633,540,27.5549310632633
658,815.549310632633,540,27.5549310632633
659,816.567767998142,544,27.2567767998142
660,816.567767998142,544,27.2567767998142
661,816.567767998142,544,27.2567767998142
662,816.567767998142,544,27.2567767998142
663,820.556151788438,540,28.0556151788438
664,832.105540193076,532,30.0105540193076
665,832.105540193076,532,30.0105540193076
666,832.105540193076,532,30.0105540193076
667,832.105540193076,532,30.0105540193076
668,832.105540193076,532,30.0105540193076
669,832.105540193076,532,30.0105540193076
670,832.105540193076,532,30.0105540193076
671,812.608938445361,523,28.9608938445361
672,812.608938445361,523,28.9608938445361
673,812.608938445361,523,28.9608938445361
674,800.815684391853,512,28.8815684391853
675,790.70327664121,508,28.270327664121
676,771.170992899761,502,26.9170992899761
677,771.170992899761,502,26.9170992899761
678,785.283873815846,505,28.0283873815846
679,785.283873815846,505,28.0283873815846
680,785.283873815846,505,28.0283873815846
681,785.283873815846,505,28.0283873815846
682,785.283873815846,505,28.0283873815846
683,785.283873815846,505,28.0283873815846
684,785.283873815846,505,28.0283873815846
685,785.283873815846,505,28.0283873815846
686,785.283873815846,505,28.0283873815846
687,785.283873815846,505,28.0283873815846
688,790.543555280899,510,28.0543555280899
689,790.543555280899,510,28.0543555280899
690,790.543555280899,510,28.0543555280899
691,790.543555280899,510,28.0543555280899
692,790.543555280899,510,28.0543555280899
693,790.543555280899,510,28.0543555280899
694,791.231834987109,512,27.9231834987109
695,791.231834987109,512,27.9231834987109
696,791.231834987109,512,27.9231834987109
697,784.597924998289,507,27.7597924998289
698,784.597924998289,507,27.7597924998289
699,784.597924998289,507,27.7597924998289
700,774.865946226241,505,26.9865946226241
701,772.967603340424,504,26.8967603340424
702,783.688178728916,504,27.9688178728916
703,783.688178728916,504,27.9688178728916
704,783.688178728916,504,27.9688178728916
705,783.688178728916,504,27.9688178728916
706,783.688178728916,504,27.9688178728916
707,783.688178728916,504,27.9688178728916
708,779.604347435634,500,27.9604347435634
709,779.604347435634,500,27.9604347435634
710,779.604347435634,500,27.9604347435634
711,779.604347435634,500,27.9604347435634
712,779.604347435634,500,27.9604347435634
713,779.604347435634,500,27.9604347435634
714,779.604347435634,500,27.9604347435634
715,781.389436097068,502,27.9389436097068
