iteration,score,cut_edges,county_splits,dem_share_d1,dem_share_d2,dem_share_d3,dem_share_d4,dem_share_d5,dem_share_d6,dem_share_d7,dem_share_d8,dem_share_d9,dem_share_d10,dem_share_d11,dem_share_d12,dem_share_d13
0,10845.6329910444,797,48.3154033191911,0.442949567185872,0.428997963936007,0.481227591868889,0.617317658121738,0.290490990094462,0.462937843559319,0.454581881408445,0.62780999717157,0.399057105444029,0.650842498581865,0.433944671981098,0.461618205325299,0.539593021181452
1,10860.5012302392,800,48.6141535849678,0.442949567185872,0.428997963936007,0.481227591868889,0.617317658121738,0.290490990094462,0.462937843559319,0.454581881408445,0.62780999717157,0.399057105444029,0.650842498581865,0.433944671981098,0.54149765170735,0.459696744218747
2,10808.6434572318,776,48.8459118309376,0.442949567185872,0.434647573265377,0.481227591868889,0.617317658121738,0.286181864049968,0.462937843559319,0.454581881408445,0.62780999717157,0.399057105444029,0.650842498581865,0.433944671981098,0.54149765170735,0.459696744218747
3,10888.9680404053,771,51.7588457581414,0.442949567185872,0.298858940491719,0.481227591868889,0.617317658121738,0.419514645552512,0.462937843559319,0.454581881408445,0.62780999717157,0.399057105444029,0.650842498581865,0.433944671981098,0.54149765170735,0.459696744218747
4,10772.3742120456,773,52.9222915036821,0.442949567185872,0.298858940491719,0.647708085943298,0.617317658121738,0.419514645552512,0.462937843559319,0.454581881408445,0.62780999717157,0.399057105444029,0.486100736188825,0.433944671981098,0.54149765170735,0.459696744218747
5,10893.8096842017,754,53.116765905476,0.442949567185872,0.298858940491719,0.647708085943298,0.617317658121738,0.419514645552512,0.462937843559319,0.454581881408445,0.40572971497641,0.399057105444029,0.486100736188825,0.656148685131245,0.54149765170735,0.459696744218747
6,10911.387736471,765,52.1979596331292,0.442949567185872,0.300867549123662,0.647708085943298,0.617317658121738,0.415478384925596,0.462937843559319,0.454581881408445,0.40572971497641,0.399057105444029,0.486100736188825,0.656148685131245,0.54149765170735,0.459696744218747
7,9569.80419556231,774,55.1779027881684,0.442949567185872,0.300867549123662,0.647708085943298,0.617317658121738,0.368471995702443,0.462937843559319,0.454581881408445,0.40572971497641,0.399057105444029,0.528670855242543,0.656148685131245,0.54149765170735,0.459696744218747
8,9565.77700461048,784,53.7054699931596,0.442949567185872,0.300867549123662,0.640981872707313,0.617317658121738,0.368471995702443,0.462646865784779,0.454581881408445,0.40572971497641,0.399057105444029,0.528670855242543,0.656148685131245,0.54149765170735,0.459696744218747
9,9606.76466536338,773,53.970690319054,0.442949567185872,0.449393012904096,0.640981872707313,0.617317658121738,0.368471995702443,0.462646865784779,0.297047735433309,0.40572971497641,0.399057105444029,0.528670855242543,0.656148685131245,0.54149765170735,0.459696744218747
10,9703.76906458425,777,51.2948730614278,0.442949567185872,0.316355848434926,0.640981872707313,0.617317658121738,0.368471995702443,0.462646865784779,0.439692536909116,0.40572971497641,0.399057105444029,0.528670855242543,0.656148685131245,0.54149765170735,0.459696744218747
11,9838.06132040373,778,51.3008998737311,0.442949567185872,0.316355848434926,0.521965432508564,0.617317658121738,0.368471995702443,0.462646865784779,0.439692536909116,0.40572971497641,0.399057105444029,0.646577362827665,0.656148685131245,0.54149765170735,0.459696744218747
12,9835.8979099899,778,51.5043705802172,0.442949567185872,0.316355848434926,0.521965432508564,0.621006885290166,0.368471995702443,0.462646865784779,0.439692536909116,0.40572971497641,0.399057105444029,0.64177487565101,0.656148685131245,0.54149765170735,0.459696744218747
13,9459.29896555715,793,51.683707699453,0.442949567185872,0.316355848434926,0.602958736757267,0.540684880414005,0.368471995702443,0.462646865784779,0.439692536909116,0.40572971497641,0.399057105444029,0.64177487565101,0.656148685131245,0.54149765170735,0.459696744218747
14,9469.49162108592,795,53.1117536996718,0.442949567185872,0.320463754806865,0.602958736757267,0.540684880414005,0.36197055895485,0.462646865784779,0.439692536909116,0.40572971497641,0.399057105444029,0.64177487565101,0.656148685131245,0.54149765170735,0.459696744218747
15,9599.16841517099,800,55.8221910250467,0.442949567185872,0.320463754806865,0.602958736757267,0.540684880414005,0.36197055895485,0.462646865784779,0.439692536909116,0.40572971497641,0.40226168038885,0.64177487565101,0.656148685131245,0.54149765170735,0.452006404648322
16,9638.04162872977,785,55.5049309037217,0.442949567185872,0.320463754806865,0.602958736757267,0.540684880414005,0.36197055895485,0.462646865784779,0.439692536909116,0.397601754145539,0.40226168038885,0.64177487565101,0.683220115215322,0.54149765170735,0.452006404648322
17,9636.69181325168,799,57.0840554492441,0.442949567185872,0.320463754806865,0.602958736757267,0.540684880414005,0.36197055895485,0.462646865784779,0.439692536909116,0.397601754145539,0.40226168038885,0.64177487565101,0.683220115215322,0.523510579355015,0.470873523432622
18,9636.69181325168,799,57.0840554492441,0.442949567185872,0.320463754806865,0.602958736757267,0.540684880414005,0.36197055895485,0.462646865784779,0.439692536909116,0.397601754145539,0.40226168038885,0.64177487565101,0.683220115215322,0.523510579355015,0.470873523432622
19,9356.10785652709,793,59.3745598819362,0.442949567185872,0.320463754806865,0.602958736757267,0.540684880414005,0.36197055895485,0.478241756218367,0.439692536909116,0.397601754145539,0.387030455392432,0.64177487565101,0.683220115215322,0.523510579355015,0.470873523432622
20,9434.12129410971,790,60.4549471396214,0.442949567185872,0.320463754806865,0.571560809939747,0.540684880414005,0.36197055895485,0.478241756218367,0.439692536909116,0.397601754145539,0.387030455392432,0.673648595248216,0.683220115215322,0.523510579355015,0.470873523432622
21,9434.12129410971,790,60.4549471396214,0.442949567185872,0.320463754806865,0.571560809939747,0.540684880414005,0.36197055895485,0.478241756218367,0.439692536909116,0.397601754145539,0.387030455392432,0.673648595248216,0.683220115215322,0.523510579355015,0.470873523432622
22,9411.67465343688,773,58.2688895978305,0.442949567185872,0.320463754806865,0.571560809939747,0.540684880414005,0.389397681318201,0.478241756218367,0.439692536909116,0.370414089969332,0.387030455392432,0.673648595248216,0.683220115215322,0.523510579355015,0.470873523432622
23,9399.16810593094,767,57.1295959446817,0.442949567185872,0.373319686907573,0.571560809939747,0.540684880414005,0.389397681318201,0.478241756218367,0.439692536909116,0.318358102237347,0.387030455392432,0.673648595248216,0.683220115215322,0.523510579355015,0.470873523432622
24,9302.95070874852,768,54.4950730994304,0.442949567185872,0.373319686907573,0.622952372333059,0.540684880414005,0.389397681318201,0.478241756218367,0.439692536909116,0.318358102237347,0.387030455392432,0.621701854747549,0.683220115215322,0.523510579355015,0.470873523432622
25,9413.6754317445,748,54.1350139140134,0.442949567185872,0.373319686907573,0.622952372333059,0.540684880414005,0.389397681318201,0.478241756218367,0.439692536909116,0.318358102237347,0.387030455392432,0.621701854747549,0.683220115215322,0.458015655610492,0.534498738178448
26,9629.27101177537,738,53.712451075744,0.442949567185872,0.373319686907573,0.641084741202453,0.540684880414005,0.389397681318201,0.478241756218367,0.439692536909116,0.318358102237347,0.387030455392432,0.621701854747549,0.683220115215322,0.458015655610492,0.522450799729817
27,9629.27101177537,738,53.712451075744,0.442949567185872,0.373319686907573,0.641084741202453,0.540684880414005,0.389397681318201,0.478241756218367,0.439692536909116,0.318358102237347,0.387030455392432,0.621701854747549,0.683220115215322,0.458015655610492,0.522450799729817
28,9639.84783728791,746,53.7095453090632,0.442949567185872,0.373319686907573,0.641084741202453,0.540684880414005,0.386986577920251,0.478241756218367,0.439692536909116,0.324385165295617,0.387030455392432,0.621701854747549,0.683220115215322,0.458015655610492,0.522450799729817
29,9908.49491575297,729,54.5765169580524,0.442949567185872,0.373319686907573,0.641084741202453,0.528325601334078,0.386986577920251,0.478241756218367,0.439692536909116,0.324385165295617,0.387030455392432,0.636934600723248,0.683220115215322,0.458015655610492,0.522450799729817
30,10069.3854597469,738,56.7742640594963,0.442949567185872,0.373319686907573,0.641084741202453,0.528325601334078,0.386986577920251,0.478241756218367,0.390329848615217,0.367373599861003,0.387030455392432,0.636934600723248,0.683220115215322,0.458015655610492,0.522450799729817
31,10070.5762543564,737,57.9305265029309,0.442949567185872,0.393951726367245,0.641084741202453,0.528325601334078,0.365274517626844,0.478241756218367,0.390329848615217,0.367373599861003,0.387030455392432,0.636934600723248,0.683220115215322,0.458015655610492,0.522450799729817
32,10064.9110566789,734,57.3775613663192,0.442949567185872,0.393807090446241,0.641084741202453,0.528325601334078,0.365607245700054,0.478241756218367,0.390329848615217,0.367373599861003,0.387030455392432,0.636934600723248,0.683220115215322,0.458015655610492,0.522450799729817
33,10065.8245211586,733,57.3841703345941,0.442949567185872,0.390661743201505,0.641084741202453,0.528325601334078,0.365607245700054,0.478241756218367,0.390329848615217,0.370630628288134,0.387030455392432,0.636934600723248,0.683220115215322,0.458015655610492,0.522450799729817
34,10074.7349213618,732,59.4358119741603,0.442949567185872,0.390661743201505,0.641084741202453,0.528325601334078,0.36287840712717,0.478241756218367,0.390329848615217,0.373634522297367,0.387030455392432,0.636934600723248,0.683220115215322,0.458015655610492,0.522450799729817
35,10251.4263768142,760,63.2206578156777,0.442949567185872,0.396082825943496,0.641084741202453,0.528325601334078,0.36287840712717,0.478241756218367,0.390329848615217,0.373634522297367,0.387030455392432,0.636934600723248,0.683220115215322,0.448741096460046,0.522450799729817
36,10802.2514141562,760,60.8476888847348,0.442949567185872,0.396082825943496,0.641084741202453,0.528325601334078,0.36287840712717,0.423956399483221,0.390329848615217,0.373634522297367,0.440160823657611,0.636934600723248,0.683220115215322,0.448741096460046,0.522450799729817
37,10828.8921271368,764,60.8137134128887,0.442949567185872,0.396082825943496,0.641084741202453,0.526935532032601,0.36287840712717,0.423956399483221,0.390329848615217,0.373634522297367,0.440160823657611,0.635056652330863,0.683220115215322,0.448741096460046,0.522450799729817
38,10847.693588439,767,59.8518021190321,0.442949567185872,0.396082825943496,0.521272459286186,0.526935532032601,0.36287840712717,0.423956399483221,0.390329848615217,0.373634522297367,0.440160823657611,0.635056652330863,0.683220115215322,0.448741096460046,0.638327449058371
39,10364.179493824,801,58.4682097237339,0.442949567185872,0.396082825943496,0.521272459286186,0.564262486962021,0.33030099641435,0.423956399483221,0.390329848615217,0.373634522297367,0.440160823657611,0.635056652330863,0.683220115215322,0.448741096460046,0.638327449058371
40,10248.2663759467,792,55.9412851049394,0.442949567185872,0.396082825943496,0.440576708618767,0.564262486962021,0.33030099641435,0.423956399483221,0.390329848615217,0.373634522297367,0.525914180000961,0.635056652330863,0.683220115215322,0.448741096460046,0.638327449058371
