iteration,score,cut_edges,county_splits,dem_share_d1,dem_share_d2,dem_share_d3,dem_share_d4,dem_share_d5,dem_share_d6,dem_share_d7,dem_share_d8,dem_share_d9,dem_share_d10,dem_share_d11,dem_share_d12,dem_share_d13
0,4004.48336911226,773,61.1971299208648,0.452002752588696,0.399325374955714,0.290520781446252,0.392132128137321,0.605570857172948,0.458370395827437,0.446921147324665,0.446482533101707,0.466269011900892,0.628035339059888,0.514763576779026,0.501629192334444,0.670777484953084
1,3994.24051197299,773,58.984628360589,0.452927935755715,0.399325374955714,0.290520781446252,0.392132128137321,0.605570857172948,0.458370395827437,0.445930043596669,0.446482533101707,0.466269011900892,0.628035339059888,0.514763576779026,0.501629192334444,0.670777484953084
2,3904.13323888978,748,57.4753652940073,0.308876022689838,0.399325374955714,0.443690926275992,0.392132128137321,0.605570857172948,0.458370395827437,0.445930043596669,0.446482533101707,0.466269011900892,0.628035339059888,0.514763576779026,0.501629192334444,0.670777484953084
3,3266.46573451709,754,58.6238172326382,0.308876022689838,0.456339123041419,0.443690926275992,0.392132128137321,0.605570857172948,0.458370395827437,0.445930043596669,0.446482533101707,0.466269011900892,0.628035339059888,0.514763576779026,0.443694006572085,0.670777484953084
4,3266.46573451709,754,58.6238172326382,0.308876022689838,0.456339123041419,0.443690926275992,0.392132128137321,0.605570857172948,0.458370395827437,0.445930043596669,0.446482533101707,0.466269011900892,0.628035339059888,0.514763576779026,0.443694006572085,0.670777484953084
5,3240.94124381584,753,58.6753290586551,0.439822274508156,0.456339123041419,0.309862051911375,0.392132128137321,0.605570857172948,0.458370395827437,0.445930043596669,0.446482533101707,0.466269011900892,0.628035339059888,0.514763576779026,0.443694006572085,0.670777484953084
6,3162.98731208405,747,58.682394165936,0.439822274508156,0.456339123041419,0.309862051911375,0.392132128137321,0.424336667690277,0.458370395827437,0.633875242183462,0.446482533101707,0.466269011900892,0.628035339059888,0.514763576779026,0.443694006572085,0.670777484953084
7,3124.23744755661,750,59.7066820684692,0.439822274508156,0.456339123041419,0.309862051911375,0.392132128137321,0.424336667690277,0.458370395827437,0.633875242183462,0.446482533101707,0.466269011900892,0.510861147904401,0.633033864667407,0.443694006572085,0.670777484953084
8,3093.90285459287,691,49.8360374337521,0.439822274508156,0.456339123041419,0.309862051911375,0.392132128137321,0.424336667690277,0.458370395827437,0.633875242183462,0.446482533101707,0.446494837612619,0.526641915917172,0.633033864667407,0.443694006572085,0.670777484953084
9,3104.78962472016,707,49.5847410028246,0.439822274508156,0.456339123041419,0.309862051911375,0.392132128137321,0.424336667690277,0.44688653614201,0.633875242183462,0.446482533101707,0.446494837612619,0.526641915917172,0.633033864667407,0.455491147540984,0.670777484953084
10,3104.78962472016,707,49.5847410028246,0.439822274508156,0.456339123041419,0.309862051911375,0.392132128137321,0.424336667690277,0.44688653614201,0.633875242183462,0.446482533101707,0.446494837612619,0.526641915917172,0.633033864667407,0.455491147540984,0.670777484953084
