iteration,score,cut_edges,county_splits,dem_share_d1,dem_share_d2,dem_share_d3,dem_share_d4,dem_share_d5,dem_share_d6,dem_share_d7,dem_share_d8,dem_share_d9,dem_share_d10,dem_share_d11,dem_share_d12,dem_share_d13,dem_share_d14
0,3311.54573877856,746,62.6418669765694,0.450964040296217,0.726208494133335,0.403313127139376,0.416994438813824,0.42924309579751,0.616611945726388,0.458471835470699,0.464054976096099,0.464580829424004,0.64947990360363,0.503202591353918,0.317287299630086,0.490709037912516,0.392268046212202
1,3321.57749579305,751,63.6593480189612,0.450964040296217,0.726208494133335,0.401179955279792,0.418792560219534,0.42924309579751,0.616611945726388,0.458471835470699,0.464054976096099,0.464580829424004,0.64947990360363,0.503202591353918,0.317287299630086,0.490709037912516,0.392268046212202
2,3328.02471154419,756,63.737402087665,0.450964040296217,0.726208494133335,0.402226029897826,0.418792560219534,0.42924309579751,0.616611945726388,0.458471835470699,0.464054976096099,0.463090696569175,0.64947990360363,0.503202591353918,0.317287299630086,0.490709037912516,0.392268046212202
3,3292.7742418615,728,62.1594252125223,0.450964040296217,0.698603134553853,0.402226029897826,0.418792560219534,0.42924309579751,0.647974604791974,0.458471835470699,0.464054976096099,0.463090696569175,0.64947990360363,0.503202591353918,0.317287299630086,0.490709037912516,0.392268046212202
4,4026.18630480168,728,61.9802215394433,0.450964040296217,0.698603134553853,0.402226029897826,0.418792560219534,0.42924309579751,0.647974604791974,0.598345719594112,0.464054976096099,0.463090696569175,0.501890413537766,0.503202591353918,0.317287299630086,0.490709037912516,0.392268046212202
5,4026.18630480168,728,61.9802215394433,0.450964040296217,0.698603134553853,0.402226029897826,0.418792560219534,0.42924309579751,0.647974604791974,0.598345719594112,0.464054976096099,0.463090696569175,0.501890413537766,0.503202591353918,0.317287299630086,0.490709037912516,0.392268046212202
6,4025.55379616644,726,61.8285543915911,0.450964040296217,0.698603134553853,0.402226029897826,0.418792560219534,0.42924309579751,0.647974604791974,0.315788852957063,0.464054976096099,0.463090696569175,0.501890413537766,0.503202591353918,0.61393589925572,0.490709037912516,0.392268046212202
7,4007.77262812388,718,59.7907959556675,0.450964040296217,0.698603134553853,0.402226029897826,0.418792560219534,0.42924309579751,0.647974604791974,0.315788852957063,0.464054976096099,0.463090696569175,0.501890413537766,0.503202591353918,0.61393589925572,0.494312901764114,0.391291955517552
8,4053.5688761301,753,61.9721703388492,0.450964040296217,0.698603134553853,0.402226029897826,0.418792560219534,0.42924309579751,0.647974604791974,0.315788852957063,0.464054976096099,0.463090696569175,0.501890413537766,0.503202591353918,0.61393589925572,0.472807710456407,0.412086244250576
9,4052.91751379767,754,62.0319799776488,0.450964040296217,0.698603134553853,0.402226029897826,0.418792560219534,0.42924309579751,0.465171906370455,0.315788852957063,0.641857963550864,0.463090696569175,0.501890413537766,0.503202591353918,0.61393589925572,0.472807710456407,0.412086244250576
10,4019.99235783229,727,60.8995143479631,0.450964040296217,0.698603134553853,0.402226029897826,0.418792560219534,0.42924309579751,0.465171906370455,0.315788852957063,0.641857963550864,0.463090696569175,0.501890413537766,0.503202591353918,0.61393589925572,0.391777943256771,0.491345382579818
11,3276.41416981935,725,60.8073934455156,0.450964040296217,0.698603134553853,0.402226029897826,0.418792560219534,0.42924309579751,0.465171906370455,0.315788852957063,0.641857963550864,0.463090696569175,0.465340784993897,0.503202591353918,0.654782879054824,0.391777943256771,0.491345382579818
12,3272.55826206432,721,60.7991326163108,0.450964040296217,0.698603134553853,0.402226029897826,0.418792560219534,0.406311280439666,0.465171906370455,0.315788852957063,0.641857963550864,0.463090696569175,0.489504530174149,0.503202591353918,0.654782879054824,0.391777943256771,0.491345382579818
13,3285.57949778758,730,61.9018904268684,0.450964040296217,0.587667366047959,0.402226029897826,0.418792560219534,0.406311280439666,0.465171906370455,0.315788852957063,0.641857963550864,0.463090696569175,0.489504530174149,0.604069758892641,0.654782879054824,0.391777943256771,0.491345382579818
14,3314.15042836266,753,62.9627712720971,0.450964040296217,0.587667366047959,0.402226029897826,0.418792560219534,0.406311280439666,0.465171906370455,0.315788852957063,0.641857963550864,0.463090696569175,0.489504530174149,0.604069758892641,0.654782879054824,0.409764420908749,0.475182739613584
15,3289.30109883046,737,61.2284023529923,0.450964040296217,0.641704088276046,0.402226029897826,0.418792560219534,0.406311280439666,0.465171906370455,0.315788852957063,0.641857963550864,0.463090696569175,0.489504530174149,0.548819803839987,0.654782879054824,0.409764420908749,0.475182739613584
16,3297.09996435058,753,59.6205131120239,0.450964040296217,0.619950734354453,0.402226029897826,0.418792560219534,0.406311280439666,0.465171906370455,0.315788852957063,0.641857963550864,0.463090696569175,0.489504530174149,0.56946341071572,0.654782879054824,0.409764420908749,0.475182739613584
17,3298.68811765266,745,60.5061600497514,0.450964040296217,0.619950734354453,0.402226029897826,0.418792560219534,0.406311280439666,0.460375485803151,0.315788852957063,0.641857963550864,0.463090696569175,0.489504530174149,0.56946341071572,0.654782879054824,0.409764420908749,0.479917880504372
18,3289.04407861387,729,61.673725286211,0.450964040296217,0.546967838729267,0.402226029897826,0.418792560219534,0.406311280439666,0.460375485803151,0.315788852957063,0.641857963550864,0.463090696569175,0.489504530174149,0.645618754523059,0.654782879054824,0.409764420908749,0.479917880504372
19,3279.31335303535,724,61.6313204970755,0.450964040296217,0.546967838729267,0.402226029897826,0.418792560219534,0.406311280439666,0.460375485803151,0.315788852957063,0.641857963550864,0.467002270515731,0.489504530174149,0.640266288828759,0.654782879054824,0.409764420908749,0.479917880504372
