"GEOID20","assignment"
"37119000220",4
"37083000HPR",11
"371050000B2",2
"371050000B1",2
"37025004-13",7
"370810000GR",14
"370130SURBA",3
"37025004-12",7
"37119000229",4
"3705100CC34",6
"37025004-11",13
"37119000228",4
"3705100CC33",6
"37119000227",4
"3705100CC32",6
"37119000226",4
"37119000225",4
"37119000224",4
"3708500PR25",6
"3708500PR24",6
"37119000222",7
"3708500PR23",6
"371290000WB",5
"3708500PR20",6
"3714701505B",3
"370890000SM",12
"3714100SP15",5
"3714701505A",3
"371870000P2",3
"3708500PR29",6
"371870000P1",3
"3708500PR28",6
"3703900GCRK",12
"3708500PR26",6
"370890000SW",12
"37115REVERE",12
"371510000PR",13
"37119000210",7
"3705100CC27",6
"371050000A2",2
"3705100CC26",6
"371050000A1",2
"37025004-03",13
"3705100CC25",6
"3705100CC24",6
"37025004-01",7
"37119000218",4
"371870000P3",3
"37119000217",4
"37119000216",4
"3705100CC21",6
"37119000215",4
"37119000214",7
"37119000213",7
"37045KINGST",8
"37119000212",7
"37119000211",7
"37025004-09",7
"370890000RR",12
"37025004-08",7
"3705100CC29",6
"37065001001",11
"37119000219",4
"3710900BS26",8
"3705100CC31",6
"370210058.1",12
"37173000BC2",12
"370890000SB",12
"37173000BC1",12
"370890000SE",12
"3704300BRAS",12
"371510000SE",13
"370210006.1",12
"37055000WAN",3
"37095000OCK",3
"3700300000M",8
"371810000CC",10
"371510000SO",13
"3700300000W",8
"3703900HOTH",12
"3704500KM-S",8
"3704500KM-N",8
"3705100G11B",6
"371510000RN",13
"371510000RM",13
"37107000PH2",3
"37107000PH1",3
"3701900010B",5
"37183012-02",9
"37183012-01",9
"371110MAR-5",1
"371110MAR-4",1
"371110MAR-3",1
"371110MAR-2",1
"371110MAR-1",1
"370130WASH4",3
"370130WASH2",3
"370130WASH1",3
"3713300CR07",5
"3700300000E",8
"3708900HV-3",12
"3708900HV-2",12
"37125000CAR",2
"3708900HV-1",12
"37125000CAM",2
"370210001.1",12
"370890000NM",12
"370910000M2",3
"370890000NW",12
"370910000M1",3
"3707900HOOK",3
"370210049.1",12
"3707900MAUR",3
"370910000ML",3
"37179000021",13
"37081000GIB",14
"37065000102",11
"37065000101",11
"370210036.1",12
"3703300MILT",2
"371510000LC",13
"37179000027",13
"371510000LB",13
"3710900TA37",8
"37179000026",13
"37179000025",13
"37179000024",13
"37067000504",14
"371150BEECH",12
"37179000023",13
"37067000503",1
"37179000022",13
"37067000502",1
"37065000104",11
"37067000501",14
"37065000103",11
"371510000NM",13
"37183012-09",9
"37183012-08",9
"37099000GLV",12
"37183012-07",9
"3700300G1G2",8
"37183012-06",9
"37183012-05",9
"37183012-04",9
"37067000507",14
"37067000506",1
"3706100CYCK",5
"370890000RG",12
"37067000505",14
"371370001RB",3
"3706100CHAR",5
"37179000010",13
"37099000CFK",12
"37179000018",13
"37011000002",1
"37011000001",1
"37179000016",13
"371870000LM",3
"370890000PV",12
"37179000015",13
"37179000014",13
"37179000013",13
"37179000012",13
"370890000PR",12
"37179000011",13
"37143PARKVI",3
"37011000009",1
"37011000008",1
"37011000007",1
"37011000006",1
"37011000005",1
"37123000BIS",13
"37011000004",1
"37179000019",13
"37011000003",1
"37169001618",1
"37179000043",13
"37179000042",13
"37179000041",13
"37179000040",13
"370210023.3",12
"370210023.2",12
"37009000020",1
"370210014.3",12
"370210014.2",12
"3712700P22A",11
"3706100HALL",5
"37179000032",13
"37179000031",13
"37179000030",13
"37179000039",13
"37179000036",13
"37179000035",13
"370910000HV",3
"37179000034",13
"37179000033",13
"37119000243",4
"37119000242",7
"37119000241",7
"37119000240",7
"3714500MTTZ",10
"3703900PCHT",12
"3712700P21A",11
"370210054.2",12
"3709700SH-B",7
"37147000301",3
"3709700SH-A",7
"37011000013",1
"37011000012",1
"37049000016",3
"37011000011",1
"37011000010",1
"37049000011",3
"37183001-09",9
"37119000232",4
"37119000231",4
"37183001-07",9
"37119000230",4
"37183001-06",9
"37011000019",1
"37183001-05",9
"37011000018",1
"37183001-04",9
"37011000017",1
"37183001-03",9
"37011000016",1
"3713300RL09",5
"37011000015",1
"37049000019",3
"3712700P24A",11
"37011000014",1
"37119000239",7
"37049000017",3
"37037000020",2
"37119000237",7
"37119000236",4
"37119000235",4
"37119000234",4
"37119000233",4
"370450RIPPY",8
"3715700ED-1",2
"37183001-13",11
"37037000024",2
"37183001-12",11
"37183001-11",11
"37183001-10",9
"37037000021",2
"37049000005",3
"37049000003",3
"37049000002",3
"37131CREEKS",3
"3712700P23A",11
"37125000TLT",2
"37049000007",3
"3707300004S",3
"37183017-09",9
"3712900CF06",5
"3715500026A",6
"37025009-00",7
"3712900CF05",5
"37177000001",3
"370330PROVI",2
"37037000015",2
"3712900CF02",5
"3712900CF01",5
"37183017-10",11
"37123000LIT",13
"37183001-02",9
"37183001-01",9
"37179000007",13
"37179000006",13
"37179000005",13
"3706100ALBE",3
"37067000111",1
"37179000004",13
"37179000003",13
"37179000002",13
"3701300WDPD",3
"37125000PDN",2
"37179000001",13
"371510000TT",13
"37177000003",3
"37037000018",2
"37177000002",3
"371510000TR",13
"37183017-13",9
"3701700P202",6
"37183017-12",9
"3701700P201",6
"37183017-11",11
"37179000009",13
"37179000008",13
"37067000112",1
"37037000042",2
"3705100MR02",6
"3710900LW31",8
"371510000UG",13
"3708100G42B",14
"3710900SL24",8
"3708100G42A",14
"3710900LW18",8
"3714500SWST",10
"37037000045",2
"371510000SW",13
"37009000012",1
"37129000W25",5
"37183017-07",11
"37009000011",1
"37183017-06",9
"37129000W24",5
"37009000010",1
"371510000ST",13
"37183017-05",11
"37183017-04",11
"37129000W21",5
"37183017-03",9
"370910000UN",3
"37183017-02",9
"37183017-01",11
"370210032.1",12
"37009000018",1
"37009000017",1
"37009000016",1
"37129000W29",5
"37067000101",1
"371870000SC",3
"37009000015",1
"370210045.1",12
"37129000W28",5
"37009000014",1
"37037000030",2
"37129000W27",5
"37009000013",1
"37129000W26",5
"371190204.1",7
"3714100MT19",5
"371870000SK",3
"371510000TB",13
"3704900TE13",3
"3713300FS16",5
"37081000G13",14
"37081000G12",14
"37081000G11",14
"37081000G10",14
"3714100LU16",5
"37129000W13",5
"37129000W12",5
"37081000G19",14
"37081000G18",14
"37081000G17",14
"37081000G16",14
"37081000G15",14
"37009000009",1
"37009000008",1
"37081000G14",14
"37009000007",1
"37009000006",1
"37129000W18",5
"37009000004",1
"37129000W17",5
"37009000003",1
"37129000W16",5
"37009000002",1
"37129000W15",5
"3706100ROSE",5
"37081000G02",14
"37081000G01",14
"37081000G09",14
"37081000G08",14
"37081000G07",14
"3713100WOPO",3
"37081000G06",14
"37081000G05",14
"370910000WN",3
"37081000G04",14
"37081000G03",14
"3719901-BUR",1
"370630034-1",10
"3700100010N",2
"37081000G35",14
"370210010.1",12
"370830RR1-2",11
"37081000FR4",14
"37081000G34",14
"37081000G33",14
"37081000FR3",14
"37081000G32",14
"37081000FR2",14
"37081000FR1",14
"37081000G31",14
"3706100WALL",5
"37081000G30",14
"3712700P18A",11
"370630034-2",10
"3700100010S",2
"37129000W31",5
"37081000G39",14
"37129000W30",5
"37081000G38",14
"37081000G37",14
"37081000G36",14
"3704700P16B",6
"3714100CF11",5
"3708100JAM5",14
"3708100JAM4",14
"3714701512B",3
"3708100JAM3",14
"37037000006",2
"3714701512A",3
"3708100JAM2",14
"3708100JAM1",14
"37037000003",2
"37025002-03",7
"37025002-02",7
"37081000G24",14
"3705500STPT",3
"37025002-01",7
"37081000G23",14
"37081000G22",14
"37081000G21",14
"3712700P17A",11
"37081000G20",14
"3707300004N",3
"37037000009",2
"37025002-09",7
"37025002-08",7
"37001000103",2
"37025002-07",7
"37081000G29",14
"37025002-06",7
"37081000G28",14
"37025002-05",7
"37081000G27",14
"37081000G26",14
"37081000G25",14
"37055000COL",3
"370210067.1",12
"3714701511B",3
"3714701511A",3
"3708700CL-N",12
"37125000PBF",2
"37161000014",12
"3700100012N",2
"37161000013",12
"37161000011",12
"37067000055",1
"37067000054",1
"37067000053",1
"3708700CL-S",12
"37067000052",1
"37067000051",1
"3700100012W",2
"371510000BC",13
"37065000701",11
"37161000019",12
"3700100012S",2
"37161000018",12
"3716300WBRK",9
"370130BELHV",3
"3718100KITT",10
"371390NORTH",3
"3719911-PRI",1
"37067000043",14
"371510000AE",13
"3712700P19A",11
"37129000W03",5
"37067000042",14
"37001000129",2
"3716300GARL",9
"37001000128",2
"37001000127",2
"3714701102B",3
"37001000126",2
"3714701102A",3
"37001000125",2
"37001000124",2
"371510000AN",13
"370910000SJ",3
"37099000GCK",12
"37129000W08",5
"371510000AS",13
"37165000007",6
"371510000AR",13
"3700100012E",2
"37165000004",6
"3714701513B",3
"37165000003",6
"371370003BY",3
"3714701513A",3
"3703300LOCU",2
"37161000034",12
"371510000AW",13
"370150000C1",3
"37017000P70",6
"3716100003A",12
"37067000075",1
"37067000074",1
"37025005-00",13
"37067000073",1
"37067000072",1
"37183001-29",9
"37067000071",1
"37183001-28",11
"37183001-27",9
"37183001-26",9
"37183001-25",9
"37017000P75",6
"370150000C2",3
"37067000081",1
"37161000028",12
"37161000027",12
"37183001-35",9
"37183001-34",11
"37183001-33",9
"37081000SF4",14
"37183001-32",9
"37081000SF3",14
"37017000P60",6
"37183001-31",9
"3704900DFB9",3
"37067000067",14
"37081000SF2",14
"3704900N3N5",3
"37183001-30",11
"37067000066",14
"3700100009S",2
"37081000SF1",14
"37067000065",14
"37049000023",3
"37067000064",14
"37067000063",14
"37049000021",3
"37067000062",14
"37049000020",3
"37183001-19",9
"37067000061",14
"37183001-18",11
"37183001-17",11
"37183001-16",9
"37161000029",12
"37183001-15",11
"37017000P65",6
"37183001-14",9
"3719700NBCK",1
"37067000068",14
"37147001201",3
"37161000030",12
"37131RICH-S",3
"37183001-23",9
"37183001-22",9
"37183001-21",9
"37183001-20",9
"37067000012",14
"3706100WARS",5
"37067000011",14
"37125000SSP",2
"37183001-49",9
"37183001-48",9
"3708100NDRI",14
"37183001-47",11
"3714500RCTL",10
"37067000015",14
"3713300NR02",5
"37183006-07",9
"37067000014",14
"3716300PLVW",9
"37183006-06",2
"37067000013",14
"37183006-05",9
"37183006-04",2
"3714701510A",3
"3707900CAST",3
"370950000SQ",3
"37017000P80",6
"37183001-51",11
"3708700WS-2",12
"37183001-50",9
"3708700WS-1",12
"370210064.1",12
"3714701510B",3
"37183001-39",11
"37183001-38",11
"37055000KDH",3
"37183001-37",11
"37183001-36",11
"370210051.2",12
"37173ALMOND",12
"370630030-2",10
"370630030-1",10
"3715500018A",6
"3700100006W",2
"37183001-46",11
"37165006-89",6
"37183001-45",11
"37183001-44",11
"3700100006S",2
"37183001-43",11
"37183001-42",11
"37067000034",1
"37183001-41",9
"37067000033",1
"37183001-40",9
"37067000032",1
"37067000031",1
"3714500PNTH",10
"37017000P35",6
"37017000P30",6
"37083000HAL",11
"3713100JARE",3
"3714900GC09",12
"3708100FEN2",14
"3708100FEN1",14
"37183006-09",2
"37183006-08",2
"37001000064",2
"37001000063",2
"37067000021",14
"37183006-10",2
"37017000P25",6
"371510000GR",13
"3700100006E",2
"3701900010A",5
"3700100006N",2
"370210038.3",12
"370210038.2",12
"37055000BUX",3
"37081000G57",14
"37081000G56",14
"37081000G55",14
"3700100008S",2
"37081000G54",14
"37081000G53",14
"37081000G52",14
"3719700FBSH",1
"37081000G51",14
"37081000G50",14
"37017000P55",6
"3703900TOPT",12
"37081000G59",14
"37081000G58",14
"3714100PL10",5
"3708100STOK",14
"3700100009N",2
"37081000G46",14
"3714500ROX4",10
"37017000P40",6
"37081000G45",14
"37081000G44",14
"37081000G43",14
"3710900PC22",8
"37017000P45",6
"37081000G49",14
"37081000G48",14
"37045BETHWR",8
"37081000G47",14
"3703900CSON",12
"3700100008N",2
"37081000G71",14
"37081000G70",14
"3716300AUTR",9
"37139000SAL",3
"37123000CHE",13
"37081000G75",14
"37081000G74",14
"37081000G73",14
"37081000G72",14
"37065000601",11
"370210016.2",12
"3706100BEUL",5
"3702700PR14",8
"3704300SHCR",12
"3702700PR13",8
"3703900UNKA",12
"37081000G60",14
"3707500STEC",12
"3702700PR18",8
"3702700PR17",8
"3702700PR16",8
"371510000DR",13
"37081000G68",14
"3700700LILE",13
"37081000G67",14
"37081000G66",14
"37081000G65",14
"37081000G64",14
"37081000G63",14
"37081000G62",14
"37081000G61",14
"3702700PR02",8
"3702700PR01",8
"37081000G69",14
"37123000CAN",13
"3702700PR08",8
"3702700PR07",8
"370910000CM",3
"37119000081",4
"37119000080",4
"370910000CO",3
"37115WALNUT",12
"3714900CL08",12
"3714900CL07",12
"37119000089",4
"37119000088",4
"3702700PR35",8
"37119000087",4
"3702700PR34",8
"37119000086",4
"3702700PR33",8
"37119000085",4
"37067000908",1
"3702700PR32",8
"37119000084",4
"37067000907",1
"3702700PR31",8
"37119000083",4
"37067000906",1
"3702700PR30",8
"37119000082",7
"37067000905",1
"37067000904",1
"37067000903",1
"37067000902",1
"37143EAST-H",3
"37067000901",1
"37065001101",11
"37067000909",1
"371810000WH",10
"3707700BTNR",10
"37113000007",12
"37113000006",12
"37113000005",12
"37119000070",4
"37113000004",12
"370210060.4",12
"37113000003",12
"37113000002",12
"370210060.2",12
"37113000001",12
"37067000083",1
"37067000082",1
"3714100GR06",5
"3710900ST36",8
"3702700PR25",8
"37119000077",4
"3702700PR24",8
"37119000076",4
"37119000075",4
"3702700PR22",8
"37113000009",12
"37119000074",4
"3702700PR21",8
"37113000008",12
"37119000073",4
"37119000072",4
"3717300WHCH",12
"37119000071",4
"3702700PR29",8
"37067000092",1
"3700700PEAC",13
"37119000079",4
"37067000091",1
"370810G40A2",14
"370810G40A1",14
"37045SHANGI",8
"37167000212",13
"37063055-49",10
"370210007.1",12
"370910000A3",3
"370910000A2",3
"370910000A1",3
"37119000092",4
"37119000091",4
"37119000090",4
"37119000099",4
"37119000098",4
"37119000097",4
"37119000096",4
"37119000095",4
"37119000094",4
"37119000093",4
"3708100G41B",14
"3708100G41A",14
"37113000010",12
"370830WEL-3",11
"3708100JEF4",14
"3713300HU20",5
"3708100JEF3",14
"3708100JEF2",14
"3708100JEF1",14
"37113000015",12
"37113000014",12
"37113000013",12
"37113000012",12
"37113000011",12
"3708100G40B",14
"3714100MH07",5
"37079000SH1",3
"3710900HC33",8
"370910000BR",3
"37181000SH2",10
"37181000SH1",10
"370210046.1",12
"37125000LTR",2
"3700300S1S2",8
"370210037.1",12
"37065000201",11
"3712500PHB2",2
"3712500PHB1",2
"370130CHOCO",3
"370210029.2",12
"37067000603",1
"37067000602",1
"37067000601",1
"370870000AC",12
"3706100FAIS",5
"37067000607",1
"37067000606",1
"37067000605",1
"37067000604",1
"371190078.1",4
"37111FORT-2",1
"37111FORT-1",1
"3712500PHA2",2
"3712500PHA1",2
"370830LIT-2",11
"370830LIT-1",11
"37063055-11",10
"3701300NCRK",3
"3705500DUCK",3
"370210011.1",12
"370210024.1",12
"37147000901",3
"3710900BC13",8
"3710900CF19",8
"371370002SW",3
"37041000005",3
"37041000004",3
"37041000003",3
"37041000002",3
"37041000001",3
"370130BEADM",3
"3707900SUGG",3
"37041000006",3
"37123000PEE",13
"370210059.1",12
"3708300ENF1",11
"3716300KEEN",9
"37115EBBS-C",12
"3713300JA01",5
"37171000029",1
"37171000028",1
"37131GALATI",3
"37171000027",1
"37171000026",1
"3713300GB12",5
"37171000025",1
"37171000024",1
"37171000023",1
"37135000CS1",2
"37171000022",1
"3710700000I",3
"37171000032",1
"37131GASTON",11
"37171000031",1
"37171000030",1
"3703100CCCP",3
"3710700000C",3
"370330000PH",2
"37171000018",1
"3710700000N",3
"37171000017",1
"37171000016",1
"37171000015",1
"37171000013",1
"37171000012",1
"37171000011",1
"3710700000W",3
"3710700000V",3
"3704300HIAW",12
"370130WASHP",3
"3703100WILD",3
"37171000019",1
"37097000CC4",7
"37097000CC3",7
"37097000CC2",7
"370210002.1",12
"37097000CC1",7
"37183013-09",11
"37183013-08",11
"37183013-07",11
"37183013-06",11
"3714100SH12",5
"37183013-05",11
"37067000207",1
"37067000206",1
"3719700NFAL",1
"37067000205",1
"37067000204",1
"37067000203",1
"37143BELVID",3
"37067000201",1
"37183013-11",11
"37183013-10",11
"37147001301",3
"370210033.3",12
"370210033.2",12
"370210042.1",12
"3706100WOLF",5
"37071000029",8
"37071000028",8
"3714500CUCL",10
"37071000027",8
"37071000026",8
"370530000WH",3
"371810000NH",10
"37071000025",8
"37071000024",8
"37071000023",8
"37111N.COVE",1
"37183013-02",11
"37183013-01",11
"3705100MB62",6
"37071000033",8
"37071000032",8
"37071000031",8
"37123000UWH",13
"37071000030",8
"37181000NH1",10
"37191001920",5
"37071000019",8
"3706100LOCK",5
"37071000018",8
"37071000017",8
"37071000016",8
"37071000015",8
"37071000014",8
"370630035.3",10
"37071000013",8
"37071000012",8
"3712900FP08",5
"3712900FP07",5
"3712900FP06",5
"3712900FP04",5
"3712900FP03",5
"37135000EA1",10
"370210020.1",12
"370530000PP",3
"37071000022",8
"37071000021",8
"37071000020",8
"37025010-00",7
"370490000N2",3
"370490000N1",3
"3715500032A",6
"3710900IS20",8
"37071000046",8
"3713500000H",2
"37071000045",8
"370490000N6",3
"3703100WIHA",3
"3705100SH77",6
"370490000N4",3
"3710900IS23",8
"37111CCREEK",1
"3706100CHIN",5
"37045POLKVL",8
"37081000H23",14
"37081000H22",14
"37183018-08",9
"37081000H21",14
"37183018-07",9
"370510G2E-1",6
"37183018-06",9
"37171000005",1
"37183018-05",9
"37171000004",1
"37183018-04",9
"37071000039",8
"37183018-03",9
"3708100NMAD",14
"370530000PB",3
"37071000038",8
"37183018-02",9
"37071000037",8
"37171000001",1
"37183018-01",9
"37071000036",8
"3714900CG05",12
"37071000035",8
"37125000DHR",2
"37131LASKER",3
"37071000034",8
"37081000H28",14
"37081000H26",14
"37081000H25",14
"37081000H24",14
"37171000009",1
"3709700CH-B",7
"3709700CH-A",7
"370210055.1",12
"370510G2E-2",6
"370130PANTE",3
"370210068.1",12
"37171000010",1
"37071000044",8
"37071000043",8
"37071000042",8
"37071000041",8
"37147000401",3
"37071000040",8
"37037ESC114",2
"37103000P06",3
"3710900WP32",8
"37103000P05",3
"37103000P04",3
"37103000P03",3
"37103000P02",3
"37065000801",11
"37103000P01",3
"37103000P07",3
"3706100MAGN",5
"371190107.1",7
"3703100MCRK",3
"3714100CT03",5
"3707700TYHO",10
"3716300KFRK",9
"370810H27-A",14
"37071000008",8
"37071000007",8
"37071000006",8
"37071000005",8
"37071000004",8
"37071000003",8
"37071000002",8
"37071000001",8
"37119000045",4
"37119000044",4
"37119000043",4
"37119000042",7
"3711100NEBO",1
"37119000041",4
"370810H27-B",14
"37119000040",4
"37071000009",8
"37025003-00",7
"37119000049",4
"37119000048",4
"37119000047",4
"37071000011",8
"37119000046",4
"37071000010",8
"37111GLENWD",1
"370630053-2",10
"370630053-1",10
"3717900017B",13
"3719909-SOU",1
"3717900017A",13
"37119000034",4
"37119000033",4
"37119000032",4
"37119000031",4
"37119000030",7
"37169000017",1
"37063000054",10
"37169000015",1
"37169000014",1
"37169000013",1
"3714500FLRI",10
"37169000012",1
"37119000039",4
"37169000011",1
"37119000038",4
"37169000010",1
"37119000037",4
"37119000036",4
"371070000SH",3
"37119000035",4
"3703300YANC",2
"37081000H12",14
"371750000BD",12
"37081000H11",14
"3705100CU02",6
"37081000H10",14
"371070000T2",3
"371070000T1",3
"37123000MTG",13
"37037NWM117",2
"37081000H18",14
"37081000H17",14
"3708700000P",12
"37081000H16",14
"371070000SW",3
"37081000H15",14
"37119000067",4
"37081000H14",14
"37119000066",4
"37063000048",10
"37081000H13",14
"37119000065",4
"37063000047",10
"37119000064",4
"37063000046",10
"37139000PRO",3
"37119000063",4
"37063000045",10
"37119000062",4
"37063000044",10
"37119000061",4
"37063000043",10
"37119000060",7
"37063000042",10
"37169000004",1
"37169000003",1
"3714500OLHI",10
"37169000002",1
"37169000001",1
"370130PINET",3
"37119000069",4
"37119000068",4
"3704900CLR4",3
"37169000009",1
"37081000H01",14
"37169000008",1
"37169000007",1
"3716300NGRV",9
"37063000052",10
"37063000051",10
"37063000050",10
"3716300HARR",9
"37081000H09",14
"370210061.1",12
"37081000H08",14
"3719910-PEN",1
"37081000H07",14
"37081000H06",14
"3703900ANNW",12
"37081000H05",14
"37081000H04",14
"37119000056",7
"37081000H03",14
"37119000055",7
"371370004HB",3
"37081000H02",14
"37119000054",7
"37119000053",4
"371750000B4",12
"370210052.1",12
"371750000B3",12
"37119000052",4
"37119000051",4
"371750000B2",12
"37119000050",4
"371750000B1",12
"370290000SM",3
"37119000059",4
"37183002-03",11
"370290000SH",3
"37119000058",4
"37183002-02",11
"370150000M2",3
"37119000057",4
"37183002-01",11
"370150000M1",3
"37081000CG2",14
"3714900SA04",12
"37081000CG1",14
"37067000133",1
"37067000132",1
"37067000131",1
"370510G5A-2",6
"370510G5A-1",6
"371810000NV",10
"37169000020",1
"37045GROVER",8
"37119000001",4
"37115MARS-H",12
"370130GILEA",3
"3706100GLIS",5
"371750000DR",12
"37025006-00",13
"37119000009",4
"37099000CUL",12
"37119000008",4
"37119000007",4
"37119000006",4
"37119000005",4
"37119000004",4
"3704700P26B",6
"37119000003",7
"37119000002",4
"37173ALARKA",12
"371750000CC",12
"370210008.3",12
"37067000122",1
"371190223.1",4
"370210008.2",12
"3708100SDRI",14
"37177000016",3
"37177000015",3
"371750000CM",12
"37177000014",3
"37063000016",10
"37063000015",10
"3700300LRSL",8
"37063000014",10
"37063000013",10
"3714100UT14",5
"37063000012",10
"37067000123",1
"37063000010",10
"37125000PHC",2
"3716300HERR",9
"370210039.3",12
"370210039.2",12
"3704700P25B",6
"37063000019",10
"37063000018",10
"37063000017",10
"3716300LAKE",9
"37183002-06",11
"37183002-05",11
"37183002-04",11
"37111T.COVE",1
"37119000023",4
"37063000005",10
"37119000022",4
"37063000004",10
"37119000021",4
"37063000003",10
"37119000020",4
"37063000002",10
"37063000001",10
"37115LAUREL",12
"370150000MH",3
"37119000029",4
"37119000028",7
"37119000027",7
"37063000009",10
"37119000026",7
"37063000008",10
"37119000025",7
"37063000007",10
"37119000024",4
"37063000006",10
"37055000HAT",3
"371010PR11B",9
"371010PR11A",9
"37119000012",4
"37063000038",10
"37119000011",4
"37063000037",10
"37119000010",4
"37063000036",10
"3707900SHIN",3
"3716100010A",12
"37063000033",10
"37063000032",10
"3703100MHD4",3
