iteration,score,cut_edges,dem_share_d1,dem_share_d2,dem_share_d3,dem_share_d4,dem_share_d5,dem_share_d6,dem_share_d7,dem_share_d8,dem_share_d9,dem_share_d10,dem_share_d11,dem_share_d12,dem_share_d13,dem_share_d14
15,2481.69362486053,798,0.449796542969429,0.554399880091504,0.29786858278921,0.391762064435606,0.613513382349373,0.460861029800255,0.460928652321631,0.328479017805574,0.502395823316532,0.664589582765203,0.72197248003998,0.445185949455701,0.357067814814294,0.523663456605699
16,2503.69834004725,820,0.449796542969429,0.672790010617181,0.29786858278921,0.391762064435606,0.613513382349373,0.460861029800255,0.460928652321631,0.328479017805574,0.502395823316532,0.664589582765203,0.60171982232435,0.445185949455701,0.357067814814294,0.523663456605699
17,2501.55659714834,818,0.449796542969429,0.672790010617181,0.29786858278921,0.391762064435606,0.613513382349373,0.45289065880472,0.460928652321631,0.328479017805574,0.511187591049927,0.664589582765203,0.60171982232435,0.445185949455701,0.357067814814294,0.523663456605699
18,2498.55569926309,815,0.449796542969429,0.672790010617181,0.29786858278921,0.391762064435606,0.613513382349373,0.45289065880472,0.460928652321631,0.328479017805574,0.511187591049927,0.637744382076761,0.60171982232435,0.445185949455701,0.357067814814294,0.550871497462729
19,2506.50100918078,823,0.449796542969429,0.672790010617181,0.29786858278921,0.391762064435606,0.613513382349373,0.447538204451333,0.460928652321631,0.328479017805574,0.517085093601023,0.637744382076761,0.60171982232435,0.445185949455701,0.357067814814294,0.550871497462729
20,2510.4578455482,827,0.449796542969429,0.672790010617181,0.29786858278921,0.391762064435606,0.613513382349373,0.447538204451333,0.358679397761394,0.328479017805574,0.517085093601023,0.637744382076761,0.60171982232435,0.445185949455701,0.458252227296549,0.550871497462729
21,2520.47965920928,837,0.449796542969429,0.672790010617181,0.29786858278921,0.391762064435606,0.613513382349373,0.447538204451333,0.358679397761394,0.328479017805574,0.517085093601023,0.637744382076761,0.450163758375598,0.590366242038217,0.458252227296549,0.550871497462729
22,2523.49157823047,840,0.331039635419021,0.672790010617181,0.29786858278921,0.391762064435606,0.613513382349373,0.447538204451333,0.358679397761394,0.451464091637672,0.517085093601023,0.637744382076761,0.450163758375598,0.590366242038217,0.458252227296549,0.550871497462729
23,2501.49615793066,818,0.331039635419021,0.672790010617181,0.29786858278921,0.391762064435606,0.509834804856767,0.447538204451333,0.358679397761394,0.451464091637672,0.618893479380952,0.637744382076761,0.450163758375598,0.590366242038217,0.458252227296549,0.550871497462729
24,2488.49766575997,805,0.331039635419021,0.672790010617181,0.29786858278921,0.444938762189972,0.509834804856767,0.393746079895996,0.358679397761394,0.451464091637672,0.618893479380952,0.637744382076761,0.450163758375598,0.590366242038217,0.458252227296549,0.550871497462729
25,2475.49619120964,792,0.331039635419021,0.62188689575747,0.29786858278921,0.444938762189972,0.509834804856767,0.393746079895996,0.358679397761394,0.451464091637672,0.670398436388487,0.637744382076761,0.450163758375598,0.590366242038217,0.458252227296549,0.550871497462729
26,2458.52706274105,775,0.331039635419021,0.62188689575747,0.29786858278921,0.444938762189972,0.509834804856767,0.393746079895996,0.597206480964163,0.451464091637672,0.670398436388487,0.386648313159171,0.450163758375598,0.590366242038217,0.458252227296549,0.550871497462729
27,2447.53459705566,764,0.330823528145865,0.62188689575747,0.29786858278921,0.444938762189972,0.509834804856767,0.393746079895996,0.594365004431517,0.451464091637672,0.670398436388487,0.386648313159171,0.450163758375598,0.590366242038217,0.458252227296549,0.550871497462729
28,2447.63448114274,764,0.328303296533423,0.62188689575747,0.29786858278921,0.444938762189972,0.509834804856767,0.393746079895996,0.594365004431517,0.451464091637672,0.670398436388487,0.386648313159171,0.457956681998279,0.590366242038217,0.458252227296549,0.550871497462729
29,2437.63813754617,754,0.328303296533423,0.62188689575747,0.29786858278921,0.444938762189972,0.509834804856767,0.392350314450705,0.594365004431517,0.451401634998048,0.670398436388487,0.386648313159171,0.457956681998279,0.590366242038217,0.458252227296549,0.550871497462729
30,2446.64664675634,763,0.335312626610752,0.62188689575747,0.29786858278921,0.444938762189972,0.509834804856767,0.392350314450705,0.594365004431517,0.441002063910042,0.670398436388487,0.386648313159171,0.457956681998279,0.590366242038217,0.458252227296549,0.550871497462729
31,2453.65005269761,770,0.335312626610752,0.62188689575747,0.29786858278921,0.444938762189972,0.591760417397362,0.392350314450705,0.594365004431517,0.441002063910042,0.670398436388487,0.386648313159171,0.457956681998279,0.507084941649738,0.458252227296549,0.550871497462729
32,2443.6510856304,760,0.335312626610752,0.588836504873342,0.29786858278921,0.444938762189972,0.624399811118747,0.392350314450705,0.594365004431517,0.441002063910042,0.670398436388487,0.386648313159171,0.457956681998279,0.507084941649738,0.458252227296549,0.550871497462729
33,2447.66214805716,764,0.335312626610752,0.588836504873342,0.29786858278921,0.429092450368776,0.624399811118747,0.392350314450705,0.594365004431517,0.441002063910042,0.670398436388487,0.386648313159171,0.457956681998279,0.518533879044547,0.458252227296549,0.550871497462729
34,2452.65374362511,769,0.339865081078831,0.588836504873342,0.29786858278921,0.429092450368776,0.623187447609827,0.392350314450705,0.594365004431517,0.441002063910042,0.670398436388487,0.386648313159171,0.457956681998279,0.518533879044547,0.458252227296549,0.550871497462729
35,2452.68871274362,769,0.61982320092243,0.588836504873342,0.29786858278921,0.429092450368776,0.32936149726184,0.392350314450705,0.594365004431517,0.441002063910042,0.670398436388487,0.386648313159171,0.457956681998279,0.518533879044547,0.458252227296549,0.550871497462729
36,2444.72830259562,761,0.61982320092243,0.588836504873342,0.29786858278921,0.429092450368776,0.316264475981274,0.392350314450705,0.594365004431517,0.461200817044624,0.670398436388487,0.386648313159171,0.457956681998279,0.518533879044547,0.458252227296549,0.550871497462729
37,2437.68766300962,754,0.61982320092243,0.588836504873342,0.29786858278921,0.429092450368776,0.313172466511955,0.392350314450705,0.594365004431517,0.457606261438949,0.670398436388487,0.386648313159171,0.457956681998279,0.518533879044547,0.458252227296549,0.550871497462729
38,2425.65044893425,742,0.61982320092243,0.588836504873342,0.29786858278921,0.429092450368776,0.313172466511955,0.392350314450705,0.367894055337668,0.457606261438949,0.670398436388487,0.627882538547065,0.457956681998279,0.518533879044547,0.458252227296549,0.550871497462729
39,2155.95349089054,750,0.61982320092243,0.588836504873342,0.461925244619408,0.429092450368776,0.313172466511955,0.392350314450705,0.367894055337668,0.457606261438949,0.670398436388487,0.627882538547065,0.289728940535699,0.518533879044547,0.458252227296549,0.550871497462729
40,2155.95717755432,750,0.61982320092243,0.588836504873342,0.461925244619408,0.407924093755248,0.313172466511955,0.412070949800694,0.367894055337668,0.457606261438949,0.670398436388487,0.627882538547065,0.289728940535699,0.518533879044547,0.458252227296549,0.550871497462729
41,2158.95620634993,753,0.615482486325932,0.593558521640713,0.461925244619408,0.407924093755248,0.313172466511955,0.412070949800694,0.367894055337668,0.457606261438949,0.670398436388487,0.627882538547065,0.289728940535699,0.518533879044547,0.458252227296549,0.550871497462729
42,2196.02289920708,790,0.615482486325932,0.593558521640713,0.461925244619408,0.407924093755248,0.313172466511955,0.412070949800694,0.525572940367728,0.457606261438949,0.670398436388487,0.444153477703749,0.289728940535699,0.518533879044547,0.458252227296549,0.550871497462729
43,2200.02122315185,794,0.615482486325932,0.593558521640713,0.461925244619408,0.394043544434044,0.313172466511955,0.426602867956077,0.525572940367728,0.457606261438949,0.670398436388487,0.444153477703749,0.289728940535699,0.518533879044547,0.458252227296549,0.550871497462729
44,2211.02031388888,805,0.615482486325932,0.593558521640713,0.461925244619408,0.394043544434044,0.313172466511955,0.426602867956077,0.525572940367728,0.457606261438949,0.670398436388487,0.562598393013008,0.289728940535699,0.518533879044547,0.458252227296549,0.432780021332937
45,2256.00036548303,850,0.615482486325932,0.593558521640713,0.461925244619408,0.394043544434044,0.329440841265179,0.426602867956077,0.517071208327711,0.457606261438949,0.670398436388487,0.562598393013008,0.289728940535699,0.518533879044547,0.458252227296549,0.432780021332937
46,2241.99968731565,836,0.615482486325932,0.593558521640713,0.461925244619408,0.426073411551893,0.329440841265179,0.394837458048741,0.517071208327711,0.457606261438949,0.670398436388487,0.562598393013008,0.289728940535699,0.518533879044547,0.458252227296549,0.432780021332937
47,2249.00352088625,843,0.615482486325932,0.593558521640713,0.461925244619408,0.426073411551893,0.335067535102237,0.394837458048741,0.517071208327711,0.450484999507257,0.670398436388487,0.562598393013008,0.289728940535699,0.518533879044547,0.458252227296549,0.432780021332937
48,2239.04423679195,833,0.615482486325932,0.593558521640713,0.461925244619408,0.426073411551893,0.335067535102237,0.394837458048741,0.517071208327711,0.450484999507257,0.670398436388487,0.562598393013008,0.289728940535699,0.518533879044547,0.460466388597935,0.430245835037202
49,2223.03126981865,817,0.615482486325932,0.593558521640713,0.461925244619408,0.426073411551893,0.335067535102237,0.394837458048741,0.380963762901409,0.450484999507257,0.670398436388487,0.562598393013008,0.289728940535699,0.518533879044547,0.460466388597935,0.571380521420805
50,2228.03803760459,822,0.615482486325932,0.593558521640713,0.461925244619408,0.426073411551893,0.394203537109672,0.333076366602146,0.380963762901409,0.450484999507257,0.670398436388487,0.562598393013008,0.289728940535699,0.518533879044547,0.460466388597935,0.571380521420805
51,2250.04034624925,844,0.615482486325932,0.593558521640713,0.461925244619408,0.422011001078489,0.397371093623198,0.333076366602146,0.380963762901409,0.450484999507257,0.670398436388487,0.562598393013008,0.289728940535699,0.518533879044547,0.460466388597935,0.571380521420805
52,2243.04170010188,837,0.615482486325932,0.593558521640713,0.461925244619408,0.411508404453061,0.407349070580205,0.333076366602146,0.380963762901409,0.450484999507257,0.670398436388487,0.562598393013008,0.289728940535699,0.518533879044547,0.460466388597935,0.571380521420805
53,2272.04389427542,866,0.615482486325932,0.597149854368443,0.462665469092838,0.411508404453061,0.407349070580205,0.333076366602146,0.380963762901409,0.450484999507257,0.670398436388487,0.562598393013008,0.289728940535699,0.518533879044547,0.460466388597935,0.571380521420805
54,2272.04389427542,866,0.615482486325932,0.597149854368443,0.462665469092838,0.411508404453061,0.407349070580205,0.333076366602146,0.380963762901409,0.450484999507257,0.670398436388487,0.562598393013008,0.289728940535699,0.518533879044547,0.460466388597935,0.571380521420805
55,2245.23249699371,839,0.615482486325932,0.584520613012864,0.472565006610842,0.411508404453061,0.407349070580205,0.333076366602146,0.380963762901409,0.450484999507257,0.670398436388487,0.562598393013008,0.289728940535699,0.518533879044547,0.460466388597935,0.571380521420805
56,2247.23614291462,841,0.615482486325932,0.523550553639499,0.472565006610842,0.411508404453061,0.407349070580205,0.333076366602146,0.380963762901409,0.450484999507257,0.670398436388487,0.562598393013008,0.289728940535699,0.57813121080792,0.460466388597935,0.571380521420805
57,2254.23605753918,848,0.615482486325932,0.537933129960257,0.472565006610842,0.411508404453061,0.407349070580205,0.333076366602146,0.380963762901409,0.450484999507257,0.656047996543803,0.562598393013008,0.289728940535699,0.57813121080792,0.460466388597935,0.571380521420805
58,2260.2393997307,854,0.621308864959968,0.537933129960257,0.472565006610842,0.411508404453061,0.407349070580205,0.333076366602146,0.380963762901409,0.450484999507257,0.656047996543803,0.562598393013008,0.289728940535699,0.571047081902894,0.460466388597935,0.571380521420805
59,2298.29309133205,892,0.621308864959968,0.537933129960257,0.574182575677671,0.411508404453061,0.407349070580205,0.333076366602146,0.380963762901409,0.450484999507257,0.656047996543803,0.562598393013008,0.289728940535699,0.476441403153562,0.460466388597935,0.571380521420805
60,2294.29145008275,888,0.621308864959968,0.537933129960257,0.574182575677671,0.424248297383761,0.395222009402751,0.333076366602146,0.380963762901409,0.450484999507257,0.656047996543803,0.562598393013008,0.289728940535699,0.476441403153562,0.460466388597935,0.571380521420805
61,2276.28722971452,870,0.621308864959968,0.42032508710717,0.574182575677671,0.543432855672084,0.395222009402751,0.333076366602146,0.380963762901409,0.450484999507257,0.656047996543803,0.562598393013008,0.289728940535699,0.476441403153562,0.460466388597935,0.571380521420805
62,2307.28101290423,901,0.621308864959968,0.452248218510819,0.574182575677671,0.513833736801176,0.395222009402751,0.333076366602146,0.380963762901409,0.450484999507257,0.656047996543803,0.562598393013008,0.289728940535699,0.476441403153562,0.460466388597935,0.571380521420805
63,2311.27399989748,905,0.579835297238188,0.452248218510819,0.618280272311992,0.513833736801176,0.395222009402751,0.333076366602146,0.380963762901409,0.450484999507257,0.656047996543803,0.562598393013008,0.289728940535699,0.476441403153562,0.460466388597935,0.571380521420805
64,2307.27456734499,901,0.579835297238188,0.452248218510819,0.618280272311992,0.513833736801176,0.395222009402751,0.332632656011923,0.380963762901409,0.450484999507257,0.656047996543803,0.562598393013008,0.289960225647958,0.476441403153562,0.460466388597935,0.571380521420805
65,2278.01572797984,871,0.524884070670423,0.452248218510819,0.618280272311992,0.513833736801176,0.395222009402751,0.332632656011923,0.380963762901409,0.450484999507257,0.656047996543803,0.562598393013008,0.289960225647958,0.52901810012964,0.460466388597935,0.571380521420805
66,2280.92610068994,874,0.524884070670423,0.452248218510819,0.618280272311992,0.513833736801176,0.395222009402751,0.332632656011923,0.384188977527124,0.450484999507257,0.656047996543803,0.562598393013008,0.289960225647958,0.52901810012964,0.455897419478773,0.571380521420805
67,2264.91729021026,858,0.524884070670423,0.452248218510819,0.618280272311992,0.513833736801176,0.395222009402751,0.332632656011923,0.582079638406597,0.450484999507257,0.656047996543803,0.562598393013008,0.289960225647958,0.52901810012964,0.455897419478773,0.376519508004305
68,2291.14127508315,884,0.524884070670423,0.452248218510819,0.618280272311992,0.527363016885709,0.395222009402751,0.332632656011923,0.582079638406597,0.450484999507257,0.64382388173351,0.562598393013008,0.289960225647958,0.52901810012964,0.455897419478773,0.376519508004305
69,2589.91032479892,905,0.524884070670423,0.452248218510819,0.618280272311992,0.527363016885709,0.395222009402751,0.332632656011923,0.582079638406597,0.450484999507257,0.64382388173351,0.562598393013008,0.306637890662748,0.52901810012964,0.455897419478773,0.362768122749335
70,2589.57849567015,905,0.544062927851183,0.452248218510819,0.618280272311992,0.527363016885709,0.395222009402751,0.332632656011923,0.582079638406597,0.450484999507257,0.64382388173351,0.562598393013008,0.306637890662748,0.50847251191328,0.455897419478773,0.362768122749335
71,2578.59279983925,894,0.544062927851183,0.423531089701029,0.618280272311992,0.551092410874608,0.395222009402751,0.332632656011923,0.582079638406597,0.450484999507257,0.64382388173351,0.562598393013008,0.306637890662748,0.50847251191328,0.455897419478773,0.362768122749335
72,2849.34827836205,887,0.544062927851183,0.423531089701029,0.568104309407825,0.551092410874608,0.395222009402751,0.332632656011923,0.582079638406597,0.450484999507257,0.701779257473672,0.562598393013008,0.306637890662748,0.50847251191328,0.455897419478773,0.362768122749335
73,2838.34321046488,876,0.544062927851183,0.423531089701029,0.568104309407825,0.551092410874608,0.395491295901265,0.334134388205592,0.582079638406597,0.450484999507257,0.701779257473672,0.562598393013008,0.306637890662748,0.50847251191328,0.455897419478773,0.362768122749335
74,2830.34138596305,868,0.544062927851183,0.423531089701029,0.568104309407825,0.551092410874608,0.395491295901265,0.334134388205592,0.582079638406597,0.450484999507257,0.701779257473672,0.377009425370359,0.306637890662748,0.50847251191328,0.455897419478773,0.548994951643028
75,2836.34326908803,874,0.544062927851183,0.429711459681831,0.568104309407825,0.544253686903146,0.395491295901265,0.334134388205592,0.582079638406597,0.450484999507257,0.701779257473672,0.377009425370359,0.306637890662748,0.50847251191328,0.455897419478773,0.548994951643028
76,2838.31812261655,876,0.544062927851183,0.429711459681831,0.568104309407825,0.544253686903146,0.395491295901265,0.334134388205592,0.582079638406597,0.450484999507257,0.701779257473672,0.45507779228891,0.306637890662748,0.50847251191328,0.380895841218651,0.548994951643028
77,2833.35875393842,871,0.544062927851183,0.429711459681831,0.568104309407825,0.719071215414656,0.395491295901265,0.334134388205592,0.582079638406597,0.450484999507257,0.512749786573736,0.45507779228891,0.306637890662748,0.50847251191328,0.380895841218651,0.548994951643028
78,2837.36418546892,875,0.544062927851183,0.429711459681831,0.568104309407825,0.719071215414656,0.395491295901265,0.334134388205592,0.582079638406597,0.450484999507257,0.512749786573736,0.45507779228891,0.306637890662748,0.50847251191328,0.384926596868797,0.543069811172922
79,2815.3589931295,853,0.701836355940481,0.429711459681831,0.568104309407825,0.563108721262524,0.395491295901265,0.334134388205592,0.582079638406597,0.450484999507257,0.512749786573736,0.45507779228891,0.306637890662748,0.50847251191328,0.384926596868797,0.543069811172922
80,2801.3532168774,839,0.701836355940481,0.429711459681831,0.568104309407825,0.563108721262524,0.395491295901265,0.334134388205592,0.588558995262752,0.450484999507257,0.512749786573736,0.45507779228891,0.306637890662748,0.50847251191328,0.384926596868797,0.538606412484001
81,2784.49649040014,822,0.701836355940481,0.429711459681831,0.568104309407825,0.563108721262524,0.395491295901265,0.334134388205592,0.588558995262752,0.450484999507257,0.512749786573736,0.462270029423723,0.306637890662748,0.50847251191328,0.378496395468589,0.538606412484001
82,2518.72203371622,834,0.701836355940481,0.429711459681831,0.568104309407825,0.563108721262524,0.395491295901265,0.334134388205592,0.588558995262752,0.450484999507257,0.512749786573736,0.462270029423723,0.393336893874772,0.50847251191328,0.290658241497987,0.538606412484001
83,2248.93815147873,842,0.574045112262223,0.429711459681831,0.697989761399813,0.563108721262524,0.395491295901265,0.334134388205592,0.588558995262752,0.450484999507257,0.512749786573736,0.462270029423723,0.393336893874772,0.50847251191328,0.290658241497987,0.538606412484001
84,2259.93935584532,853,0.574045112262223,0.429711459681831,0.697989761399813,0.563108721262524,0.395491295901265,0.334134388205592,0.535836715595024,0.450484999507257,0.512749786573736,0.462270029423723,0.393336893874772,0.50847251191328,0.290658241497987,0.590915398114517
85,2271.94307967601,865,0.574045112262223,0.429711459681831,0.521582241859976,0.563108721262524,0.395491295901265,0.334134388205592,0.535836715595024,0.450484999507257,0.687879803422068,0.462270029423723,0.393336893874772,0.50847251191328,0.290658241497987,0.590915398114517
86,2271.94307967601,865,0.574045112262223,0.429711459681831,0.521582241859976,0.563108721262524,0.395491295901265,0.334134388205592,0.535836715595024,0.450484999507257,0.687879803422068,0.462270029423723,0.393336893874772,0.50847251191328,0.290658241497987,0.590915398114517
87,2302.20496550043,895,0.574045112262223,0.429711459681831,0.521582241859976,0.547054006669011,0.395491295901265,0.334134388205592,0.535836715595024,0.450484999507257,0.687879803422068,0.462270029423723,0.393336893874772,0.527841643582641,0.290658241497987,0.590915398114517
88,2273.23151961491,867,0.574045112262223,0.429711459681831,0.521582241859976,0.60241155666154,0.395491295901265,0.334134388205592,0.535836715595024,0.450484999507257,0.687879803422068,0.462270029423723,0.393336893874772,0.47244371849961,0.290658241497987,0.590915398114517
89,2268.31522654662,862,0.574045112262223,0.429711459681831,0.521582241859976,0.60241155666154,0.395491295901265,0.328684848451981,0.535836715595024,0.450484999507257,0.687879803422068,0.462270029423723,0.393336893874772,0.476758887580223,0.290658241497987,0.590915398114517
90,2269.29898124183,863,0.574045112262223,0.429711459681831,0.521582241859976,0.325503480032816,0.395491295901265,0.61164605919721,0.535836715595024,0.450484999507257,0.687879803422068,0.462270029423723,0.393336893874772,0.476758887580223,0.290658241497987,0.590915398114517
91,2229.27481111466,823,0.574045112262223,0.429711459681831,0.726025330979263,0.325503480032816,0.395491295901265,0.61164605919721,0.535836715595024,0.450484999507257,0.492468603654522,0.462270029423723,0.393336893874772,0.476758887580223,0.290658241497987,0.590915398114517
92,2216.19982098308,810,0.574045112262223,0.429711459681831,0.726025330979263,0.325503480032816,0.395491295901265,0.61164605919721,0.535836715595024,0.450484999507257,0.492468603654522,0.291601230585147,0.393336893874772,0.476758887580223,0.457723401149788,0.590915398114517
93,2199.20242385755,793,0.574045112262223,0.416281411062304,0.726025330979263,0.325503480032816,0.395491295901265,0.61164605919721,0.535836715595024,0.450484999507257,0.504913902340795,0.291601230585147,0.393336893874772,0.476758887580223,0.457723401149788,0.590915398114517
94,2191.20083071604,785,0.574045112262223,0.497539063658197,0.726025330979263,0.325503480032816,0.395491295901265,0.61164605919721,0.535836715595024,0.450484999507257,0.42425894123796,0.291601230585147,0.393336893874772,0.476758887580223,0.457723401149788,0.590915398114517
95,2175.18564467218,769,0.574045112262223,0.497539063658197,0.726025330979263,0.616208378415025,0.395491295901265,0.61164605919721,0.535836715595024,0.450484999507257,0.42425894123796,0.291601230585147,0.393336893874772,0.476758887580223,0.457723401149788,0.305962492904274
96,2166.05112687888,760,0.574045112262223,0.497539063658197,0.726025330979263,0.616208378415025,0.395491295901265,0.61164605919721,0.535836715595024,0.450484999507257,0.42425894123796,0.291601230585147,0.393336893874772,0.309956401194811,0.457723401149788,0.468837651421855
97,2161.05096649902,755,0.574045112262223,0.497539063658197,0.726025330979263,0.616208378415025,0.395491295901265,0.61164605919721,0.535836715595024,0.452778196980622,0.422027795942604,0.291601230585147,0.393336893874772,0.309956401194811,0.457723401149788,0.468837651421855
98,2151.04366158051,745,0.574045112262223,0.497539063658197,0.726025330979263,0.616208378415025,0.395491295901265,0.61164605919721,0.535836715595024,0.452778196980622,0.422027795942604,0.468646708960206,0.393336893874772,0.309956401194811,0.457723401149788,0.293283517202932
99,2150.04926927534,744,0.574045112262223,0.497539063658197,0.609983073046315,0.616208378415025,0.395491295901265,0.725517137578866,0.535836715595024,0.452778196980622,0.422027795942604,0.468646708960206,0.393336893874772,0.309956401194811,0.457723401149788,0.293283517202932
100,2154.14241741202,748,0.574045112262223,0.488267732902926,0.609983073046315,0.616208378415025,0.395491295901265,0.725517137578866,0.535836715595024,0.46296846147538,0.422027795942604,0.468646708960206,0.393336893874772,0.309956401194811,0.457723401149788,0.293283517202932
101,2156.1586342425,750,0.634573680223421,0.488267732902926,0.543273310992672,0.616208378415025,0.395491295901265,0.725517137578866,0.535836715595024,0.46296846147538,0.422027795942604,0.468646708960206,0.393336893874772,0.309956401194811,0.457723401149788,0.293283517202932
102,2142.53123037144,736,0.634573680223421,0.488267732902926,0.518668905584266,0.616208378415025,0.395491295901265,0.725517137578866,0.535836715595024,0.46296846147538,0.422027795942604,0.49245695020378,0.393336893874772,0.309956401194811,0.457723401149788,0.293283517202932
103,2144.52918464854,738,0.639925710471743,0.488267732902926,0.518668905584266,0.616208378415025,0.395491295901265,0.720904352621692,0.535836715595024,0.46296846147538,0.422027795942604,0.49245695020378,0.393336893874772,0.309956401194811,0.457723401149788,0.293283517202932
104,2117.54174603699,711,0.728713124869031,0.488267732902926,0.518668905584266,0.616208378415025,0.395491295901265,0.627580912550394,0.535836715595024,0.46296846147538,0.422027795942604,0.49245695020378,0.393336893874772,0.309956401194811,0.457723401149788,0.293283517202932
105,2099.53086607958,693,0.728713124869031,0.488267732902926,0.323389850200815,0.616208378415025,0.395491295901265,0.627580912550394,0.535836715595024,0.46296846147538,0.422027795942604,0.49245695020378,0.393336893874772,0.509163863233225,0.457723401149788,0.293283517202932
106,2102.53049875987,696,0.728713124869031,0.488267732902926,0.323389850200815,0.616208378415025,0.395491295901265,0.627580912550394,0.535836715595024,0.46296846147538,0.422027795942604,0.49245695020378,0.393336893874772,0.509163863233225,0.292996592052892,0.458143053061686
107,2106.57814236211,700,0.728713124869031,0.488267732902926,0.325001598976655,0.616208378415025,0.395491295901265,0.627580912550394,0.535836715595024,0.466097351689641,0.422027795942604,0.49245695020378,0.393336893874772,0.509163863233225,0.292996592052892,0.458143053061686
108,2099.62197876127,693,0.728713124869031,0.488267732902926,0.329996108823243,0.595518435952986,0.395491295901265,0.627580912550394,0.535836715595024,0.466097351689641,0.422027795942604,0.49245695020378,0.393336893874772,0.509163863233225,0.292996592052892,0.458143053061686
109,2094.56928129766,688,0.728713124869031,0.488267732902926,0.336245409036845,0.595518435952986,0.395491295901265,0.627580912550394,0.535836715595024,0.463992388733867,0.422027795942604,0.49245695020378,0.393336893874772,0.509163863233225,0.292996592052892,0.458143053061686
