"GEOID20","assignment"
"37025012-12",8
"37025012-11",8
"37025012-10",8
"3700300T2T3",6
"3712500EKWD",7
"371370005AP",13
"3704300TUSQ",1
"37191000001",5
"3715900019A",6
"370510G3A-2",4
"37167000022",7
"370510G3A-1",4
"37167000021",7
"3700100003S",14
"37115GRAPEV",1
"37167000020",7
"37183004-05",9
"37125000WND",7
"37191000029",3
"37183004-04",9
"3700100003N",14
"37191000028",3
"37183004-03",9
"37191000027",3
"370210044.1",1
"37183004-02",9
"37191000026",3
"37183004-01",9
"37167000028",7
"37191000024",3
"3716300CLNE",3
"37167000027",7
"37167000026",7
"37167000025",7
"3700100003W",14
"37167000024",7
"37167000023",7
"37025012-03",8
"370810NWASH",14
"37023000066",2
"37023000065",2
"37123000STA",7
"37023000064",2
"37023000062",2
"37025012-09",8
"37147001501",12
"37025012-08",8
"37025012-06",8
"37025012-05",8
"37025012-04",8
"37147001509",12
"37147001507",12
"37147001506",12
"37191000018",3
"37191000017",3
"37023000070",2
"3714100LT18",3
"37191000016",3
"3712700P06A",12
"37147001503",12
"37191000015",13
"37191000014",13
"37067000405",10
"37191000013",13
"37067000404",10
"3712500WKWD",7
"3707700EAOX",12
"37067000403",10
"37067000402",10
"37067000401",10
"3713300HN14",13
"37175000TC1",1
"3703100ATSL",13
"371150SANDY",1
"37175000TC7",1
"3719700EBND",6
"37191000023",13
"37191000022",3
"37191000021",3
"3703100MASM",13
"3712700P05A",12
"370970000CD",6
"3719905-GRE",1
"3708700BE56",1
"371570000IR",14
"3719700DCRK",6
"370210050.1",1
"370970000CS",6
"3706100KENA",13
"37001000011",14
"37081000RC2",14
"37081000RC1",14
"3710900LS12",2
"371170000BG",12
"370210022.2",1
"3712700P08A",12
"371490TR123",2
"37001000013",14
"37125000BEN",7
"3703100BFT2",13
"3703100BFT1",13
"3710900LB34",2
"3708300CONC",12
"3705100LR63",4
"3705500KTHK",13
"370970000FT",6
"37001000001",7
"3708100H29B",10
"3716300GIDD",3
"3708100H29A",10
"37005000004",6
"3712700P07A",12
"37005000001",6
"37001000007",14
"370030000B1",2
"37001000005",14
"37025001-02",11
"37001000004",14
"37001000002",14
"370970000EM",6
"3719700SLIB",6
"37025001-08",8
"37025001-07",8
"370030000B2",2
"37025001-04",11
"37125000EWD",7
"37143BETHEL",13
"3719300113A",6
"370970DV2-A",8
"3708500PR16",4
"370070WADES",7
"3719903-EGY",1
"37155000041",3
"37155000040",3
"3703100BOGU",13
"3714500HLWY",14
"370970DV2-B",8
"37183016-06",9
"37183016-05",9
"37183016-04",9
"37183016-03",9
"37183016-02",5
"37183016-01",5
"3708500PR01",4
"370210041.1",1
"3703100IBSP",13
"3708500PR08",9
"3708500PR07",4
"37155000034",4
"37155000033",4
"3719908-CRA",1
"3703100CISL",13
"37155000030",4
"370830BUTWD",12
"37131SEABOA",12
"37025001-11",8
"37025001-10",8
"370210019.1",1
"37155000039",4
"37155000038",4
"37057000088",10
"37155000037",3
"37155000036",4
"37155000035",4
"37057000084",6
"3700700GULL",7
"37057000082",6
"3719300115A",6
"3704700P02B",3
"37057000076",7
"37057000074",7
"37057000072",7
"37147001101",13
"370810MON2B",14
"37057000070",6
"370810MON2A",14
"371170000HS",12
"37183016-09",9
"37183016-07",9
"37057000078",6
"3714500WDSD",14
"371170000HM",12
"3704700P01A",3
"37125000VSS",7
"3707500WEST",1
"3714701508B",12
"3714701508A",12
"37037000085",7
"37183016-11",5
"37183016-10",5
"3718100HTOP",12
"3715500005A",3
"371170000GR",13
"3705500CHCA",13
"371170000GN",12
"370210063.1",1
"3700500006A",6
"37051SL78-3",4
"371050000D2",7
"371050000D1",7
"37037000075",4
"37037000078",4
"3714701507B",12
"37065001401",12
"37099000CAN",1
"3703300ANDE",14
"37099000CAS",1
"371050000C2",7
"371370002OT",13
"371050000C1",4
"3707700OKHL",12
"37097000ST5",6
"37097000ST4",6
"37097000ST3",6
"37097000ST2",6
"37097000ST1",6
"3713300NM13",13
"37183005-08",9
"37183005-07",9
"37097000ST6",6
"371190238.1",8
"3707900WALS",12
"37083000HOL",12
"371050000E1",4
"370550000MH",13
"370450MULLS",2
"37183009-02",5
"3714100SC13",3
"37183009-01",5
"371050000E2",4
"3708100H19A",10
"37183005-06",9
"37125000WAB",7
"37183005-05",9
"37183005-03",9
"37183005-01",9
"37183009-03",5
"3714701504B",12
"3714701504A",12
"3708100H19B",10
"370830RINGW",12
"37181000EH1",12
"3719700BNVL",6
"371170000CR",12
"3705100CC17",4
"3705100CC16",4
"3705100CC15",4
"3705100CC14",4
"3705100CC13",4
"37119000207",8
"3705100CC12",4
"37119000206",8
"37119000205",8
"3705100CC10",4
"37119000203",11
"37119000202",8
"37119000201",11
"37119000200",8
"3705100CC19",4
"3705100CC18",4
"371010PR31B",9
"371010PR31A",9
"37119000209",8
"37119000208",8
"3705100LI65",3
"370830FAUCT",12
"37025008-00",7
"370210028.1",1
"37065000501",12
"3705100CC06",4
"3705100CC05",4
"3712700P20A",12
"3705100CC04",4
"3705100CC03",4
"370210015.1",1
"3707700WOEL",12
"37081000OR2",10
"3705100CC01",4
"37081000OR1",10
"3707700CRDM",12
"3707700CRDL",12
"3705100CC08",4
"3708500PR32",9
"3705100CC07",4
"3708500PR31",3
"37119000221",11
"37119000220",11
"37083000HPR",12
"371050000B2",7
"371050000B1",4
"37025004-13",8
"370810000GR",7
"370130SURBA",13
"37025004-12",8
"37119000229",11
"3705100CC34",4
"37025004-11",8
"37119000228",11
"3705100CC33",4
"37119000227",11
"3705100CC32",4
"37119000226",11
"37119000225",11
"37119000224",8
"3708500PR25",3
"3708500PR24",3
"37119000222",8
"3708500PR23",4
"371290000WB",3
"3708500PR20",3
"3714701505B",12
"370890000SM",1
"3714100SP15",3
"3714701505A",12
"371870000P2",13
"3708500PR29",3
"371870000P1",13
"3708500PR28",9
"3703900GCRK",1
"3708500PR26",3
"370890000SW",1
"37115REVERE",1
"371510000PR",7
"37119000210",8
"3705100CC27",4
"371050000A2",4
"3705100CC26",4
"371050000A1",7
"37025004-03",8
"3705100CC25",4
"3705100CC24",4
"37025004-01",8
"37119000218",11
"371870000P3",13
"37119000217",11
"37119000216",11
"3705100CC21",4
"37119000215",11
"37119000214",8
"37119000213",8
"37045KINGST",2
"37119000212",8
"37119000211",8
"37025004-09",8
"370890000RR",2
"37025004-08",8
"3705100CC29",4
"37065001001",12
"37119000219",11
"3710900BS26",2
"3705100CC31",4
"370210058.1",1
"37173000BC2",1
"370890000SB",2
"37173000BC1",1
"370890000SE",1
"3704300BRAS",1
"371510000SE",7
"370210006.1",1
"37055000WAN",13
"37095000OCK",13
"3700300000M",6
"371810000CC",12
"371510000SO",7
"3700300000W",2
"3703900HOTH",1
"3704500KM-S",2
"3704500KM-N",2
"3705100G11B",4
"371510000RN",7
"371510000RM",7
"37107000PH2",13
"37107000PH1",13
"3701900010B",3
"37183012-02",9
"37183012-01",9
"371110MAR-5",2
"371110MAR-4",2
"371110MAR-3",2
"371110MAR-2",2
"371110MAR-1",2
"370130WASH4",12
"370130WASH2",12
"370130WASH1",12
"3713300CR07",13
"3700300000E",2
"3708900HV-3",1
"3708900HV-2",1
"37125000CAR",7
"3708900HV-1",1
"37125000CAM",7
"370210001.1",1
"370890000NM",1
"370910000M2",12
"370890000NW",1
"370910000M1",12
"3707900HOOK",13
"370210049.1",1
"3707900MAUR",12
"370910000ML",12
"37179000021",7
"37081000GIB",14
"37065000102",12
"37065000101",12
"370210036.1",1
"3703300MILT",14
"371510000LC",7
"37179000027",7
"371510000LB",7
"3710900TA37",8
"37179000026",7
"37179000025",7
"37179000024",7
"37067000504",10
"371150BEECH",1
"37179000023",7
"37067000503",10
"37179000022",11
"37067000502",10
"37065000104",12
"37067000501",10
"37065000103",12
"371510000NM",7
"37183012-09",9
"37183012-08",9
"37099000GLV",1
"37183012-07",9
"3700300G1G2",6
"37183012-06",9
"37183012-05",9
"37183012-04",9
"37067000507",10
"37067000506",10
"3706100CYCK",13
"370890000RG",1
"37067000505",10
"371370001RB",13
"3706100CHAR",13
"37179000010",7
"37099000CFK",1
"37179000018",11
"37011000002",1
"37011000001",1
"37179000016",7
"371870000LM",13
"370890000PV",1
"37179000015",11
"37179000014",7
"37179000013",7
"37179000012",7
"370890000PR",1
"37179000011",7
"37143PARKVI",13
"37011000009",1
"37011000008",1
"37011000007",1
"37011000006",1
"37011000005",1
"37123000BIS",7
"37011000004",1
"37179000019",7
"37011000003",1
"37169001618",10
"37179000043",7
"37179000042",7
"37179000041",11
"37179000040",11
"370210023.3",1
"370210023.2",1
"37009000020",6
"370210014.3",1
"370210014.2",1
"3712700P22A",12
"3706100HALL",13
"37179000032",7
"37179000031",7
"37179000030",7
"37179000039",7
"37179000036",7
"37179000035",11
"370910000HV",13
"37179000034",7
"37179000033",11
"37119000243",11
"37119000242",8
"37119000241",8
"37119000240",8
"3714500MTTZ",14
"3703900PCHT",1
"3712700P21A",12
"370210054.2",1
"3709700SH-B",6
"37147000301",12
"3709700SH-A",6
"37011000013",1
"37011000012",1
"37049000016",13
"37011000011",1
"37011000010",1
"37049000011",13
"37183001-09",9
"37119000232",11
"37119000231",11
"37183001-07",9
"37119000230",11
"37183001-06",9
"37011000019",1
"37183001-05",9
"37011000018",1
"37183001-04",9
"37011000017",1
"37183001-03",9
"37011000016",1
"3713300RL09",13
"37011000015",1
"37049000019",13
"3712700P24A",12
"37011000014",1
"37119000239",8
"37049000017",13
"37037000020",4
"37119000237",8
"37119000236",11
"37119000235",11
"37119000234",11
"37119000233",11
"370450RIPPY",2
"3715700ED-1",14
"37183001-13",5
"37037000024",7
"37183001-12",5
"37183001-11",5
"37183001-10",9
"37037000021",7
"37049000005",13
"37049000003",13
"37049000002",13
"37131CREEKS",12
"3712700P23A",12
"37125000TLT",7
"37049000007",13
"3707300004S",13
"37183017-09",5
"3712900CF06",3
"3715500026A",4
"37025009-00",7
"3712900CF05",3
"37177000001",13
"370330PROVI",14
"37037000015",4
"3712900CF02",3
"3712900CF01",3
"37183017-10",5
"37123000LIT",7
"37183001-02",9
"37183001-01",9
