"GEOID20","iteration_0","iteration_50","iteration_100","iteration_150","iteration_200","iteration_250","iteration_300","iteration_350","iteration_400","iteration_450","iteration_500","iteration_550","iteration_600","iteration_650","iteration_700","iteration_750","iteration_800","iteration_850","iteration_900","iteration_950","iteration_1000"
"37025012-03",11,4,6,11,10,2,2,11,2,11,5,1,11,11,12,12,5,12,10,11,11
"370810NWASH",2,9,5,9,12,6,7,6,13,10,7,7,5,10,2,2,2,10,5,5,1
"37023000066",5,2,8,6,8,8,4,12,8,8,1,5,9,6,9,6,9,6,6,6,2
"37023000065",1,2,8,6,8,8,4,12,8,8,1,5,9,6,9,6,9,6,6,6,2
"37123000STA",11,12,3,11,12,2,2,11,2,11,6,1,10,5,12,12,5,12,10,11,11
"37023000064",5,2,8,6,8,8,4,12,8,8,1,5,9,6,9,6,9,6,6,6,2
"37023000062",1,2,8,6,6,8,4,12,8,8,1,5,9,6,9,6,9,6,6,6,2
"37025012-09",11,4,6,11,10,2,2,11,2,11,5,1,11,11,12,12,5,12,10,11,11
"37147001501",6,11,13,5,13,7,5,10,10,4,4,4,8,4,4,3,3,3,3,3,3
"37025012-08",11,4,6,11,10,2,2,11,2,11,5,1,11,11,12,12,5,12,10,11,11
"37025012-06",11,4,6,11,10,2,2,11,2,11,5,1,11,11,12,12,5,12,10,11,11
"37025012-05",11,4,6,11,10,2,2,11,2,11,5,1,11,11,12,12,5,12,10,11,11
"37025012-04",11,4,6,11,10,2,2,11,2,11,5,1,11,11,12,12,5,12,10,11,11
"37147001509",6,11,13,5,13,7,5,10,10,4,4,4,8,4,4,3,3,3,3,3,3
"37147001507",6,11,13,5,13,7,5,10,10,4,4,4,8,4,4,3,3,3,3,3,3
"37147001506",6,11,13,5,13,7,5,10,10,4,4,4,8,4,4,3,3,3,3,3,3
"37191000018",6,7,7,1,5,7,5,13,4,4,13,13,13,13,3,4,4,13,4,4,4
"37191000017",6,7,7,1,5,7,5,13,4,4,13,13,13,13,3,4,4,13,4,4,4
"37023000070",1,2,8,6,8,8,4,12,8,8,1,5,9,6,9,6,9,6,6,6,2
"3714100LT18",9,6,12,7,3,10,10,7,7,6,13,8,4,8,8,8,8,8,8,8,8
"37191000016",6,7,7,1,5,7,5,13,4,4,13,13,13,13,3,4,4,13,4,4,4
"3712700P06A",6,7,7,1,7,1,5,6,13,13,4,4,8,4,4,3,3,3,3,3,3
"37147001503",6,11,13,5,13,7,5,10,10,4,4,4,8,4,4,3,3,3,3,3,3
"37191000015",6,7,7,1,5,7,5,13,4,6,13,13,13,13,3,4,4,13,4,4,4
"37191000014",6,7,7,1,5,7,5,13,4,4,13,13,13,13,3,4,4,13,4,4,4
"37067000405",10,5,9,8,4,11,8,8,1,2,10,10,2,2,11,11,11,11,11,2,6
"37191000013",6,7,7,1,5,7,5,13,4,4,13,13,13,13,3,4,4,13,4,4,4
"37067000404",10,5,9,8,4,11,8,8,1,2,10,10,2,2,11,11,11,11,11,2,6
"3712500WKWD",13,12,3,3,3,6,10,1,6,5,6,6,10,5,12,12,5,12,10,11,11
"3707700EAOX",12,3,1,13,7,3,7,6,13,3,3,3,1,1,1,1,1,1,1,10,10
"37067000403",10,5,9,8,4,11,8,8,1,2,10,10,2,2,11,11,11,11,11,2,6
"37067000402",10,5,9,8,4,11,8,8,1,2,10,10,2,2,11,11,11,11,11,2,6
"37067000401",2,5,9,8,4,11,8,8,1,2,10,10,2,2,11,11,11,11,11,2,6
"3713300HN14",3,11,13,5,5,7,13,7,4,4,13,8,4,8,8,8,8,8,8,8,8
"37175000TC1",1,10,10,10,6,9,12,9,12,12,12,12,6,9,6,9,6,9,9,9,9
"3703100ATSL",3,11,13,5,13,7,13,10,10,13,13,8,4,8,8,8,8,8,8,8,8
"371150SANDY",1,10,10,10,6,9,12,9,12,12,12,12,6,9,6,9,6,9,9,9,9
"37175000TC7",1,10,10,10,6,9,12,9,12,12,12,12,6,9,6,9,6,9,9,9,9
"3719700EBND",5,5,9,6,4,11,4,12,1,2,10,10,2,2,11,11,11,11,11,2,6
"37191000023",6,7,7,1,5,7,5,13,4,4,13,13,13,13,3,4,4,13,4,4,4
"37191000022",6,7,7,1,5,7,5,13,4,4,13,13,13,13,3,4,4,13,4,4,4
"37191000021",6,7,7,1,5,7,5,13,4,4,13,13,13,13,3,4,4,13,4,4,4
"3703100MASM",3,11,13,5,13,7,13,10,10,13,13,8,4,8,8,8,8,8,8,8,8
"3712700P05A",6,7,13,13,13,1,5,10,10,13,4,4,8,4,4,3,3,3,3,3,3
"370970000CD",8,8,6,11,8,2,4,12,8,8,1,5,9,6,9,6,9,6,6,6,2
"3719905-GRE",1,10,10,6,6,9,12,9,8,8,1,5,6,9,6,9,6,6,6,6,2
"3708700BE56",1,10,10,10,6,9,12,9,12,12,12,12,6,9,6,9,6,9,9,9,9
"371570000IR",2,9,5,9,12,6,7,8,1,10,7,7,5,10,11,11,11,11,11,2,6
"3719700DCRK",5,8,8,8,8,8,4,12,1,2,10,10,2,2,11,11,11,11,11,2,6
"370210050.1",1,10,10,6,6,9,12,9,12,12,12,12,6,9,6,9,6,9,9,9,9
"370970000CS",8,8,6,11,10,8,4,12,8,11,1,5,9,6,9,6,9,6,6,6,2
"3706100KENA",3,11,13,5,5,7,13,13,4,6,13,13,13,13,3,4,4,4,4,4,4
"37001000011",2,9,5,9,12,6,7,6,13,10,7,7,5,10,10,10,10,2,2,1,5
"37081000RC2",10,9,5,9,12,6,7,6,13,10,7,7,5,10,2,2,2,10,5,5,1
"37081000RC1",2,9,5,9,12,6,7,6,13,10,7,7,5,10,2,2,2,10,5,5,1
"3710900LS12",8,8,8,6,8,8,4,12,8,8,1,5,9,12,5,5,12,5,12,12,7
"371170000BG",3,11,1,5,13,1,13,10,10,13,4,4,8,4,4,3,3,3,3,3,3
"370210022.2",1,10,10,10,6,9,12,9,12,12,12,12,6,9,6,9,6,9,9,9,9
"3712700P08A",6,3,13,13,13,1,5,10,10,13,4,4,8,4,4,3,3,3,3,3,3
"371490TR123",5,2,10,10,6,9,12,9,12,12,12,12,6,9,6,9,6,9,9,9,9
"37001000013",2,9,5,9,12,6,7,6,3,10,7,7,5,10,10,10,10,10,5,5,5
"37125000BEN",13,12,3,3,10,6,6,1,6,5,6,1,10,5,12,12,5,12,10,11,11
"3703100BFT2",3,11,13,5,13,7,13,10,10,13,13,8,4,8,8,8,8,8,8,8,8
"3703100BFT1",3,11,13,5,13,7,13,10,10,13,13,8,4,8,8,8,8,8,8,8,8
"3710900LB34",8,8,8,6,8,8,4,12,8,8,1,5,9,12,5,5,12,5,12,12,7
"3708300CONC",3,3,1,13,13,1,5,10,10,13,4,4,8,4,4,3,3,3,3,3,3
"3705100LR63",13,12,3,3,11,5,6,1,6,5,8,13,13,13,3,4,13,4,4,4,4
"3705500KTHK",3,11,1,13,13,1,13,10,10,13,4,4,8,4,4,3,3,3,3,3,3
"370970000FT",8,8,6,11,10,2,4,12,8,8,1,5,9,6,9,6,9,6,6,6,2
"37001000001",10,9,5,9,12,6,6,5,3,10,7,7,5,10,10,10,10,10,5,5,5
"3708100H29B",10,5,9,8,4,11,8,6,1,2,7,7,5,10,2,2,2,10,5,5,1
"3716300GIDD",9,6,12,7,5,1,5,7,4,6,8,13,13,13,3,4,13,4,4,4,4
"3708100H29A",10,5,9,8,4,11,8,6,13,2,10,10,5,10,2,2,2,10,5,5,1
"37005000004",5,8,8,6,8,11,8,12,8,8,1,5,2,2,11,11,11,11,11,2,2
"3712700P07A",6,3,7,1,7,1,5,6,13,13,4,4,8,4,4,3,3,3,3,3,3
"37005000001",5,8,8,6,8,11,4,12,8,8,1,5,9,6,9,6,9,6,6,6,2
"37001000007",2,9,5,9,12,6,6,5,3,10,7,7,5,10,10,10,10,10,5,5,5
"370030000B1",8,8,8,6,8,8,4,12,8,8,1,5,9,6,9,6,9,6,6,6,2
"37001000005",2,9,5,9,12,6,7,6,13,10,7,7,5,10,10,10,10,2,2,1,1
"37025001-02",11,4,6,11,10,2,11,11,2,11,5,1,11,11,12,12,5,12,10,11,11
"37001000004",2,9,5,9,12,6,7,6,13,10,7,7,5,10,2,2,2,10,5,5,1
"37001000002",2,9,5,9,12,6,7,6,3,10,7,7,5,10,10,10,10,10,5,5,5
"370970000EM",8,8,8,11,10,8,4,12,8,11,1,5,9,6,9,6,9,6,6,6,2
"3719700SLIB",5,8,8,8,8,11,4,12,1,2,10,10,2,2,11,11,11,11,11,2,6
"37025001-08",11,4,6,11,10,2,11,11,2,11,5,1,11,11,12,12,5,12,10,11,11
"37025001-07",11,4,6,11,10,2,2,11,2,11,5,1,11,11,12,12,5,12,10,11,11
"370030000B2",8,8,8,6,8,8,4,12,8,8,1,5,9,6,9,6,9,6,6,6,2
"37025001-04",11,4,6,4,10,2,11,4,2,11,5,1,11,11,12,12,5,12,10,11,11
"37125000EWD",13,12,3,3,3,6,10,1,6,5,6,6,10,5,12,12,5,12,10,11,11
"37143BETHEL",3,3,1,13,13,1,13,10,10,13,4,4,8,4,4,3,3,3,3,3,3
"3719300113A",5,8,8,6,8,11,4,12,8,8,1,5,9,6,9,6,9,6,6,6,2
"370970DV2-A",8,8,6,11,9,4,2,11,2,8,1,5,9,6,9,6,9,6,6,6,2
"3708500PR16",6,12,3,3,11,5,6,1,6,5,6,6,10,5,12,12,5,4,13,13,13
"370070WADES",11,4,6,11,10,10,2,11,2,11,5,1,11,11,12,12,5,12,10,11,11
"3719903-EGY",1,10,10,6,6,9,12,9,12,12,1,5,6,9,6,9,6,6,6,6,2
"37155000041",13,6,12,3,3,10,10,7,7,6,8,13,13,13,3,4,13,4,4,4,4
"37155000040",13,6,12,3,3,10,10,7,7,6,8,13,13,13,3,4,13,4,4,4,4
"3703100BOGU",3,11,13,5,13,7,13,10,10,4,13,8,4,8,8,8,8,8,8,8,8
"3714500HLWY",12,3,1,13,7,6,7,6,13,10,7,7,5,5,10,10,10,2,2,1,5
"370970DV2-B",8,8,6,11,9,4,4,12,8,8,1,5,9,6,9,6,9,6,6,6,2
"37183016-06",7,13,7,1,1,13,1,3,5,3,2,6,10,3,13,13,4,13,13,13,13
"37183016-05",7,13,7,1,1,13,1,3,5,3,2,6,10,3,13,13,4,13,13,13,13
"37183016-04",7,13,3,1,1,13,1,3,5,3,2,6,10,3,13,13,4,13,13,13,13
"37183016-03",7,13,7,1,1,13,1,3,5,3,2,6,10,3,13,13,4,13,13,13,13
"37183016-02",7,13,7,1,1,13,1,3,5,3,2,6,1,3,13,13,4,13,13,13,13
"37183016-01",7,7,7,1,1,13,1,3,5,3,3,6,10,1,1,1,1,1,1,10,10
"3708500PR01",6,7,3,7,11,5,6,1,6,5,2,6,10,3,13,13,13,4,13,13,13
"370210041.1",1,10,10,10,6,9,12,9,12,12,12,12,6,9,6,9,6,9,9,9,9
"3703100IBSP",3,11,13,5,13,7,13,10,10,4,13,8,4,8,8,8,8,8,8,8,8
"3708500PR08",13,12,7,12,11,5,6,1,6,5,2,6,10,3,13,13,13,13,13,13,13
"3708500PR07",13,7,3,7,11,5,6,1,6,5,6,6,10,3,13,13,13,4,13,13,13
"37155000034",13,6,12,3,3,10,10,7,7,6,8,13,13,13,3,4,13,4,4,4,4
"37155000033",13,6,12,3,3,10,10,7,7,6,8,13,13,13,3,4,13,4,4,4,4
"3719908-CRA",1,10,10,6,6,9,12,9,12,12,1,5,6,9,6,9,6,6,6,6,2
"3703100CISL",3,11,13,5,13,7,13,10,10,13,13,8,4,8,8,8,8,8,8,8,8
"37155000030",13,6,12,3,3,10,10,7,7,6,8,13,13,13,3,4,13,4,4,4,4
"370830BUTWD",3,3,1,13,7,1,7,10,10,13,4,4,8,4,4,3,3,3,3,3,3
"37131SEABOA",3,3,1,13,13,1,5,10,10,13,4,4,8,4,4,3,3,3,3,3,3
"37025001-11",11,1,6,4,10,2,11,11,2,11,5,1,11,11,12,12,5,12,10,11,11
"37025001-10",11,4,6,11,10,2,2,11,2,11,5,1,11,11,12,12,5,12,10,11,11
"370210019.1",1,10,10,10,6,9,12,9,12,12,12,12,6,9,6,9,6,9,9,9,9
"37155000039",13,6,12,3,3,10,10,7,7,6,8,13,13,13,3,4,13,4,4,4,4
"37155000038",13,6,12,3,3,10,10,7,7,6,8,13,13,13,3,4,13,4,4,4,4
"37057000088",10,5,9,8,4,8,8,6,2,2,10,10,2,2,11,11,2,10,5,5,1
"37155000037",13,6,12,3,3,10,10,7,7,6,8,13,13,13,3,4,13,4,4,4,4
"37155000036",13,6,12,3,3,10,10,7,7,6,8,13,13,13,3,4,13,4,4,4,4
"37155000035",13,6,12,3,3,10,10,7,7,6,8,13,13,13,3,4,13,4,4,4,4
"37057000084",10,5,9,8,4,8,8,11,1,11,10,1,2,2,11,11,11,11,11,2,6
"3700700GULL",11,4,6,11,10,10,2,11,2,11,5,1,11,11,12,12,5,12,10,11,11
"37057000082",10,5,9,8,4,8,8,11,1,11,10,1,2,2,11,11,11,11,11,2,6
"3719300115A",5,8,8,6,8,11,4,12,8,8,1,5,9,6,9,6,9,6,6,6,2
"3704700P02B",13,6,12,7,3,10,10,7,7,6,8,13,13,13,3,4,13,4,4,4,4
"37057000076",10,5,9,8,4,2,2,11,2,11,5,1,2,2,2,2,11,11,11,2,6
"37057000074",10,5,9,8,4,2,2,11,2,11,5,1,2,2,11,11,11,11,11,2,6
"37057000072",10,5,9,8,4,2,2,11,2,2,10,10,2,2,11,11,11,11,11,2,6
"37147001101",6,11,13,5,13,7,5,10,10,4,4,4,8,4,4,3,3,3,3,3,3
"370810MON2B",2,9,5,9,12,6,7,8,13,10,7,7,5,10,2,2,2,10,5,5,1
"37057000070",10,5,9,8,4,2,2,11,2,11,5,1,2,2,11,11,11,11,11,2,6
"370810MON2A",2,9,5,9,12,6,7,8,1,10,7,7,5,10,2,2,2,10,5,5,1
"371170000HS",3,11,1,13,13,1,13,10,10,13,4,4,8,4,4,3,3,3,3,3,3
"37183016-09",7,13,3,1,1,13,1,3,5,3,2,6,10,3,13,13,4,13,13,13,13
"37183016-07",7,13,7,1,1,13,1,1,6,7,2,6,10,3,13,13,4,13,13,13,13
"37057000078",8,5,9,11,10,2,2,11,1,11,5,1,11,11,11,11,11,11,11,2,6
"3714500WDSD",12,3,1,13,7,6,7,6,13,10,7,7,5,5,10,10,10,2,2,1,5
"371170000HM",3,11,1,13,13,1,13,10,10,13,4,4,8,4,4,3,3,3,3,3,3
"3704700P01A",13,6,12,7,3,10,10,7,7,6,8,13,13,13,3,4,13,4,4,4,4
"37125000VSS",13,12,3,3,3,6,6,1,6,5,6,6,10,5,12,12,5,12,10,11,11
"3707500WEST",1,10,10,10,6,9,12,9,12,12,12,12,6,9,6,9,6,9,9,9,9
"3714701508B",6,11,13,5,13,7,5,10,10,4,4,4,8,4,4,3,3,3,3,3,3
"3714701508A",6,11,13,5,13,7,5,10,10,4,4,4,8,4,4,3,3,3,3,3,3
"37037000085",13,12,3,7,12,6,6,11,6,5,6,7,10,5,2,2,2,2,2,1,5
"37183016-11",7,7,7,1,1,13,1,3,5,3,2,6,1,1,1,1,1,1,1,10,10
"37183016-10",7,7,7,1,1,13,1,3,5,3,3,3,1,1,1,1,1,1,1,10,10
"3718100HTOP",12,3,1,13,7,3,7,6,13,3,3,3,1,1,1,1,1,1,1,10,10
"3715500005A",13,6,12,3,3,10,10,7,7,6,8,13,13,13,3,4,13,4,4,4,4
"371170000GR",3,11,1,5,13,1,13,10,10,13,4,4,8,4,4,3,3,3,3,3,3
"3705500CHCA",3,11,1,13,13,1,13,10,10,13,4,4,8,4,4,3,3,3,3,3,3
"371170000GN",3,11,1,13,13,1,5,10,10,13,4,4,8,4,4,3,3,3,3,3,3
"370210063.1",1,10,10,10,6,9,12,9,12,12,12,12,6,9,6,9,6,9,9,9,9
"3700500006A",1,8,8,6,8,8,4,12,8,8,1,5,9,6,9,6,9,6,6,6,2
"37051SL78-3",9,12,3,3,11,5,6,1,6,5,8,13,13,13,3,4,13,4,4,4,4
"371050000D2",13,12,3,7,11,5,6,1,6,5,6,6,10,5,2,2,2,2,2,1,5
"371050000D1",13,12,3,7,11,5,6,1,6,5,6,6,10,5,2,2,2,2,2,1,5
"37037000075",12,12,11,7,11,5,3,5,3,7,6,2,3,5,10,10,10,2,2,1,5
"37037000078",13,12,11,7,11,5,3,5,3,7,6,2,10,5,2,2,10,2,2,1,5
"3714701507B",6,11,13,5,13,7,5,10,10,4,4,4,8,4,4,3,3,3,3,3,3
"37065001401",6,3,13,5,13,1,5,10,10,13,4,4,8,4,4,3,3,3,3,3,3
"37099000CAN",1,10,10,10,6,9,12,9,12,12,12,12,6,9,6,9,6,9,9,9,9
"3703300ANDE",12,9,5,9,12,6,7,6,13,10,7,7,5,10,10,10,10,2,2,1,1
"37099000CAS",1,10,10,10,6,9,12,9,12,12,12,12,6,9,6,9,6,9,9,9,9
"371050000C2",13,12,3,7,11,5,6,1,6,5,6,6,10,5,2,2,2,2,2,1,5
"371370002OT",3,11,13,5,13,7,13,10,10,13,13,4,4,8,4,3,3,3,3,3,8
"371050000C1",13,12,3,7,11,5,6,1,6,5,6,6,10,5,2,2,2,2,2,1,5
"3707700OKHL",12,3,1,13,7,3,7,6,13,3,3,3,1,1,1,1,1,1,1,10,10
"37097000ST5",8,8,6,11,10,2,4,12,8,8,1,5,9,6,9,6,9,6,6,6,2
"37097000ST4",8,8,6,11,10,2,4,12,8,8,1,5,9,6,9,6,9,6,6,6,2
"37097000ST3",8,8,6,11,10,2,4,12,8,8,1,5,9,6,9,6,9,6,6,6,2
"37097000ST2",8,8,6,11,10,8,4,12,8,8,1,5,9,6,9,6,9,6,6,6,2
"37097000ST1",8,8,6,11,10,2,2,11,2,8,1,5,9,6,9,6,9,6,6,6,2
"3713300NM13",9,11,13,5,5,7,13,13,4,4,13,8,4,8,8,8,8,8,8,8,8
"37183005-08",12,13,11,12,1,3,3,5,5,7,2,2,3,3,10,10,10,2,2,1,5
"37183005-07",12,13,11,12,1,3,3,5,3,7,6,2,3,5,10,10,10,2,2,1,5
"37097000ST6",8,8,6,11,10,2,2,11,2,8,1,5,9,6,9,6,9,6,6,6,2
"371190238.1",4,1,4,2,9,4,9,4,9,9,11,9,12,12,5,5,12,5,12,12,7
"3707900WALS",6,11,13,5,5,1,5,13,4,4,4,8,8,4,4,3,3,3,3,3,3
"37083000HOL",3,3,1,13,13,1,5,10,10,13,4,4,8,4,4,3,3,3,3,3,3
"371050000E1",13,12,3,7,11,5,6,1,6,5,6,6,10,5,2,2,2,2,2,1,5
"370550000MH",3,11,1,13,13,1,13,10,10,13,4,4,8,4,4,3,3,3,3,3,3
"370450MULLS",5,2,8,10,8,8,9,4,9,12,12,12,12,6,9,6,9,9,9,9,9
"37183009-02",7,7,7,1,7,1,5,3,5,3,3,3,1,1,1,1,1,1,1,10,10
"3714100SC13",9,6,12,7,3,10,10,7,7,4,13,8,4,8,8,8,8,8,8,8,8
"37183009-01",7,7,7,1,7,13,1,3,5,3,3,3,1,1,1,1,1,1,1,10,10
"371050000E2",13,12,3,7,11,5,6,1,6,5,6,6,10,5,2,2,2,2,2,1,5
"3708100H19A",10,5,9,8,4,11,8,6,13,2,10,10,5,10,2,2,2,10,5,5,1
"37183005-06",12,13,11,12,1,3,3,5,3,7,2,2,3,3,10,10,10,2,2,1,5
"37125000WAB",13,12,3,3,3,6,10,1,6,5,6,6,10,5,12,12,5,12,10,11,11
"37183005-05",12,13,11,12,1,13,3,3,5,7,2,2,3,3,13,13,4,13,13,13,13
"37183005-03",12,13,11,12,1,13,3,3,5,7,2,2,3,3,13,13,4,13,13,13,13
"37183005-01",12,13,11,12,1,3,3,5,3,7,2,2,3,3,10,10,10,2,2,1,5
"37183009-03",7,7,7,1,7,1,5,3,4,13,2,3,1,1,1,1,1,1,1,10,10
"3714701504B",6,11,13,5,13,7,5,10,10,4,4,4,8,4,4,3,3,3,3,3,3
"3714701504A",6,11,13,5,13,7,5,10,10,4,4,4,8,4,4,3,3,3,3,3,3
"3708100H19B",10,5,9,8,4,11,8,6,13,2,10,10,5,10,2,2,2,10,5,5,1
"370830RINGW",3,3,1,13,13,1,7,10,10,13,4,4,8,4,4,3,3,3,3,3,3
"37181000EH1",12,3,1,13,7,3,7,6,13,3,3,3,1,1,1,1,1,1,1,10,10
"3719700BNVL",5,8,8,6,8,11,4,12,1,2,10,10,2,2,11,11,11,11,11,2,6
"371170000CR",3,11,1,5,13,1,13,10,10,13,4,4,8,4,4,3,3,3,3,3,3
"3705100CC17",9,12,3,3,11,5,6,1,6,5,8,13,13,13,3,4,13,4,4,4,4
"3705100CC16",9,6,3,3,11,5,6,1,6,5,8,13,13,13,3,4,13,4,4,4,4
"3705100CC15",9,12,12,3,11,5,6,1,6,6,8,13,13,13,3,4,13,4,4,4,4
"3705100CC14",9,12,3,3,11,5,6,1,6,5,8,13,13,13,3,4,13,4,4,4,4
"3705100CC13",9,12,3,3,11,5,6,1,6,5,8,13,13,13,3,4,13,4,4,4,4
"37119000207",8,2,4,2,9,4,9,4,9,9,11,9,12,12,5,5,12,5,12,12,7
"3705100CC12",9,12,3,3,11,5,6,1,6,5,8,13,13,13,3,4,13,4,4,4,4
"37119000206",8,4,4,11,10,4,9,4,9,9,11,9,12,12,5,5,12,12,12,12,7
"37119000205",4,1,4,4,9,12,11,4,11,9,5,1,7,7,12,12,5,5,12,12,12
"3705100CC10",9,12,12,3,11,5,6,1,6,6,8,13,13,13,3,4,13,4,4,4,4
"37119000203",4,1,4,4,10,12,11,4,11,9,5,1,7,7,5,5,7,7,7,7,12
"37119000202",8,4,4,11,9,4,9,4,9,9,11,9,12,12,5,5,12,5,12,12,7
"37119000201",11,1,2,4,2,12,11,2,11,9,5,1,7,7,12,7,7,7,7,7,12
"37119000200",4,2,4,2,2,4,9,4,9,1,11,11,12,12,5,5,12,5,12,12,7
"3705100CC19",9,12,12,3,11,5,6,1,6,5,8,13,13,13,3,4,13,4,4,4,4
"3705100CC18",9,12,12,3,11,5,6,1,6,5,8,13,13,13,3,4,13,4,4,4,4
"371010PR31B",7,7,7,1,5,1,5,13,4,13,2,6,10,3,13,13,4,13,13,13,13
"371010PR31A",6,7,7,1,5,1,5,13,4,13,2,6,10,3,13,13,4,13,13,13,13
"37119000209",8,2,4,2,9,4,9,4,9,9,11,9,12,12,5,5,12,5,12,12,7
"37119000208",8,2,4,11,9,4,9,4,9,9,11,9,12,12,5,5,12,5,12,12,7
"3705100LI65",9,6,3,3,11,5,6,1,6,5,2,6,10,3,13,4,13,4,4,4,4
"370830FAUCT",3,3,1,13,13,1,7,10,10,13,4,4,8,4,4,3,3,3,3,3,3
"37025008-00",11,4,6,11,10,2,2,11,2,11,5,1,11,11,12,12,5,12,10,11,11
"370210028.1",1,10,10,10,6,9,12,9,12,12,12,12,6,9,6,9,6,9,9,9,9
"37065000501",6,3,13,5,13,1,5,10,10,13,4,4,8,4,4,3,3,3,3,3,3
"3705100CC06",9,12,3,3,11,5,6,1,6,5,8,13,13,13,3,4,13,4,4,4,4
"3705100CC05",9,6,3,3,11,5,6,1,6,5,8,13,13,13,3,4,13,4,4,4,4
"3712700P20A",6,3,13,13,13,1,5,10,10,13,4,4,8,4,4,3,3,3,3,3,3
"3705100CC04",9,12,12,3,11,5,6,1,6,5,8,13,13,13,3,4,13,4,4,4,4
"3705100CC03",9,12,3,3,11,5,6,1,6,5,8,13,13,13,3,4,13,4,4,4,4
"370210015.1",1,10,10,10,6,9,12,9,12,12,12,12,6,9,6,9,6,9,9,9,9
"3707700WOEL",12,3,1,13,7,3,7,6,13,3,3,3,1,1,1,1,1,1,1,10,10
"37081000OR2",2,5,5,8,4,11,7,8,1,10,7,7,5,10,2,2,2,10,5,5,1
"3705100CC01",9,12,12,3,11,5,6,1,6,5,8,13,13,13,3,4,13,4,4,4,4
