iteration,score,cut_edges,county_splits,dem_share_d1,dem_share_d2,dem_share_d3,dem_share_d4,dem_share_d5,dem_share_d6,dem_share_d7,dem_share_d8,dem_share_d9,dem_share_d10,dem_share_d11,dem_share_d12,dem_share_d13,dem_share_d14
0,3298.01489946806,746,62.6418669765694,0.450964040296217,0.726208494133335,0.403313127139376,0.416994438813824,0.42924309579751,0.616611945726388,0.458471835470699,0.464054976096099,0.464580829424004,0.64947990360363,0.503202591353918,0.317287299630086,0.490709037912516,0.392268046212202
1,3308.07448058129,751,63.6593480189612,0.450964040296217,0.726208494133335,0.401179955279792,0.418792560219534,0.42924309579751,0.616611945726388,0.458471835470699,0.464054976096099,0.464580829424004,0.64947990360363,0.503202591353918,0.317287299630086,0.490709037912516,0.392268046212202
2,3313.99322362862,756,63.737402087665,0.450964040296217,0.726208494133335,0.402226029897826,0.418792560219534,0.42924309579751,0.616611945726388,0.458471835470699,0.464054976096099,0.463090696569175,0.64947990360363,0.503202591353918,0.317287299630086,0.490709037912516,0.392268046212202
3,3278.42304659942,728,62.1594252125223,0.450964040296217,0.698603134553853,0.402226029897826,0.418792560219534,0.42924309579751,0.647974604791974,0.458471835470699,0.464054976096099,0.463090696569175,0.64947990360363,0.503202591353918,0.317287299630086,0.490709037912516,0.392268046212202
4,4015.56018976593,728,61.9802215394433,0.450964040296217,0.698603134553853,0.402226029897826,0.418792560219534,0.42924309579751,0.647974604791974,0.598345719594112,0.464054976096099,0.463090696569175,0.501890413537766,0.503202591353918,0.317287299630086,0.490709037912516,0.392268046212202
5,4015.56018976593,728,61.9802215394433,0.450964040296217,0.698603134553853,0.402226029897826,0.418792560219534,0.42924309579751,0.647974604791974,0.598345719594112,0.464054976096099,0.463090696569175,0.501890413537766,0.503202591353918,0.317287299630086,0.490709037912516,0.392268046212202
6,4013.86476757868,726,61.8285543915911,0.450964040296217,0.698603134553853,0.402226029897826,0.418792560219534,0.42924309579751,0.647974604791974,0.315788852957063,0.464054976096099,0.463090696569175,0.501890413537766,0.503202591353918,0.61393589925572,0.490709037912516,0.392268046212202
7,3995.87978746759,718,59.7907959556675,0.450964040296217,0.698603134553853,0.402226029897826,0.418792560219534,0.42924309579751,0.647974604791974,0.315788852957063,0.464054976096099,0.463090696569175,0.501890413537766,0.503202591353918,0.61393589925572,0.494312901764114,0.391291955517552
8,4041.73134742866,753,61.9721703388492,0.450964040296217,0.698603134553853,0.402226029897826,0.418792560219534,0.42924309579751,0.647974604791974,0.315788852957063,0.464054976096099,0.463090696569175,0.501890413537766,0.503202591353918,0.61393589925572,0.472807710456407,0.412086244250576
9,4042.05519035944,754,62.0319799776488,0.450964040296217,0.698603134553853,0.402226029897826,0.418792560219534,0.42924309579751,0.465171906370455,0.315788852957063,0.641857963550864,0.463090696569175,0.501890413537766,0.503202591353918,0.61393589925572,0.472807710456407,0.412086244250576
10,4044.32755823752,756,62.2292585481462,0.450964040296217,0.698603134553853,0.402226029897826,0.418792560219534,0.42924309579751,0.472342758383587,0.315788852957063,0.641857963550864,0.463090696569175,0.501890413537766,0.503202591353918,0.61393589925572,0.466720144491027,0.412086244250576
11,4031.14421287959,752,60.9289215666261,0.450964040296217,0.698603134553853,0.402226029897826,0.418792560219534,0.42924309579751,0.472342758383587,0.315788852957063,0.641857963550864,0.463090696569175,0.482988047148281,0.503202591353918,0.61393589925572,0.484859458940906,0.412086244250576
12,4032.75869334653,751,61.5532981847538,0.450964040296217,0.698603134553853,0.402226029897826,0.418792560219534,0.42924309579751,0.472342758383587,0.315788852957063,0.641857963550864,0.464278242002351,0.482988047148281,0.501962364489854,0.61393589925572,0.484859458940906,0.412086244250576
13,4065.80487552403,766,65.1310829049503,0.450964040296217,0.698603134553853,0.392381942039026,0.431261040024127,0.42924309579751,0.472342758383587,0.315788852957063,0.641857963550864,0.464278242002351,0.482988047148281,0.501962364489854,0.61393589925572,0.484859458940906,0.412086244250576
14,4058.28357796513,763,64.2159529552104,0.450964040296217,0.698333350353857,0.392381942039026,0.431261040024127,0.42924309579751,0.472342758383587,0.315788852957063,0.641857963550864,0.464278242002351,0.484158127043181,0.501962364489854,0.61393589925572,0.484859458940906,0.412086244250576
15,4036.54140855638,753,61.8447222593963,0.450964040296217,0.698333350353857,0.392381942039026,0.431261040024127,0.42924309579751,0.472342758383587,0.295883226584981,0.641857963550864,0.464278242002351,0.484158127043181,0.501962364489854,0.61393589925572,0.484859458940906,0.433868901261434
16,4027.72385081435,745,61.771861986903,0.450964040296217,0.698333350353857,0.392381942039026,0.431261040024127,0.432451326676526,0.472342758383587,0.285120927404327,0.641857963550864,0.464278242002351,0.484158127043181,0.501962364489854,0.61393589925572,0.484859458940906,0.433868901261434
