"GEOID20","iteration_0","iteration_50","iteration_100","iteration_150","iteration_200","iteration_250","iteration_300","iteration_350","iteration_400","iteration_450","iteration_500","iteration_550","iteration_600","iteration_650","iteration_700","iteration_750","iteration_800","iteration_850","iteration_900","iteration_950","iteration_1000","iteration_1050","iteration_1100","iteration_1150","iteration_1200","iteration_1250","iteration_1300","iteration_1350","iteration_1400","iteration_1450","iteration_1500","iteration_1550","iteration_1600","iteration_1650","iteration_1700","iteration_1750","iteration_1800","iteration_1850","iteration_1900","iteration_1950","iteration_2000","iteration_2050","iteration_2100","iteration_2150","iteration_2200","iteration_2250","iteration_2300","iteration_2350","iteration_2400","iteration_2450","iteration_2500","iteration_2550","iteration_2600","iteration_2650","iteration_2700","iteration_2750","iteration_2800","iteration_2850","iteration_2900","iteration_2950","iteration_3000","iteration_3050","iteration_3100","iteration_3150","iteration_3200","iteration_3250","iteration_3300","iteration_3350","iteration_3400","iteration_3450","iteration_3500","iteration_3550","iteration_3600","iteration_3650","iteration_3700","iteration_3750","iteration_3800","iteration_3850","iteration_3900","iteration_3950","iteration_4000","iteration_4050","iteration_4100","iteration_4150","iteration_4200","iteration_4250","iteration_4300","iteration_4350","iteration_4400","iteration_4450","iteration_4500","iteration_4550","iteration_4600","iteration_4650","iteration_4700","iteration_4750","iteration_4800","iteration_4850","iteration_4900","iteration_4950","iteration_5000"
"37025009-00",9,9,12,37,20,20,4,20,35,14,1,37,12,12,19,4,35,35,31,2,7,2,2,2,39,39,39,39,3,32,36,36,31,31,31,31,16,23,11,11,11,24,4,11,38,24,27,11,11,11,9,27,27,9,9,9,9,9,7,38,9,28,28,28,28,28,38,38,38,38,38,38,46,38,46,46,46,27,44,46,46,46,46,46,46,1,10,10,10,46,22,22,22,8,8,8,22,22,22,22,22
"3712900CF05",13,13,13,13,15,15,15,28,28,28,15,15,15,15,15,48,48,48,48,48,48,37,37,37,37,37,37,37,37,28,28,42,42,42,42,42,42,42,42,42,42,28,42,35,23,12,12,28,28,49,49,48,17,48,48,48,48,48,48,48,48,17,17,26,26,26,26,26,26,26,26,26,26,26,26,37,37,37,37,37,37,37,37,37,37,37,37,26,26,26,26,26,26,26,25,26,26,26,26,26,36
"37177000001",6,6,6,46,40,40,40,26,5,6,5,40,40,40,40,40,40,40,26,26,26,10,10,10,10,10,40,40,40,21,21,21,45,45,45,45,45,45,47,47,47,5,48,28,49,49,49,5,5,45,45,45,45,23,23,49,23,23,23,23,47,3,3,4,4,4,4,4,48,4,4,4,3,3,49,49,49,49,17,4,4,4,4,4,4,4,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
"370330PROVI",30,38,38,41,41,27,27,30,47,13,13,41,41,41,50,50,50,50,50,50,50,17,9,9,9,50,50,50,50,50,50,50,10,22,34,9,34,15,38,8,35,45,46,22,31,6,6,6,40,40,40,40,30,4,4,45,41,6,6,6,36,19,19,19,5,21,21,21,42,45,45,45,45,45,45,45,45,45,45,31,31,31,15,15,15,13,7,35,35,35,35,35,35,35,35,35,35,35,35,35,35
"37037000015",12,47,8,49,49,30,30,27,10,10,10,27,10,27,27,6,16,9,16,16,17,50,15,28,50,27,49,49,49,9,12,5,18,18,22,5,15,49,50,50,50,50,34,34,27,27,4,31,19,31,31,31,34,30,30,30,30,30,27,27,31,31,30,30,30,16,16,16,16,16,16,16,16,16,5,16,16,16,16,43,43,13,13,13,31,31,15,15,15,15,24,24,24,50,13,24,9,9,9,9,3
"3712900CF02",13,13,13,13,13,42,48,15,48,15,15,15,15,15,15,15,15,48,48,48,48,48,48,13,13,45,48,41,37,28,28,42,42,42,42,42,42,42,42,42,42,42,42,35,23,12,12,28,28,49,49,42,17,48,48,48,48,48,48,48,48,17,17,47,47,47,47,15,17,17,17,17,17,17,17,3,3,3,3,3,48,3,3,3,3,3,3,3,3,3,3,3,3,3,36,36,36,36,36,25,25
"3712900CF01",13,13,15,15,9,42,48,15,48,15,15,15,15,15,15,15,15,48,48,48,48,37,37,37,37,37,37,37,37,37,28,42,42,42,42,42,42,42,42,42,42,28,35,42,42,42,3,28,28,28,28,48,17,48,48,48,48,48,48,48,48,17,17,26,26,26,26,26,26,26,26,26,26,26,26,37,37,37,37,37,37,37,37,37,37,37,37,26,26,26,26,26,26,26,25,26,26,26,26,26,36
"37183017-10",28,28,21,8,8,45,50,50,8,8,50,50,8,5,5,5,28,18,18,45,21,28,28,45,15,15,15,38,15,15,15,15,49,49,49,15,47,38,15,45,40,46,21,45,15,26,26,26,26,41,41,41,41,41,41,41,19,19,42,42,42,36,36,21,19,35,19,5,5,5,19,19,19,19,19,35,35,30,30,30,30,30,30,30,30,30,30,30,30,42,42,42,42,42,42,42,19,19,19,19,19
"37123000LIT",44,42,18,18,18,18,10,10,30,37,37,2,2,9,9,16,37,2,2,31,31,15,41,4,18,22,28,11,48,4,27,16,16,16,16,16,31,17,23,27,27,27,9,9,4,4,10,10,36,36,36,36,13,36,36,36,36,37,30,30,30,9,16,16,16,30,30,13,13,13,13,39,39,39,39,43,43,43,43,16,16,16,16,16,11,11,11,11,11,9,9,39,39,39,9,9,24,24,24,24,24
"37183001-02",28,28,21,8,8,21,8,8,50,8,8,47,28,47,47,5,28,8,18,45,45,24,21,38,5,5,47,18,38,24,38,38,15,15,47,41,5,5,5,15,49,49,49,41,41,26,26,26,26,26,26,26,26,50,50,19,21,35,35,35,35,21,21,21,19,35,35,19,19,19,5,21,21,15,15,15,21,21,21,21,42,42,42,42,42,42,42,42,42,30,31,31,31,31,31,31,31,31,21,31,6
"37183001-01",28,28,21,8,8,47,8,49,49,49,50,50,8,5,47,5,28,18,18,45,21,24,21,38,5,5,47,18,38,24,24,38,15,24,24,41,5,5,5,15,37,40,41,41,41,26,26,26,26,26,26,26,26,50,50,19,21,35,35,35,35,21,21,21,19,35,35,19,19,19,5,21,21,15,15,19,21,21,21,21,36,19,19,35,35,30,30,30,30,30,31,31,31,31,31,31,31,31,21,31,6
"37179000007",3,3,3,2,2,2,2,2,2,2,2,4,4,4,20,37,4,4,4,4,4,31,3,3,22,4,23,23,4,48,4,23,23,23,23,23,23,16,16,25,16,4,16,16,16,16,16,16,16,16,11,11,32,32,11,11,11,25,25,25,25,39,39,39,11,11,11,39,39,12,12,12,27,27,25,25,25,25,25,25,11,11,11,11,27,27,27,27,27,27,27,27,40,46,46,46,46,46,46,37,38
"37179000006",3,3,3,2,2,2,2,2,2,2,2,4,4,4,20,37,4,4,4,4,4,31,3,3,22,4,23,23,4,48,4,23,23,23,23,23,23,16,16,25,16,4,16,16,16,16,16,16,16,16,11,11,32,32,11,11,11,25,25,25,25,39,39,39,11,11,11,39,39,12,12,12,27,27,25,25,25,25,25,25,11,11,11,11,27,27,27,27,27,27,27,27,40,46,46,46,46,46,46,37,38
"37179000005",3,3,3,2,2,2,2,2,2,2,2,4,4,4,20,37,4,4,4,4,4,31,3,3,22,4,23,23,4,48,4,23,23,23,23,23,23,16,16,25,16,4,16,16,16,16,16,16,16,16,11,11,32,32,11,11,11,25,25,25,25,39,39,39,11,11,11,39,39,12,12,12,27,27,25,25,25,25,25,25,11,11,11,11,27,27,27,27,27,27,27,27,40,46,46,46,46,46,46,37,38
"3706100ALBE",40,40,40,40,6,6,28,48,48,15,18,24,24,24,11,11,42,5,5,30,37,48,48,13,13,45,48,41,46,46,48,48,48,46,26,12,12,48,48,48,13,42,35,35,23,12,12,12,49,49,49,47,47,15,15,15,15,3,3,49,49,17,17,47,47,47,47,15,17,17,17,17,17,17,17,3,3,3,3,3,48,3,3,3,3,3,3,3,3,3,3,3,3,3,36,36,36,36,36,25,25
"37067000111",1,34,16,16,33,16,17,34,17,17,34,34,30,33,33,12,14,14,12,32,6,6,16,17,17,16,16,36,22,6,43,43,9,6,6,18,2,6,6,9,9,8,8,8,43,22,8,18,18,18,18,18,18,16,16,22,22,22,18,18,22,22,43,18,18,18,18,18,18,18,18,18,18,7,7,31,31,13,13,41,12,12,45,45,45,45,45,12,12,12,12,43,45,45,39,39,39,12,12,12,12
"37179000004",3,3,3,2,2,2,2,2,2,2,2,4,4,4,20,37,4,4,4,4,4,31,3,3,22,4,23,23,4,48,4,23,23,23,23,23,23,16,16,25,16,4,16,16,16,16,16,16,16,16,11,11,32,32,11,11,11,25,25,25,25,39,39,39,11,11,11,39,39,12,12,12,27,27,25,25,25,25,25,25,11,11,11,11,27,27,27,27,27,27,27,27,40,46,46,46,46,46,46,37,38
"37179000003",3,3,3,2,2,2,2,2,2,2,2,4,4,4,20,37,4,4,4,4,4,31,3,3,22,4,23,23,4,48,4,23,23,23,23,23,23,16,16,25,16,4,16,16,16,16,16,16,16,16,11,11,32,32,11,11,11,25,25,25,25,39,39,39,11,11,11,39,39,12,12,12,27,27,25,25,25,25,25,25,11,11,11,11,27,27,27,27,27,27,27,27,40,46,46,46,46,46,46,37,38
"37179000002",3,3,3,2,2,2,2,2,2,2,2,4,4,4,20,37,4,4,4,4,4,31,3,3,22,4,23,23,4,48,4,23,23,23,23,23,23,16,16,25,16,4,16,16,16,16,16,16,16,16,11,11,32,32,11,11,11,25,25,25,25,39,39,39,11,11,11,39,39,12,12,12,27,27,25,25,25,25,25,25,11,11,11,11,27,27,27,27,27,27,27,27,40,46,46,46,46,46,46,37,38
"3701300WDPD",11,5,5,5,5,5,46,5,26,48,48,11,11,11,24,24,24,10,10,10,10,26,46,46,46,46,26,26,26,26,26,46,46,48,48,48,40,12,13,13,48,48,5,48,48,48,48,48,23,23,3,3,3,3,3,23,49,49,49,3,3,4,4,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,49,49,49,49,49,49,49,49,49,4,4,4,4,4,4,4,4,4,4,47,47,47,49
"37125000PDN",49,12,18,42,10,10,10,10,10,10,10,27,10,27,27,2,2,37,15,15,15,41,4,4,4,49,28,27,11,8,27,16,16,16,30,30,30,30,30,23,24,24,3,3,3,13,13,13,13,13,13,13,36,13,13,12,12,27,37,37,28,30,16,16,16,30,9,13,13,13,13,39,39,39,39,43,40,43,43,16,16,16,16,16,11,11,11,11,11,11,11,11,16,37,37,37,37,32,32,32,46
"37179000001",3,3,3,2,2,2,2,2,2,2,2,4,4,4,20,37,4,4,4,4,4,31,3,3,22,4,23,23,4,48,4,23,23,23,23,23,23,16,16,25,16,4,16,16,16,16,16,16,16,16,11,11,32,32,11,11,11,25,25,25,25,39,39,39,11,11,11,39,39,12,12,12,27,27,25,25,25,25,25,25,11,11,11,11,27,27,27,27,27,27,27,27,40,46,46,46,46,46,46,37,38
"371510000TT",44,42,1,1,37,17,1,16,1,30,16,19,14,16,16,9,9,16,9,17,41,4,18,18,18,28,22,16,16,16,16,34,34,10,10,2,43,8,8,38,38,27,9,9,9,10,10,10,10,9,36,36,13,36,36,36,36,37,30,30,30,9,16,16,16,30,30,13,13,13,13,39,39,39,39,43,43,43,43,16,16,16,16,16,11,11,11,11,11,9,9,9,9,9,41,41,41,41,41,41,41
"37177000003",6,6,6,46,40,40,40,26,5,6,5,40,40,40,40,40,40,40,26,26,26,10,10,10,10,10,40,40,40,21,21,21,45,45,45,45,45,45,47,47,47,5,48,28,49,49,49,5,5,45,45,45,45,23,23,49,23,23,23,23,47,3,3,4,4,4,4,4,48,4,4,4,3,3,49,49,49,49,17,4,4,4,4,4,4,4,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
"37037000018",12,47,8,49,49,30,30,27,10,10,10,27,10,27,27,6,16,9,16,16,17,50,15,28,50,27,49,49,49,9,12,6,22,22,34,9,35,50,50,50,50,50,34,34,27,27,4,31,19,31,31,31,34,30,30,30,30,30,27,27,31,31,30,30,30,16,16,16,16,16,16,16,16,16,5,16,16,16,16,43,43,13,13,13,31,31,15,15,15,15,24,24,24,50,13,24,9,9,9,9,3
"37177000002",6,6,6,46,40,40,40,26,5,6,5,40,40,40,40,40,40,40,26,26,26,10,10,10,10,10,40,40,40,21,21,21,45,45,45,45,45,45,47,47,47,5,48,28,49,49,49,5,5,45,45,45,45,23,23,49,23,23,23,23,47,3,3,4,4,4,4,4,48,4,4,4,3,3,49,49,49,49,17,4,4,4,4,4,4,4,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
"371510000TR",44,42,1,1,37,37,37,16,1,30,16,19,14,16,16,9,9,16,9,17,41,4,18,18,18,28,22,16,16,16,16,34,34,10,10,2,43,8,8,38,38,27,9,9,9,10,10,10,10,10,10,10,10,27,27,16,16,43,43,43,43,24,24,24,44,44,44,44,44,43,43,43,24,43,43,34,34,34,34,34,34,34,39,39,39,39,39,39,39,39,39,9,9,9,41,41,41,41,41,41,41
"37183017-13",45,45,45,27,27,45,50,6,6,26,26,38,21,21,21,10,28,18,18,21,21,28,28,45,15,15,15,38,15,15,15,38,49,49,49,15,5,5,5,15,40,46,21,45,15,26,26,26,26,41,41,41,41,41,26,4,21,35,35,35,35,21,21,5,35,35,35,5,5,5,5,21,21,15,15,19,21,21,21,21,36,19,19,35,35,30,30,30,30,42,42,42,42,42,42,42,19,19,19,19,19
"3701700P202",50,48,9,10,24,10,18,18,18,24,24,48,48,48,48,15,15,15,11,15,15,41,41,41,41,22,27,28,28,27,42,28,13,27,27,11,13,46,28,28,28,17,17,13,13,3,42,42,42,42,42,17,48,17,17,17,17,17,28,28,28,30,9,9,9,9,37,37,37,37,37,37,37,37,37,26,26,26,26,26,26,26,26,26,26,26,26,37,37,37,37,37,37,25,26,25,25,25,25,36,26
"37183017-12",45,45,45,27,27,45,50,6,6,26,26,38,21,21,21,13,28,18,18,45,21,28,28,45,15,15,15,38,15,15,15,38,49,49,49,15,5,5,5,15,40,46,21,45,15,26,26,26,26,41,41,41,41,41,26,26,26,4,42,42,35,21,21,21,35,35,35,5,5,5,5,21,21,15,15,19,21,21,21,21,36,19,19,35,35,30,30,30,30,42,42,42,42,42,42,42,19,19,19,19,19
"3701700P201",50,48,9,10,24,10,18,18,9,9,24,48,48,48,48,15,15,15,11,15,15,41,41,41,41,22,27,28,28,27,42,28,13,27,28,11,13,46,28,28,28,17,17,13,13,3,42,42,42,42,42,17,48,17,17,17,17,17,28,28,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,26,26,26,26,26,26,26,26,26,26,26,26,37,37,37,37,37,37,25,26,25,25,25,25,36,26
"37183017-11",28,28,21,8,8,45,50,50,8,50,50,50,50,50,13,13,28,18,18,45,21,28,28,45,15,15,15,15,15,15,15,15,49,49,49,15,47,38,15,45,40,46,21,45,15,26,26,26,26,41,41,41,41,41,26,4,21,35,35,35,42,36,36,5,19,19,19,5,5,5,5,21,21,15,15,19,21,21,21,21,36,19,19,35,35,30,30,30,30,42,42,42,42,42,42,42,19,19,19,19,19
"37179000009",3,3,3,2,2,2,2,2,2,2,2,4,4,4,20,37,4,4,4,4,4,31,3,3,22,4,23,23,4,48,4,23,23,23,23,23,23,16,16,25,16,4,16,16,16,16,16,16,16,16,11,11,32,32,11,11,11,25,25,25,25,39,39,39,11,11,11,39,39,12,12,12,27,27,25,25,25,25,25,25,11,11,11,11,27,27,27,27,27,27,27,27,40,46,46,46,46,46,46,37,38
"37179000008",3,3,3,2,2,2,2,2,2,2,2,4,4,4,20,37,4,4,4,4,4,31,3,3,22,4,23,23,4,48,4,23,23,23,23,23,23,16,16,25,16,4,16,16,16,16,16,16,16,16,11,11,32,32,11,11,11,25,25,25,25,39,39,39,11,11,11,39,39,12,12,12,27,27,25,25,25,25,25,25,11,11,11,11,27,27,27,27,27,27,27,27,40,46,46,46,46,46,46,37,38
"37067000112",1,34,16,16,33,16,17,34,17,17,34,34,30,33,33,12,14,14,12,32,6,6,16,17,17,16,16,36,22,6,43,43,9,6,6,18,2,6,6,9,9,8,8,8,43,22,43,18,18,18,18,18,18,16,16,22,22,22,18,18,22,22,43,18,18,18,18,18,18,18,18,18,18,7,7,31,31,13,13,41,12,12,45,45,45,45,45,12,12,12,12,43,45,45,39,39,39,12,12,12,12
"37037000042",12,47,8,49,49,30,30,27,10,10,10,27,28,28,28,49,16,9,16,16,17,50,15,28,50,27,49,49,49,9,12,5,18,18,22,5,15,49,22,37,15,15,15,40,40,40,50,4,31,19,30,30,34,30,30,30,30,30,27,27,31,31,30,30,30,16,16,16,16,16,16,16,16,16,5,16,16,16,16,43,43,13,13,13,31,31,15,15,15,15,24,24,24,50,13,24,9,9,9,9,3
"3705100MR02",4,49,48,9,42,24,24,42,24,42,42,42,45,45,45,45,45,11,49,49,30,30,11,11,11,41,41,8,8,11,11,11,27,13,13,13,11,30,30,23,23,23,13,17,17,35,17,17,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13,13,13,17,17,15,15,15,15,15,50,50,50,50,50,50,48,3,48,48,48,48,48,48,48,36,36,36,36,36,36,3,3,3,3,3,48,48
"3710900LW31",23,23,43,43,1,23,29,29,14,35,39,39,7,34,34,31,39,39,39,20,35,36,36,23,36,32,14,7,35,7,25,25,1,1,14,14,19,19,19,1,1,32,32,32,32,32,32,32,7,7,7,7,7,7,7,7,14,14,14,46,2,12,2,2,2,12,2,2,2,20,20,20,20,20,2,8,8,8,8,8,8,8,8,8,8,8,8,32,32,38,38,38,38,1,34,34,34,8,8,8,8
"371510000UG",44,42,49,31,31,37,37,16,1,30,16,19,14,16,16,9,9,16,9,17,41,4,18,18,18,28,22,16,16,16,16,34,34,34,18,2,43,8,8,38,38,27,9,9,4,4,10,10,10,9,36,36,13,36,36,36,36,37,30,30,30,9,16,16,16,30,30,13,13,13,13,39,39,39,39,43,43,43,43,16,16,16,16,16,11,11,11,11,11,9,9,39,39,39,9,9,24,24,24,24,24
"3708100G42B",16,17,19,19,17,44,16,37,19,19,19,32,33,30,32,32,32,32,17,12,12,12,12,12,16,12,12,12,6,22,22,9,9,9,35,35,50,43,9,6,43,43,43,43,8,19,22,22,4,34,4,43,43,40,40,40,43,40,40,40,40,43,44,44,34,34,34,34,34,34,34,34,34,34,34,13,13,31,7,7,7,7,12,12,12,12,12,45,45,45,45,45,43,43,43,43,43,43,43,43,43
"3710900SL24",42,43,43,43,1,23,29,29,14,35,39,39,7,34,34,31,39,39,39,20,35,36,36,23,36,32,14,7,35,7,25,25,1,1,14,14,19,19,44,1,1,32,32,18,18,2,2,46,2,24,24,24,24,24,24,44,24,24,24,46,2,12,2,2,2,12,2,2,2,20,20,20,20,20,20,20,20,8,8,1,1,1,34,34,34,34,38,32,32,38,38,38,38,1,34,34,34,34,34,34,34
"3708100G42A",17,17,19,19,17,17,16,44,33,33,33,33,33,30,32,32,32,32,17,12,12,12,12,12,16,12,12,12,6,22,22,9,9,9,35,35,50,43,9,6,43,43,43,43,8,19,22,22,4,4,4,34,37,40,40,40,43,40,40,40,40,43,44,44,34,34,34,34,34,34,34,34,34,34,34,13,13,31,7,7,7,7,12,12,12,12,12,45,45,45,45,45,43,43,43,43,43,43,43,43,43
"3710900LW18",42,43,43,43,1,23,29,29,14,35,39,39,7,34,34,31,39,39,39,20,35,36,36,23,36,32,14,7,35,7,25,25,1,1,14,14,19,19,19,1,1,32,32,18,18,2,2,46,2,24,24,24,24,24,24,7,14,14,14,46,2,12,2,2,2,12,2,2,2,20,20,20,20,20,20,20,20,8,8,1,1,1,34,34,34,34,38,32,32,38,38,38,38,1,34,34,34,34,34,34,34
"3714500SWST",30,38,38,41,41,27,27,30,47,47,49,41,41,41,50,50,50,50,50,50,50,17,9,9,9,50,9,5,5,49,49,49,50,50,50,50,34,15,38,8,35,45,46,22,31,6,6,6,40,40,40,40,4,4,4,45,41,6,6,6,36,19,19,19,5,21,21,21,42,45,45,45,45,45,45,45,45,45,45,31,31,31,15,15,15,13,7,35,35,35,35,35,35,35,35,35,35,35,35,35,35
"37037000045",12,47,8,49,49,30,30,27,10,10,10,27,10,27,27,6,16,9,16,16,17,50,15,28,50,27,49,49,49,9,12,5,18,18,22,5,15,49,50,50,50,50,34,34,27,27,4,31,19,31,31,31,34,30,30,30,30,30,27,27,31,31,30,30,30,16,16,16,16,16,16,16,16,16,5,16,16,16,16,43,43,13,13,13,31,31,15,15,15,15,24,24,24,50,13,24,9,9,9,9,3
"371510000SW",44,42,49,31,31,17,1,1,37,30,16,2,2,16,16,9,9,16,9,17,41,4,18,18,18,49,22,16,16,16,16,16,16,16,16,16,31,8,8,38,38,27,9,9,9,8,10,10,10,9,36,36,13,36,36,36,36,37,30,30,30,9,16,16,16,30,30,13,13,13,13,39,39,39,39,43,43,43,43,16,16,16,16,16,11,11,11,11,11,9,9,39,39,39,9,9,24,24,24,24,24
"37009000012",14,14,33,20,16,33,7,22,44,44,31,31,44,7,7,7,23,33,25,36,36,39,23,20,25,25,25,2,44,44,35,8,8,8,8,8,3,3,3,3,2,2,7,7,19,46,46,2,44,20,29,20,20,2,20,2,20,32,32,44,44,44,40,43,40,40,40,40,40,40,40,40,44,44,44,44,12,12,12,12,41,41,41,41,41,41,41,41,18,18,18,18,18,18,45,45,45,45,45,45,45
"37129000W25",13,13,13,13,9,42,15,28,28,28,15,15,15,15,15,48,48,48,48,48,48,37,37,37,37,37,37,37,37,37,28,42,42,42,42,42,42,42,42,42,42,28,35,42,42,42,3,28,28,28,28,48,17,48,48,48,48,48,48,48,48,48,48,26,26,26,26,26,26,26,26,26,26,26,26,37,37,37,37,37,37,37,37,37,37,37,37,26,26,26,26,26,26,26,25,26,26,26,26,26,36
"37183017-07",45,45,45,27,27,45,50,6,6,26,26,38,21,21,21,13,28,18,18,45,21,28,28,45,15,15,15,38,15,15,15,38,49,49,49,15,5,5,5,15,40,46,21,45,15,26,26,26,26,41,41,41,41,41,26,4,21,35,35,35,35,21,21,21,19,35,35,5,5,5,5,21,21,15,15,19,21,21,21,21,36,19,19,35,35,30,30,30,30,42,42,42,42,42,42,42,19,19,19,19,19
"37009000011",14,14,33,20,16,33,31,31,44,44,31,31,35,7,7,7,23,33,25,36,36,39,23,20,2,14,43,17,17,20,35,8,8,8,8,8,3,3,3,3,2,2,7,7,19,46,18,8,8,20,29,20,20,2,20,20,20,32,32,44,44,44,40,43,40,40,40,40,40,40,40,40,44,44,44,44,12,12,12,12,41,41,41,41,41,41,41,41,18,18,18,18,18,18,45,45,45,45,45,45,45
"37183017-06",45,45,45,27,27,45,50,6,6,26,26,38,21,21,21,13,28,18,18,45,21,28,28,45,15,15,24,38,38,38,24,38,49,24,24,47,5,5,5,15,30,46,21,45,15,26,26,26,26,41,41,41,41,41,26,4,21,35,35,35,35,21,21,21,35,35,35,5,5,5,5,21,21,21,21,21,21,21,21,21,36,19,19,35,35,30,30,30,30,42,42,42,42,42,42,42,19,19,19,19,19
"37129000W24",13,13,13,13,15,15,15,28,28,28,15,15,15,15,15,48,48,48,48,48,48,37,37,37,37,37,37,37,37,28,28,42,42,42,42,42,42,42,42,42,42,28,42,42,42,42,3,28,28,28,28,48,17,48,48,48,48,48,48,48,48,48,48,26,26,26,26,26,26,26,26,26,26,26,26,37,37,37,37,37,37,37,37,37,37,37,37,26,26,26,26,26,26,26,25,26,26,26,26,26,36
"37009000010",14,14,33,20,16,33,31,22,44,44,31,31,35,7,7,7,23,33,25,36,36,39,23,20,25,25,25,2,44,44,35,8,8,8,8,8,3,3,3,3,2,2,7,7,19,46,18,8,8,20,29,20,20,2,20,2,20,32,32,44,44,44,40,43,40,40,40,40,40,40,40,40,44,44,44,44,12,12,12,12,41,41,41,41,41,41,41,41,18,18,18,18,18,18,45,45,45,45,45,45,45
"371510000ST",12,47,8,31,49,37,37,16,1,30,16,19,14,16,16,6,9,16,9,17,17,50,15,28,50,27,49,49,49,9,12,6,22,22,18,10,43,9,35,50,50,50,27,27,27,27,10,10,10,9,36,36,13,36,36,36,36,37,30,30,30,9,30,30,30,16,16,16,16,16,16,16,16,16,5,16,16,16,16,43,43,13,13,13,31,31,15,15,15,15,24,24,24,50,13,24,24,24,24,24,24
"37183017-05",45,45,45,27,27,45,50,50,8,8,50,50,8,5,5,5,28,18,18,45,21,28,28,45,15,15,15,15,15,15,15,15,49,49,49,15,5,5,5,15,40,46,21,45,15,26,26,26,26,41,41,41,41,41,26,4,21,35,35,35,42,36,36,21,19,19,19,5,5,5,5,21,21,15,15,19,21,21,21,21,36,19,19,35,35,30,30,30,30,42,42,42,42,42,42,42,19,19,19,19,19
"37183017-04",45,41,41,27,27,45,50,6,6,26,26,38,21,21,21,10,13,13,45,21,21,28,28,45,15,15,15,15,15,15,15,38,49,49,49,15,5,5,5,15,40,37,37,37,45,45,41,47,47,47,47,35,35,19,19,26,26,4,42,42,35,21,21,5,35,5,5,35,35,42,42,50,42,42,42,42,30,35,35,35,35,35,35,19,19,19,19,19,5,19,19,19,19,19,19,19,42,17,17,17,30
"37129000W21",13,13,13,13,15,15,15,28,28,28,15,15,15,15,15,48,48,48,48,48,48,37,37,37,37,37,37,37,37,28,28,42,42,42,42,42,42,42,42,42,42,28,42,42,42,42,3,28,28,28,28,48,17,48,48,48,48,48,48,48,48,48,48,26,26,26,26,26,26,26,26,26,26,26,26,37,37,37,37,37,37,37,37,37,37,37,37,26,26,26,26,26,26,26,25,26,26,26,26,26,36
"37183017-03",45,45,45,27,27,45,50,50,8,50,50,50,50,50,13,13,13,13,45,45,21,28,28,45,15,15,15,15,15,15,15,38,49,49,49,15,5,5,5,15,40,46,21,45,15,26,26,26,26,41,41,41,41,41,26,4,21,35,35,35,42,36,36,5,19,19,19,5,5,5,5,21,21,15,15,19,21,21,21,21,36,19,19,35,35,30,30,30,30,42,42,42,42,42,42,42,19,19,19,19,19
"370910000UN",6,6,6,6,40,40,40,26,5,6,5,40,40,40,40,40,40,40,26,26,26,10,10,10,10,10,40,40,40,21,21,21,45,45,45,21,21,21,21,47,47,5,48,28,49,49,49,5,5,45,45,45,45,23,23,49,23,23,23,23,47,3,3,4,4,4,4,4,48,4,4,4,3,3,49,49,49,49,17,4,4,4,4,4,4,4,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
"37183017-02",45,41,41,27,27,45,50,6,6,26,26,38,21,21,21,10,28,18,18,21,21,28,28,45,15,15,15,10,10,10,10,10,49,49,49,15,5,5,5,15,30,37,37,37,45,45,41,47,47,47,47,35,35,45,45,26,26,4,42,42,35,21,21,21,35,35,36,36,36,50,50,50,50,21,21,21,21,21,21,21,36,19,19,35,35,30,30,30,30,42,42,42,42,42,42,42,19,19,19,19,19
"37183017-01",28,28,21,8,8,45,50,50,8,8,50,50,8,5,5,5,28,18,18,45,21,28,28,45,15,15,15,38,15,15,15,15,49,49,49,15,5,38,15,45,40,46,21,45,15,26,26,26,26,41,41,41,41,41,26,4,21,35,35,35,42,36,36,21,19,35,35,5,5,5,5,21,21,15,15,19,21,21,21,21,36,19,19,35,35,30,30,30,30,42,42,42,42,42,42,42,19,19,19,19,19
"370210032.1",36,25,22,36,36,36,14,14,36,36,36,36,36,44,36,36,25,29,29,33,29,44,44,44,44,29,29,29,29,25,44,2,20,20,44,33,20,20,29,29,20,20,33,20,20,29,29,29,29,29,44,44,29,29,29,29,29,29,29,29,29,29,29,29,29,1,1,32,32,32,32,32,32,32,32,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,33,33,33,33,33,33,33,29,29,29,29
"37009000018",14,14,33,20,16,33,31,22,44,44,31,31,35,7,7,7,23,33,25,36,36,39,23,20,2,14,43,2,44,44,35,8,8,8,8,8,3,3,3,3,2,2,7,7,19,46,18,8,8,20,29,20,20,2,20,2,20,32,32,44,44,44,40,43,40,40,40,40,40,40,40,40,44,44,44,44,12,12,12,12,41,41,41,41,41,41,41,41,18,18,18,18,18,18,45,45,45,45,45,45,45
