"GEOID20","assignment"
"3708100H29A",13
"37005000004",11
"3712700P07A",4
"37005000001",11
"37001000007",12
"370030000B1",14
"37001000005",12
"37025001-02",1
"37001000004",12
"37001000002",12
"370970000EM",11
"3719700SLIB",11
"37025001-08",1
"37025001-07",1
"370030000B2",14
"37025001-04",1
"37125000EWD",10
"37143BETHEL",8
"3719300113A",11
"370970DV2-A",1
"3708500PR16",9
"370070WADES",10
"3719903-EGY",2
"37155000041",9
"37155000040",9
"3703100BOGU",8
"3714500HLWY",12
"370970DV2-B",1
"37183016-06",5
"37183016-05",5
"37183016-04",5
"37183016-03",5
"37183016-02",5
"37183016-01",4
"3708500PR01",9
"370210041.1",2
"3703100IBSP",8
"3708500PR08",9
"3708500PR07",9
"37155000034",9
"37155000033",9
"3719908-CRA",2
"3703100CISL",8
"37155000030",9
"370830BUTWD",4
"37131SEABOA",4
"37025001-11",1
"37025001-10",1
"370210019.1",2
"37155000039",9
"37155000038",9
"37057000088",13
"37155000037",9
"37155000036",9
"37155000035",9
"37057000084",11
"3700700GULL",10
"37057000082",13
"3719300115A",11
"3704700P02B",7
"37057000076",13
"37057000074",13
"37057000072",13
"37147001101",8
"370810MON2B",12
"37057000070",13
"370810MON2A",12
"371170000HS",8
"37183016-09",5
"37183016-07",5
"37057000078",1
"3714500WDSD",12
"371170000HM",8
"3704700P01A",7
"37125000VSS",10
"3707500WEST",2
"3714701508B",8
"3714701508A",8
"37037000085",3
"37183016-11",4
"37183016-10",4
"3718100HTOP",12
"3715500005A",9
"371170000GR",8
"3705500CHCA",8
"371170000GN",8
"370210063.1",2
"3700500006A",11
"37051SL78-3",9
"371050000D2",9
"371050000D1",9
"37037000075",3
"37037000078",3
"3714701507B",8
"37065001401",4
"37099000CAN",2
"3703300ANDE",12
"37099000CAS",2
"371050000C2",9
"371370002OT",8
"371050000C1",9
"3707700OKHL",12
"37097000ST5",14
"37097000ST4",14
"37097000ST3",14
"37097000ST2",14
"37097000ST1",1
"3713300NM13",7
"37183005-08",3
"37183005-07",3
"37097000ST6",1
"371190238.1",6
"3707900WALS",8
"37083000HOL",4
"371050000E1",9
"370550000MH",8
"370450MULLS",14
"37183009-02",4
"3714100SC13",7
"37183009-01",5
"371050000E2",9
"3708100H19A",13
"37183005-06",3
"37125000WAB",10
"37183005-05",3
"37183005-03",3
"37183005-01",3
"37183009-03",4
"3714701504B",8
"3714701504A",8
"3708100H19B",13
"370830RINGW",4
"37181000EH1",12
"3719700BNVL",11
"371170000CR",8
"3705100CC17",9
"3705100CC16",9
"3705100CC15",9
"3705100CC14",9
"3705100CC13",9
"37119000207",1
"3705100CC12",9
"37119000206",1
"37119000205",10
"3705100CC10",9
"37119000203",10
"37119000202",1
"37119000201",1
"37119000200",6
"3705100CC19",9
"3705100CC18",9
"371010PR31B",4
"371010PR31A",4
"37119000209",6
"37119000208",1
"3705100LI65",9
"370830FAUCT",4
"37025008-00",1
"370210028.1",2
"37065000501",4
"3705100CC06",9
"3705100CC05",9
"3712700P20A",4
"3705100CC04",9
"3705100CC03",9
"370210015.1",2
"3707700WOEL",12
"37081000OR2",13
"3705100CC01",9
"37081000OR1",13
"3707700CRDM",12
"3707700CRDL",12
"3705100CC08",9
"3708500PR32",9
"3705100CC07",9
"3708500PR31",9
"37119000221",10
"37119000220",10
"37083000HPR",4
"371050000B2",9
"371050000B1",9
"37025004-13",1
"370810000GR",13
"370130SURBA",8
"37025004-12",1
"37119000229",6
"3705100CC34",9
"37025004-11",1
"37119000228",6
"3705100CC33",9
"37119000227",10
"3705100CC32",9
"37119000226",6
"37119000225",6
"37119000224",6
"3708500PR25",9
"3708500PR24",9
"37119000222",6
"3708500PR23",9
"371290000WB",7
"3708500PR20",9
"3714701505B",8
"370890000SM",2
"3714100SP15",7
"3714701505A",8
"371870000P2",8
"3708500PR29",9
"371870000P1",8
"3708500PR28",9
"3703900GCRK",2
"3708500PR26",9
"370890000SW",2
"37115REVERE",2
"371510000PR",13
"37119000210",6
"3705100CC27",9
"371050000A2",9
"3705100CC26",9
"371050000A1",9
"37025004-03",1
"3705100CC25",9
"3705100CC24",9
"37025004-01",1
"37119000218",10
"371870000P3",8
"37119000217",10
"37119000216",10
"3705100CC21",9
"37119000215",10
"37119000214",6
"37119000213",6
"37045KINGST",14
"37119000212",1
"37119000211",6
"37025004-09",1
"370890000RR",2
"37025004-08",1
"3705100CC29",9
"37065001001",4
"37119000219",1
"3710900BS26",14
"3705100CC31",9
"370210058.1",2
"37173000BC2",2
"370890000SB",2
"37173000BC1",2
"370890000SE",2
"3704300BRAS",2
"371510000SE",13
"370210006.1",2
"37055000WAN",8
"37095000OCK",8
"3700300000M",14
"371810000CC",12
"371510000SO",13
"3700300000W",14
"3703900HOTH",2
"3704500KM-S",14
"3704500KM-N",14
"3705100G11B",9
"371510000RN",13
"371510000RM",13
"37107000PH2",8
"37107000PH1",8
"3701900010B",7
"37183012-02",5
"37183012-01",5
"371110MAR-5",14
"371110MAR-4",14
"371110MAR-3",14
"371110MAR-2",14
"371110MAR-1",14
"370130WASH4",8
"370130WASH2",8
"370130WASH1",8
"3713300CR07",7
"3700300000E",14
"3708900HV-3",2
"3708900HV-2",2
"37125000CAR",10
"3708900HV-1",2
"37125000CAM",9
"370210001.1",2
"370890000NM",2
"370910000M2",8
"370890000NW",2
"370910000M1",8
"3707900HOOK",8
"370210049.1",2
"3707900MAUR",8
"370910000ML",8
"37179000021",10
"37081000GIB",12
"37065000102",4
"37065000101",4
"370210036.1",2
"3703300MILT",12
"371510000LC",13
"37179000027",10
"371510000LB",13
"3710900TA37",14
"37179000026",10
"37179000025",10
"37179000024",10
"37067000504",11
"371150BEECH",2
"37179000023",10
"37067000503",11
"37179000022",10
"37067000502",11
"37065000104",4
"37067000501",11
"37065000103",4
"371510000NM",13
"37183012-09",5
"37183012-08",5
"37099000GLV",2
"37183012-07",5
"3700300G1G2",14
"37183012-06",5
"37183012-05",5
"37183012-04",5
"37067000507",11
"37067000506",11
"3706100CYCK",7
"370890000RG",2
"37067000505",11
"371370001RB",8
"3706100CHAR",7
"37179000010",10
"37099000CFK",2
"37179000018",10
"37011000002",14
"37011000001",14
"37179000016",10
"371870000LM",8
"370890000PV",2
"37179000015",10
"37179000014",10
"37179000013",10
"37179000012",10
"370890000PR",2
"37179000011",10
"37143PARKVI",8
"37011000009",14
"37011000008",14
"37011000007",14
"37011000006",14
"37011000005",14
"37123000BIS",10
"37011000004",14
"37179000019",10
"37011000003",14
"37169001618",11
"37179000043",10
"37179000042",10
"37179000041",10
"37179000040",10
"370210023.3",2
"370210023.2",2
"37009000020",11
"370210014.3",2
"370210014.2",2
"3712700P22A",4
"3706100HALL",7
"37179000032",10
"37179000031",10
"37179000030",10
"37179000039",10
"37179000036",10
"37179000035",10
"370910000HV",8
"37179000034",10
"37179000033",10
"37119000243",6
"37119000242",1
"37119000241",1
"37119000240",1
"3714500MTTZ",12
"3703900PCHT",2
"3712700P21A",4
"370210054.2",2
"3709700SH-B",14
"37147000301",8
"3709700SH-A",14
"37011000013",14
"37011000012",14
"37049000016",8
"37011000011",14
"37011000010",14
"37049000011",8
"37183001-09",5
"37119000232",6
"37119000231",6
"37183001-07",5
"37119000230",6
"37183001-06",5
"37011000019",14
"37183001-05",5
"37011000018",14
"37183001-04",5
"37011000017",14
"37183001-03",5
"37011000016",14
"3713300RL09",7
"37011000015",14
"37049000019",8
"3712700P24A",4
"37011000014",14
"37119000239",1
"37049000017",8
"37037000020",3
"37119000237",1
"37119000236",1
"37119000235",10
"37119000234",10
"37119000233",6
"370450RIPPY",14
"3715700ED-1",12
"37183001-13",5
"37037000024",3
"37183001-12",5
"37183001-11",5
"37183001-10",5
"37037000021",3
"37049000005",8
"37049000003",8
"37049000002",8
"37131CREEKS",8
"3712700P23A",4
"37125000TLT",10
"37049000007",8
"3707300004S",8
"37183017-09",4
"3712900CF06",7
"3715500026A",9
"37025009-00",1
"3712900CF05",7
"37177000001",8
"370330PROVI",12
"37037000015",3
"3712900CF02",7
"3712900CF01",7
"37183017-10",5
"37123000LIT",10
"37183001-02",5
"37183001-01",5
"37179000007",10
"37179000006",10
"37179000005",10
"3706100ALBE",8
"37067000111",11
"37179000004",10
"37179000003",10
"37179000002",10
"3701300WDPD",8
"37125000PDN",10
"37179000001",10
"371510000TT",13
"37177000003",8
"37037000018",3
"37177000002",8
"371510000TR",13
"37183017-13",5
"3701700P202",9
"37183017-12",4
"3701700P201",9
"37183017-11",5
"37179000009",10
"37179000008",10
"37067000112",11
"37037000042",3
"3705100MR02",9
"3710900LW31",14
"371510000UG",13
"3708100G42B",13
"3710900SL24",14
"3708100G42A",13
"3710900LW18",14
"3714500SWST",12
"37037000045",3
"371510000SW",13
"37009000012",11
"37129000W25",7
"37183017-07",5
"37009000011",11
"37183017-06",4
"37129000W24",7
"37009000010",11
"371510000ST",13
"37183017-05",5
"37183017-04",5
"37129000W21",7
"37183017-03",5
"370910000UN",8
"37183017-02",4
"37183017-01",5
"370210032.1",2
"37009000018",11
"37009000017",11
"37009000016",11
"37129000W29",7
"37067000101",11
"371870000SC",8
"37009000015",11
"370210045.1",2
"37129000W28",7
"37009000014",11
"37037000030",3
"37129000W27",7
"37009000013",11
"37129000W26",7
"371190204.1",10
"3714100MT19",7
"371870000SK",8
"371510000TB",13
"3704900TE13",8
"3713300FS16",7
"37081000G13",13
"37081000G12",13
"37081000G11",13
"37081000G10",12
"3714100LU16",7
"37129000W13",7
"37129000W12",7
"37081000G19",13
"37081000G18",13
"37081000G17",13
"37081000G16",13
"37081000G15",13
"37009000009",11
"37009000008",11
"37081000G14",13
"37009000007",11
"37009000006",11
"37129000W18",7
"37009000004",11
"37129000W17",7
"37009000003",11
"37129000W16",7
"37009000002",11
"37129000W15",7
"3706100ROSE",7
"37081000G02",13
"37081000G01",13
"37081000G09",12
"37081000G08",12
"37081000G07",13
"3713100WOPO",8
"37081000G06",13
"37081000G05",13
"370910000WN",8
"37081000G04",13
"37081000G03",13
"3719901-BUR",2
"370630034-1",3
"3700100010N",12
"37081000G35",13
"370210010.1",2
"370830RR1-2",4
"37081000FR4",13
"37081000G34",13
"37081000G33",13
"37081000FR3",13
"37081000G32",13
"37081000FR2",13
"37081000FR1",13
"37081000G31",13
"3706100WALL",7
"37081000G30",13
"3712700P18A",4
"370630034-2",3
"3700100010S",12
"37129000W31",7
"37081000G39",13
"37129000W30",7
"37081000G38",13
"37081000G37",13
"37081000G36",13
"3704700P16B",7
"3714100CF11",7
"3708100JAM5",13
"3708100JAM4",13
"3714701512B",8
"3708100JAM3",13
"37037000006",3
"3714701512A",8
"3708100JAM2",13
"3708100JAM1",13
"37037000003",3
"37025002-03",1
"37025002-02",1
"37081000G24",13
"3705500STPT",8
"37025002-01",1
"37081000G23",13
"37081000G22",13
"37081000G21",13
"3712700P17A",4
"37081000G20",13
"3707300004N",8
"37037000009",3
"37025002-09",1
"37025002-08",1
"37001000103",12
"37025002-07",1
"37081000G29",13
"37025002-06",1
"37081000G28",13
"37025002-05",1
"37081000G27",13
"37081000G26",13
"37081000G25",13
"37055000COL",8
"370210067.1",2
"3714701511B",8
"3714701511A",8
"3708700CL-N",2
"37125000PBF",9
"37161000014",2
"3700100012N",12
"37161000013",2
"37161000011",2
"37067000055",11
"37067000054",11
"37067000053",11
"3708700CL-S",2
"37067000052",11
"37067000051",11
"3700100012W",12
"371510000BC",13
"37065000701",4
"37161000019",2
"3700100012S",12
"37161000018",2
"3716300WBRK",4
"370130BELHV",8
"3718100KITT",12
"371390NORTH",8
"3719911-PRI",2
"37067000043",11
"371510000AE",13
"3712700P19A",4
"37129000W03",7
"37067000042",11
"37001000129",12
"3716300GARL",7
"37001000128",12
"37001000127",12
"3714701102B",8
"37001000126",12
"3714701102A",8
"37001000125",12
"37001000124",12
"371510000AN",13
"370910000SJ",8
"37099000GCK",2
"37129000W08",7
"371510000AS",13
"37165000007",9
"371510000AR",13
"3700100012E",12
"37165000004",9
"3714701513B",8
"37165000003",9
"371370003BY",8
"3714701513A",8
"3703300LOCU",12
"37161000034",2
"371510000AW",13
"370150000C1",8
"37017000P70",7
"3716100003A",2
"37067000075",11
"37067000074",11
"37025005-00",1
"37067000073",11
"37067000072",11
"37183001-29",5
"37067000071",11
"37183001-28",5
"37183001-27",5
"37183001-26",5
"37183001-25",5
"37017000P75",7
"370150000C2",8
"37067000081",11
"37161000028",2
"37161000027",2
"37183001-35",5
"37183001-34",5
"37183001-33",5
"37081000SF4",13
"37183001-32",5
"37081000SF3",13
"37017000P60",9
"37183001-31",5
"3704900DFB9",8
"37067000067",11
"37081000SF2",13
"3704900N3N5",8
"37183001-30",5
"37067000066",11
"3700100009S",12
"37081000SF1",13
"37067000065",11
"37049000023",8
"37067000064",11
"37067000063",11
"37049000021",8
"37067000062",11
"37049000020",8
"37183001-19",5
"37067000061",11
"37183001-18",5
"37183001-17",5
"37183001-16",5
"37161000029",2
"37183001-15",5
"37017000P65",7
"37183001-14",5
"3719700NBCK",11
"37067000068",11
"37147001201",8
"37161000030",2
"37131RICH-S",8
"37183001-23",5
"37183001-22",5
"37183001-21",5
"37183001-20",5
"37067000012",11
"3706100WARS",7
"37067000011",11
"37125000SSP",10
"37183001-49",5
"37183001-48",5
"3708100NDRI",13
"37183001-47",5
"3714500RCTL",12
"37067000015",11
"3713300NR02",7
"37183006-07",5
"37067000014",11
"3716300PLVW",4
"37183006-06",5
"37067000013",11
"37183006-05",5
"37183006-04",5
"3714701510A",8
"3707900CAST",8
"370950000SQ",8
"37017000P80",9
"37183001-51",5
"3708700WS-2",2
"37183001-50",5
"3708700WS-1",2
"370210064.1",2
"3714701510B",8
"37183001-39",5
"37183001-38",5
"37055000KDH",8
"37183001-37",5
"37183001-36",5
"370210051.2",2
"37173ALMOND",2
"370630030-2",3
"370630030-1",3
"3715500018A",9
"3700100006W",12
"37183001-46",5
"37165006-89",9
"37183001-45",5
"37183001-44",5
"3700100006S",12
"37183001-43",5
"37183001-42",5
"37067000034",11
"37183001-41",5
"37067000033",11
"37183001-40",5
"37067000032",11
"37067000031",11
"3714500PNTH",12
"37017000P35",9
"37017000P30",7
"37083000HAL",4
"3713100JARE",8
"3714900GC09",2
"3708100FEN2",13
"3708100FEN1",13
"37183006-09",3
"37183006-08",3
"37001000064",12
"37001000063",12
"37067000021",11
"37183006-10",5
"37017000P25",9
"371510000GR",13
"3700100006E",12
"3701900010A",7
"3700100006N",12
"370210038.3",2
"370210038.2",2
"37055000BUX",8
"37081000G57",13
"37081000G56",13
"37081000G55",13
"3700100008S",12
"37081000G54",13
"37081000G53",13
"37081000G52",13
"3719700FBSH",11
"37081000G51",13
"37081000G50",13
"37017000P55",7
"3703900TOPT",2
"37081000G59",13
"37081000G58",13
"3714100PL10",7
"3708100STOK",13
"3700100009N",12
"37081000G46",13
"3714500ROX4",12
"37017000P40",7
"37081000G45",13
"37081000G44",13
"37081000G43",13
"3710900PC22",14
"37017000P45",7
"37081000G49",13
"37081000G48",13
"37045BETHWR",14
"37081000G47",13
"3703900CSON",2
"3700100008N",12
"37081000G71",13
"37081000G70",13
"3716300AUTR",4
"37139000SAL",8
"37123000CHE",10
"37081000G75",13
"37081000G74",13
"37081000G73",13
"37081000G72",13
"37065000601",4
"370210016.2",2
"3706100BEUL",7
"3702700PR14",14
"3704300SHCR",2
"3702700PR13",14
"3703900UNKA",2
"37081000G60",13
"3707500STEC",2
"3702700PR18",14
"3702700PR17",14
"3702700PR16",14
"371510000DR",13
"37081000G68",13
"3700700LILE",10
"37081000G67",13
"37081000G66",13
"37081000G65",13
"37081000G64",13
"37081000G63",13
"37081000G62",13
"37081000G61",13
"3702700PR02",14
"3702700PR01",14
"37081000G69",13
"37123000CAN",10
"3702700PR08",14
"3702700PR07",14
"370910000CM",8
"37119000081",6
"37119000080",6
"370910000CO",8
"37115WALNUT",2
"3714900CL08",2
"3714900CL07",2
"37119000089",6
"37119000088",6
"3702700PR35",14
"37119000087",6
"3702700PR34",14
"37119000086",6
"3702700PR33",14
"37119000085",10
"37067000908",11
"3702700PR32",14
"37119000084",10
"37067000907",11
"3702700PR31",14
"37119000083",10
"37067000906",11
"3702700PR30",14
"37119000082",6
"37067000905",11
"37067000904",11
"37067000903",11
"37067000902",11
"37143EAST-H",8
"37067000901",11
"37065001101",4
"37067000909",11
"371810000WH",12
"3707700BTNR",12
"37113000007",2
"37113000006",2
"37113000005",2
"37119000070",6
"37113000004",2
"370210060.4",2
"37113000003",2
"37113000002",2
"370210060.2",2
"37113000001",2
"37067000083",11
"37067000082",11
"3714100GR06",7
"3710900ST36",14
"3702700PR25",14
"37119000077",6
"3702700PR24",14
"37119000076",6
"37119000075",6
"3702700PR22",14
"37113000009",2
"37119000074",6
"3702700PR21",14
"37113000008",2
"37119000073",6
"37119000072",6
"3717300WHCH",2
"37119000071",6
"3702700PR29",14
"37067000092",11
"3700700PEAC",10
"37119000079",6
"37067000091",11
"370810G40A2",13
"370810G40A1",13
"37045SHANGI",14
"37167000212",10
"37063055-49",3
"370210007.1",2
"370910000A3",8
"370910000A2",8
"370910000A1",8
"37119000092",6
"37119000091",6
"37119000090",6
"37119000099",10
"37119000098",6
"37119000097",6
"37119000096",10
"37119000095",10
"37119000094",10
"37119000093",6
"3708100G41B",13
"3708100G41A",13
"37113000010",2
"370830WEL-3",4
"3708100JEF4",13
"3713300HU20",7
"3708100JEF3",13
"3708100JEF2",13
"3708100JEF1",12
"37113000015",2
"37113000014",2
"37113000013",2
"37113000012",2
"37113000011",2
"3708100G40B",13
"3714100MH07",7
"37079000SH1",8
"3710900HC33",14
"370910000BR",8
"37181000SH2",12
"37181000SH1",12
"370210046.1",2
"37125000LTR",9
"3700300S1S2",14
"370210037.1",2
"37065000201",4
"3712500PHB2",10
"3712500PHB1",10
"370130CHOCO",8
"370210029.2",2
"37067000603",11
"37067000602",11
"37067000601",11
"370870000AC",2
"3706100FAIS",7
"37067000607",11
"37067000606",11
"37067000605",11
"37067000604",11
"371190078.1",6
"37111FORT-2",14
"37111FORT-1",14
"3712500PHA2",10
"3712500PHA1",10
"370830LIT-2",4
"370830LIT-1",4
"37063055-11",3
"3701300NCRK",8
"3705500DUCK",8
"370210011.1",2
"370210024.1",2
"37147000901",8
"3710900BC13",14
"3710900CF19",14
"371370002SW",8
"37041000005",8
"37041000004",8
"37041000003",8
"37041000002",8
"37041000001",8
"370130BEADM",8
"3707900SUGG",8
"37041000006",8
"37123000PEE",10
"370210059.1",2
"3708300ENF1",4
"3716300KEEN",4
"37115EBBS-C",2
"3713300JA01",7
"37171000029",11
"37171000028",11
"37131GALATI",8
"37171000027",11
"37171000026",11
"3713300GB12",7
"37171000025",11
"37171000024",11
"37171000023",11
"37135000CS1",12
"37171000022",11
"3710700000I",8
"37171000032",11
"37131GASTON",4
"37171000031",11
"37171000030",11
"3703100CCCP",8
"3710700000C",8
"370330000PH",12
"37171000018",11
"3710700000N",8
"37171000017",11
"37171000016",11
"37171000015",11
"37171000013",11
"37171000012",11
"37171000011",11
"3710700000W",8
"3710700000V",8
"3704300HIAW",2
"370130WASHP",8
"3703100WILD",8
"37171000019",11
"37097000CC4",1
"37097000CC3",1
"37097000CC2",1
"370210002.1",2
"37097000CC1",1
"37183013-09",5
"37183013-08",5
"37183013-07",5
"37183013-06",5
"3714100SH12",7
"37183013-05",5
"37067000207",11
"37067000206",11
"3719700NFAL",11
"37067000205",11
"37067000204",11
"37067000203",11
"37143BELVID",8
"37067000201",11
"37183013-11",5
"37183013-10",5
"37147001301",8
"370210033.3",2
"370210033.2",2
"370210042.1",2
"3706100WOLF",7
"37071000029",6
"37071000028",6
"3714500CUCL",12
"37071000027",6
"37071000026",6
"370530000WH",8
"371810000NH",12
"37071000025",6
"37071000024",6
"37071000023",6
"37111N.COVE",14
"37183013-02",5
"37183013-01",5
"3705100MB62",9
"37071000033",14
"37071000032",14
"37071000031",6
"37123000UWH",10
"37071000030",6
"37181000NH1",12
"37191001920",4
"37071000019",6
"3706100LOCK",7
"37071000018",6
"37071000017",6
"37071000016",6
"37071000015",6
"37071000014",6
"370630035.3",3
"37071000013",14
"37071000012",14
"3712900FP08",7
"3712900FP07",7
"3712900FP06",7
"3712900FP04",7
"3712900FP03",7
"37135000EA1",3
"370210020.1",2
"370530000PP",8
"37071000022",14
"37071000021",14
"37071000020",14
"37025010-00",1
"370490000N2",8
"370490000N1",8
"3715500032A",9
"3710900IS20",14
"37071000046",6
"3713500000H",12
"37071000045",6
"370490000N6",8
"3703100WIHA",8
"3705100SH77",9
"370490000N4",8
"3710900IS23",14
"37111CCREEK",14
"3706100CHIN",7
"37045POLKVL",14
"37081000H23",13
"37081000H22",13
"37183018-08",5
"37081000H21",13
"37183018-07",5
"370510G2E-1",9
"37183018-06",5
"37171000005",11
"37183018-05",5
"37171000004",11
"37183018-04",5
"37071000039",14
"37183018-03",3
"3708100NMAD",12
"370530000PB",8
"37071000038",14
"37183018-02",5
"37071000037",14
"37171000001",11
"37183018-01",5
"37071000036",14
"3714900CG05",2
"37071000035",14
"37125000DHR",3
"37131LASKER",8
"37071000034",14
"37081000H28",13
"37081000H26",13
"37081000H25",13
"37081000H24",13
"37171000009",11
"3709700CH-B",1
"3709700CH-A",1
"370210055.1",2
"370510G2E-2",9
"370130PANTE",8
"370210068.1",2
"37171000010",11
"37071000044",6
"37071000043",6
"37071000042",6
"37071000041",14
"37147000401",8
"37071000040",14
"37037ESC114",3
"37103000P06",8
"3710900WP32",14
"37103000P05",8
"37103000P04",8
"37103000P03",8
"37103000P02",8
"37065000801",4
"37103000P01",8
"37103000P07",8
"3706100MAGN",7
"371190107.1",6
"3703100MCRK",8
"3714100CT03",7
"3707700TYHO",12
"3716300KFRK",4
"370810H27-A",13
"37071000008",14
"37071000007",14
"37071000006",14
"37071000005",14
"37071000004",6
"37071000003",6
"37071000002",6
"37071000001",6
"37119000045",10
"37119000044",6
"37119000043",10
"37119000042",6
"3711100NEBO",14
"37119000041",6
"370810H27-B",13
"37119000040",6
"37071000009",6
"37025003-00",1
"37119000049",6
"37119000048",6
"37119000047",6
"37071000011",6
"37119000046",10
"37071000010",6
"37111GLENWD",14
"370630053-2",3
"370630053-1",3
"3717900017B",10
"3719909-SOU",2
"3717900017A",10
"37119000034",10
"37119000033",10
"37119000032",6
"37119000031",6
"37119000030",6
"37169000017",11
"37063000054",3
"37169000015",11
"37169000014",11
"37169000013",11
"3714500FLRI",12
"37169000012",11
"37119000039",6
"37169000011",11
"37119000038",6
"37169000010",11
"37119000037",6
"37119000036",6
"371070000SH",8
"37119000035",6
"3703300YANC",12
"37081000H12",13
"371750000BD",2
"37081000H11",13
"3705100CU02",9
"37081000H10",13
"371070000T2",8
"371070000T1",8
"37123000MTG",10
"37037NWM117",3
"37081000H18",13
"37081000H17",13
"3708700000P",2
"37081000H16",13
"371070000SW",8
"37081000H15",13
"37119000067",6
"37081000H14",13
"37119000066",10
"37063000048",3
"37081000H13",13
"37119000065",6
"37063000047",3
"37119000064",10
"37063000046",3
"37139000PRO",8
"37119000063",10
"37063000045",12
"37119000062",10
"37063000044",12
"37119000061",10
"37063000043",3
"37119000060",10
"37063000042",3
"37169000004",11
"37169000003",11
"3714500OLHI",12
"37169000002",11
"37169000001",11
"370130PINET",8
"37119000069",6
"37119000068",6
"3704900CLR4",8
"37169000009",11
"37081000H01",13
"37169000008",11
"37169000007",11
"3716300NGRV",4
"37063000052",3
"37063000051",3
"37063000050",3
"3716300HARR",7
"37081000H09",13
"370210061.1",2
"37081000H08",13
"3719910-PEN",2
"37081000H07",13
"37081000H06",13
"3703900ANNW",2
"37081000H05",13
"37081000H04",13
"37119000056",6
"37081000H03",13
"37119000055",6
"371370004HB",8
"37081000H02",13
"37119000054",6
"37119000053",6
"371750000B4",2
"370210052.1",2
"371750000B3",2
"37119000052",6
"37119000051",6
"371750000B2",2
"37119000050",6
"371750000B1",2
"370290000SM",8
"37119000059",6
"37183002-03",5
"370290000SH",8
"37119000058",6
"37183002-02",5
"370150000M2",8
"37119000057",6
"37183002-01",5
"370150000M1",8
"37081000CG2",13
"3714900SA04",2
"37081000CG1",13
"37067000133",11
"37067000132",11
"37067000131",11
"370510G5A-2",9
"370510G5A-1",9
"371810000NV",12
"37169000020",11
"37045GROVER",14
"37119000001",6
"37115MARS-H",2
"370130GILEA",8
"3706100GLIS",7
"371750000DR",2
"37025006-00",1
"37119000009",6
"37099000CUL",2
"37119000008",6
"37119000007",6
"37119000006",10
"37119000005",10
"37119000004",10
"3704700P26B",7
"37119000003",10
"37119000002",6
"37173ALARKA",2
"371750000CC",2
"370210008.3",2
"37067000122",11
"371190223.1",6
"370210008.2",2
"3708100SDRI",13
"37177000016",8
"37177000015",8
"371750000CM",2
"37177000014",8
"37063000016",3
"37063000015",3
"3700300LRSL",14
"37063000014",3
"37063000013",3
"3714100UT14",7
"37063000012",3
"37067000123",11
"37063000010",3
"37125000PHC",10
"3716300HERR",4
"370210039.3",2
"370210039.2",2
"3704700P25B",7
"37063000019",3
"37063000018",3
"37063000017",3
"3716300LAKE",7
"37183002-06",5
"37183002-05",5
"37183002-04",5
"37111T.COVE",14
"37119000023",6
"37063000005",3
"37119000022",6
"37063000004",3
"37119000021",6
"37063000003",3
"37119000020",6
"37063000002",3
"37063000001",3
"37115LAUREL",2
"370150000MH",8
"37119000029",10
"37119000028",6
"37119000027",6
"37063000009",3
"37119000026",6
"37063000008",3
"37119000025",6
"37063000007",3
"37119000024",6
"37063000006",3
"37055000HAT",8
"371010PR11B",4
"371010PR11A",4
"37119000012",6
"37063000038",3
"37119000011",6
"37063000037",3
"37119000010",6
"37063000036",3
"3707900SHIN",8
"3716100010A",14
"37063000033",3
"37063000032",3
"3703100MHD4",8
