"GEOID20","iteration_0","iteration_50","iteration_100","iteration_150","iteration_200","iteration_250","iteration_300","iteration_350","iteration_400","iteration_450","iteration_500","iteration_550","iteration_600","iteration_650","iteration_700","iteration_750","iteration_800","iteration_850","iteration_900","iteration_950","iteration_1000","iteration_1050","iteration_1100","iteration_1150","iteration_1200","iteration_1250","iteration_1300","iteration_1350","iteration_1400","iteration_1450","iteration_1500","iteration_1550","iteration_1600","iteration_1650","iteration_1700","iteration_1750","iteration_1800","iteration_1850","iteration_1900","iteration_1950","iteration_2000","iteration_2050","iteration_2100","iteration_2150","iteration_2200","iteration_2250","iteration_2300","iteration_2350","iteration_2400","iteration_2450","iteration_2500","iteration_2550","iteration_2600","iteration_2650","iteration_2700","iteration_2750","iteration_2800","iteration_2850","iteration_2900","iteration_2950","iteration_3000","iteration_3050","iteration_3100","iteration_3150","iteration_3200","iteration_3250","iteration_3300","iteration_3350","iteration_3400","iteration_3450","iteration_3500","iteration_3550","iteration_3600","iteration_3650","iteration_3700","iteration_3750","iteration_3800","iteration_3850","iteration_3900","iteration_3950","iteration_4000","iteration_4050","iteration_4100","iteration_4150","iteration_4200","iteration_4250","iteration_4300","iteration_4350","iteration_4400","iteration_4450","iteration_4500","iteration_4550","iteration_4600","iteration_4650","iteration_4700","iteration_4750","iteration_4800","iteration_4850","iteration_4900","iteration_4950","iteration_5000"
"3715700ED-1",1,34,43,43,23,1,1,34,34,29,1,1,1,3,42,3,12,12,36,25,9,9,9,37,37,37,9,12,45,45,15,34,34,34,34,45,27,45,9,24,12,12,28,28,33,8,8,6,36,8,6,6,49,36,36,40,40,40,40,2,33,41,41,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,15,15,15,40,40,4,4,28,15,28,40,40,40,15,15,15,15
"37183001-13",28,41,41,8,28,28,28,28,28,28,28,28,31,21,28,5,5,5,50,5,28,24,24,24,24,24,44,44,2,44,6,6,5,5,6,50,50,17,17,17,32,32,17,32,32,32,32,26,26,17,32,32,24,32,32,32,34,34,5,5,5,22,22,22,17,7,7,7,7,32,32,32,7,6,32,32,5,32,32,5,5,5,32,12,12,24,24,12,9,9,9,9,9,12,12,12,9,9,12,12,12
"37037000024",12,12,14,10,10,8,20,20,50,49,49,49,49,13,13,19,34,34,13,13,13,50,8,49,8,8,8,8,8,23,28,50,17,17,44,12,22,16,45,34,34,40,40,34,11,29,12,12,21,26,21,34,16,16,16,16,23,23,23,27,26,26,11,11,11,11,11,11,11,11,18,18,23,47,15,23,23,23,38,15,9,9,20,6,6,7,7,7,45,6,45,32,32,32,32,32,6,16,16,18,9
"37183001-12",28,41,41,8,28,28,28,28,28,28,28,28,8,28,28,5,5,5,50,5,28,24,24,24,24,24,6,2,44,44,6,6,5,5,17,17,17,20,20,20,32,17,16,17,40,45,45,45,45,17,45,41,23,23,23,26,26,26,26,17,32,16,16,16,22,22,7,7,7,32,32,32,7,6,32,32,5,32,32,5,5,5,32,12,12,24,24,12,9,9,9,9,9,6,6,6,5,5,5,5,5
"37183001-11",28,41,41,8,28,28,28,28,28,21,28,28,31,21,28,5,5,5,24,28,24,34,28,46,46,24,6,2,44,44,2,2,44,6,17,17,17,20,20,20,20,17,16,17,40,21,26,32,26,45,45,41,41,24,34,26,26,26,26,17,32,16,16,16,22,22,7,7,7,32,32,32,6,20,32,32,5,32,32,32,32,32,9,20,20,20,20,6,6,45,6,6,6,6,6,6,5,5,5,5,5
"37183001-10",28,41,41,8,28,28,28,28,28,28,28,28,31,21,28,5,5,5,50,5,28,24,28,46,46,24,6,2,44,44,2,2,44,5,17,17,17,20,20,20,32,17,16,17,40,45,45,45,45,17,23,23,23,23,23,26,26,26,26,17,32,16,16,16,22,22,7,7,7,32,32,32,6,20,32,32,32,32,32,32,32,32,9,20,20,20,20,6,6,45,6,6,6,6,6,6,5,5,5,5,5
"37037000021",12,12,14,10,10,8,20,20,50,49,49,49,49,13,13,13,34,34,13,13,13,50,8,49,8,8,8,8,8,23,28,50,17,17,44,44,28,16,45,34,34,40,40,45,16,29,29,29,2,15,15,36,36,33,33,33,6,6,6,26,6,36,36,36,7,45,11,11,11,11,18,18,23,47,15,23,23,23,38,15,9,9,20,6,6,7,7,7,45,6,45,32,32,32,32,32,6,16,16,18,9
"37049000005",40,46,26,26,26,26,26,26,11,11,41,46,26,41,41,26,46,41,41,41,41,40,40,40,38,40,40,40,26,26,26,46,46,26,46,46,13,13,13,31,31,37,44,44,44,44,30,30,30,20,20,20,20,20,20,20,20,12,12,12,12,12,12,29,29,29,29,29,29,27,27,27,31,30,30,50,50,29,50,30,30,50,11,30,30,30,30,11,11,31,31,31,22,22,22,22,27,27,27,27,27
"37049000003",11,6,26,26,26,26,26,26,11,11,41,46,26,41,41,26,46,41,41,41,41,40,40,40,38,40,40,40,26,26,26,41,46,26,26,26,13,13,13,31,31,37,44,44,44,44,30,30,30,20,20,20,20,20,20,20,20,12,12,12,12,12,12,29,29,29,29,29,29,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,22,22,22,22,31,31,22,22,27,27,27,27,27
"37049000002",11,6,26,26,26,26,26,26,11,11,41,46,26,41,41,26,46,41,41,41,41,40,40,40,38,38,31,31,26,26,26,41,31,46,26,13,46,13,13,13,37,37,44,44,44,44,30,30,30,20,20,20,20,20,20,20,20,12,12,12,12,12,12,29,29,29,29,29,29,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,22,22,22,22,31,31,22,22,27,27,27,27,27
"37131CREEKS",6,11,46,46,46,24,24,24,24,24,26,24,34,46,21,21,21,23,23,31,46,31,31,31,31,31,38,38,31,31,31,31,30,30,32,30,30,30,44,44,44,26,30,30,5,30,44,44,20,44,30,30,30,30,30,12,30,30,30,30,30,30,24,12,12,12,30,24,24,24,29,44,44,44,44,44,44,44,44,31,31,31,31,31,31,31,31,29,29,29,29,29,29,29,31,31,31,31,31,31,31
"3712700P23A",26,26,6,21,24,46,6,11,26,46,46,50,34,5,23,23,23,23,23,31,46,46,46,38,44,28,28,24,24,13,13,13,13,32,30,32,32,32,30,21,30,30,5,21,38,38,38,41,41,41,41,22,22,22,22,45,45,45,45,22,24,24,20,30,12,12,12,12,12,12,12,29,29,29,29,29,12,12,12,44,44,44,44,44,32,37,37,37,37,37,37,37,37,37,37,11,11,24,24,24,24
"37125000TLT",49,49,49,17,17,17,17,44,33,33,33,48,48,49,27,17,44,49,21,20,48,10,37,30,25,23,25,25,29,29,20,11,21,33,33,22,16,16,41,16,45,45,45,34,11,13,13,49,13,34,34,18,38,27,27,27,27,23,23,27,26,26,11,11,11,11,16,16,16,1,1,36,11,11,11,11,11,11,17,17,36,23,23,23,23,23,23,16,16,16,16,34,34,34,19,19,19,19,19,34,18
"37049000007",40,46,26,26,26,26,6,6,6,26,41,41,26,26,46,40,26,47,49,49,26,44,44,44,38,40,40,40,40,40,46,46,46,26,26,26,13,46,47,47,47,37,37,37,31,31,20,20,38,38,38,38,45,45,12,22,12,12,12,12,12,12,29,24,24,24,24,30,30,30,17,17,31,30,30,50,50,29,50,30,30,50,11,30,30,30,30,11,11,31,31,31,22,22,29,29,45,45,45,45,45
"3707300004S",6,11,46,46,46,24,24,24,24,26,24,24,41,46,21,21,21,46,46,46,31,31,31,31,31,31,38,38,31,31,31,31,30,30,32,30,30,30,44,44,44,26,30,30,5,30,44,44,20,44,30,30,30,30,30,12,30,30,30,30,30,30,24,12,30,30,30,24,24,24,29,44,44,44,44,44,44,44,44,31,31,31,31,31,31,31,31,29,29,29,29,29,29,29,31,31,31,31,31,31,31
"37183017-09",45,27,27,27,27,38,38,38,38,50,50,34,24,23,34,24,5,5,5,5,28,24,24,24,24,24,44,44,38,2,23,6,5,50,50,50,50,17,17,17,32,32,16,9,32,32,32,26,32,32,32,32,24,32,32,32,34,34,5,5,5,44,44,44,44,44,47,32,32,5,5,5,5,7,22,37,37,37,37,37,37,12,12,32,44,44,44,20,20,20,20,20,20,20,44,37,37,37,37,37,37
"3712900CF06",13,13,13,48,48,47,47,27,27,27,27,27,47,47,47,33,33,33,20,11,11,21,11,11,11,41,11,11,33,33,33,33,29,29,47,47,47,47,37,50,50,50,50,46,46,46,46,46,46,46,50,50,50,46,37,37,37,37,37,50,50,50,46,50,50,50,50,50,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,11,11,30,30,30,30,30,50,50,50,50,50,50,50,50,50
"3715500026A",47,15,15,17,3,15,15,15,17,17,47,33,17,27,17,48,17,20,33,33,33,26,26,20,25,20,47,21,47,11,21,21,47,47,29,29,49,49,50,49,46,46,46,47,47,47,47,47,47,47,47,47,47,47,47,47,31,47,31,31,31,27,31,31,31,31,31,31,31,31,31,31,17,17,17,17,17,17,11,11,34,34,50,50,50,50,50,50,50,50,50,50,30,30,30,30,30,30,30,30,30
"37025009-00",9,29,29,33,44,33,3,4,4,30,42,42,14,14,14,14,25,14,18,18,18,18,36,36,36,17,27,27,19,19,16,19,7,22,22,7,41,41,16,29,29,29,29,3,3,3,3,11,11,11,1,11,11,1,3,3,38,38,38,38,38,1,1,3,14,14,14,14,14,14,14,14,14,14,14,14,19,41,19,14,19,19,19,16,16,16,16,16,16,16,16,34,34,34,19,19,19,19,19,34,18
"3712900CF05",13,13,13,48,48,48,47,27,27,27,27,47,47,47,47,33,33,33,11,11,11,21,11,11,11,41,11,11,33,33,33,47,29,29,47,47,47,47,37,50,50,50,50,46,46,46,46,46,46,46,50,50,50,46,37,37,37,37,37,50,50,50,46,50,50,50,50,50,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,50,50,50,50,50
"37177000001",6,11,26,26,26,26,26,26,11,11,24,24,41,41,21,21,46,46,46,46,31,31,31,31,31,31,31,31,31,31,31,31,30,30,32,30,30,30,44,44,44,26,30,30,5,30,44,30,20,44,30,30,30,30,30,12,30,30,30,30,30,30,24,12,30,30,30,24,24,24,29,44,44,44,44,44,44,44,44,31,31,31,31,31,31,31,31,29,29,29,29,29,29,29,22,22,27,27,27,27,27
"370330PROVI",30,31,31,31,14,30,30,30,10,19,23,23,23,6,6,6,6,8,19,19,38,19,19,19,19,19,30,30,30,30,12,27,45,45,45,34,34,44,9,34,34,38,8,13,21,40,40,40,22,40,40,40,40,40,40,36,36,33,33,15,41,33,33,33,33,9,9,9,9,9,33,33,33,18,18,18,18,18,18,18,18,18,18,18,33,33,33,33,33,33,47,47,47,47,33,33,33,33,33,33,33
"37037000015",12,12,14,10,10,8,20,20,50,49,49,49,49,13,13,19,34,34,13,13,13,50,8,49,8,8,8,8,8,23,28,50,17,17,44,12,22,38,38,38,38,40,40,45,16,29,12,12,21,26,21,34,16,16,16,16,23,27,44,26,6,36,36,36,7,45,11,11,11,11,18,18,23,47,15,23,23,23,38,15,9,9,20,6,6,7,7,7,45,6,45,32,32,32,32,32,6,16,16,18,9
"3712900CF02",13,13,13,48,48,48,47,27,27,27,27,47,47,47,47,33,33,11,11,11,11,21,11,11,11,41,11,11,33,33,33,47,29,29,47,47,47,47,37,50,50,50,50,50,50,50,46,46,46,46,50,50,50,46,37,37,37,37,37,50,50,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,11,11,30,30,30,30,30,50,50,50,50,46,46,46,46,46
"3712900CF01",13,13,13,48,48,47,27,27,27,27,27,47,33,47,47,47,33,33,20,11,11,11,11,11,11,41,11,11,33,33,33,33,29,29,47,47,47,47,49,50,50,50,50,50,50,50,50,37,50,50,50,50,50,46,37,37,37,37,37,50,50,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,11,11,30,30,30,30,30,50,50,50,50,46,46,46,46,46
"37183017-10",28,41,41,8,28,28,21,21,21,31,31,31,31,21,28,5,5,5,50,5,28,28,38,13,13,24,44,44,38,2,23,6,5,5,17,17,17,20,32,32,20,17,17,32,9,9,9,26,32,32,45,41,23,23,23,34,26,26,26,17,32,16,16,16,22,22,7,7,7,32,32,32,6,20,32,32,5,32,32,5,32,32,7,7,20,20,20,44,44,44,44,44,44,44,20,20,20,20,5,5,5
"37123000LIT",44,44,17,3,3,15,15,15,17,17,20,19,45,45,45,29,29,29,29,29,29,29,37,30,20,25,23,19,25,36,36,22,37,37,1,22,22,28,41,16,45,45,45,34,11,13,13,49,29,34,34,18,38,27,27,27,6,6,6,9,2,7,7,7,36,4,33,16,16,1,1,36,11,11,11,11,11,11,17,17,36,23,23,23,23,23,23,16,16,16,16,34,34,34,19,19,19,19,19,34,18
"37183001-02",28,41,41,8,28,28,28,28,28,28,21,21,21,21,28,5,5,5,50,5,28,24,28,46,46,46,6,2,44,44,2,2,44,5,17,17,17,20,20,20,32,9,9,9,32,32,26,32,26,45,23,23,23,23,23,26,34,34,5,5,32,16,16,16,22,22,5,22,45,45,45,6,6,20,32,32,32,32,32,32,32,32,9,20,20,20,20,6,6,45,6,6,6,6,6,6,5,5,5,5,5
"37183001-01",28,41,41,8,28,28,28,28,28,28,28,28,31,21,28,5,5,5,50,5,28,24,28,46,46,46,6,2,2,28,2,2,44,5,17,17,17,20,20,20,32,17,16,9,32,32,26,32,26,45,23,23,23,23,23,26,34,34,5,5,32,22,22,16,22,22,22,22,45,45,45,6,7,6,5,5,32,5,5,32,32,32,9,20,20,20,20,6,6,45,6,6,6,6,6,6,5,5,5,5,5
"37179000007",3,3,3,15,15,44,44,17,15,18,18,18,35,15,15,15,15,17,17,37,2,2,29,29,29,29,29,29,25,25,22,36,36,25,37,37,33,18,33,33,11,11,11,11,34,34,34,34,34,18,18,21,27,11,11,11,11,21,11,11,11,11,19,19,19,19,1,1,1,16,16,16,16,16,16,16,43,43,43,43,14,16,16,19,19,19,19,19,19,19,19,19,19,19,34,34,34,34,34,41,41
"37179000006",3,3,3,15,15,44,44,17,15,18,18,18,35,15,15,15,15,17,17,37,2,2,29,29,29,29,29,29,27,36,25,25,37,37,37,37,16,28,41,33,11,11,11,11,34,34,34,34,34,18,18,21,27,11,11,11,11,21,11,11,11,11,19,19,19,19,1,1,1,16,16,16,16,16,16,16,43,43,43,43,14,16,16,19,19,19,19,19,19,19,19,19,19,19,34,34,34,34,34,41,41
"37179000005",3,3,3,15,15,44,44,17,15,18,18,18,35,15,15,15,15,17,17,37,2,2,29,29,29,29,29,29,27,25,25,25,22,1,37,37,33,18,33,33,11,11,11,11,34,34,34,34,34,18,18,21,27,11,11,11,11,21,11,11,11,11,19,19,19,19,1,1,1,16,16,16,16,16,16,16,43,43,43,43,14,16,16,19,19,19,19,19,19,19,19,19,19,19,34,34,34,34,34,41,41
"3706100ALBE",40,46,11,11,38,27,11,6,6,6,6,40,40,34,40,46,11,47,49,49,26,44,44,33,33,33,33,33,21,38,38,38,38,23,46,46,26,26,47,47,47,47,37,37,31,31,20,20,38,38,38,38,12,29,29,18,47,31,47,20,34,47,47,47,47,47,27,27,27,30,17,17,31,30,30,50,50,29,50,30,30,50,11,30,30,30,30,11,11,31,31,31,22,22,29,29,45,45,45,45,45
"37067000111",1,33,12,34,23,1,1,34,34,29,1,1,9,9,29,3,12,12,9,12,15,15,9,37,37,37,9,9,9,17,8,9,9,34,34,45,27,27,27,12,8,8,12,2,28,28,2,28,28,2,2,2,15,36,7,49,49,8,8,40,40,40,40,8,8,8,49,49,49,38,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,28,28,28,4,4,4,4,4,4,4,4,4,4
"37179000004",3,3,3,3,3,44,44,17,15,18,18,18,35,15,15,15,15,17,17,37,2,2,29,29,29,29,29,29,27,25,25,25,37,1,37,37,33,18,41,33,45,45,45,11,34,34,34,34,34,18,18,21,27,11,11,11,11,21,11,11,11,11,19,19,19,19,1,1,1,16,16,16,16,16,16,16,43,43,43,43,14,16,16,19,19,19,19,19,19,19,19,19,19,19,34,34,34,34,34,41,41
"37179000003",3,3,3,15,15,44,44,17,15,18,18,18,35,15,15,15,15,17,17,37,2,2,29,29,29,29,29,29,25,25,22,36,36,25,37,37,33,18,33,33,11,11,11,11,34,34,34,34,34,18,18,21,27,11,11,11,11,21,11,11,11,11,19,19,19,19,1,1,1,16,16,16,16,16,16,16,43,43,43,43,14,16,16,19,19,19,19,19,19,19,19,19,19,19,34,34,34,34,34,41,41
"37179000002",3,3,3,15,15,44,44,17,15,18,18,18,35,15,15,15,15,17,17,37,2,2,29,29,29,29,29,29,25,25,22,36,36,25,37,37,33,18,33,33,11,11,11,11,34,34,34,34,34,18,18,21,27,11,11,11,11,21,11,11,11,11,19,19,19,19,1,1,1,16,16,16,16,16,16,16,43,43,43,43,14,16,16,19,19,19,19,19,19,19,19,19,19,19,34,34,34,34,34,41,41
"3701300WDPD",11,6,6,21,24,46,26,26,11,11,24,46,26,26,26,41,41,21,26,47,47,47,33,44,40,38,38,38,40,40,46,46,31,46,13,13,46,13,26,26,26,44,13,5,30,5,5,38,44,30,44,12,29,45,45,30,22,20,22,45,45,34,29,24,24,24,24,30,30,29,24,24,24,12,12,24,29,50,29,29,29,29,29,29,29,29,29,31,31,11,11,11,11,11,11,44,44,44,44,44,44
"37125000PDN",49,49,49,17,17,17,17,44,33,33,33,48,48,49,27,17,44,49,21,20,48,10,20,20,20,23,25,25,29,29,20,11,21,33,33,22,16,16,41,41,23,23,49,41,49,49,49,13,13,34,34,18,18,18,18,31,18,29,29,27,27,31,27,34,18,18,18,18,18,18,11,11,36,36,36,36,36,36,36,36,36,36,36,34,23,23,23,16,16,16,16,34,34,34,19,19,19,19,19,34,34
"37179000001",3,3,3,15,15,44,44,17,15,18,18,18,35,15,15,15,15,17,17,37,2,2,29,29,29,29,29,29,27,25,22,36,36,1,37,37,33,18,33,33,11,11,11,11,34,34,34,34,34,18,18,21,27,11,11,11,11,21,11,11,11,11,19,19,19,19,1,1,1,16,16,16,16,16,16,16,43,43,43,43,14,16,16,19,19,19,19,19,19,19,19,19,19,19,34,34,34,34,34,41,41
"371510000TT",44,44,17,4,4,20,14,19,44,20,20,19,45,45,45,29,30,30,30,45,45,48,30,25,30,30,19,23,23,8,24,12,12,12,12,12,22,28,45,45,33,24,24,15,6,12,29,29,2,15,15,36,36,33,33,33,6,6,6,9,2,7,7,7,36,36,33,33,33,33,15,15,15,15,1,1,38,38,23,23,23,17,17,17,49,49,49,49,49,49,2,2,2,2,2,49,49,49,49,49,49
"37177000003",6,11,26,26,26,26,26,26,11,11,24,24,41,41,41,26,46,46,46,46,31,31,31,31,31,31,31,31,31,31,31,31,30,30,32,30,30,30,44,44,44,26,30,30,5,30,44,30,30,44,30,30,30,30,20,20,20,12,12,12,12,12,12,12,30,30,30,24,24,24,29,44,44,44,44,44,44,44,44,31,31,31,31,31,31,31,31,29,29,29,29,29,29,29,22,22,27,27,27,27,27
"37037000018",12,12,14,10,10,8,20,20,50,49,49,49,49,13,13,19,34,34,13,13,13,50,8,49,8,8,8,8,8,23,28,50,17,17,44,12,22,16,45,34,34,40,40,45,16,29,12,12,21,26,21,34,16,16,16,16,23,27,44,26,6,36,36,36,7,45,11,11,11,11,18,18,23,47,15,23,23,23,38,15,9,9,20,6,6,7,7,7,45,6,45,32,32,32,32,32,6,16,16,18,9
"37177000002",6,11,46,46,46,24,24,24,24,26,24,24,41,46,41,26,46,46,46,46,31,31,31,31,31,31,31,31,31,31,31,31,30,30,32,30,30,30,44,44,44,26,30,30,5,30,44,30,30,44,30,30,30,30,30,12,30,30,30,30,30,30,24,12,30,30,30,24,24,24,29,44,44,44,44,44,44,44,44,31,31,31,31,31,31,31,31,29,29,29,29,29,29,29,22,22,27,27,27,27,27
"371510000TR",44,44,17,4,4,29,33,19,44,20,20,19,45,45,45,29,30,27,15,30,30,30,30,25,30,30,19,23,23,8,24,12,12,12,12,12,22,28,45,45,33,24,24,15,6,12,29,29,2,15,15,36,36,33,33,33,6,6,6,9,2,2,2,9,2,36,33,33,33,33,15,15,15,15,1,1,38,38,23,23,23,17,17,17,49,49,49,49,49,49,2,2,2,2,2,49,49,49,49,49,49
"37183017-13",45,27,27,27,27,38,38,21,21,31,50,34,24,23,34,24,5,5,50,5,28,24,24,24,47,44,44,44,38,2,23,6,5,50,50,50,50,17,17,17,17,20,17,32,9,9,9,9,23,23,45,41,23,23,23,34,26,32,32,32,22,44,44,44,44,44,47,32,32,5,5,5,5,7,22,37,37,37,37,37,37,12,12,32,44,44,44,20,20,20,20,20,20,20,44,37,37,37,37,37,37
"3701700P202",50,47,47,47,47,13,13,13,13,13,47,33,17,27,17,48,17,20,33,33,33,26,26,26,23,20,47,21,47,11,21,21,47,47,29,29,29,29,50,49,47,47,37,37,31,31,20,20,38,38,38,38,12,29,29,18,31,31,47,20,31,27,31,31,31,31,31,31,27,30,17,17,31,30,30,50,50,29,50,30,30,50,11,30,30,30,30,11,11,31,31,31,22,22,29,29,45,45,45,45,45
"37183017-12",45,27,27,27,27,38,38,38,38,50,50,34,24,23,34,24,5,5,50,5,28,24,24,24,24,24,24,44,38,2,23,6,5,50,50,50,50,17,17,17,32,32,16,9,9,9,9,26,32,32,45,41,23,23,23,34,26,32,32,32,22,44,44,44,44,44,47,32,32,5,5,5,5,7,22,37,37,37,37,37,37,12,12,32,44,44,44,20,20,20,20,20,20,20,44,37,37,37,37,37,37
"3701700P201",50,47,47,47,47,13,13,13,13,13,47,33,17,27,17,48,17,20,33,33,33,26,26,26,23,20,47,21,47,11,21,21,47,47,29,29,49,49,50,49,47,47,37,37,31,31,20,20,38,38,38,38,12,29,29,18,31,31,47,20,31,27,31,31,31,31,31,31,27,30,17,17,17,17,17,17,17,17,11,11,34,34,11,30,30,30,30,11,11,31,31,31,22,22,29,29,45,45,45,45,45
"37183017-11",28,27,28,28,28,28,21,21,21,31,31,31,31,21,28,5,5,5,50,5,28,28,38,13,13,44,44,44,38,2,23,6,5,5,17,17,17,20,32,32,20,17,17,32,9,9,9,26,32,32,45,41,23,23,23,34,26,26,26,17,32,16,16,16,22,22,7,7,7,32,32,32,6,7,22,37,37,37,32,5,32,32,7,7,20,20,20,44,44,44,44,44,44,44,20,20,20,20,5,5,5
"37179000009",3,3,3,3,3,44,44,17,17,17,17,17,27,17,48,27,29,17,17,29,29,29,37,30,20,25,19,19,25,25,36,22,37,37,1,22,33,18,41,33,45,45,45,11,11,13,13,49,29,18,18,18,38,27,27,11,27,23,23,27,26,11,19,19,19,19,1,1,1,16,16,16,16,16,16,16,43,43,43,43,14,16,16,19,19,19,19,19,19,19,19,19,19,19,34,34,34,34,34,41,41
"37179000008",3,3,3,3,3,44,44,17,17,17,17,17,27,17,48,27,29,29,29,29,2,2,29,29,29,29,29,29,25,25,36,36,36,37,1,22,33,18,41,33,45,45,45,11,11,13,13,49,29,18,18,18,38,11,11,11,11,21,11,11,11,11,19,19,19,19,1,1,1,16,16,16,16,16,16,16,43,43,43,43,14,16,16,19,19,19,19,19,19,19,19,19,19,19,34,34,34,34,34,41,41
"37067000112",1,33,43,43,23,1,1,34,34,9,9,1,9,9,9,9,9,9,9,12,15,15,9,37,37,37,9,9,9,17,8,9,9,34,34,45,27,27,27,12,8,8,12,24,33,8,8,6,36,36,36,15,15,49,15,15,2,2,8,40,40,40,40,8,4,2,49,49,49,38,4,4,4,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,40,40,40,40,40,28,28,28,28,28,28,43
"37037000042",12,12,14,10,10,8,20,20,50,49,49,49,49,13,13,19,34,34,13,13,13,50,8,49,8,8,8,8,8,23,28,50,17,17,44,44,28,38,38,38,38,40,40,45,16,29,12,12,21,26,21,34,16,16,16,16,23,27,44,26,6,36,36,36,7,45,11,11,11,11,18,18,23,47,15,23,23,23,38,15,9,9,20,6,6,7,7,7,45,6,45,32,32,32,32,32,6,16,16,18,9
"3705100MR02",4,4,4,17,17,17,49,40,33,33,48,13,48,48,49,49,48,44,44,44,20,20,2,23,26,26,26,20,20,20,29,29,11,21,11,11,11,11,11,23,23,23,41,49,41,23,23,31,13,29,29,29,18,18,18,29,29,18,18,29,29,29,34,34,34,34,34,18,18,18,11,11,36,36,36,36,36,36,36,36,17,36,36,34,34,34,34,34,34,34,34,16,16,16,45,45,29,29,29,29,29
"3710900LW31",23,23,37,37,37,9,37,37,7,7,39,39,39,39,1,1,14,22,1,16,16,16,18,42,18,18,32,43,43,35,48,35,48,48,48,41,10,4,4,14,7,25,1,1,1,10,4,35,35,35,25,25,48,35,35,25,13,13,13,49,43,49,35,35,43,43,43,21,35,13,13,42,42,42,42,42,42,10,41,41,13,41,1,1,3,3,3,3,3,8,23,23,23,3,13,13,13,13,13,13,13
"371510000UG",44,44,17,4,4,20,14,19,44,20,20,19,45,45,45,29,30,30,30,45,45,48,30,25,30,30,19,23,23,8,24,12,12,12,12,12,22,28,45,45,33,24,24,15,6,12,29,29,2,15,15,36,36,33,33,33,6,6,6,9,2,7,7,7,36,4,33,33,33,33,15,15,15,15,1,1,38,38,23,23,23,17,17,17,49,49,49,49,49,49,2,2,2,2,2,49,49,49,49,49,49
"3708100G42B",16,16,1,1,1,23,29,29,29,19,23,20,20,30,30,45,38,45,45,15,12,12,25,45,15,15,15,15,12,12,32,45,16,27,27,9,9,8,8,8,24,28,33,12,12,6,6,8,33,33,33,33,33,6,6,6,15,15,15,33,15,15,15,15,15,15,15,15,4,4,38,38,38,38,38,9,9,9,9,47,47,15,15,15,40,40,40,15,15,47,15,15,28,15,15,15,15,40,40,40,40
"3710900SL24",42,37,37,37,37,9,37,37,7,7,39,39,39,39,1,1,14,22,1,16,16,22,18,42,18,18,32,43,43,35,27,35,35,35,10,48,10,4,4,14,14,14,14,4,4,10,4,35,35,35,25,25,48,35,35,25,13,13,13,49,43,49,35,35,43,43,43,21,35,35,13,42,42,42,42,42,42,10,41,41,13,41,1,1,3,3,3,3,3,8,23,23,23,3,13,13,13,13,13,13,13
"3708100G42A",17,16,1,1,1,19,29,29,29,19,23,20,20,30,30,45,45,45,45,15,12,12,25,45,15,15,15,45,12,12,32,45,16,27,27,9,9,8,8,8,24,28,33,12,12,15,15,15,33,33,33,33,33,6,6,6,2,15,15,33,15,15,15,15,15,15,15,15,4,4,38,38,38,38,38,9,9,9,9,47,47,15,15,15,40,40,40,15,15,47,15,15,28,15,15,15,15,40,40,40,40
"3710900LW18",42,39,37,37,37,9,37,37,7,7,39,39,39,39,1,1,14,22,1,16,16,16,18,42,18,18,32,43,43,35,27,35,35,35,10,48,10,4,4,14,14,14,14,4,4,10,4,35,35,35,25,25,48,35,35,25,13,13,13,49,43,49,35,35,43,43,43,21,35,35,13,42,42,42,42,42,42,10,41,41,13,41,1,1,3,3,3,3,3,8,23,23,23,3,13,13,13,13,13,13,13
"3714500SWST",30,31,38,30,30,10,10,10,10,23,45,6,10,8,6,6,6,8,19,19,38,19,19,19,19,19,30,6,6,24,30,40,41,28,2,28,44,22,2,9,9,6,8,8,8,24,24,22,22,22,22,9,9,41,41,41,41,41,41,41,23,23,23,23,23,23,6,6,6,47,47,47,47,18,18,18,18,18,18,18,18,18,18,18,33,33,33,33,33,33,47,47,47,47,33,33,33,33,18,16,16
"37037000045",12,12,14,10,10,8,20,20,50,49,49,49,49,13,13,19,34,34,13,13,13,50,8,49,8,8,8,8,8,23,28,50,17,17,44,12,22,16,45,34,34,34,34,45,16,29,12,12,21,26,21,34,16,16,16,16,23,27,44,26,6,36,36,36,7,45,11,11,11,11,18,18,23,47,15,23,23,23,38,15,9,9,20,6,6,7,7,7,45,6,45,32,32,32,32,32,6,16,16,18,9
