iteration,score,cut_edges
0,118.584777777778,807
1,118.585777777778,808
2,118.581777777778,804
3,113.572777777778,795
4,113.584777777778,807
5,113.591777777778,814
6,113.586777777778,809
7,113.585777777778,808
8,113.585777777778,808
9,113.596777777778,819
10,113.589777777778,812
11,113.590777777778,813
12,113.592777777778,815
13,113.604777777778,827
14,113.580777777778,803
15,113.575777777778,798
16,113.597777777778,820
17,113.595777777778,818
18,113.592777777778,815
19,113.600777777778,823
20,113.604777777778,827
21,113.614777777778,837
22,113.617777777778,840
23,113.595777777778,818
24,113.582777777778,805
25,113.569777777778,792
26,113.552777777778,775
27,113.541777777778,764
28,113.541777777778,764
29,113.539777777778,762
30,113.526777777778,749
31,113.563777777778,786
32,113.554777777778,777
33,113.544777777778,767
34,113.535777777778,758
35,113.541777777778,764
36,113.541777777778,764
37,113.534777777778,757
38,113.539777777778,762
39,113.556777777778,779
40,113.562777777778,785
41,113.571777777778,794
42,113.606777777778,829
43,113.573777777778,796
44,113.575777777778,798
45,113.580777777778,803
46,113.584777777778,807
47,113.584777777778,807
48,113.584777777778,807
49,113.615777777778,838
50,113.642777777778,865
51,113.643777777778,866
52,113.649777777778,872
53,113.648777777778,871
54,113.650777777778,873
55,113.665777777778,888
56,113.658777777778,881
57,113.681777777778,904
58,113.666777777778,889
59,113.667777777778,890
60,113.671777777778,894
61,113.621777777778,844
62,113.627777777778,850
63,113.624777777778,847
64,113.620777777778,843
65,113.625777777778,848
66,113.632777777778,855
67,113.624777777778,847
68,113.618777777778,841
69,113.613777777778,836
70,113.596777777778,819
71,113.589777777778,812
72,113.582777777778,805
73,113.595777777778,818
74,113.579777777778,802
75,129.691888888889,803
76,129.683888888889,795
77,129.687888888889,799
78,129.676888888889,788
79,129.676888888889,788
80,129.705888888889,817
81,129.708888888889,820
82,129.707888888889,819
83,129.717888888889,829
84,129.725888888889,837
85,129.721888888889,833
86,129.726888888889,838
87,129.740888888889,852
88,129.723888888889,835
89,113.607777777778,830
90,113.611777777778,834
91,113.608777777778,831
92,113.607777777778,830
93,113.603777777778,826
94,113.620777777778,843
95,113.622777777778,845
96,113.627777777778,850
97,113.635777777778,858
98,113.651777777778,874
99,113.651777777778,874
100,113.622777777778,845
101,113.653777777778,876
102,113.655777777778,878
103,113.652777777778,875
104,113.682777777778,905
105,113.670777777778,893
106,113.662777777778,885
107,113.663777777778,886
108,113.627777777778,850
109,113.631777777778,854
110,102.513666666667,847
111,102.518666666667,852
112,102.541666666667,875
113,102.562666666667,896
114,102.558666666667,892
115,102.576666666667,910
116,102.576666666667,910
117,102.572666666667,906
118,102.564666666667,898
119,102.570666666667,904
120,102.594666666667,928
121,113.698777777778,921
122,113.695777777778,918
123,113.715777777778,938
124,113.729777777778,952
125,113.727777777778,950
126,113.730777777778,953
127,113.726777777778,949
128,113.729777777778,952
129,113.721777777778,944
130,113.714777777778,937
131,113.712777777778,935
132,113.722777777778,945
133,113.697777777778,920
134,113.690777777778,913
135,113.690777777778,913
136,113.689777777778,912
137,113.712777777778,935
138,113.697777777778,920
139,113.683777777778,906
140,113.671777777778,894
141,113.673777777778,896
142,113.699777777778,922
143,113.701777777778,924
144,113.699777777778,922
145,113.700777777778,923
146,113.647777777778,870
147,113.667777777778,890
148,113.674777777778,897
149,113.689777777778,912
150,113.694777777778,917
151,113.724777777778,947
152,113.746777777778,969
153,113.738777777778,961
154,113.700777777778,923
155,113.673777777778,896
156,113.655777777778,878
157,113.641777777778,864
158,113.651777777778,874
159,113.634777777778,857
160,113.639777777778,862
161,113.629777777778,852
162,113.625777777778,848
163,113.640777777778,863
164,113.637777777778,860
165,113.640777777778,863
166,113.654777777778,877
167,113.647777777778,870
168,113.670777777778,893
169,113.650777777778,873
170,113.647777777778,870
171,113.657777777778,880
172,113.653777777778,876
173,113.653777777778,876
174,113.650777777778,873
175,113.641777777778,864
176,113.594777777778,817
177,113.589777777778,812
178,113.592777777778,815
179,113.595777777778,818
180,113.599777777778,822
181,113.600777777778,823
182,113.594777777778,817
183,113.594777777778,817
184,113.590777777778,813
185,113.590777777778,813
186,113.579777777778,802
187,113.584777777778,807
188,113.611777777778,834
189,113.612777777778,835
190,113.636777777778,859
191,113.634777777778,857
192,113.623777777778,846
193,113.627777777778,850
194,102.519666666667,853
195,102.521666666667,855
196,102.527666666667,861
197,102.527666666667,861
198,102.529666666667,863
199,102.528666666667,862
200,102.530666666667,864
201,102.530666666667,864
202,102.547666666667,881
203,102.544666666667,878
204,102.553666666667,887
205,102.544666666667,878
206,118.660777777778,883
207,118.657777777778,880
208,118.668777777778,891
209,118.669777777778,892
210,118.667777777778,890
211,118.660777777778,883
212,118.662777777778,885
213,118.659777777778,882
214,118.654777777778,877
215,118.664777777778,887
216,118.662777777778,885
217,118.641777777778,864
218,118.647777777778,870
219,129.731888888889,843
220,129.726888888889,838
221,129.722888888889,834
222,129.721888888889,833
223,129.719888888889,831
224,129.773888888889,885
225,129.718888888889,830
226,129.716888888889,828
227,129.687888888889,799
228,129.690888888889,802
229,129.677888888889,789
230,129.684888888889,796
231,129.688888888889,800
232,129.674888888889,786
233,129.664888888889,776
234,129.661888888889,773
235,129.658888888889,770
236,129.649888888889,761
237,129.638888888889,750
238,129.644888888889,756
239,129.647888888889,759
240,129.678888888889,790
241,129.679888888889,791
242,129.674888888889,786
243,129.686888888889,798
244,129.666888888889,778
245,129.671888888889,783
246,129.678888888889,790
247,129.694888888889,806
248,129.681888888889,793
249,113.586777777778,809
250,113.586777777778,809
251,113.589777777778,812
252,113.585777777778,808
253,113.576777777778,799
254,113.593777777778,816
255,113.595777777778,818
256,113.575777777778,798
257,113.550777777778,773
258,113.549777777778,772
259,113.536777777778,759
260,113.527777777778,750
261,113.526777777778,749
262,113.527777777778,750
263,113.530777777778,753
264,113.543777777778,766
265,113.568777777778,791
266,113.557777777778,780
267,113.577777777778,800
268,113.554777777778,777
269,113.569777777778,792
270,113.596777777778,819
271,113.589777777778,812
272,113.581777777778,804
273,113.571777777778,794
274,113.575777777778,798
275,113.559777777778,782
276,113.573777777778,796
277,113.585777777778,808
278,113.593777777778,816
279,113.610777777778,833
280,113.616777777778,839
281,113.624777777778,847
282,113.588777777778,811
283,113.586777777778,809
284,113.584777777778,807
285,113.577777777778,800
286,113.557777777778,780
287,113.606777777778,829
288,113.604777777778,827
289,113.609777777778,832
290,102.470666666667,804
291,102.468666666667,802
292,102.469666666667,803
293,102.461666666667,795
294,102.459666666667,793
295,102.475666666667,809
296,102.475666666667,809
297,102.463666666667,797
298,102.464666666667,798
299,102.451666666667,785
300,102.466666666667,800
301,102.466666666667,800
302,102.514666666667,848
303,102.483666666667,817
304,102.487666666667,821
305,102.497666666667,831
306,102.497666666667,831
307,102.475666666667,809
308,102.482666666667,816
309,102.490666666667,824
310,102.441666666667,775
311,102.439666666667,773
312,102.439666666667,773
313,102.442666666667,776
314,102.448666666667,782
315,102.438666666667,772
316,102.421666666667,755
317,102.448666666667,782
318,102.441666666667,775
319,102.360666666667,694
320,102.368666666667,702
321,102.368666666667,702
322,102.393666666667,727
323,102.429666666667,763
324,102.434666666667,768
325,102.422666666667,756
326,102.385666666667,719
327,102.385666666667,719
328,102.394666666667,728
329,102.401666666667,735
330,102.412666666667,746
331,102.406666666667,740
332,102.429666666667,763
333,102.429666666667,763
334,102.442666666667,776
335,102.430666666667,764
336,102.428666666667,762
337,102.439666666667,773
338,102.425666666667,759
339,102.436666666667,770
340,102.437666666667,771
341,102.458666666667,792
342,102.456666666667,790
343,102.451666666667,785
344,102.445666666667,779
345,102.449666666667,783
346,102.444666666667,778
347,102.439666666667,773
348,102.442666666667,776
349,102.407666666667,741
350,102.429666666667,763
351,102.422666666667,756
352,102.424666666667,758
353,102.424666666667,758
354,102.424666666667,758
355,102.424666666667,758
356,102.419666666667,753
357,102.402666666667,736
358,102.394666666667,728
359,102.387666666667,721
360,102.392666666667,726
361,102.392666666667,726
362,102.399666666667,733
363,102.395666666667,729
364,102.395666666667,729
365,102.398666666667,732
366,102.407666666667,741
367,102.425666666667,759
368,102.428666666667,762
369,102.434666666667,768
370,102.434666666667,768
371,102.453666666667,787
372,102.435666666667,769
373,102.435666666667,769
374,102.435666666667,769
375,102.428666666667,762
376,102.428666666667,762
377,102.422666666667,756
378,102.395666666667,729
379,102.396666666667,730
380,102.408666666667,742
381,102.407666666667,741
382,118.510777777778,733
383,118.514777777778,737
384,118.505777777778,728
385,118.494777777778,717
386,118.514777777778,737
387,118.513777777778,736
388,118.504777777778,727
389,118.493777777778,716
390,118.492777777778,715
391,118.470777777778,693
392,118.491777777778,714
393,118.507777777778,730
394,118.498777777778,721
395,118.484777777778,707
396,118.484777777778,707
397,118.483777777778,706
398,118.480777777778,703
399,118.470777777778,693
400,118.487777777778,710
401,118.486777777778,709
402,118.486777777778,709
403,118.487777777778,710
404,118.497777777778,720
405,118.493777777778,716
406,118.502777777778,725
407,118.507777777778,730
408,118.504777777778,727
409,118.502777777778,725
410,118.507777777778,730
411,118.523777777778,746
412,118.523777777778,746
413,118.520777777778,743
414,118.516777777778,739
415,118.512777777778,735
416,118.534777777778,757
417,118.529777777778,752
418,118.542777777778,765
419,118.528777777778,751
420,118.526777777778,749
421,118.547777777778,770
422,118.531777777778,754
423,118.538777777778,761
424,118.537777777778,760
425,118.570777777778,793
426,118.557777777778,780
427,118.569777777778,792
428,118.544777777778,767
429,118.544777777778,767
430,118.562777777778,785
431,118.562777777778,785
432,118.578777777778,801
433,118.590777777778,813
434,118.633777777778,856
435,118.631777777778,854
436,118.659777777778,882
437,118.662777777778,885
438,118.703777777778,926
439,118.683777777778,906
440,118.665777777778,888
441,118.656777777778,879
442,118.672777777778,895
443,118.675777777778,898
444,118.646777777778,869
445,118.654777777778,877
446,118.633777777778,856
447,118.605777777778,828
448,118.597777777778,820
449,118.597777777778,820
450,118.593777777778,816
451,118.605777777778,828
452,118.622777777778,845
453,118.622777777778,845
454,118.622777777778,845
455,118.636777777778,859
456,118.636777777778,859
457,118.601777777778,824
458,118.583777777778,806
459,118.548777777778,771
460,118.546777777778,769
461,118.515777777778,738
462,118.517777777778,740
463,118.558777777778,781
464,118.577777777778,800
465,102.484666666667,818
466,102.518666666667,852
467,102.506666666667,840
468,102.478666666667,812
469,102.553666666667,887
470,102.540666666667,874
471,102.498666666667,832
472,102.511666666667,845
473,102.419666666667,753
474,102.423666666667,757
475,102.417666666667,751
476,107.412666666667,746
477,107.412666666667,746
478,107.426666666667,760
479,107.413666666667,747
480,107.410666666667,744
481,107.430666666667,764
482,107.434666666667,768
483,96.3275555555556,772
484,96.3235555555556,768
485,96.3185555555556,763
486,96.3115555555556,756
487,96.2915555555556,736
488,96.3205555555556,765
489,96.3205555555556,765
490,96.3235555555556,768
491,96.3335555555556,778
492,96.3305555555556,775
493,96.3385555555556,783
494,96.3325555555556,777
495,96.3375555555556,782
496,96.3465555555556,791
497,96.3565555555556,801
498,96.3545555555556,799
499,96.3565555555556,801
500,96.3375555555556,782
501,96.3475555555556,792
502,96.3515555555556,796
503,96.3445555555556,789
504,96.3445555555556,789
505,96.3405555555556,785
506,96.3195555555556,764
507,96.3355555555556,780
508,96.3355555555556,780
509,96.3355555555556,780
510,96.3415555555556,786
511,96.3335555555556,778
512,96.3255555555556,770
513,96.3565555555556,801
514,96.3635555555556,808
515,96.3635555555556,808
516,96.3505555555556,795
517,96.3445555555556,789
518,96.3445555555556,789
519,96.3315555555556,776
520,96.3455555555556,790
521,107.446666666667,780
522,107.437666666667,771
523,107.427666666667,761
524,107.457666666667,791
525,107.457666666667,791
526,107.476666666667,810
527,107.487666666667,821
528,107.487666666667,821
529,107.484666666667,818
530,107.496666666667,830
531,107.491666666667,825
532,107.462666666667,796
533,107.474666666667,808
534,107.481666666667,815
535,107.474666666667,808
536,107.476666666667,810
537,107.489666666667,823
538,107.497666666667,831
539,107.497666666667,831
540,107.491666666667,825
541,107.531666666667,865
542,107.523666666667,857
543,107.525666666667,859
544,107.525666666667,859
545,107.531666666667,865
546,107.532666666667,866
547,107.503666666667,837
548,107.503666666667,837
549,107.490666666667,824
550,107.489666666667,823
551,107.469666666667,803
552,107.478666666667,812
553,102.461666666667,795
554,102.453666666667,787
555,102.480666666667,814
556,102.444666666667,778
557,102.427666666667,761
558,102.433666666667,767
559,102.433666666667,767
560,102.438666666667,772
561,102.480666666667,814
562,102.467666666667,801
563,102.497666666667,831
564,102.496666666667,830
565,102.495666666667,829
566,102.514666666667,848
567,102.504666666667,838
568,107.557666666667,891
569,107.549666666667,883
570,107.546666666667,880
571,107.576666666667,910
572,107.573666666667,907
573,107.582666666667,916
574,107.565666666667,899
575,107.540666666667,874
576,102.481666666667,815
577,102.453666666667,787
578,102.453666666667,787
579,102.453666666667,787
580,102.439666666667,773
581,102.421666666667,755
582,102.434666666667,768
583,102.434666666667,768
584,102.441666666667,775
585,102.471666666667,805
586,102.441666666667,775
587,102.416666666667,750
588,102.407666666667,741
589,102.401666666667,735
590,102.407666666667,741
591,102.407666666667,741
592,102.396666666667,730
593,102.396666666667,730
594,102.398666666667,732
595,102.398666666667,732
596,102.399666666667,733
597,102.411666666667,745
598,102.411666666667,745
599,102.414666666667,748
600,118.494777777778,717
601,118.521777777778,744
602,118.516777777778,739
603,118.510777777778,733
604,118.510777777778,733
605,118.527777777778,750
606,118.549777777778,772
607,118.558777777778,781
608,118.553777777778,776
609,118.553777777778,776
610,118.569777777778,792
611,118.569777777778,792
612,118.562777777778,785
613,118.569777777778,792
614,118.566777777778,789
615,118.552777777778,775
616,118.547777777778,770
617,118.536777777778,759
618,118.551777777778,774
619,118.596777777778,819
620,118.589777777778,812
621,118.600777777778,823
622,118.631777777778,854
623,118.647777777778,870
624,118.629777777778,852
625,118.585777777778,808
626,118.585777777778,808
627,118.585777777778,808
628,118.609777777778,832
629,118.624777777778,847
630,118.626777777778,849
631,118.611777777778,834
632,118.651777777778,874
633,118.663777777778,886
634,118.663777777778,886
635,118.675777777778,898
636,118.690777777778,913
637,118.693777777778,916
638,118.642777777778,865
639,118.620777777778,843
640,118.630777777778,853
641,118.632777777778,855
642,118.633777777778,856
643,118.619777777778,842
644,118.613777777778,836
645,118.610777777778,833
646,118.609777777778,832
647,118.605777777778,828
648,118.604777777778,827
649,118.644777777778,867
650,113.636777777778,859
651,113.661777777778,884
652,113.659777777778,882
653,113.666777777778,889
654,113.668777777778,891
655,113.632777777778,855
656,113.619777777778,842
657,113.618777777778,841
658,113.545777777778,768
659,113.546777777778,769
660,113.554777777778,777
661,113.580777777778,803
662,113.588777777778,811
663,113.607777777778,830
664,113.582777777778,805
665,113.623777777778,846
666,113.631777777778,854
667,113.644777777778,867
668,113.638777777778,861
669,113.600777777778,823
670,113.598777777778,821
671,113.597777777778,820
672,113.574777777778,797
673,113.554777777778,777
674,113.509777777778,732
675,113.521777777778,744
676,113.524777777778,747
677,113.542777777778,765
678,113.542777777778,765
679,113.532777777778,755
680,113.536777777778,759
681,113.546777777778,769
682,113.546777777778,769
683,113.546777777778,769
684,113.549777777778,772
685,113.531777777778,754
686,113.532777777778,755
687,113.536777777778,759
688,113.543777777778,766
689,113.543777777778,766
690,113.543777777778,766
691,113.542777777778,765
692,113.534777777778,757
693,113.549777777778,772
694,113.576777777778,799
695,113.576777777778,799
696,113.544777777778,767
697,113.559777777778,782
698,113.570777777778,793
699,113.573777777778,796
700,113.599777777778,822
701,113.599777777778,822
702,113.629777777778,852
703,113.602777777778,825
704,113.608777777778,831
705,113.619777777778,842
706,113.623777777778,846
707,113.642777777778,865
708,113.623777777778,846
709,113.651777777778,874
710,113.603777777778,826
711,113.612777777778,835
712,113.613777777778,836
713,113.645777777778,868
714,113.662777777778,885
715,113.661777777778,884
716,113.656777777778,879
717,113.656777777778,879
718,113.654777777778,877
719,113.634777777778,857
720,113.648777777778,871
721,113.658777777778,881
722,113.647777777778,870
723,113.646777777778,869
724,113.677777777778,900
725,113.710777777778,933
726,113.660777777778,883
727,113.650777777778,873
728,113.651777777778,874
729,113.655777777778,878
730,113.638777777778,861
731,113.616777777778,839
732,113.621777777778,844
733,113.621777777778,844
734,113.607777777778,830
735,113.597777777778,820
736,113.605777777778,828
737,113.611777777778,834
738,113.626777777778,849
739,102.585666666667,919
740,102.585666666667,919
741,102.580666666667,914
742,102.576666666667,910
743,102.572666666667,906
744,102.548666666667,882
745,102.547666666667,881
746,102.540666666667,874
747,102.535666666667,869
748,102.555666666667,889
749,102.576666666667,910
750,102.566666666667,900
751,102.577666666667,911
752,102.554666666667,888
753,102.555666666667,889
754,102.548666666667,882
755,102.529666666667,863
756,102.559666666667,893
757,102.552666666667,886
758,102.548666666667,882
