iteration,score,cut_edges
218,779,779
219,785,785
220,797,797
221,813,813
222,816,816
223,816,816
224,822,822
225,845,845
226,830,830
227,821,821
228,832,832
229,824,824
230,812,812
231,812,812
232,805,805
233,813,813
234,802,802
235,824,824
236,828,828
237,803,803
238,805,805
239,805,805
240,825,825
241,791,791
242,802,802
243,799,799
244,790,790
245,790,790
246,795,795
247,783,783
248,787,787
249,786,786
250,787,787
251,781,781
252,781,781
253,781,781
254,793,793
255,779,779
256,785,785
257,751,751
258,751,751
259,739,739
260,739,739
261,729,729
262,729,729
263,750,750
264,757,757
265,758,758
266,760,760
267,760,760
268,756,756
269,755,755
270,773,773
271,735,735
272,731,731
273,731,731
274,715,715
275,714,714
276,714,714
277,717,717
278,712,712
279,706,706
280,706,706
281,726,726
282,726,726
283,723,723
284,719,719
285,732,732
286,780,780
287,773,773
288,772,772
289,774,774
290,744,744
291,763,763
292,763,763
293,745,745
294,743,743
295,735,735
296,735,735
297,735,735
298,740,740
299,740,740
300,729,729
301,724,724
302,724,724
303,718,718
304,716,716
305,726,726
306,726,726
307,728,728
308,756,756
309,761,761
310,756,756
311,727,727
312,738,738
313,738,738
314,728,728
315,727,727
316,702,702
317,730,730
318,721,721
319,724,724
320,720,720
321,723,723
322,728,728
323,738,738
324,764,764
325,781,781
326,781,781
327,781,781
328,781,781
329,795,795
330,755,755
331,754,754
332,722,722
333,722,722
334,713,713
335,713,713
336,676,676
337,685,685
338,702,702
339,698,698
340,698,698
341,679,679
342,679,679
343,686,686
344,694,694
345,693,693
346,684,684
347,684,684
348,684,684
349,684,684
350,650,650
351,650,650
352,660,660
353,653,653
354,641,641
355,641,641
356,648,648
357,648,648
358,641,641
359,636,636
360,650,650
361,650,650
362,656,656
363,656,656
364,650,650
365,639,639
366,638,638
367,638,638
368,640,640
369,641,641
370,644,644
371,648,648
372,645,645
373,650,650
374,640,640
375,643,643
376,643,643
377,646,646
378,646,646
379,649,649
380,636,636
381,636,636
382,642,642
383,642,642
384,642,642
385,642,642
386,643,643
387,643,643
388,643,643
389,643,643
390,642,642
391,639,639
392,654,654
393,651,651
394,676,676
395,676,676
396,676,676
397,682,682
398,706,706
399,706,706
400,706,706
401,687,687
402,697,697
403,718,718
404,707,707
405,697,697
406,716,716
407,713,713
408,713,713
409,714,714
410,714,714
411,706,706
412,694,694
413,705,705
414,705,705
415,705,705
416,675,675
417,675,675
418,675,675
419,675,675
420,675,675
421,669,669
422,671,671
423,646,646
424,646,646
425,633,633
426,631,631
427,631,631
428,637,637
429,638,638
430,640,640
431,638,638
432,641,641
433,652,652
434,652,652
435,652,652
436,653,653
437,669,669
438,666,666
439,656,656
440,652,652
441,645,645
442,645,645
443,648,648
444,636,636
445,642,642
446,653,653
447,625,625
448,625,625
449,625,625
450,625,625
451,625,625
452,625,625
453,618,618
454,618,618
455,618,618
456,618,618
457,618,618
458,620,620
459,620,620
460,624,624
461,624,624
462,624,624
463,624,624
464,624,624
465,624,624
466,621,621
467,621,621
468,621,621
469,621,621
470,621,621
471,626,626
472,629,629
473,629,629
474,630,630
475,630,630
476,642,642
477,642,642
478,650,650
479,641,641
480,639,639
481,627,627
482,638,638
483,638,638
484,638,638
485,638,638
486,642,642
487,635,635
488,639,639
489,644,644
490,644,644
491,641,641
492,642,642
493,651,651
494,677,677
495,665,665
496,665,665
497,644,644
498,625,625
499,619,619
500,590,590
501,590,590
502,593,593
503,593,593
504,593,593
505,593,593
506,593,593
507,596,596
508,596,596
509,591,591
510,595,595
511,595,595
512,595,595
513,599,599
514,602,602
515,590,590
516,590,590
517,590,590
518,585,585
519,585,585
520,589,589
521,584,584
522,584,584
523,584,584
524,584,584
525,571,571
526,571,571
527,571,571
528,572,572
529,567,567
530,589,589
531,603,603
532,603,603
533,600,600
534,587,587
535,587,587
536,587,587
537,587,587
538,587,587
539,587,587
540,587,587
541,587,587
542,579,579
543,579,579
544,580,580
545,581,581
546,581,581
547,581,581
548,581,581
549,597,597
550,599,599
551,599,599
552,605,605
553,605,605
554,608,608
555,608,608
556,608,608
557,600,600
558,600,600
559,600,600
560,600,600
561,600,600
562,603,603
563,603,603
564,603,603
565,599,599
566,602,602
567,603,603
568,603,603
569,601,601
570,591,591
571,591,591
572,588,588
573,581,581
574,581,581
575,581,581
576,581,581
577,581,581
578,579,579
579,579,579
580,579,579
581,579,579
582,579,579
583,579,579
584,579,579
585,579,579
586,571,571
587,568,568
588,568,568
589,565,565
590,565,565
591,574,574
592,574,574
593,574,574
594,574,574
595,584,584
596,584,584
597,583,583
598,583,583
599,583,583
600,583,583
601,583,583
602,583,583
603,583,583
604,582,582
605,582,582
606,581,581
607,581,581
608,581,581
609,581,581
610,577,577
611,581,581
612,577,577
613,577,577
614,566,566
615,566,566
616,566,566
617,566,566
618,566,566
619,566,566
620,570,570
621,570,570
622,570,570
623,570,570
624,566,566
625,555,555
626,555,555
627,555,555
628,555,555
629,556,556
630,549,549
631,549,549
632,549,549
633,549,549
634,549,549
635,549,549
636,549,549
637,549,549
638,554,554
639,554,554
640,554,554
641,554,554
642,545,545
643,545,545
644,545,545
645,545,545
646,545,545
647,543,543
648,543,543
649,543,543
650,543,543
651,543,543
652,543,543
653,543,543
654,542,542
655,544,544
656,544,544
657,558,558
658,558,558
659,558,558
660,560,560
661,560,560
662,560,560
663,560,560
664,560,560
665,560,560
666,560,560
667,560,560
668,562,562
669,552,552
670,552,552
671,552,552
672,552,552
673,552,552
674,552,552
675,552,552
676,552,552
677,552,552
678,552,552
679,552,552
680,552,552
681,552,552
682,552,552
683,552,552
684,552,552
685,552,552
686,552,552
687,552,552
688,552,552
689,552,552
690,552,552
691,552,552
692,552,552
693,552,552
694,552,552
695,552,552
696,552,552
697,552,552
698,552,552
699,552,552
700,551,551
701,551,551
702,548,548
703,548,548
704,547,547
705,547,547
706,544,544
707,547,547
708,547,547
709,547,547
710,547,547
711,550,550
712,550,550
713,550,550
714,550,550
715,550,550
716,544,544
717,544,544
718,544,544
719,544,544
720,544,544
721,548,548
722,548,548
723,548,548
724,548,548
725,548,548
726,548,548
727,548,548
728,548,548
729,550,550
730,550,550
731,550,550
732,550,550
733,550,550
734,550,550
735,550,550
736,550,550
737,550,550
738,550,550
739,550,550
740,550,550
741,550,550
742,550,550
743,550,550
744,550,550
745,550,550
746,550,550
747,563,563
748,563,563
749,563,563
750,563,563
751,563,563
752,560,560
753,560,560
754,557,557
755,557,557
756,557,557
757,557,557
758,547,547
759,547,547
760,547,547
761,546,546
762,546,546
763,546,546
764,546,546
765,546,546
766,549,549
767,549,549
768,549,549
769,549,549
770,549,549
771,549,549
772,549,549
773,549,549
774,549,549
775,548,548
776,544,544
777,544,544
778,544,544
779,544,544
780,543,543
781,543,543
782,543,543
783,551,551
784,551,551
785,551,551
786,551,551
787,551,551
788,551,551
789,549,549
790,549,549
791,532,532
792,532,532
793,532,532
794,532,532
795,532,532
796,532,532
797,532,532
798,532,532
799,532,532
800,532,532
801,532,532
802,532,532
803,530,530
804,530,530
805,530,530
806,530,530
807,530,530
808,530,530
809,530,530
810,530,530
811,530,530
812,530,530
813,530,530
814,532,532
815,532,532
816,532,532
817,532,532
818,532,532
819,532,532
820,532,532
821,532,532
822,532,532
823,532,532
824,532,532
825,532,532
826,532,532
827,532,532
828,532,532
829,532,532
830,532,532
831,532,532
832,532,532
833,532,532
834,532,532
835,532,532
836,532,532
837,532,532
838,532,532
839,532,532
840,532,532
841,532,532
842,532,532
843,532,532
844,532,532
845,532,532
846,532,532
847,532,532
848,532,532
849,532,532
850,532,532
851,532,532
852,532,532
853,532,532
854,532,532
855,532,532
856,532,532
857,532,532
858,532,532
859,532,532
860,526,526
861,521,521
862,521,521
863,521,521
864,521,521
865,523,523
866,523,523
867,523,523
868,523,523
869,523,523
870,523,523
871,523,523
872,523,523
873,523,523
874,523,523
875,523,523
876,522,522
877,522,522
878,522,522
879,522,522
880,522,522
881,522,522
882,522,522
883,522,522
884,522,522
885,522,522
886,522,522
887,522,522
888,522,522
889,522,522
890,522,522
891,522,522
892,522,522
893,522,522
894,522,522
895,524,524
896,524,524
897,523,523
898,523,523
899,523,523
900,523,523
901,523,523
902,523,523
903,523,523
904,523,523
905,523,523
906,523,523
907,523,523
908,523,523
909,525,525
910,525,525
911,525,525
912,525,525
913,525,525
914,525,525
915,525,525
916,525,525
917,525,525
918,525,525
919,524,524
920,524,524
921,524,524
922,524,524
923,524,524
924,524,524
925,524,524
926,524,524
927,524,524
928,524,524
929,524,524
930,524,524
931,524,524
932,524,524
933,524,524
934,524,524
935,524,524
936,524,524
937,524,524
938,524,524
939,524,524
940,524,524
941,524,524
942,524,524
943,524,524
944,521,521
945,521,521
946,521,521
947,521,521
948,521,521
949,521,521
950,521,521
951,521,521
952,521,521
953,521,521
954,521,521
955,521,521
956,521,521
957,520,520
958,520,520
959,520,520
960,519,519
961,519,519
962,519,519
963,519,519
964,519,519
965,519,519
966,519,519
967,519,519
968,519,519
969,519,519
970,519,519
971,519,519
972,519,519
973,519,519
974,519,519
975,519,519
976,519,519
977,519,519
978,519,519
979,519,519
980,519,519
981,519,519
982,519,519
983,519,519
984,519,519
985,519,519
986,519,519
987,519,519
988,519,519
989,519,519
990,519,519
991,519,519
992,517,517
993,517,517
994,517,517
995,517,517
996,517,517
997,517,517
998,517,517
999,517,517
1000,517,517
