iteration,score,cut_edges
272,2820.34744444444,903
273,2820.33944444444,895
274,2820.32444444444,880
275,2820.30844444444,864
276,2820.29444444444,850
277,2820.29444444444,850
278,2820.29444444444,850
279,2820.27944444444,835
280,2820.28944444444,845
281,2820.29644444444,852
282,2820.27544444444,831
283,2820.26244444444,818
284,2820.25444444444,810
285,2820.24644444444,802
286,2820.25244444444,808
287,2820.27044444444,826
288,2820.26944444444,825
289,2820.27944444444,835
290,2820.28144444444,837
291,2820.26944444444,825
292,2820.27044444444,826
293,2820.27344444444,829
294,2820.28344444444,839
295,2820.28044444444,836
296,2820.27444444444,830
297,2820.28444444444,840
298,2820.31244444444,868
299,2820.31344444444,869
300,2820.31044444444,866
301,2820.33244444444,888
302,2820.31744444444,873
303,2820.28844444444,844
304,2820.31444444444,870
305,2820.35244444444,908
306,2820.35244444444,908
307,2820.31644444444,872
308,2820.32844444444,884
309,2820.27244444444,828
310,2820.26444444444,820
311,2820.23544444444,791
312,2820.23944444444,795
313,2820.23944444444,795
314,2820.21844444444,774
315,2820.21044444444,766
316,2820.19844444444,754
317,2820.20044444444,756
318,2820.20044444444,756
319,2542.44066666667,774
320,2542.43666666667,770
321,2542.47366666667,807
322,2820.23044444444,786
323,2820.18544444444,741
324,2820.19844444444,754
325,2820.21044444444,766
326,2820.22844444444,784
327,2820.20344444444,759
328,2820.21744444444,773
329,2820.21744444444,773
330,2820.21744444444,773
331,2820.21844444444,774
332,2820.21444444444,770
333,2820.19944444444,755
334,2820.20144444444,757
335,2820.20344444444,759
336,2820.21244444444,768
337,2820.21644444444,772
338,2820.22544444444,781
339,2820.23644444444,792
340,2820.20944444444,765
341,2820.20944444444,765
342,2820.25444444444,810
343,2820.22644444444,782
344,2820.24444444444,800
345,2820.23744444444,793
346,2820.26444444444,820
347,2820.26044444444,816
348,2820.26944444444,825
349,2820.27744444444,833
350,2820.27644444444,832
351,2820.28144444444,837
352,2820.28344444444,839
353,2820.28444444444,840
354,2820.26644444444,822
355,2820.26144444444,817
356,2820.26044444444,816
357,2820.25044444444,806
358,2820.23744444444,793
359,2820.23844444444,794
360,2820.26544444444,821
361,2820.20444444444,760
362,2820.22244444444,778
363,2820.21444444444,770
364,2820.19144444444,747
365,2820.20944444444,765
366,2820.20744444444,763
367,2820.22044444444,776
368,2820.21244444444,768
369,2820.21244444444,768
370,2820.20444444444,760
371,2820.21344444444,769
372,2820.23044444444,786
373,2820.23044444444,786
374,2820.25944444444,815
375,2820.23644444444,792
376,2820.25344444444,809
377,2820.26244444444,818
378,2820.24944444444,805
379,2820.24644444444,802
380,2820.24744444444,803
381,2820.23944444444,795
382,2820.24844444444,804
383,2820.24844444444,804
384,2945.24544444444,801
385,2945.24644444444,802
386,2945.24644444444,802
387,2945.24844444444,804
388,2945.28744444444,843
389,2945.28544444444,841
390,2945.28844444444,844
391,2945.28644444444,842
392,2945.28544444444,841
393,2945.30144444444,857
394,2945.28844444444,844
395,2945.28244444444,838
396,2945.28544444444,841
397,2945.31144444444,867
398,2945.30644444444,862
399,2945.30944444444,865
400,2945.29744444444,853
401,2945.28244444444,838
402,2945.30544444444,861
403,2945.27244444444,828
404,2945.29244444444,848
405,2945.28444444444,840
406,2945.22744444444,783
407,2945.21044444444,766
408,2945.24344444444,799
409,2945.23744444444,793
410,2945.20144444444,757
411,2945.21544444444,771
412,2945.21144444444,767
413,2945.21144444444,767
414,2945.23544444444,791
415,2945.22644444444,782
416,2945.22144444444,777
417,2945.17744444444,733
418,2945.14644444444,702
419,2945.13244444444,688
420,2945.13144444444,687
421,2945.15044444444,706
422,2945.15944444444,715
423,2945.15844444444,714
424,2945.16244444444,718
425,2945.16144444444,717
426,2945.22744444444,783
427,2945.20344444444,759
428,2945.20244444444,758
429,2945.19544444444,751
430,2945.19144444444,747
431,2945.19244444444,748
432,2945.19144444444,747
433,2542.41666666667,750
434,2542.44466666667,778
435,2542.44266666667,776
436,2542.44366666667,777
437,2542.44366666667,777
438,2542.44566666667,779
439,2542.44366666667,777
440,2542.45766666667,791
441,2542.47666666667,810
442,2542.46966666667,803
443,2542.45566666667,789
444,2542.44466666667,778
445,2542.44466666667,778
446,2542.47266666667,806
447,2542.48266666667,816
448,2542.49266666667,826
449,2542.47066666667,804
450,2542.47066666667,804
451,2542.48766666667,821
452,2542.49366666667,827
453,2542.47766666667,811
454,2542.46066666667,794
455,2542.48166666667,815
456,2542.46666666667,800
457,2542.46766666667,801
458,2542.46266666667,796
459,2542.45266666667,786
460,2542.46466666667,798
461,2542.46766666667,801
462,2542.47266666667,806
463,2542.47566666667,809
464,2542.44366666667,777
465,2542.44466666667,778
466,2542.47366666667,807
467,2542.48066666667,814
468,2542.52766666667,861
469,2542.53566666667,869
470,2542.53466666667,868
471,2542.51466666667,848
472,2542.46766666667,801
473,2542.46266666667,796
474,2542.50766666667,841
475,2542.51066666667,844
476,2542.50166666667,835
477,2542.48866666667,822
478,2542.49866666667,832
479,2542.50066666667,834
480,2542.50666666667,840
481,2542.49566666667,829
482,2542.49566666667,829
483,2542.48766666667,821
484,2542.48766666667,821
485,2542.49866666667,832
486,2542.48266666667,816
487,2542.48866666667,822
488,2542.50266666667,836
489,2542.48566666667,819
490,2542.49366666667,827
491,2542.49366666667,827
492,2542.47266666667,806
493,2542.49766666667,831
494,2542.50466666667,838
495,2542.49866666667,832
496,2542.52066666667,854
497,2542.49666666667,830
498,2542.50166666667,835
499,2542.51566666667,849
500,2542.52666666667,860
501,2542.56766666667,901
502,2542.57066666667,904
503,2542.52666666667,860
504,2542.53566666667,869
505,2542.52366666667,857
506,2542.54366666667,877
507,2542.54666666667,880
508,2542.56266666667,896
509,2542.53966666667,873
510,2542.55366666667,887
511,2542.50966666667,843
512,2542.49166666667,825
513,2542.48966666667,823
514,2542.48866666667,822
515,2542.52666666667,860
516,2542.55066666667,884
517,2542.54566666667,879
518,2542.50966666667,843
519,2542.50666666667,840
520,2542.50066666667,834
521,2542.47666666667,810
522,2542.49166666667,825
523,2542.49166666667,825
524,2542.48266666667,816
525,2542.48566666667,819
526,2542.49566666667,829
527,2542.46466666667,798
528,2542.48766666667,821
529,2542.49166666667,825
530,2542.45666666667,790
531,2542.43566666667,769
532,2542.43366666667,767
533,2542.43466666667,768
534,2542.43166666667,765
535,2542.43666666667,770
536,2542.43266666667,766
537,2542.45066666667,784
538,2542.45566666667,789
539,2542.48766666667,821
540,2542.48466666667,818
541,2542.48166666667,815
542,2542.48266666667,816
543,2542.48766666667,821
544,2542.49766666667,831
545,2542.49666666667,830
546,2542.51566666667,849
547,2542.51266666667,846
548,2542.48966666667,823
549,2542.46066666667,794
550,2542.44266666667,776
551,2542.44166666667,775
552,2542.42866666667,762
553,2542.43666666667,770
554,2542.44466666667,778
555,2542.44366666667,777
556,2542.42466666667,758
557,2542.42466666667,758
558,2542.42866666667,762
559,2542.44666666667,780
560,2542.43666666667,770
561,2542.44166666667,775
562,2542.45566666667,789
563,2542.48566666667,819
564,2542.49666666667,830
565,2542.49066666667,824
566,2542.49866666667,832
567,2542.49766666667,831
568,2542.50866666667,842
569,2542.49966666667,833
570,2542.50266666667,836
571,2542.51366666667,847
572,2542.51766666667,851
573,2542.50266666667,836
574,2542.52266666667,856
575,2542.50766666667,841
576,2542.49366666667,827
577,2542.50166666667,835
578,2542.49966666667,833
579,2542.44966666667,783
580,2542.44466666667,778
581,2542.44466666667,778
582,2542.45766666667,791
583,2542.44866666667,782
584,2542.42866666667,762
585,2542.43266666667,766
586,2542.43266666667,766
587,2542.44366666667,777
588,2542.44366666667,777
589,2542.43066666667,764
590,2542.41766666667,751
591,2542.41666666667,750
592,2542.42866666667,762
593,2542.42866666667,762
594,2542.42066666667,754
595,2542.43466666667,768
596,2542.46266666667,796
597,2542.47366666667,807
598,2542.43266666667,766
599,2542.44066666667,774
600,2542.43466666667,768
601,2542.43766666667,771
602,2542.44266666667,776
603,2542.44366666667,777
604,2542.46066666667,794
605,2542.48066666667,814
606,2542.45866666667,792
607,2542.43966666667,773
608,2542.44466666667,778
609,2542.43766666667,771
610,2542.47166666667,805
611,2542.45766666667,791
612,2542.42566666667,759
613,2542.42966666667,763
614,2542.44066666667,774
615,2542.43666666667,770
616,2542.42966666667,763
617,2542.45666666667,790
618,2542.44166666667,775
619,2542.44566666667,779
620,2542.44766666667,781
621,2542.43966666667,773
622,2542.45466666667,788
623,2542.49866666667,832
624,2542.50366666667,837
625,2542.48966666667,823
626,2542.49166666667,825
627,2542.49866666667,832
628,2542.49666666667,830
629,2542.50066666667,834
630,2542.50366666667,837
631,2542.50966666667,843
632,2542.50966666667,843
633,2542.51166666667,845
634,2542.51166666667,845
635,2542.51166666667,845
636,2542.51466666667,848
637,2542.51666666667,850
638,2542.51566666667,849
639,2542.51066666667,844
640,2542.49166666667,825
641,2542.48866666667,822
642,2542.49466666667,828
643,2542.48866666667,822
644,2542.50066666667,834
645,2542.53766666667,871
646,2542.51666666667,850
647,2542.51366666667,847
648,2542.51066666667,844
649,2542.50366666667,837
650,2542.48466666667,818
651,2542.44466666667,778
652,2542.45266666667,786
653,2542.43866666667,772
654,2542.43966666667,773
655,2542.44866666667,782
656,2542.45466666667,788
657,2542.47566666667,809
658,2542.46666666667,800
659,2542.46666666667,800
660,2542.46466666667,798
661,2542.47966666667,813
662,2542.47666666667,810
663,2542.50766666667,841
664,2542.51066666667,844
665,2542.52366666667,857
666,2542.53966666667,873
667,2542.54566666667,879
668,2542.53066666667,864
669,2542.51966666667,853
670,2542.51866666667,852
671,2542.50866666667,842
672,2542.50266666667,836
673,2542.49966666667,833
674,2542.44666666667,780
675,2542.45966666667,793
676,2542.46066666667,794
677,2542.46966666667,803
678,2542.45666666667,790
679,2542.45666666667,790
680,2542.45466666667,788
681,2542.44666666667,780
682,2542.44666666667,780
683,2542.44666666667,780
684,2542.44666666667,780
685,2542.44666666667,780
686,2542.45566666667,789
687,2542.46466666667,798
688,2542.45366666667,787
689,2542.44266666667,776
690,2542.44966666667,783
691,2542.47366666667,807
692,2542.46366666667,797
693,2542.46866666667,802
694,2542.47266666667,806
695,2542.47366666667,807
696,2542.48966666667,823
697,2542.48066666667,814
698,2542.50566666667,839
699,2542.47866666667,812
700,2542.48566666667,819
701,2542.49066666667,824
702,2542.49766666667,831
703,2542.49966666667,833
704,2542.52866666667,862
705,2542.52566666667,859
706,2542.51366666667,847
707,2542.53866666667,872
708,2542.53866666667,872
709,2542.53666666667,870
710,2542.53366666667,867
711,2542.53366666667,867
712,2542.48866666667,822
713,2542.49766666667,831
714,2542.49966666667,833
715,2542.52666666667,860
716,2542.49566666667,829
717,2542.49066666667,824
718,2542.50866666667,842
719,2542.50266666667,836
720,2542.51466666667,848
721,2542.52566666667,859
722,2542.52566666667,859
723,2542.52266666667,856
724,2542.52366666667,857
725,2542.51366666667,847
726,2542.51566666667,849
727,2542.49666666667,830
728,2542.50366666667,837
729,2542.49366666667,827
730,2542.50566666667,839
731,2542.50466666667,838
732,2542.52366666667,857
733,2542.52166666667,855
734,2542.52766666667,861
735,2542.53566666667,869
736,2542.52966666667,863
737,2542.50266666667,836
738,2542.51666666667,850
739,2542.50566666667,839
740,2542.50666666667,840
741,2542.50666666667,840
742,2542.48566666667,819
743,2542.47366666667,807
744,2542.46966666667,803
745,2542.49466666667,828
746,2542.50266666667,836
747,2542.49966666667,833
748,2542.46166666667,795
749,2542.44566666667,779
750,2542.46266666667,796
751,2542.46566666667,799
752,2542.45266666667,786
753,2542.44666666667,780
754,2542.45166666667,785
755,2542.45766666667,791
756,2542.43766666667,771
757,2542.43866666667,772
758,2542.39666666667,730
759,2542.39666666667,730
760,2542.42666666667,760
761,2542.44566666667,779
762,2542.44566666667,779
763,2542.44466666667,778
764,2542.48066666667,814
765,2542.47466666667,808
766,2542.46666666667,800
767,2542.44466666667,778
768,2542.44466666667,778
769,2542.41266666667,746
770,2542.40566666667,739
771,2542.41766666667,751
772,2542.43966666667,773
773,2542.43566666667,769
774,2542.45066666667,784
775,2542.45066666667,784
776,2542.44466666667,778
777,2542.43766666667,771
778,2542.44866666667,782
779,2542.45066666667,784
780,2542.44666666667,780
781,2542.44466666667,778
782,2542.43766666667,771
783,2542.44766666667,781
784,2542.44766666667,781
785,2542.42766666667,761
786,2542.43166666667,765
787,2542.45966666667,793
788,2542.44166666667,775
789,2542.44766666667,781
790,2542.43366666667,767
791,2542.43166666667,765
792,2542.44566666667,779
793,2542.46866666667,802
794,2542.42766666667,761
795,2542.41366666667,747
796,2542.43066666667,764
797,2542.42966666667,763
798,2542.42266666667,756
799,2542.46266666667,796
800,2542.44766666667,781
801,2542.47466666667,808
802,2542.46166666667,795
803,2542.45566666667,789
804,2542.43866666667,772
805,2542.42266666667,756
806,2542.41966666667,753
807,2264.64288888889,754
808,2264.64788888889,759
809,2264.64788888889,759
810,2264.65888888889,770
811,2264.65388888889,765
812,2264.63288888889,744
813,2264.63588888889,747
814,2264.62588888889,737
815,2264.63588888889,747
816,2264.62588888889,737
817,2264.62688888889,738
818,2264.63888888889,750
819,2264.65788888889,769
820,2264.65788888889,769
821,2264.63988888889,751
822,2264.63888888889,750
823,2264.63888888889,750
824,2264.63888888889,750
825,2264.66888888889,780
826,2264.71188888889,823
827,2264.70488888889,816
828,2264.68888888889,800
829,2264.64888888889,760
830,2264.65788888889,769
831,2264.65688888889,768
832,2264.67288888889,784
833,2264.68588888889,797
834,2264.68588888889,797
835,2264.68588888889,797
836,2264.68588888889,797
837,2264.69088888889,802
838,2264.69088888889,802
839,2264.68488888889,796
840,2264.67588888889,787
841,2264.66288888889,774
842,2264.66088888889,772
843,2264.68388888889,795
844,2264.68288888889,794
845,2264.68288888889,794
846,2264.68288888889,794
847,2264.69088888889,802
848,2264.68488888889,796
849,2264.70288888889,814
850,2264.69988888889,811
851,2264.70988888889,821
852,2264.71388888889,825
853,2264.71988888889,831
854,2264.72388888889,835
855,2264.74388888889,855
856,2264.74388888889,855
857,2264.72688888889,838
858,2264.72688888889,838
859,2264.73088888889,842
860,2264.75188888889,863
861,2264.74688888889,858
862,2264.74688888889,858
863,2264.76288888889,874
864,2264.79488888889,906
865,2264.79488888889,906
866,2264.76488888889,876
867,2264.76488888889,876
868,2264.75688888889,868
869,2264.82188888889,933
870,2264.81888888889,930
871,2264.80888888889,920
872,2264.74188888889,853
873,2264.73588888889,847
874,2264.73588888889,847
875,2264.72488888889,836
876,2264.70488888889,816
877,2264.71688888889,828
878,2264.71688888889,828
879,2264.67488888889,786
880,2264.68088888889,792
881,2264.70088888889,812
882,2264.70088888889,812
883,2264.70988888889,821
884,2264.70988888889,821
885,2264.70988888889,821
886,2264.72088888889,832
887,2264.72888888889,840
888,2264.71088888889,822
889,2264.71088888889,822
890,2264.70788888889,819
891,2264.70788888889,819
892,2264.69788888889,809
893,2264.69388888889,805
894,2264.68988888889,801
895,2264.67688888889,788
896,2264.67588888889,787
897,2264.66188888889,773
898,2264.66188888889,773
899,2264.67588888889,787
900,2264.64388888889,755
901,2264.64388888889,755
902,2264.62888888889,740
903,2264.63888888889,750
904,2264.67788888889,789
905,2264.68088888889,792
906,2264.68388888889,795
907,2264.68188888889,793
908,2264.65088888889,762
909,2264.68588888889,797
910,2264.70188888889,813
911,2264.69788888889,809
912,2264.69288888889,804
913,2264.69988888889,811
914,2264.71088888889,822
915,2264.70088888889,812
916,2264.69688888889,808
917,2264.70188888889,813
918,2264.69388888889,805
919,2264.69388888889,805
920,2264.69388888889,805
921,2264.69988888889,811
922,2264.68788888889,799
923,2264.68488888889,796
924,2264.68788888889,799
925,2264.67888888889,790
926,2264.70988888889,821
927,2264.69988888889,811
928,2264.76388888889,875
929,2264.76688888889,878
930,2264.76688888889,878
931,2264.71088888889,822
932,2264.68188888889,793
933,2264.68188888889,793
934,2264.68188888889,793
935,2264.67988888889,791
936,2264.67388888889,785
937,2264.67988888889,791
938,2264.67988888889,791
939,2264.68988888889,801
940,2264.71388888889,825
941,2264.73288888889,844
942,2264.73488888889,846
943,2264.74288888889,854
944,2264.72688888889,838
945,2264.72788888889,839
946,2264.70888888889,820
947,2264.70488888889,816
948,2264.69888888889,810
949,2264.69888888889,810
950,2264.70188888889,813
951,2264.70988888889,821
952,2264.72388888889,835
953,2264.72988888889,841
954,2264.72988888889,841
955,2264.72988888889,841
956,2264.72588888889,837
957,2264.72388888889,835
958,2264.71588888889,827
959,2264.71188888889,823
960,2264.71288888889,824
961,2264.72088888889,832
962,2264.71888888889,830
963,2264.71488888889,826
964,2264.69088888889,802
965,2264.70988888889,821
966,2264.73188888889,843
967,2264.72988888889,841
968,2264.78088888889,892
969,2264.75888888889,870
970,2264.78388888889,895
971,2264.78288888889,894
972,2264.80988888889,921
973,2264.82688888889,938
974,2264.79288888889,904
975,2264.78188888889,893
976,2264.78388888889,895
977,2264.78388888889,895
978,2264.77088888889,882
979,2264.77388888889,885
980,2264.78388888889,895
981,2264.77588888889,887
982,2264.78388888889,895
983,2264.75388888889,865
984,2264.74588888889,857
985,2264.70488888889,816
986,2264.70588888889,817
987,2264.70088888889,812
988,2264.72588888889,837
989,2264.73488888889,846
990,2264.73688888889,848
991,2264.74288888889,854
992,2264.76688888889,878
993,2264.76188888889,873
994,2264.76488888889,876
995,2264.76388888889,875
996,2264.76488888889,876
997,2264.74688888889,858
998,2264.74688888889,858
999,2264.74188888889,853
1000,2264.76688888889,878
1001,2264.75688888889,868
1002,2264.75688888889,868
1003,2264.76888888889,880
1004,2264.77288888889,884
1005,2264.75688888889,868
1006,2264.74388888889,855
1007,2264.74388888889,855
1008,2264.74388888889,855
1009,2264.75488888889,866
1010,2264.75888888889,870
1011,2264.75888888889,870
1012,2264.75688888889,868
1013,2264.75088888889,862
1014,2264.74388888889,855
1015,2264.74388888889,855
1016,2264.75588888889,867
1017,2264.76288888889,874
1018,2264.76488888889,876
1019,2264.75488888889,866
1020,2264.74988888889,861
1021,2264.74988888889,861
1022,2264.75688888889,868
1023,2264.77288888889,884
1024,2264.75188888889,863
1025,2264.73588888889,847
1026,2264.73288888889,844
1027,2264.70088888889,812
1028,2264.69088888889,802
1029,2264.68788888889,799
1030,2264.68388888889,795
1031,2264.68688888889,798
1032,2264.67888888889,790
1033,2264.66688888889,778
1034,2264.68488888889,796
1035,2264.68288888889,794
1036,2264.69588888889,807
1037,2264.70788888889,819
1038,2264.70788888889,819
1039,2264.70988888889,821
1040,2264.72288888889,834
1041,2264.73088888889,842
1042,2264.73088888889,842
1043,2264.67788888889,789
1044,2264.69688888889,808
1045,2264.68888888889,800
1046,2264.66388888889,775
1047,2264.65488888889,766
1048,2264.64988888889,761
1049,2264.68988888889,801
1050,2264.68188888889,793
1051,2264.68188888889,793
1052,2264.68188888889,793
1053,2264.71188888889,823
1054,2264.71288888889,824
1055,2264.70388888889,815
1056,2264.70488888889,816
1057,2264.71388888889,825
1058,2264.72688888889,838
1059,2264.72688888889,838
1060,2264.73788888889,849
1061,2264.74688888889,858
1062,2264.74588888889,857
1063,2264.73588888889,847
1064,2264.73388888889,845
1065,2264.74588888889,857
1066,2264.72388888889,835
1067,2264.70888888889,820
1068,2264.69988888889,811
1069,2264.69788888889,809
1070,2264.71088888889,822
1071,2264.71688888889,828
1072,2264.71688888889,828
1073,2264.71688888889,828
1074,2264.69488888889,806
1075,2264.68888888889,800
1076,2264.70688888889,818
1077,2264.69288888889,804
1078,2264.69288888889,804
1079,2264.68988888889,801
1080,2264.68288888889,794
1081,2264.68588888889,797
1082,2264.68888888889,800
1083,2264.69188888889,803
1084,2264.68288888889,794
1085,2264.70788888889,819
1086,2264.67088888889,782
1087,2264.66088888889,772
1088,2264.67488888889,786
1089,2264.69888888889,810
1090,2264.72188888889,833
1091,2264.74088888889,852
1092,2264.73688888889,848
1093,2264.73688888889,848
1094,2264.73688888889,848
1095,2264.75088888889,862
1096,2264.75588888889,867
1097,2264.76688888889,878
1098,2264.77988888889,891
1099,2264.77588888889,887
1100,2264.78788888889,899
1101,2264.78788888889,899
1102,2264.79688888889,908
1103,2264.77788888889,889
1104,2264.76588888889,877
1105,2264.76488888889,876
1106,2264.76588888889,877
1107,2264.76088888889,872
1108,2264.76088888889,872
1109,2264.74688888889,858
1110,2264.74688888889,858
1111,2264.73988888889,851
1112,2264.73988888889,851
1113,2264.72488888889,836
1114,2264.74388888889,855
1115,2264.73688888889,848
1116,2264.73588888889,847
1117,2264.73088888889,842
1118,2264.72988888889,841
1119,2264.72488888889,836
1120,2264.68188888889,793
1121,2264.68788888889,799
1122,2264.68788888889,799
1123,2264.68488888889,796
1124,2264.69388888889,805
1125,2264.69988888889,811
1126,2264.68188888889,793
1127,2264.67188888889,783
1128,2264.70688888889,818
1129,2264.70788888889,819
1130,2264.69588888889,807
1131,2264.69588888889,807
1132,2264.68788888889,799
1133,2264.68788888889,799
1134,2264.69488888889,806
1135,2264.70188888889,813
1136,2264.71188888889,823
1137,2264.71388888889,825
1138,2264.71288888889,824
1139,2264.71288888889,824
1140,2264.71288888889,824
1141,2264.71388888889,825
1142,2264.66788888889,779
1143,2264.69788888889,809
1144,2264.69988888889,811
1145,2264.71488888889,826
1146,2264.71388888889,825
1147,2264.72288888889,834
1148,2264.72288888889,834
1149,2264.72288888889,834
1150,2264.68688888889,798
1151,2264.67388888889,785
