"GEOID20","iteration_0","iteration_50","iteration_100","iteration_150","iteration_200","iteration_250","iteration_300","iteration_350","iteration_400","iteration_450","iteration_500","iteration_550","iteration_600","iteration_650","iteration_700","iteration_750","iteration_800","iteration_850","iteration_900","iteration_950","iteration_1000","iteration_1050","iteration_1100","iteration_1150","iteration_1200","iteration_1250","iteration_1300","iteration_1350","iteration_1400","iteration_1450","iteration_1500","iteration_1550","iteration_1600","iteration_1650","iteration_1700","iteration_1750","iteration_1800","iteration_1850","iteration_1900","iteration_1950","iteration_2000","iteration_2050","iteration_2100","iteration_2150","iteration_2200","iteration_2250","iteration_2300","iteration_2350","iteration_2400","iteration_2450","iteration_2500"
"3714701102A",11,3,3,11,1,6,5,5,14,5,7,13,5,3,3,1,5,5,7,7,4,7,4,13,13,4,2,2,9,9,9,9,9,9,9,9,13,13,13,9,9,9,9,9,13,13,13,13,13,13,13
"37001000125",14,10,14,13,13,10,3,8,6,13,14,3,14,11,5,11,6,3,6,11,6,9,14,7,6,6,1,6,4,4,1,1,1,1,1,1,5,5,5,5,5,5,3,14,14,14,14,14,14,14,14
"37001000124",14,10,14,13,13,10,3,8,6,13,14,3,14,11,5,11,6,3,6,11,6,9,14,7,6,6,1,6,4,4,1,1,1,1,1,1,5,5,5,5,5,5,3,14,14,14,14,14,14,14,14
"371510000AN",8,2,2,12,5,5,3,9,1,6,10,14,8,2,6,14,11,14,5,11,9,5,9,6,12,1,4,13,5,5,4,6,12,8,2,7,8,8,8,8,8,7,12,12,12,12,12,12,9,8,8
"370910000SJ",11,3,1,11,1,6,6,14,5,5,5,11,6,3,3,1,1,5,7,7,4,7,4,13,13,4,9,11,9,9,9,9,9,9,9,9,13,13,13,9,9,9,9,9,13,13,13,13,13,13,13
"37099000GCK",5,8,8,7,7,8,8,3,3,12,12,12,12,12,10,2,2,8,2,2,2,2,2,5,8,8,8,10,10,10,10,10,10,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"37129000W08",9,9,13,1,14,3,11,11,4,4,1,5,7,5,4,4,13,13,13,4,7,4,1,12,4,13,13,14,3,3,3,13,13,13,13,13,9,9,9,13,13,13,13,13,9,7,7,8,8,9,9
"371510000AS",8,2,2,12,5,5,3,9,1,6,10,14,8,2,6,14,11,14,5,11,9,5,9,6,12,1,4,13,5,5,4,6,12,8,2,7,8,8,8,8,8,7,12,12,12,12,12,12,9,8,8
"37165000007",6,6,9,9,11,1,1,1,2,10,4,7,11,7,7,14,11,14,11,5,5,12,9,4,7,11,11,14,11,11,13,3,2,2,12,8,12,12,12,12,12,8,8,8,8,8,8,8,8,9,9
"371510000AR",8,2,2,12,6,5,3,9,1,6,10,14,8,2,6,14,11,14,5,9,9,9,9,6,12,1,4,13,5,5,6,4,12,8,2,7,8,10,4,8,8,7,12,12,12,12,12,12,9,8,8
"3700100012E",14,10,14,13,13,10,3,8,6,13,14,3,14,11,5,11,6,3,6,6,6,6,14,7,6,6,1,6,4,4,1,1,1,1,1,1,5,5,5,5,5,5,3,14,14,14,14,14,14,14,14
"37165000004",6,6,9,9,11,1,1,1,2,10,4,7,11,7,7,14,11,14,11,5,5,12,9,4,7,11,11,14,11,11,13,3,2,2,12,8,12,12,12,12,12,8,8,8,8,8,8,8,8,9,9
"3714701513B",11,3,3,11,1,6,5,5,14,5,7,13,5,3,3,1,5,5,7,7,4,7,4,13,13,4,2,2,9,9,9,9,9,9,9,9,13,13,13,9,9,9,9,9,13,13,13,13,13,13,13
"37165000003",6,6,9,9,11,1,1,1,2,10,4,7,11,7,7,14,11,14,11,5,5,12,9,4,7,11,11,14,11,11,13,3,2,2,12,8,12,12,12,12,12,8,8,8,8,8,8,8,8,9,9
"371370003BY",3,3,3,11,1,6,5,5,5,5,7,13,5,3,3,1,5,5,7,7,7,7,4,13,13,4,2,2,9,9,9,9,9,9,9,9,13,13,13,9,9,9,9,9,13,13,13,13,13,13,13
"3714701513A",11,3,3,10,1,6,5,5,14,5,7,13,5,3,3,1,5,5,7,7,4,7,4,13,13,4,2,2,9,9,9,9,9,9,9,9,13,13,13,9,9,9,9,9,13,13,13,13,13,13,13
"3703300LOCU",14,5,14,13,10,10,10,8,6,13,14,3,14,11,5,11,4,14,5,6,6,6,14,9,9,9,4,1,1,2,5,5,3,3,5,5,1,1,1,1,1,3,5,5,5,5,5,1,1,5,5
"37161000034",5,8,8,2,7,12,7,3,3,2,8,4,12,10,12,2,2,8,2,10,8,10,2,5,8,8,8,5,8,8,14,12,6,10,10,4,14,14,10,10,10,11,11,11,11,11,11,11,11,11,11
"371510000AW",8,2,2,12,5,5,3,9,1,6,10,14,8,2,6,14,11,14,5,11,9,5,9,6,12,1,4,13,5,5,4,6,12,8,2,7,8,8,8,8,8,7,12,12,12,12,12,12,9,8,8
"370150000C1",3,3,1,11,1,6,5,14,5,5,5,11,6,3,3,1,1,5,7,7,4,7,4,13,13,4,2,11,9,9,9,9,9,9,9,9,13,13,13,9,9,9,9,9,13,13,13,13,13,13,13
"37017000P70",10,9,13,14,11,13,1,1,7,7,11,7,11,7,4,4,7,4,11,5,5,12,12,4,7,11,11,9,11,11,13,3,2,2,12,8,12,12,12,12,12,8,8,8,8,8,8,8,8,9,9
"3716100003A",5,7,8,2,8,12,7,2,12,2,8,4,12,10,12,10,8,8,2,10,8,10,2,5,8,8,8,5,8,8,14,12,6,10,10,4,14,14,10,10,10,11,11,11,11,11,11,11,11,11,11
"37067000075",12,12,10,8,6,9,12,10,13,8,2,8,9,6,13,6,14,6,9,9,11,14,11,14,14,12,14,4,6,6,6,4,4,4,4,10,10,10,4,4,7,14,14,3,3,3,3,3,3,3,3
"37067000074",12,12,10,8,6,9,12,10,13,8,2,8,9,6,13,6,14,6,9,9,11,14,11,14,14,12,14,4,6,6,6,4,4,4,4,10,10,10,4,4,7,14,14,3,3,3,3,3,3,3,3
"37025005-00",8,2,12,6,9,1,9,13,8,3,10,2,4,9,9,12,10,11,8,3,10,8,5,11,1,14,7,8,14,12,8,14,14,11,11,2,7,7,7,7,4,10,10,10,10,10,4,4,4,4,4
"37067000073",12,12,10,8,6,9,12,10,13,8,2,8,9,6,13,6,14,6,9,9,11,14,11,14,14,12,14,4,6,6,6,4,4,4,4,10,10,10,4,4,7,14,14,3,3,3,3,3,3,3,3
"37067000072",12,12,10,8,6,9,12,10,13,8,2,8,9,6,13,6,14,6,9,9,11,14,11,14,14,12,14,4,6,6,6,4,4,4,4,10,10,10,4,4,7,14,14,3,3,3,3,3,3,3,3
"37183001-29",1,14,11,4,3,11,4,6,11,14,5,6,3,1,14,3,4,12,12,13,13,13,6,1,3,3,3,3,13,1,2,11,11,5,8,3,3,3,2,2,2,12,7,7,7,1,1,9,12,12,12
"37067000071",12,12,10,8,6,9,12,10,13,8,2,8,9,6,13,6,14,6,9,9,11,14,11,14,14,12,14,4,6,6,6,4,4,4,4,10,10,10,4,4,7,14,14,3,3,3,3,3,3,3,3
"37183001-28",1,14,11,4,4,11,4,6,11,14,5,6,3,4,14,13,4,12,12,13,13,13,6,1,3,3,3,3,13,1,2,11,11,5,8,3,3,3,2,2,2,12,7,7,7,1,1,9,12,12,12
"37183001-27",13,1,11,4,4,11,14,6,11,14,5,6,3,4,14,3,4,12,12,13,13,13,6,1,3,3,3,3,13,1,2,11,11,5,8,3,3,3,2,2,2,12,7,7,7,1,1,9,12,12,12
"37183001-26",13,1,11,4,4,11,14,6,11,14,5,6,3,4,14,13,4,12,12,13,13,13,6,1,3,3,3,3,13,1,2,11,11,5,8,3,3,3,2,2,2,12,7,7,7,1,1,9,12,12,12
"37183001-25",13,1,11,4,4,11,14,6,11,14,5,6,3,4,14,3,4,12,12,13,13,13,6,1,3,3,3,3,13,1,2,11,11,5,8,3,3,3,2,2,2,12,7,7,7,1,1,9,12,12,12
"37017000P75",10,9,13,14,11,13,1,11,7,7,11,7,11,7,4,4,13,4,11,5,5,12,12,4,7,11,11,9,11,11,13,3,2,2,12,8,12,12,12,12,12,8,8,8,8,8,8,8,8,9,9
"370150000C2",3,3,1,11,1,6,5,14,5,5,5,11,6,3,3,1,1,5,7,7,4,7,4,13,13,4,2,11,9,9,9,9,9,9,9,9,13,13,13,9,9,9,9,9,13,13,13,13,13,13,13
"37067000081",12,12,10,8,5,10,10,10,13,8,2,8,9,6,13,6,14,6,9,9,11,14,11,14,14,12,14,4,6,6,6,4,4,4,4,10,10,10,4,4,7,14,14,3,3,3,3,3,3,3,3
"37161000028",5,7,8,7,7,12,7,2,12,2,8,4,12,10,12,2,2,8,2,10,8,10,2,5,8,8,8,5,8,8,14,12,6,10,10,4,14,14,10,10,10,11,11,11,11,11,11,11,11,11,11
"37161000027",5,7,8,7,7,8,7,2,12,2,12,4,12,10,12,2,2,8,2,10,8,10,2,5,8,8,8,5,8,8,14,12,6,10,10,4,14,14,10,10,10,11,11,11,11,11,11,11,11,11,11
"37183001-35",13,1,11,4,4,11,14,6,11,14,5,1,3,4,14,3,4,12,12,13,13,13,6,1,3,3,3,3,13,1,2,11,11,5,8,3,3,3,2,2,2,12,7,7,7,1,1,9,12,12,12
"37183001-34",1,14,11,4,4,11,4,6,11,14,5,6,3,4,14,3,4,12,12,13,13,13,6,1,3,3,3,3,13,1,2,11,11,5,8,3,3,3,2,2,2,12,7,7,7,1,1,9,12,12,12
"37183001-33",1,14,11,4,3,4,4,6,11,14,6,6,3,1,14,3,4,12,12,13,13,6,6,1,3,3,3,3,13,1,2,11,11,5,8,3,3,3,2,2,2,12,7,7,7,1,1,9,12,12,12
"37081000SF4",14,5,2,13,13,5,10,9,6,13,14,3,14,2,6,11,6,3,6,6,6,9,14,7,12,1,1,6,4,4,1,1,1,1,1,1,5,5,5,5,5,5,3,14,14,14,14,14,14,14,14
"37183001-32",1,1,11,4,3,4,4,6,11,14,13,1,3,4,14,3,3,12,12,13,13,6,6,1,3,3,3,3,13,1,2,11,11,5,8,3,3,3,2,2,2,12,7,7,7,1,1,9,12,12,12
"37081000SF3",14,5,14,13,13,5,10,9,6,13,14,3,14,2,6,11,6,3,6,6,6,9,14,7,12,1,1,6,4,4,1,1,1,1,1,1,5,5,5,5,5,5,3,14,14,14,14,14,14,14,14
"37017000P60",9,13,13,14,11,13,1,1,7,7,11,7,11,7,7,7,13,4,11,5,5,12,12,4,7,11,11,9,11,11,13,3,2,2,12,8,12,12,12,12,12,8,8,8,8,8,8,8,8,9,9
"37183001-31",1,1,11,4,3,4,4,6,11,14,13,1,3,1,14,3,4,12,12,13,13,6,6,1,3,3,3,3,13,1,2,11,11,5,8,3,3,3,2,2,2,12,7,7,7,1,1,9,12,12,12
"3704900DFB9",3,3,3,11,14,6,5,5,14,5,7,13,5,3,3,1,5,5,7,7,4,4,4,13,13,4,2,2,9,9,9,9,9,9,9,9,13,13,13,9,9,9,9,9,13,13,13,13,13,13,13
"37067000067",12,12,10,8,5,9,12,8,13,6,2,9,9,6,13,6,14,6,9,9,11,14,11,14,14,12,14,4,6,6,6,4,4,4,4,10,10,10,4,4,7,14,14,3,3,3,3,3,3,3,3
"37081000SF2",14,5,14,13,13,5,10,8,6,13,14,3,14,2,6,11,6,3,9,6,6,9,14,7,12,1,1,6,4,4,1,1,1,1,1,1,5,5,5,5,5,5,3,14,14,14,14,14,14,14,14
"3704900N3N5",3,3,3,11,1,6,5,5,5,5,7,13,5,3,3,1,5,5,7,7,4,7,4,13,13,4,2,2,9,9,9,9,9,9,9,9,13,13,13,9,9,9,9,9,13,13,13,13,13,13,13
"37183001-30",1,14,11,4,3,11,4,6,11,14,6,6,3,4,14,3,4,12,12,1,1,13,6,1,3,3,3,3,13,1,2,11,11,5,8,3,3,3,2,2,2,12,7,7,7,1,1,9,12,12,12
"37067000066",12,12,10,8,5,10,10,8,6,13,2,9,9,6,13,6,14,6,9,9,11,14,11,7,14,12,14,4,6,6,6,4,4,4,4,10,10,10,4,4,7,14,14,3,3,3,3,3,3,3,3
"3700100009S",14,10,14,13,13,10,3,8,6,13,14,3,14,11,5,11,6,3,6,11,6,9,7,7,6,6,4,6,4,4,1,1,1,1,1,1,5,5,5,5,5,5,3,14,14,14,14,14,14,14,14
"37081000SF1",14,5,14,13,13,5,10,8,6,13,14,3,14,2,6,11,6,3,6,6,6,9,14,7,12,1,1,6,4,4,1,1,1,1,1,1,5,5,5,5,5,5,3,14,14,14,14,14,14,14,14
"37067000065",12,12,10,8,5,9,12,8,13,6,2,9,9,6,13,6,14,6,9,9,11,14,11,14,14,12,14,4,6,6,6,4,4,4,4,10,10,10,4,4,7,14,14,3,3,3,3,3,3,3,3
"37049000023",3,3,3,11,1,6,5,5,5,5,7,13,5,3,3,1,5,5,7,7,4,7,4,13,13,4,2,2,9,9,9,9,9,9,9,9,13,13,13,9,9,9,9,9,13,13,13,13,13,13,13
"37067000064",12,12,10,8,5,10,10,8,13,13,2,9,9,6,13,6,14,6,9,9,11,14,11,14,14,12,14,4,6,6,6,4,4,4,4,10,10,10,4,4,7,14,14,3,3,3,3,3,3,3,3
"37067000063",12,12,10,8,5,10,10,8,13,6,2,9,9,6,13,6,14,6,9,9,11,14,11,14,14,12,14,4,6,6,6,4,4,4,4,10,10,10,4,4,7,14,14,3,3,3,3,3,3,3,3
"37049000021",3,3,3,11,1,6,5,5,5,5,7,13,5,5,3,1,5,5,7,7,4,7,4,13,13,4,2,2,9,9,9,9,9,9,9,9,13,13,13,9,9,9,9,9,13,13,13,13,13,13,13
"37067000062",12,12,10,8,5,10,10,8,6,13,2,9,9,6,13,6,14,6,9,9,11,14,11,14,14,12,14,4,6,6,6,4,4,4,4,10,10,10,4,4,7,14,14,3,3,3,3,3,3,3,3
"37049000020",3,3,3,11,1,6,5,5,5,5,7,13,5,3,3,1,5,5,7,7,4,7,4,13,13,4,2,2,9,9,9,9,9,9,9,9,13,13,13,9,9,9,9,9,13,13,13,13,13,13,13
"37183001-19",1,14,11,4,4,11,4,6,11,14,5,6,3,4,14,13,4,12,12,13,13,13,6,1,3,3,3,3,13,1,2,11,11,5,8,3,3,3,2,2,2,12,7,7,7,1,1,9,12,12,12
"37067000061",12,12,10,8,5,9,12,9,6,6,2,9,9,6,13,6,14,6,6,9,11,14,11,14,14,12,14,4,6,6,6,4,4,4,4,10,10,10,4,4,7,14,14,3,3,3,3,3,3,3,3
"37183001-18",1,14,11,4,4,11,4,6,11,14,6,6,3,4,1,13,4,12,12,13,13,13,6,1,3,3,3,3,13,1,2,11,11,5,8,3,3,3,2,2,2,12,7,7,7,1,1,9,12,12,12
"37183001-17",1,14,11,4,3,11,4,6,11,14,6,6,3,4,14,3,4,12,12,1,1,13,6,1,3,3,3,3,13,1,2,11,11,5,8,3,3,3,2,2,2,12,7,7,7,1,1,9,12,12,12
"37183001-16",1,14,11,4,3,4,4,6,11,14,6,6,1,1,1,5,4,12,12,13,13,6,6,1,3,3,3,3,13,1,2,11,11,5,8,3,3,3,2,2,2,12,7,7,7,1,1,9,12,12,12
"37161000029",5,7,7,2,8,12,7,2,12,2,8,4,2,10,12,10,8,8,2,10,8,10,2,2,8,8,8,7,8,8,14,12,6,10,10,4,14,14,10,10,10,11,11,11,11,11,11,11,11,11,11
"37183001-15",1,14,11,4,3,11,4,6,11,14,6,6,3,4,1,5,4,12,12,1,13,13,6,1,3,3,3,3,13,1,2,11,11,5,8,3,3,3,2,2,2,12,7,7,7,1,1,9,12,12,12
"37017000P65",10,9,13,14,11,13,11,1,7,4,11,7,11,7,4,4,7,4,11,5,5,12,12,12,7,11,11,9,11,3,3,3,2,2,12,8,12,12,12,12,12,8,8,8,8,8,8,8,8,9,9
"37183001-14",1,1,11,4,4,11,4,6,11,14,5,6,3,4,14,3,4,12,12,13,13,13,6,1,3,3,3,3,13,1,2,11,11,5,8,3,3,3,2,2,2,12,7,7,7,1,1,9,12,12,12
"3719700NBCK",7,5,10,8,6,9,12,10,13,8,2,8,9,9,2,6,14,10,14,14,11,3,11,14,14,12,10,5,8,8,14,12,6,10,10,10,10,10,4,4,7,14,14,3,3,3,3,3,3,3,3
"37067000068",12,12,10,8,5,10,10,8,13,13,2,9,9,6,13,6,14,6,9,9,11,14,11,14,14,12,14,4,6,6,6,4,4,4,4,10,10,10,4,4,7,14,14,3,3,3,3,3,3,3,3
"37147001201",3,3,1,11,1,6,5,5,14,5,7,13,5,3,3,1,5,5,7,7,4,7,4,13,13,4,2,2,9,9,9,9,9,9,9,9,13,13,13,9,9,9,9,9,13,13,13,13,13,13,13
"37161000030",5,7,7,7,7,12,7,2,12,2,8,4,12,10,12,2,2,8,2,10,8,10,2,5,8,8,8,5,8,8,14,12,6,10,10,4,14,14,10,10,10,11,11,11,11,11,11,11,11,11,11
"37131RICH-S",11,3,1,11,1,6,6,14,5,1,5,11,6,3,3,13,1,5,7,7,4,7,4,13,13,2,9,11,9,13,11,2,5,12,3,12,2,2,3,3,9,9,9,9,13,13,13,13,13,13,13
"37183001-23",13,1,11,4,3,4,14,6,11,14,5,1,3,4,14,3,4,12,12,13,13,13,6,1,3,3,3,3,13,1,2,11,11,5,8,3,3,3,2,2,2,12,7,7,7,1,1,9,12,12,12
"37183001-22",13,1,11,4,4,11,14,6,11,14,6,6,3,4,14,13,4,12,12,13,13,13,6,1,3,3,3,3,13,1,2,11,11,5,8,3,3,3,2,2,2,12,7,7,7,1,1,9,12,12,12
"37183001-21",13,1,11,4,3,11,14,6,11,14,5,1,3,4,14,3,4,12,12,13,13,13,6,1,3,3,3,3,13,1,2,11,11,5,8,3,3,3,2,2,2,12,7,7,7,1,1,9,12,12,12
"37183001-20",13,1,11,4,4,11,4,6,11,14,5,6,3,4,14,13,4,12,12,13,13,13,6,1,3,3,3,3,13,1,2,11,11,5,8,3,3,3,2,2,2,12,7,7,7,1,1,9,12,12,12
"37067000012",12,12,10,8,5,9,12,9,6,6,10,9,9,6,13,6,14,6,9,6,11,14,11,14,14,12,14,4,6,6,6,4,4,4,4,10,10,10,4,4,7,14,14,3,3,3,3,3,3,3,3
"3706100WARS",10,13,13,1,14,3,6,5,4,4,1,13,7,5,4,4,7,1,13,5,5,12,13,12,4,13,13,9,3,3,3,13,13,13,13,13,9,9,9,13,13,13,13,13,9,7,7,7,7,7,7
"37067000011",12,12,10,8,5,9,12,9,6,6,10,9,9,6,13,6,14,6,9,9,11,14,11,14,14,12,14,4,6,6,6,4,4,4,4,10,10,10,4,4,7,14,14,3,3,3,3,3,3,3,3
"37125000SSP",6,6,9,14,9,1,9,13,1,10,4,14,11,11,5,14,11,14,5,11,9,5,9,6,6,6,4,13,5,5,4,6,12,8,2,7,8,8,8,8,8,7,12,12,12,12,12,12,9,8,8
"37183001-49",1,1,11,4,3,4,4,6,11,14,6,1,3,1,1,5,3,12,12,13,13,6,6,1,3,3,3,3,13,1,2,11,11,5,8,5,3,3,2,2,2,12,7,5,5,5,5,1,1,5,12
"37183001-48",1,1,11,4,3,4,4,6,11,14,13,1,3,4,14,3,4,12,12,13,13,6,6,1,3,3,3,3,13,1,2,11,11,5,8,3,3,3,2,2,2,12,7,7,7,1,1,9,12,12,12
"3708100NDRI",14,10,2,13,5,5,10,9,6,13,14,9,14,6,6,11,6,3,6,6,11,9,14,7,14,1,1,6,4,4,1,1,1,1,1,1,5,5,5,5,5,5,3,14,14,14,14,14,14,14,14
"37183001-47",1,14,11,4,10,11,4,14,11,1,6,6,3,4,1,5,4,12,12,13,1,13,6,1,3,3,3,3,13,1,2,11,11,5,8,3,3,3,2,2,2,12,7,7,7,1,1,9,12,12,12
"3714500RCTL",14,10,14,13,10,10,3,8,10,1,6,11,6,11,1,11,4,14,5,6,6,6,7,9,9,9,3,1,1,2,5,5,3,3,5,5,1,1,1,1,1,3,5,5,5,5,5,1,1,5,5
"37067000015",12,12,10,8,5,9,12,9,6,6,2,9,9,6,13,6,14,6,9,9,11,14,11,14,14,12,14,4,6,6,6,4,4,4,4,10,10,10,4,4,7,14,14,3,3,3,3,3,3,3,3
"3713300NR02",3,9,13,11,14,3,11,11,4,4,1,5,7,5,4,4,13,13,13,4,7,4,1,12,4,13,13,9,3,3,3,13,13,13,13,13,9,9,9,13,13,13,13,13,9,7,7,7,7,7,7
"37183006-07",13,1,4,4,3,14,14,6,11,14,11,1,1,1,14,3,11,7,12,12,13,5,6,6,6,3,3,3,13,1,4,6,11,8,8,3,3,3,2,2,2,7,12,12,12,12,12,12,9,8,8
"37067000014",12,12,10,8,5,9,12,9,6,6,2,9,9,6,13,6,14,3,9,9,11,14,11,14,14,12,14,4,6,6,6,4,4,4,4,10,10,10,4,4,7,14,14,3,3,3,3,3,3,3,3
"3716300PLVW",10,13,13,1,3,13,11,1,7,4,1,7,11,11,7,7,7,4,1,5,5,12,13,3,2,2,13,11,2,11,13,13,13,13,13,13,9,9,9,13,13,13,13,13,9,7,7,7,7,7,7
"37183006-06",13,1,4,4,3,14,14,4,11,14,11,1,1,4,14,3,11,7,12,12,13,5,12,6,6,3,3,3,13,1,4,6,12,8,2,3,8,8,8,8,8,7,12,12,12,12,12,12,9,8,8
"37067000013",12,12,10,8,5,9,12,9,6,6,2,9,9,6,13,6,14,6,9,9,11,14,11,14,14,12,14,4,6,6,6,4,4,4,4,10,10,10,4,4,7,14,14,3,3,3,3,3,3,3,3
"37183006-05",13,13,6,4,3,14,14,4,11,14,11,1,1,4,14,3,11,7,12,12,13,1,12,6,6,6,6,13,13,1,4,6,12,5,2,3,3,3,2,2,2,12,7,7,7,1,1,9,12,12,12
"37183006-04",13,1,4,4,3,14,14,4,11,14,11,1,1,4,14,3,11,7,12,12,13,5,9,6,3,6,6,13,13,1,4,6,12,8,2,7,8,8,8,8,8,7,12,12,12,12,12,12,9,8,8
"3714701510A",11,3,3,11,1,6,5,5,14,5,7,13,5,3,3,1,5,5,7,7,4,7,4,13,13,4,2,2,9,9,9,9,9,9,9,9,13,13,13,9,9,9,9,9,13,13,13,13,13,13,13
"3707900CAST",11,11,3,10,4,6,5,5,14,5,7,1,5,3,3,1,5,13,7,12,4,4,4,13,13,4,2,2,9,9,9,9,9,9,9,9,13,13,13,9,9,9,9,9,13,13,13,13,13,13,13
"370950000SQ",3,3,3,11,1,6,5,14,5,5,7,13,5,3,3,1,5,5,7,7,4,7,4,13,13,4,2,2,9,9,9,9,9,9,9,9,13,13,13,9,9,9,9,9,13,13,13,13,13,13,13
"37017000P80",9,9,13,14,11,13,1,1,7,7,11,7,11,7,7,7,13,4,11,5,5,12,12,4,7,11,11,9,11,11,13,3,2,2,12,8,12,12,12,12,12,8,8,8,8,8,8,8,8,9,9
"37183001-51",1,14,11,4,10,11,4,6,11,11,6,6,1,4,1,5,4,12,12,1,1,13,6,1,3,3,3,3,13,1,2,11,11,5,8,3,3,3,2,2,2,12,7,7,7,1,1,9,12,12,12
"3708700WS-2",5,8,8,7,7,8,8,3,3,12,12,12,12,12,10,2,2,8,2,2,2,2,2,5,8,8,8,10,10,10,10,10,10,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"37183001-50",13,1,11,4,4,11,14,6,11,14,6,1,3,4,14,13,4,12,12,13,13,13,6,1,3,3,3,3,13,1,2,11,11,5,8,3,3,3,2,2,2,12,7,7,7,1,1,9,12,12,12
"3708700WS-1",5,8,8,7,7,8,8,3,3,12,12,12,12,12,10,2,2,8,2,2,2,2,2,5,8,8,8,10,10,10,10,10,10,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"370210064.1",7,8,8,7,7,8,8,3,3,12,12,12,12,12,10,2,2,8,2,2,2,2,2,5,8,8,8,10,10,10,10,10,10,10,10,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3714701510B",11,3,3,11,1,6,5,5,14,5,7,13,5,3,3,1,5,5,7,7,4,7,4,13,13,4,2,2,9,9,9,9,9,9,9,9,13,13,13,9,9,9,9,9,13,13,13,13,13,13,13
"37183001-39",1,14,11,4,3,11,4,6,11,14,6,6,3,4,1,5,4,12,12,1,1,13,6,1,3,3,3,3,13,1,2,11,11,5,8,3,3,3,2,2,2,12,7,7,7,1,1,9,12,12,12
"37183001-38",1,14,11,4,4,11,4,6,10,14,6,6,3,4,1,13,4,12,4,13,1,13,6,1,3,3,3,3,13,1,2,11,11,5,8,3,3,3,2,2,2,12,7,7,7,1,1,9,12,12,12
"37055000KDH",3,3,3,11,1,6,5,14,5,5,7,13,5,3,3,1,5,5,7,7,4,7,4,13,13,4,2,2,9,9,9,9,9,9,9,9,13,13,13,9,9,9,9,9,13,13,13,13,13,13,13
"37183001-37",1,14,11,4,4,11,4,6,11,14,6,6,3,4,1,5,4,12,12,1,1,13,6,1,3,3,3,3,13,1,2,11,11,5,8,3,3,3,2,2,2,12,7,7,7,1,1,9,12,12,12
"37183001-36",1,14,11,4,4,11,4,6,11,14,5,6,3,4,14,3,4,12,12,13,13,13,6,1,3,3,3,3,13,1,2,11,11,5,8,3,3,3,2,2,2,12,7,7,7,1,1,9,12,12,12
"370210051.2",7,8,8,7,7,8,8,3,3,12,12,12,12,12,10,2,2,8,2,2,2,2,2,5,8,8,8,10,10,10,10,10,10,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"37173ALMOND",5,8,8,7,7,8,8,3,3,12,12,12,12,12,10,2,2,8,2,2,2,2,2,5,8,8,8,10,10,10,10,10,10,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"370630030-2",13,14,4,3,10,4,4,4,10,11,13,6,1,1,1,5,3,7,4,1,1,6,7,1,3,3,6,1,1,2,5,5,3,3,5,5,1,1,1,1,1,3,5,5,5,5,5,1,1,5,5
"370630030-1",13,14,4,3,10,4,4,4,10,11,13,6,1,1,1,5,3,7,4,1,1,6,7,9,9,9,6,1,1,2,5,5,3,3,5,5,1,1,1,1,1,3,5,5,5,5,5,1,1,5,5
"3715500018A",9,9,13,14,11,13,1,1,7,7,4,7,11,7,7,7,13,4,11,5,5,12,12,4,7,11,11,14,11,11,13,3,2,2,12,8,12,12,12,12,12,8,8,8,8,8,8,8,8,9,9
"3700100006W",14,10,14,13,13,10,3,8,6,13,14,3,14,11,5,11,6,3,6,6,6,9,14,7,6,6,1,6,4,4,1,1,1,1,1,1,5,5,5,5,5,5,3,14,14,14,14,14,14,14,14
"37183001-46",1,14,11,4,4,11,4,6,11,14,6,6,3,4,1,5,4,12,4,13,1,13,6,1,3,3,3,3,13,1,2,11,11,5,8,3,3,3,2,2,2,12,7,7,7,1,1,9,12,12,12
"37165006-89",6,6,9,9,11,1,1,1,2,10,4,7,11,7,7,14,11,14,11,5,5,12,9,4,7,11,11,14,11,11,13,3,2,2,12,8,12,12,12,12,12,8,8,8,8,8,8,8,8,9,9
"37183001-45",1,14,11,4,10,11,4,6,11,11,6,6,3,4,1,5,4,12,12,1,1,13,6,1,3,3,3,3,13,1,2,11,11,5,8,3,3,3,2,2,2,12,7,7,7,1,1,9,12,12,12
"37183001-44",1,14,11,4,10,11,4,6,11,14,6,6,3,4,1,5,4,12,4,13,1,13,6,1,3,3,3,3,13,1,2,11,11,5,8,3,3,3,2,2,2,12,7,7,7,1,1,9,12,12,12
"3700100006S",14,10,14,13,13,10,3,8,6,13,14,3,14,11,5,11,6,3,6,11,6,9,7,7,6,6,1,6,4,4,1,1,1,1,1,1,5,5,5,5,5,5,3,14,14,14,14,14,14,14,14
"37183001-43",1,14,11,4,10,11,4,6,11,11,6,6,3,4,1,5,4,12,12,13,1,13,6,1,3,3,3,3,13,1,2,11,11,5,8,3,3,3,2,2,2,12,7,7,7,1,1,9,12,12,12
"37183001-42",1,14,11,4,10,11,4,14,11,1,6,6,3,4,1,5,4,12,12,1,1,13,6,1,3,3,3,3,13,1,2,11,11,5,8,3,3,3,2,2,2,12,7,7,7,1,1,9,12,12,12
