iteration,score,cut_edges
124,166.911456790123,788
125,166.904456790123,781
126,166.897456790123,774
127,166.890456790123,767
128,166.874456790123,751
129,166.861456790123,738
130,166.859456790123,736
131,166.872456790123,749
132,166.884456790123,761
133,166.872456790123,749
134,166.862456790123,739
135,166.877456790123,754
136,166.885456790123,762
137,166.883456790123,760
138,166.880456790123,757
139,166.909456790123,786
140,166.954456790123,831
141,166.902456790123,779
142,166.908456790123,785
143,166.929456790123,806
144,166.939456790123,816
145,166.944456790123,821
146,166.946456790123,823
147,166.939456790123,816
148,166.926456790123,803
149,166.927456790123,804
150,166.915456790123,792
151,166.911456790123,788
152,166.924456790123,801
153,166.927456790123,804
154,166.933456790123,810
155,166.941456790123,818
156,166.941456790123,818
157,166.932456790123,809
158,127.985271604938,797
159,127.950271604938,762
160,127.946271604938,758
161,127.975271604938,787
162,127.970271604938,782
163,127.995271604938,807
164,127.995271604938,807
165,127.998271604938,810
166,166.945456790123,822
167,166.957456790123,834
168,166.956456790123,833
169,166.949456790123,826
170,166.974456790123,851
171,166.947456790123,824
172,166.919456790123,796
173,166.931456790123,808
174,166.956456790123,833
175,166.954456790123,831
176,166.888456790123,765
177,166.865456790123,742
178,166.870456790123,747
179,166.856456790123,733
180,166.824456790123,701
181,166.809456790123,686
182,166.840456790123,717
183,166.844456790123,721
184,166.874456790123,751
185,166.885456790123,762
186,166.884456790123,761
187,166.886456790123,763
188,166.899456790123,776
189,166.905456790123,782
190,166.863456790123,740
191,166.874456790123,751
192,166.870456790123,747
193,166.863456790123,740
194,166.892456790123,769
195,166.885456790123,762
196,166.892456790123,769
197,166.879456790123,756
198,166.906456790123,783
199,166.911456790123,788
200,166.905456790123,782
201,166.897456790123,774
202,166.895456790123,772
203,166.969456790123,846
204,166.958456790123,835
205,166.931456790123,808
206,166.929456790123,806
207,166.944456790123,821
208,166.887456790123,764
209,166.853456790123,730
210,166.838456790123,715
211,166.843456790123,720
212,166.895456790123,772
213,166.909456790123,786
214,166.910456790123,787
215,166.884456790123,761
216,166.842456790123,719
217,166.851456790123,728
218,166.852456790123,729
219,166.852456790123,729
220,166.871456790123,748
221,166.870456790123,747
222,166.892456790123,769
223,166.880456790123,757
224,166.882456790123,759
225,166.880456790123,757
226,166.880456790123,757
227,166.904456790123,781
228,166.914456790123,791
229,166.901456790123,778
230,166.893456790123,770
231,166.901456790123,778
232,166.909456790123,786
233,166.883456790123,760
234,166.870456790123,747
235,166.846456790123,723
236,166.845456790123,722
237,166.857456790123,734
238,166.857456790123,734
239,166.855456790123,732
240,127.912271604938,724
241,127.924271604938,736
242,127.915271604938,727
243,127.895271604938,707
244,127.902271604938,714
245,127.897271604938,709
246,127.895271604938,707
247,127.908271604938,720
248,127.953271604938,765
249,127.956271604938,768
250,127.962271604938,774
251,127.967271604938,779
252,127.920271604938,732
253,127.929271604938,741
254,127.954271604938,766
255,127.949271604938,761
256,127.962271604938,774
257,127.964271604938,776
258,127.966271604938,778
259,127.969271604938,781
260,127.977271604938,789
261,127.979271604938,791
262,127.979271604938,791
263,127.979271604938,791
264,127.992271604938,804
265,127.979271604938,791
266,104.139111111111,778
267,104.130111111111,769
268,104.128111111111,767
269,104.128111111111,767
270,104.154111111111,793
271,104.161111111111,800
272,104.179111111111,818
273,104.153111111111,792
274,104.147111111111,786
275,104.149111111111,788
276,104.144111111111,783
277,104.141111111111,780
278,104.185111111111,824
279,139.511049382716,795
280,139.493049382716,777
281,166.924456790123,801
282,166.902456790123,779
283,127.964271604938,776
284,127.966271604938,778
285,127.958271604938,770
286,127.947271604938,759
287,127.927271604938,739
288,127.957271604938,769
289,127.928271604938,740
290,104.138111111111,777
291,104.161111111111,800
292,104.167111111111,806
293,104.167111111111,806
294,104.189111111111,828
295,104.182111111111,821
296,104.206111111111,845
297,104.206111111111,845
298,104.222111111111,861
299,104.229111111111,868
300,104.235111111111,874
301,104.228111111111,867
302,104.232111111111,871
303,104.229111111111,868
304,104.193111111111,832
305,104.207111111111,846
306,104.188111111111,827
307,104.183111111111,822
308,104.180111111111,819
309,104.185111111111,824
310,104.183111111111,822
311,104.172111111111,811
312,104.162111111111,801
313,104.156111111111,795
314,104.113111111111,752
315,104.134111111111,773
316,104.142111111111,781
317,104.153111111111,792
318,104.146111111111,785
319,104.175111111111,814
320,104.222111111111,861
321,104.241111111111,880
322,104.226111111111,865
323,104.220111111111,859
324,104.178111111111,817
325,104.176111111111,815
326,104.173111111111,812
327,104.188111111111,827
328,104.185111111111,824
329,104.202111111111,841
330,104.246111111111,885
331,104.230111111111,869
332,128.063271604938,875
333,128.068271604938,880
334,128.065271604938,877
335,128.075271604938,887
336,128.070271604938,882
337,128.070271604938,882
338,128.113271604938,925
339,104.285111111111,924
340,104.268111111111,907
341,104.246111111111,885
342,104.228111111111,867
343,104.242111111111,881
344,104.179111111111,818
345,104.174111111111,813
346,104.198111111111,837
347,104.198111111111,837
348,104.199111111111,838
349,104.201111111111,840
350,104.193111111111,832
351,104.193111111111,832
352,104.193111111111,832
353,128.020271604938,832
354,128.066271604938,878
355,128.042271604938,854
356,104.282111111111,921
357,104.239111111111,878
358,104.239111111111,878
359,104.255111111111,894
360,104.255111111111,894
361,104.240111111111,879
362,104.264111111111,903
363,104.261111111111,900
364,104.232111111111,871
365,104.211111111111,850
366,104.213111111111,852
367,104.213111111111,852
368,104.225111111111,864
369,104.225111111111,864
370,104.211111111111,850
371,104.211111111111,850
372,104.211111111111,850
373,104.220111111111,859
374,104.219111111111,858
375,104.213111111111,852
376,104.231111111111,870
377,104.228111111111,867
378,104.200111111111,839
379,104.239111111111,878
380,104.208111111111,847
381,104.208111111111,847
382,104.212111111111,851
383,104.218111111111,857
384,104.219111111111,858
385,104.239111111111,878
386,104.236111111111,875
387,104.236111111111,875
388,104.227111111111,866
389,104.223111111111,862
390,104.209111111111,848
391,104.209111111111,848
392,104.197111111111,836
393,104.206111111111,845
394,104.187111111111,826
395,104.193111111111,832
396,104.193111111111,832
397,104.192111111111,831
398,104.203111111111,842
399,104.207111111111,846
400,104.204111111111,843
401,104.215111111111,854
402,104.208111111111,847
403,104.203111111111,842
404,104.182111111111,821
405,104.184111111111,823
406,104.204111111111,843
407,104.208111111111,847
408,104.199111111111,838
409,104.223111111111,862
410,104.217111111111,856
411,104.212111111111,851
412,104.212111111111,851
413,104.164111111111,803
414,104.145111111111,784
415,104.157111111111,796
416,104.141111111111,780
417,104.137111111111,776
418,104.150111111111,789
419,104.158111111111,797
420,104.151111111111,790
421,104.151111111111,790
422,104.153111111111,792
423,104.160111111111,799
424,104.149111111111,788
425,104.144111111111,783
426,104.145111111111,784
427,104.179111111111,818
428,104.179111111111,818
429,104.195111111111,834
430,104.159111111111,798
431,104.159111111111,798
432,104.179111111111,818
433,104.162111111111,801
434,104.176111111111,815
435,104.167111111111,806
436,104.201111111111,840
437,104.258111111111,897
438,104.269111111111,908
439,104.232111111111,871
440,104.236111111111,875
441,104.242111111111,881
442,104.233111111111,872
443,104.216111111111,855
444,104.239111111111,878
445,104.239111111111,878
446,104.256111111111,895
447,104.256111111111,895
448,104.262111111111,901
449,104.239111111111,878
450,104.261111111111,900
451,104.273111111111,912
452,104.235111111111,874
453,104.238111111111,877
454,104.236111111111,875
455,104.246111111111,885
456,104.227111111111,866
457,104.223111111111,862
458,104.206111111111,845
459,104.204111111111,843
460,104.189111111111,828
461,104.192111111111,831
462,104.193111111111,832
463,104.213111111111,852
464,104.213111111111,852
465,104.191111111111,830
466,104.197111111111,836
467,104.197111111111,836
468,104.191111111111,830
469,104.197111111111,836
470,104.199111111111,838
471,127.990271604938,802
472,128.006271604938,818
473,128.013271604938,825
474,127.998271604938,810
475,127.989271604938,801
476,127.983271604938,795
477,127.996271604938,808
478,127.990271604938,802
479,127.981271604938,793
480,128.000271604938,812
481,127.983271604938,795
482,127.951271604938,763
483,127.946271604938,758
484,127.946271604938,758
485,127.946271604938,758
486,127.944271604938,756
487,127.929271604938,741
488,127.947271604938,759
489,127.944271604938,756
490,127.927271604938,739
491,127.930271604938,742
492,127.929271604938,741
493,127.929271604938,741
494,127.939271604938,751
495,127.937271604938,749
496,127.950271604938,762
497,127.987271604938,799
498,128.002271604938,814
499,127.992271604938,804
500,127.966271604938,778
501,128.001271604938,813
502,128.006271604938,818
503,128.004271604938,816
504,128.020271604938,832
505,128.018271604938,830
506,128.001271604938,813
507,128.005271604938,817
508,128.003271604938,815
509,128.007271604938,819
510,104.174111111111,813
511,104.176111111111,815
512,104.173111111111,812
513,104.154111111111,793
514,104.144111111111,783
515,104.155111111111,794
516,104.155111111111,794
517,104.181111111111,820
518,104.179111111111,818
519,104.205111111111,844
520,104.187111111111,826
521,82.8240864197531,821
522,82.8120864197531,809
523,82.8120864197531,809
524,82.8080864197531,805
525,82.8080864197531,805
526,82.8010864197531,798
527,82.8050864197531,802
528,82.8390864197531,836
529,82.8180864197531,815
530,82.8180864197531,815
531,82.8360864197531,833
532,82.8220864197531,819
533,82.8270864197531,824
534,82.8290864197531,826
535,82.8350864197531,832
536,82.8450864197531,842
537,82.8390864197531,836
538,82.8510864197531,848
539,82.8380864197531,835
540,82.8360864197531,833
541,82.8360864197531,833
542,82.8120864197531,809
543,82.7810864197531,778
544,82.7900864197531,787
545,82.7900864197531,787
546,82.7900864197531,787
547,82.7860864197531,783
548,82.7860864197531,783
549,82.7920864197531,789
550,82.7950864197531,792
551,82.8080864197531,805
552,82.8060864197531,803
553,82.8100864197531,807
554,82.8100864197531,807
555,82.8320864197531,829
556,82.8220864197531,819
557,82.8590864197531,856
558,82.8520864197531,849
559,82.8430864197531,840
560,82.8430864197531,840
561,82.8000864197531,797
562,82.8190864197531,816
563,82.8060864197531,803
564,82.8170864197531,814
565,82.8200864197531,817
566,82.8200864197531,817
567,82.8070864197531,804
568,82.8230864197531,820
569,82.8240864197531,821
570,82.8290864197531,826
571,82.8110864197531,808
572,82.8200864197531,817
573,82.8190864197531,816
574,82.8110864197531,808
575,82.7990864197531,796
576,82.7930864197531,790
577,82.7870864197531,784
578,82.7870864197531,784
579,82.7800864197531,777
580,82.8110864197531,808
581,82.8080864197531,805
582,82.8080864197531,805
583,82.8080864197531,805
584,82.7930864197531,790
585,82.8030864197531,800
586,82.8040864197531,801
587,82.8070864197531,804
588,82.7890864197531,786
589,82.8150864197531,812
590,82.7900864197531,787
591,82.8060864197531,803
592,82.7970864197531,794
593,82.8000864197531,797
594,82.8020864197531,799
595,82.7710864197531,768
596,82.7470864197531,744
597,82.7440864197531,741
598,82.7550864197531,752
599,82.7430864197531,740
600,82.7430864197531,740
601,82.7430864197531,740
602,82.7430864197531,740
603,82.7430864197531,740
604,82.7350864197531,732
605,82.7290864197531,726
606,82.7290864197531,726
607,82.7350864197531,732
608,82.7320864197531,729
609,82.7320864197531,729
610,82.7260864197531,723
611,82.7260864197531,723
612,82.7260864197531,723
613,82.7350864197531,732
614,82.8040864197531,801
615,82.8030864197531,800
616,82.8010864197531,798
617,82.8180864197531,815
618,82.8210864197531,818
619,82.8230864197531,820
620,82.8230864197531,820
621,82.8240864197531,821
622,82.7650864197531,762
623,82.7650864197531,762
624,82.7720864197531,769
625,82.7720864197531,769
626,82.7880864197531,785
627,82.7990864197531,796
628,82.8240864197531,821
629,82.8190864197531,816
630,82.8060864197531,803
631,82.8060864197531,803
632,82.7910864197531,788
633,82.8120864197531,809
634,82.8190864197531,816
635,82.8390864197531,836
636,82.8070864197531,804
637,82.7970864197531,794
638,82.8210864197531,818
639,82.8230864197531,820
640,82.8180864197531,815
641,82.8120864197531,809
642,82.8090864197531,806
643,82.8090864197531,806
644,82.7980864197531,795
645,82.8040864197531,801
646,82.7810864197531,778
647,82.7800864197531,777
648,82.7630864197531,760
649,82.7550864197531,752
650,82.7510864197531,748
651,82.7460864197531,743
652,82.7360864197531,733
653,82.7540864197531,751
654,82.7580864197531,755
655,82.7650864197531,762
656,82.7650864197531,762
657,82.7520864197531,749
658,82.8120864197531,809
659,82.7750864197531,772
660,82.7690864197531,766
661,82.7850864197531,782
662,82.7630864197531,760
663,82.7670864197531,764
664,82.7690864197531,766
665,82.7530864197531,750
666,82.7610864197531,758
667,82.7760864197531,773
668,82.8200864197531,817
669,82.8390864197531,836
670,82.8390864197531,836
671,82.8400864197531,837
672,82.8860864197531,883
673,82.8890864197531,886
674,82.8890864197531,886
675,82.8820864197531,879
676,82.8940864197531,891
677,82.8910864197531,888
678,82.8980864197531,895
679,82.8910864197531,888
680,82.9170864197531,914
681,82.9200864197531,917
682,82.9220864197531,919
683,82.9090864197531,906
684,82.8510864197531,848
685,82.8140864197531,811
686,82.8250864197531,822
687,82.8020864197531,799
688,82.8290864197531,826
689,82.8290864197531,826
690,82.8290864197531,826
691,82.8250864197531,822
692,82.8250864197531,822
693,82.8220864197531,819
694,82.8050864197531,802
695,82.7990864197531,796
696,82.7850864197531,782
697,82.7950864197531,792
698,82.7930864197531,790
699,82.7930864197531,790
700,82.7620864197531,759
701,82.7670864197531,764
702,82.7670864197531,764
703,82.7670864197531,764
704,82.7620864197531,759
705,82.7620864197531,759
706,82.7590864197531,756
707,82.7590864197531,756
708,82.7730864197531,770
709,82.7710864197531,768
710,82.7750864197531,772
711,82.7660864197531,763
712,82.7560864197531,753
713,82.7730864197531,770
714,82.7720864197531,769
715,82.7720864197531,769
716,82.7770864197531,774
717,82.7700864197531,767
718,82.7640864197531,761
719,82.7620864197531,759
720,82.7620864197531,759
721,82.7820864197531,779
722,82.7820864197531,779
723,82.7820864197531,779
724,82.7820864197531,779
725,82.8090864197531,806
726,82.8390864197531,836
727,82.8390864197531,836
728,82.8540864197531,851
729,82.8480864197531,845
730,82.8550864197531,852
731,82.8670864197531,864
732,82.8810864197531,878
733,82.8750864197531,872
734,82.8780864197531,875
735,82.8780864197531,875
736,82.8950864197531,892
737,82.8790864197531,876
738,82.8750864197531,872
739,82.8750864197531,872
740,82.8750864197531,872
741,82.8630864197531,860
742,82.8800864197531,877
743,82.8910864197531,888
744,82.8860864197531,883
745,82.8930864197531,890
746,82.9120864197531,909
747,82.8970864197531,894
748,82.9080864197531,905
749,82.9080864197531,905
750,82.9050864197531,902
751,82.9260864197531,923
752,82.9240864197531,921
753,82.9250864197531,922
754,82.9330864197531,930
755,82.9330864197531,930
756,82.9640864197531,961
757,82.9640864197531,961
758,82.9640864197531,961
759,82.9650864197531,962
760,82.9490864197531,946
761,82.9490864197531,946
762,82.9220864197531,919
763,82.9120864197531,909
764,82.9250864197531,922
765,82.9250864197531,922
766,82.9130864197531,910
767,82.9220864197531,919
768,82.9160864197531,913
769,82.8870864197531,884
770,82.9060864197531,903
771,82.9320864197531,929
772,82.9050864197531,902
773,82.9010864197531,898
774,82.9010864197531,898
775,82.9170864197531,914
776,82.8870864197531,884
777,82.8970864197531,894
778,82.8970864197531,894
779,82.9180864197531,915
780,82.9180864197531,915
781,82.9180864197531,915
782,82.9140864197531,911
783,82.9160864197531,913
784,82.9160864197531,913
785,82.8890864197531,886
786,82.8880864197531,885
787,82.8880864197531,885
788,82.9060864197531,903
789,82.8980864197531,895
790,82.8980864197531,895
791,82.8980864197531,895
792,82.8820864197531,879
793,82.8880864197531,885
794,82.8840864197531,881
795,82.8890864197531,886
796,82.8970864197531,894
797,82.8970864197531,894
798,82.8850864197531,882
799,82.8850864197531,882
800,82.8900864197531,887
801,82.9080864197531,905
802,82.8970864197531,894
803,82.8970864197531,894
804,82.8970864197531,894
805,82.8940864197531,891
806,82.8920864197531,889
807,82.8790864197531,876
808,82.8850864197531,882
809,82.8850864197531,882
810,82.8830864197531,880
811,82.8990864197531,896
812,82.8890864197531,886
813,82.8830864197531,880
814,82.8790864197531,876
815,82.8790864197531,876
816,82.8570864197531,854
817,82.8620864197531,859
818,82.8620864197531,859
819,82.8350864197531,832
820,82.8580864197531,855
821,82.8580864197531,855
822,82.8610864197531,858
823,82.8760864197531,873
824,82.8660864197531,863
825,82.8940864197531,891
826,82.9030864197531,900
827,82.9270864197531,924
828,82.9370864197531,934
829,82.9540864197531,951
830,82.9530864197531,950
831,82.9560864197531,953
832,82.9490864197531,946
833,82.9330864197531,930
834,82.9440864197531,941
835,82.9440864197531,941
836,82.9440864197531,941
837,82.9440864197531,941
838,82.9260864197531,923
839,82.9260864197531,923
840,82.9070864197531,904
841,82.9070864197531,904
842,82.8910864197531,888
843,82.8750864197531,872
844,82.8860864197531,883
845,82.8820864197531,879
846,82.8890864197531,886
847,82.8890864197531,886
848,82.8860864197531,883
849,82.8900864197531,887
850,82.8760864197531,873
851,82.8580864197531,855
852,82.8580864197531,855
853,82.8540864197531,851
854,82.8300864197531,827
855,82.8230864197531,820
856,82.8260864197531,823
857,82.8350864197531,832
858,82.8360864197531,833
859,82.8380864197531,835
860,82.8380864197531,835
861,82.8550864197531,852
862,82.8550864197531,852
863,82.8440864197531,841
864,82.8480864197531,845
865,82.8670864197531,864
866,82.8670864197531,864
867,82.8860864197531,883
868,82.8980864197531,895
869,82.8990864197531,896
870,82.8990864197531,896
871,82.8990864197531,896
872,82.9030864197531,900
873,82.8980864197531,895
874,82.8850864197531,882
875,82.8850864197531,882
876,82.8790864197531,876
877,82.8790864197531,876
878,82.8720864197531,869
879,82.8700864197531,867
880,82.8540864197531,851
881,82.8540864197531,851
882,82.8540864197531,851
883,82.8400864197531,837
884,82.8300864197531,827
885,82.8290864197531,826
886,82.8730864197531,870
887,82.8870864197531,884
888,82.9070864197531,904
889,82.9120864197531,909
890,82.9150864197531,912
891,82.9260864197531,923
892,82.9230864197531,920
893,82.9140864197531,911
894,82.9190864197531,916
895,82.9380864197531,935
896,82.9380864197531,935
897,82.9800864197531,977
898,82.9680864197531,965
899,82.9730864197531,970
900,82.9030864197531,900
901,82.9010864197531,898
902,82.9010864197531,898
903,82.8960864197531,893
904,82.8760864197531,873
905,82.8760864197531,873
906,82.8620864197531,859
907,82.8620864197531,859
908,82.8290864197531,826
909,82.8300864197531,827
910,82.8230864197531,820
911,82.8450864197531,842
912,82.8530864197531,850
913,82.8420864197531,839
914,82.8390864197531,836
915,82.8510864197531,848
916,82.8930864197531,890
917,82.8930864197531,890
918,82.9170864197531,914
919,82.9020864197531,899
920,82.9020864197531,899
921,82.8910864197531,888
922,82.8910864197531,888
923,82.8840864197531,881
924,82.8870864197531,884
925,82.8510864197531,848
926,82.8600864197531,857
927,82.8600864197531,857
928,82.8620864197531,859
929,82.8620864197531,859
930,82.8660864197531,863
931,82.8660864197531,863
932,82.8770864197531,874
933,82.8820864197531,879
934,82.8600864197531,857
935,82.8600864197531,857
936,82.8540864197531,851
937,82.8540864197531,851
938,82.8540864197531,851
939,82.8540864197531,851
940,82.8620864197531,859
941,82.8620864197531,859
942,82.8670864197531,864
943,82.8630864197531,860
944,82.8710864197531,868
945,82.8820864197531,879
946,82.8810864197531,878
947,82.8690864197531,866
948,82.8690864197531,866
949,82.8690864197531,866
950,82.8800864197531,877
951,82.8790864197531,876
952,82.8650864197531,862
953,82.8670864197531,864
954,82.8860864197531,883
955,82.8760864197531,873
956,82.8760864197531,873
957,82.8870864197531,884
958,82.8860864197531,883
959,82.8980864197531,895
960,82.8980864197531,895
961,82.9080864197531,905
962,82.9000864197531,897
963,82.9040864197531,901
964,82.9150864197531,912
965,82.8680864197531,865
966,82.9260864197531,923
967,82.9150864197531,912
968,82.9300864197531,927
969,82.9410864197531,938
970,82.9220864197531,919
971,82.9220864197531,919
972,82.9160864197531,913
973,82.9090864197531,906
974,82.9240864197531,921
975,82.9150864197531,912
976,82.9150864197531,912
977,82.9120864197531,909
978,82.8680864197531,865
979,82.8680864197531,865
980,82.8680864197531,865
981,82.8540864197531,851
982,82.8570864197531,854
983,82.8410864197531,838
984,82.8320864197531,829
985,82.8040864197531,801
986,82.8040864197531,801
987,82.8080864197531,805
988,82.8140864197531,811
989,82.8050864197531,802
990,82.8050864197531,802
991,82.8050864197531,802
992,82.8280864197531,825
993,82.8010864197531,798
994,82.8010864197531,798
995,82.7970864197531,794
996,82.7970864197531,794
997,82.7940864197531,791
998,82.7920864197531,789
999,82.7920864197531,789
1000,82.7920864197531,789
1001,82.7920864197531,789
1002,82.8220864197531,819
1003,82.8240864197531,821
1004,82.8240864197531,821
1005,82.8350864197531,832
1006,82.8440864197531,841
1007,82.8520864197531,849
1008,82.8480864197531,845
1009,82.8370864197531,834
1010,82.8490864197531,846
1011,82.8490864197531,846
1012,82.8250864197531,822
1013,82.8290864197531,826
1014,82.8480864197531,845
1015,82.8560864197531,853
1016,82.8690864197531,866
1017,82.8690864197531,866
1018,82.8760864197531,873
1019,82.8660864197531,863
1020,82.8860864197531,883
1021,82.8750864197531,872
1022,82.8570864197531,854
1023,82.8590864197531,856
1024,82.8620864197531,859
1025,82.8690864197531,866
1026,82.8790864197531,876
1027,82.8870864197531,884
1028,82.9000864197531,897
1029,82.8740864197531,871
1030,82.8740864197531,871
1031,82.8740864197531,871
1032,82.8950864197531,892
1033,82.8520864197531,849
1034,82.8500864197531,847
1035,82.8490864197531,846
1036,82.8730864197531,870
1037,82.8730864197531,870
1038,82.8730864197531,870
1039,82.8740864197531,871
1040,82.8800864197531,877
1041,82.8940864197531,891
1042,82.8670864197531,864
1043,82.8920864197531,889
1044,82.8630864197531,860
1045,82.8730864197531,870
1046,82.8730864197531,870
1047,82.8730864197531,870
1048,82.8730864197531,870
1049,82.8730864197531,870
1050,82.8730864197531,870
1051,82.8730864197531,870
1052,82.8730864197531,870
1053,82.8820864197531,879
1054,82.8990864197531,896
1055,82.8980864197531,895
1056,82.8980864197531,895
1057,82.8980864197531,895
1058,82.8940864197531,891
1059,82.8980864197531,895
1060,82.8980864197531,895
1061,82.8980864197531,895
1062,82.8980864197531,895
1063,82.9090864197531,906
1064,82.9160864197531,913
1065,82.9200864197531,917
1066,82.9580864197531,955
1067,82.9540864197531,951
1068,82.9500864197531,947
1069,82.9560864197531,953
1070,82.9380864197531,935
1071,82.9400864197531,937
1072,82.9250864197531,922
1073,82.8950864197531,892
1074,82.8950864197531,892
1075,82.8950864197531,892
1076,82.9070864197531,904
1077,82.9040864197531,901
1078,82.9040864197531,901
1079,82.9040864197531,901
1080,82.9250864197531,922
1081,82.9250864197531,922
1082,82.9220864197531,919
1083,82.9210864197531,918
1084,82.9210864197531,918
1085,82.9290864197531,926
1086,82.9290864197531,926
1087,82.9280864197531,925
1088,82.9020864197531,899
1089,82.9120864197531,909
1090,82.9120864197531,909
1091,82.8950864197531,892
1092,82.8950864197531,892
1093,82.8840864197531,881
1094,82.9040864197531,901
1095,82.8910864197531,888
1096,82.8860864197531,883
1097,82.8900864197531,887
1098,82.8900864197531,887
1099,82.8890864197531,886
1100,82.8920864197531,889
1101,82.8910864197531,888
1102,82.9010864197531,898
1103,82.8610864197531,858
1104,82.8690864197531,866
1105,82.8680864197531,865
1106,82.8760864197531,873
1107,82.8580864197531,855
1108,82.8440864197531,841
1109,82.8440864197531,841
1110,82.8440864197531,841
1111,82.8370864197531,834
1112,82.8400864197531,837
1113,82.8430864197531,840
1114,82.8430864197531,840
1115,82.8500864197531,847
1116,82.8650864197531,862
1117,82.8840864197531,881
1118,82.8850864197531,882
1119,82.8830864197531,880
1120,82.8700864197531,867
1121,82.8730864197531,870
1122,82.8700864197531,867
1123,82.8700864197531,867
1124,82.8700864197531,867
1125,82.8700864197531,867
1126,82.8680864197531,865
1127,82.8660864197531,863
1128,82.8650864197531,862
1129,82.8520864197531,849
1130,82.8520864197531,849
1131,82.8530864197531,850
1132,82.8700864197531,867
1133,82.8810864197531,878
1134,82.8810864197531,878
1135,82.8740864197531,871
1136,82.8550864197531,852
1137,82.8480864197531,845
1138,82.8420864197531,839
1139,82.8420864197531,839
1140,82.8620864197531,859
1141,82.8730864197531,870
1142,82.8730864197531,870
1143,82.8840864197531,881
1144,82.9010864197531,898
1145,82.9020864197531,899
1146,82.9010864197531,898
1147,82.8710864197531,868
1148,82.8690864197531,866
1149,82.8710864197531,868
1150,82.8590864197531,856
1151,82.8800864197531,877
1152,82.8900864197531,887
1153,82.8850864197531,882
1154,82.8740864197531,871
1155,82.8860864197531,883
1156,82.8860864197531,883
1157,82.8860864197531,883
1158,82.8530864197531,850
1159,82.8400864197531,837
1160,82.8400864197531,837
1161,82.8950864197531,892
1162,82.8980864197531,895
1163,82.8880864197531,885
1164,82.8930864197531,890
1165,82.9020864197531,899
1166,82.9050864197531,902
1167,82.9050864197531,902
1168,82.9030864197531,900
1169,82.8640864197531,861
1170,82.8800864197531,877
1171,82.8800864197531,877
1172,82.8760864197531,873
1173,82.8760864197531,873
1174,82.8760864197531,873
1175,82.8780864197531,875
1176,82.8740864197531,871
1177,82.8740864197531,871
1178,82.8570864197531,854
1179,82.8570864197531,854
1180,82.8570864197531,854
1181,82.8560864197531,853
1182,82.8560864197531,853
1183,82.8520864197531,849
1184,82.8520864197531,849
1185,82.8520864197531,849
1186,82.8830864197531,880
1187,82.8790864197531,876
1188,82.8630864197531,860
1189,82.8380864197531,835
1190,82.8360864197531,833
1191,82.8130864197531,810
