"GEOID20","assignment"
"37025012-12",9
"37025012-11",9
"37025012-10",9
"3700300T2T3",14
"3712500EKWD",10
"371370005AP",4
"3704300TUSQ",7
"37191000001",13
"3715900019A",14
"370510G3A-2",8
"37167000022",3
"370510G3A-1",8
"37167000021",3
"3700100003S",10
"37115GRAPEV",7
"37167000020",3
"37183004-05",1
"37125000WND",10
"37191000029",13
"37183004-04",1
"3700100003N",10
"37191000028",13
"37183004-03",1
"37191000027",13
"370210044.1",7
"37183004-02",1
"37191000026",13
"37183004-01",1
"37167000028",3
"37191000024",13
"3716300CLNE",12
"37167000027",3
"37167000026",3
"37167000025",3
"3700100003W",10
"37167000024",3
"37167000023",3
"37025012-03",9
"370810NWASH",10
"37023000066",6
"37023000065",6
"37123000STA",3
"37023000064",6
"37023000062",6
"37025012-09",9
"37147001501",5
"37025012-08",9
"37025012-06",9
"37025012-05",9
"37025012-04",9
"37147001509",5
"37147001507",5
"37147001506",5
"37191000018",13
"37191000017",13
"37023000070",6
"3714100LT18",12
"37191000016",13
"3712700P06A",5
"37147001503",5
"37191000015",13
"37191000014",13
"37067000405",2
"37191000013",13
"37067000404",2
"3712500WKWD",10
"3707700EAOX",5
"37067000403",2
"37067000402",2
"37067000401",2
"3713300HN14",4
"37175000TC1",7
"3703100ATSL",4
"371150SANDY",7
"37175000TC7",7
"3719700EBND",14
"37191000023",13
"37191000022",13
"37191000021",13
"3703100MASM",4
"3712700P05A",5
"370970000CD",14
"3719905-GRE",7
"3708700BE56",7
"371570000IR",10
"3719700DCRK",14
"370210050.1",7
"370970000CS",14
"3706100KENA",12
"37001000011",10
"37081000RC2",10
"37081000RC1",10
"3710900LS12",6
"371170000BG",4
"370210022.2",7
"3712700P08A",5
"371490TR123",6
"37001000013",10
"37125000BEN",3
"3703100BFT2",4
"3703100BFT1",4
"3710900LB34",6
"3708300CONC",5
"3705100LR63",8
"3705500KTHK",4
"370970000FT",14
"37001000001",10
"3708100H29B",2
"3716300GIDD",12
"3708100H29A",2
"37005000004",14
"3712700P07A",5
"37005000001",14
"37001000007",10
"370030000B1",14
"37001000005",10
"37025001-02",9
"37001000004",10
"37001000002",10
"370970000EM",14
"3719700SLIB",14
"37025001-08",9
"37025001-07",9
"370030000B2",14
"37025001-04",9
"37125000EWD",10
"37143BETHEL",4
"3719300113A",14
"370970DV2-A",9
"3708500PR16",8
"370070WADES",3
"3719903-EGY",7
"37155000041",12
"37155000040",12
"3703100BOGU",4
"3714500HLWY",5
"370970DV2-B",9
"37183016-06",13
"37183016-05",13
"37183016-04",13
"37183016-03",13
"37183016-02",13
"37183016-01",13
"3708500PR01",8
"370210041.1",7
"3703100IBSP",4
"3708500PR08",8
"3708500PR07",8
"37155000034",3
"37155000033",3
"3719908-CRA",7
"3703100CISL",4
"37155000030",3
"370830BUTWD",5
"37131SEABOA",5
"37025001-11",9
"37025001-10",9
"370210019.1",7
"37155000039",12
"37155000038",12
"37057000088",2
"37155000037",12
"37155000036",12
"37155000035",3
"37057000084",3
"3700700GULL",3
"37057000082",3
"3719300115A",14
"3704700P02B",12
"37057000076",3
"37057000074",3
"37057000072",2
"37147001101",5
"370810MON2B",10
"37057000070",3
"370810MON2A",10
"371170000HS",4
"37183016-09",13
"37183016-07",13
"37057000078",14
"3714500WDSD",5
"371170000HM",4
