"GEOID20","iteration_0","iteration_50","iteration_100","iteration_150","iteration_200","iteration_250","iteration_300","iteration_350","iteration_400","iteration_450","iteration_500","iteration_550","iteration_600","iteration_650","iteration_700","iteration_750","iteration_800","iteration_850","iteration_900","iteration_950","iteration_1000"
"37081000OR1",4,5,6,6,9,3,4,9,6,7,7,9,12,3,3,3,3,3,3,3,3
"3707700CRDM",9,3,13,3,5,4,7,10,2,2,2,2,10,10,8,7,9,9,9,6,6
"3707700CRDL",4,5,13,5,12,11,7,10,2,2,8,5,10,10,4,4,4,4,10,10,10
"3705100CC08",11,9,11,11,11,12,11,11,5,10,5,10,7,7,7,6,6,8,8,8,1
"3708500PR32",9,12,12,11,11,12,11,11,5,10,5,10,7,7,7,6,6,6,6,9,9
"3705100CC07",11,9,11,11,11,12,11,11,5,10,5,10,7,7,7,6,6,8,8,8,1
"3708500PR31",9,12,12,11,11,12,11,11,5,10,5,10,7,7,7,6,6,8,8,8,1
"37119000221",6,7,7,7,2,9,8,5,7,12,12,13,1,6,1,2,7,7,7,7,8
"37119000220",3,7,7,7,2,9,8,5,7,12,12,6,6,6,1,1,1,1,1,7,7
"37083000HPR",10,13,10,13,12,11,2,10,4,2,8,8,8,5,5,5,5,5,5,5,5
"371050000B2",9,9,11,11,11,12,11,11,9,10,5,10,2,2,10,10,10,10,4,4,4
"371050000B1",9,12,11,3,11,12,11,11,9,8,2,10,2,2,10,10,10,10,4,4,4
"37025004-13",8,2,2,2,10,1,13,5,7,12,12,13,13,1,6,2,2,2,2,1,8
"370810000GR",4,2,2,10,9,7,12,8,9,7,7,11,2,10,10,10,10,10,10,10,10
"370130SURBA",10,13,10,12,12,2,2,2,4,2,4,8,8,5,5,5,5,5,5,5,5
"37025004-12",8,2,2,2,10,1,13,5,7,12,12,13,1,1,6,2,7,7,7,1,8
"37119000229",6,8,8,1,6,9,9,3,3,1,13,6,13,13,13,13,2,2,2,7,7
"3705100CC34",11,9,11,11,11,12,11,11,5,10,5,10,7,7,7,6,6,8,8,8,1
"37025004-11",8,2,2,2,10,1,13,5,7,12,12,13,1,1,6,2,7,7,7,1,8
"37119000228",6,7,8,7,2,9,9,3,3,1,13,6,6,6,1,1,1,1,1,7,7
"3705100CC33",11,9,11,11,11,12,11,11,5,10,5,10,7,7,7,6,6,8,8,8,1
"37119000227",3,7,7,7,2,9,8,5,7,12,12,13,1,6,1,1,1,1,1,7,7
"3705100CC32",11,9,11,11,11,12,11,11,5,10,5,10,7,7,7,6,6,8,8,8,1
"37119000226",3,7,8,7,2,9,8,5,1,1,13,6,6,6,1,1,1,1,1,7,7
"37119000225",3,7,8,7,2,9,8,5,1,1,13,6,6,6,1,1,1,1,1,7,7
"37119000224",6,8,8,1,6,6,9,3,3,13,1,1,13,13,13,13,2,2,2,2,2
"3708500PR25",9,11,12,11,11,12,11,11,12,4,10,10,5,8,2,8,8,6,6,9,9
"3708500PR24",12,12,12,11,11,12,11,11,5,10,5,10,7,7,7,8,8,6,6,9,9
"37119000222",6,8,7,1,6,1,13,13,3,13,13,1,13,13,13,13,2,2,2,2,2
"3708500PR23",9,12,12,11,11,12,11,11,5,10,5,10,7,7,7,6,6,8,8,8,1
"371290000WB",13,10,9,9,3,5,10,7,12,4,10,7,5,11,11,11,11,11,11,11,11
"3708500PR20",9,11,11,11,11,12,11,11,5,10,5,10,7,7,7,6,6,8,8,8,1
"3714701505B",10,10,10,12,13,2,2,10,11,11,8,8,8,5,5,5,5,5,5,5,5
"370890000SM",1,1,1,4,8,8,6,6,13,3,3,3,3,9,9,12,12,12,12,12,12
"3714100SP15",13,10,9,9,3,2,10,7,11,4,10,7,5,11,11,11,11,11,11,11,11
"3714701505A",10,10,10,12,13,2,2,10,11,11,8,8,8,5,5,5,5,5,5,5,5
"371870000P2",10,13,10,13,12,11,2,10,11,2,4,8,8,5,5,5,5,5,5,5,5
"3708500PR29",12,12,11,11,11,12,11,11,5,10,10,10,5,8,2,8,8,6,6,9,9
"371870000P1",10,13,10,13,12,11,2,10,4,2,4,8,8,5,5,5,5,5,5,5,5
"3708500PR28",9,12,12,11,11,12,11,11,5,10,5,10,11,2,7,6,6,6,6,9,9
"3703900GCRK",1,1,1,4,8,8,6,6,13,3,3,3,3,9,9,12,12,12,12,12,12
"3708500PR26",9,11,11,11,11,12,11,11,5,10,10,10,7,7,7,8,8,8,8,8,1
"370890000SW",1,1,1,4,8,8,6,6,13,3,3,3,3,9,9,12,12,12,12,12,12
"37115REVERE",1,1,1,4,8,8,6,6,13,3,3,3,3,9,9,12,12,12,12,12,12
"371510000PR",4,2,2,10,1,7,1,8,9,7,7,11,10,10,10,10,10,10,4,4,4
"37119000210",6,8,7,1,6,1,13,13,3,13,1,6,13,13,13,13,2,2,2,2,2
"3705100CC27",11,9,11,11,11,12,11,11,5,10,5,10,7,7,7,6,6,8,8,8,1
"371050000A2",9,12,5,11,11,12,11,11,9,10,5,10,2,2,10,10,10,10,4,4,4
"3705100CC26",11,9,11,11,11,12,11,11,5,10,5,10,7,7,7,6,6,8,8,8,1
"371050000A1",11,12,11,11,11,12,11,11,9,10,5,10,2,2,10,10,10,10,4,4,4
"37025004-03",8,2,2,2,10,1,13,5,7,12,12,13,1,1,6,2,7,7,7,1,8
"3705100CC25",11,9,11,11,11,12,11,11,5,10,5,10,7,7,7,6,6,8,8,8,1
"3705100CC24",11,9,11,11,11,12,11,11,5,10,5,10,7,7,7,6,6,8,8,8,1
"37025004-01",8,2,2,2,10,1,13,5,7,12,12,13,1,1,6,2,7,7,7,1,8
"37119000218",3,7,7,7,2,9,8,5,7,12,12,13,1,6,1,1,1,1,1,7,7
"371870000P3",10,13,10,13,12,11,2,10,4,2,4,8,8,5,5,5,5,5,5,5,5
"37119000217",3,7,7,7,2,9,8,5,1,1,13,6,6,6,1,1,1,1,1,7,7
"37119000216",3,7,7,7,2,9,8,5,7,12,12,6,6,6,1,1,1,1,1,7,7
"3705100CC21",11,9,11,11,11,12,11,11,5,10,5,10,7,7,7,6,6,8,8,8,1
"37119000215",3,7,7,7,2,9,8,5,7,12,12,6,6,6,1,1,1,1,1,7,7
"37119000214",6,8,7,1,6,1,13,13,1,13,1,6,13,1,6,2,1,1,1,2,2
"37119000213",6,8,7,1,6,6,13,13,1,1,13,6,6,13,13,13,2,2,2,2,2
"37045KINGST",7,4,4,8,8,8,6,6,3,13,1,1,9,12,12,13,13,13,13,13,13
"37119000212",6,8,7,1,10,1,13,13,1,13,1,1,6,1,6,2,1,1,1,2,2
"37119000211",6,8,7,1,6,1,13,13,1,13,1,6,13,13,13,13,2,2,2,2,2
"37025004-09",8,2,2,2,10,1,13,5,7,12,12,12,1,1,6,2,7,7,7,1,8
"370890000RR",1,1,4,4,8,8,6,6,13,3,3,3,3,9,9,12,12,12,12,12,12
"37025004-08",6,8,2,2,10,1,13,5,7,12,12,12,13,1,6,2,2,2,2,2,2
"3705100CC29",11,9,11,11,11,12,11,11,12,10,5,10,7,7,7,6,6,8,8,8,1
"37065001001",10,13,10,13,13,11,7,10,4,11,8,8,8,5,5,5,5,5,5,5,5
"37119000219",3,7,7,7,2,1,8,5,7,12,12,13,1,6,1,1,1,1,1,7,7
"3710900BS26",7,4,4,8,7,13,9,3,3,13,1,1,13,13,13,9,2,2,2,2,2
"3705100CC31",11,9,11,11,11,12,11,11,12,10,5,10,7,7,7,6,6,8,8,8,1
"370210058.1",1,1,1,4,8,8,6,6,13,3,3,3,3,9,9,12,12,12,12,12,12
"37173000BC2",1,1,1,4,8,8,6,6,13,3,3,3,3,9,9,12,12,12,12,12,12
"370890000SB",1,1,1,4,8,8,6,6,13,3,3,3,3,9,9,12,12,12,12,12,12
"37173000BC1",1,1,1,4,8,8,6,6,13,3,3,3,3,9,9,12,12,12,12,12,12
"370890000SE",1,1,1,4,8,8,6,6,13,3,3,3,3,9,9,12,12,12,12,12,12
"3704300BRAS",1,1,1,4,8,8,6,6,13,3,3,3,3,9,9,12,12,12,12,12,12
"371510000SE",4,2,2,10,1,7,1,8,9,7,7,11,2,2,10,10,10,10,4,4,4
"370210006.1",1,1,1,4,8,8,6,6,13,3,3,3,3,9,9,12,12,12,12,12,12
"37055000WAN",10,13,10,13,12,11,2,2,4,2,4,8,8,5,5,5,5,5,5,5,5
"37095000OCK",10,13,10,13,12,11,2,2,11,2,4,8,8,5,5,5,5,5,5,5,5
"3700300000M",7,4,4,8,7,13,9,1,8,6,6,12,9,12,12,9,13,13,13,13,13
"371810000CC",12,11,10,5,12,11,7,10,4,2,8,5,10,10,4,4,4,4,10,10,10
"371510000SO",4,2,2,10,10,7,1,8,9,7,7,11,2,1,6,2,7,7,7,1,8
"3700300000W",7,4,4,8,7,13,3,1,8,6,6,12,9,12,12,9,13,13,13,13,13
"3703900HOTH",1,1,1,4,8,8,6,6,13,3,3,3,3,9,9,12,12,12,12,12,12
"3704500KM-S",6,4,4,8,6,6,9,3,3,13,1,1,13,13,13,13,13,13,13,13,13
"3704500KM-N",6,4,4,8,6,6,9,3,3,13,1,1,13,13,13,13,2,2,2,2,2
"3705100G11B",11,9,11,11,11,12,11,11,5,10,5,10,7,7,7,6,6,8,8,8,1
"371510000RN",4,2,2,10,1,7,1,8,9,7,12,13,1,1,6,2,7,7,7,1,8
"371510000RM",4,2,2,10,1,7,1,8,9,7,7,11,10,2,10,10,10,10,4,4,4
"37107000PH2",13,13,9,12,13,2,7,2,11,11,8,5,11,8,2,5,5,6,6,9,9
"37107000PH1",13,10,9,12,13,2,7,2,11,11,8,5,11,8,2,5,5,5,5,5,9
"3701900010B",13,10,12,9,3,5,10,7,12,4,10,7,5,11,11,11,11,11,11,11,11
"37183012-02",9,12,12,11,11,10,11,11,5,10,5,10,11,2,7,7,9,9,9,9,9
"37183012-01",9,12,12,11,11,10,11,11,5,10,11,5,11,4,8,7,9,9,9,9,9
"371110MAR-5",1,1,1,4,8,8,6,3,13,3,3,3,3,12,12,12,12,12,12,12,12
"371110MAR-4",1,1,1,4,8,8,6,3,13,3,3,3,3,12,12,12,12,12,12,12,12
"371110MAR-3",1,1,1,4,7,13,3,3,13,3,3,3,3,12,12,12,12,12,12,12,12
"371110MAR-2",1,1,1,4,8,8,6,3,13,3,3,3,3,12,12,12,12,12,12,12,12
"371110MAR-1",1,1,1,4,7,13,3,3,13,3,3,3,3,12,12,12,12,12,12,12,12
"370130WASH4",10,13,9,12,12,2,2,10,11,11,4,8,8,5,5,5,5,5,5,5,5
"370130WASH2",10,13,10,12,12,2,2,10,11,11,4,8,8,5,5,5,5,5,5,5,5
"370130WASH1",10,13,9,12,12,2,2,10,11,11,4,8,8,5,5,5,5,5,5,5,5
"3713300CR07",13,10,9,12,13,2,7,2,11,11,4,7,5,11,11,11,11,11,11,11,11
"3700300000E",7,4,4,8,7,13,3,1,8,6,6,12,9,12,12,9,13,13,13,13,13
"3708900HV-3",1,1,1,4,8,8,6,6,13,3,3,3,3,9,9,12,12,12,12,12,12
"3708900HV-2",1,1,1,4,8,8,6,6,13,3,3,3,3,9,9,12,12,12,12,12,12
"37125000CAR",11,9,11,11,11,7,10,11,9,7,7,11,2,2,10,10,10,10,4,4,4
"3708900HV-1",1,1,1,4,8,8,6,6,13,3,3,3,3,9,9,12,12,12,12,12,12
"37125000CAM",9,9,11,11,11,7,10,11,5,10,5,10,7,7,7,6,6,8,8,8,1
"370210001.1",1,1,1,4,8,8,6,6,13,3,3,3,3,9,9,12,12,12,12,12,12
"370890000NM",1,1,1,4,8,8,6,6,13,3,3,3,3,9,9,12,12,12,12,12,12
"370910000M2",10,13,10,13,12,11,2,10,4,2,4,8,8,5,5,5,5,5,5,5,5
"370890000NW",1,1,1,4,8,8,6,6,13,3,3,3,3,9,9,12,12,12,12,12,12
"370910000M1",10,13,10,13,12,11,2,10,4,2,4,8,8,5,5,5,5,5,5,5,5
"3707900HOOK",13,13,9,12,13,2,7,2,11,11,4,5,11,5,5,5,5,5,5,5,9
"370210049.1",1,1,1,4,8,8,6,6,13,3,3,3,3,9,9,12,12,12,12,12,12
"3707900MAUR",13,10,9,12,13,2,7,2,11,11,4,5,11,5,5,5,5,5,5,5,9
"370910000ML",10,13,10,13,12,11,2,10,4,2,4,8,8,5,5,5,5,5,5,5,5
"37179000021",3,7,7,7,2,9,8,5,7,12,12,13,1,6,1,1,7,7,7,1,8
"37081000GIB",4,5,6,6,9,7,12,8,9,7,7,11,10,10,10,10,10,10,10,10,10
"37065000102",10,13,10,13,12,11,2,10,4,11,8,8,8,5,5,5,5,5,5,5,5
"37065000101",10,13,10,13,12,11,2,10,4,2,8,8,8,5,5,5,5,5,5,5,5
"370210036.1",1,1,1,4,8,8,6,6,13,3,3,3,3,9,9,12,12,12,12,12,12
"3703300MILT",4,5,6,6,9,4,4,9,6,7,9,11,10,10,10,10,10,10,10,10,10
"371510000LC",8,5,3,10,1,7,1,8,9,7,7,9,12,3,3,3,3,3,3,3,3
"37179000027",3,7,7,7,2,9,8,5,7,12,12,13,1,1,1,2,7,7,7,1,8
"371510000LB",4,2,2,10,9,7,12,8,9,7,7,11,10,10,10,10,10,10,10,10,10
"3710900TA37",6,8,8,8,6,6,9,3,3,13,1,1,13,13,13,13,2,2,2,2,2
"37179000026",3,7,7,7,2,9,8,5,7,12,12,13,1,6,1,2,7,7,7,1,8
"37179000025",3,7,7,7,2,9,8,5,7,12,12,13,1,6,1,2,7,7,7,1,8
"37179000024",3,7,7,7,2,9,8,5,7,12,12,13,1,6,1,2,7,7,7,1,8
"37067000504",2,6,3,10,1,3,1,9,6,9,9,9,12,3,3,3,3,3,3,3,3
"371150BEECH",1,1,1,4,8,8,6,6,13,3,3,3,3,9,9,12,12,12,12,12,12
"37179000023",3,7,7,7,2,9,8,5,7,12,12,13,1,6,1,2,7,7,7,1,8
"37067000503",2,6,3,10,1,3,1,9,6,9,9,9,12,3,3,3,3,3,3,3,3
"37179000022",3,7,7,7,2,9,8,5,7,12,12,13,1,6,1,1,7,7,7,1,8
"37067000502",2,6,3,10,1,3,1,9,6,9,9,9,12,3,3,3,3,3,3,3,3
"37065000104",10,13,10,13,12,11,2,10,4,2,8,8,8,5,5,5,5,5,5,5,5
"37067000501",2,6,3,10,1,3,1,9,6,9,9,9,12,3,3,3,3,3,3,3,3
"37065000103",10,13,10,13,12,11,2,10,4,2,8,8,8,5,5,5,5,5,5,5,5
"371510000NM",8,5,2,10,1,7,1,8,6,6,12,13,12,3,3,3,3,3,3,3,3
"37183012-09",9,12,12,5,11,10,11,11,5,10,11,5,11,4,8,7,9,9,9,9,9
"37183012-08",9,12,12,11,11,10,11,11,5,10,5,10,11,4,8,7,9,9,9,9,9
"37099000GLV",1,1,1,4,8,8,6,6,13,3,3,3,3,9,9,12,12,12,12,12,12
"37183012-07",12,12,5,11,11,10,11,11,5,5,11,5,11,8,8,7,9,9,9,9,9
"3700300G1G2",7,6,3,8,7,13,3,1,8,6,6,12,9,12,12,9,13,13,13,13,13
"37183012-06",9,12,12,11,11,10,11,11,5,10,11,10,11,4,8,7,9,9,9,9,9
"37183012-05",9,12,12,5,4,10,5,11,5,10,11,5,11,4,8,7,9,9,9,9,9
"37183012-04",12,12,12,11,11,10,11,11,5,10,5,10,11,8,2,8,8,6,6,9,9
"37067000507",2,6,3,10,1,3,1,9,6,9,7,9,12,3,3,3,3,3,3,3,3
"37067000506",2,6,3,10,1,3,1,9,6,9,9,9,12,3,3,3,3,3,3,3,3
"3706100CYCK",13,10,9,12,13,2,7,2,11,11,4,7,5,11,11,11,11,11,11,11,11
"370890000RG",1,1,1,4,8,8,6,6,13,3,3,3,3,9,9,12,12,12,12,12,12
"37067000505",2,6,3,10,1,3,1,9,6,9,9,9,12,3,3,3,3,3,3,3,3
"371370001RB",10,10,9,12,12,2,2,2,11,11,4,8,8,5,5,5,5,5,5,5,5
"3706100CHAR",13,13,9,12,11,2,7,2,11,11,4,7,5,8,11,11,11,11,11,11,11
"37179000010",3,7,7,7,2,9,8,5,7,12,12,13,1,6,1,2,7,7,7,1,8
"37099000CFK",1,1,1,4,8,8,6,6,13,3,3,3,3,9,9,12,12,12,12,12,12
"37179000018",3,7,7,7,2,9,8,5,7,12,12,13,1,6,1,1,1,1,1,1,7
"37011000002",7,4,1,2,7,13,3,3,8,6,6,12,9,12,12,9,13,13,13,13,13
"37011000001",7,4,1,2,7,13,3,3,8,6,6,12,9,12,12,9,13,13,13,13,13
"37179000016",3,7,7,7,2,9,8,5,7,12,12,13,1,1,1,2,7,7,7,1,8
"371870000LM",10,13,10,13,12,11,2,10,4,2,4,8,8,5,5,5,5,5,5,5,5
"370890000PV",1,1,1,4,8,8,6,6,13,3,3,3,3,9,9,12,12,12,12,12,12
"37179000015",3,7,7,7,2,9,8,5,7,12,12,13,1,6,1,1,1,1,1,1,7
"37179000014",3,7,7,7,2,9,8,5,7,12,12,13,1,6,1,1,7,7,7,1,8
"37179000013",3,7,7,7,2,9,13,1,7,12,12,13,1,6,1,2,7,7,7,1,8
"37179000012",3,7,7,7,2,9,13,1,7,12,12,13,1,1,6,2,7,7,7,1,8
"370890000PR",1,1,1,4,8,8,6,6,13,3,3,3,3,9,9,12,12,12,12,12,12
"37179000011",3,7,7,7,2,9,8,1,7,12,12,13,1,1,1,2,7,7,7,1,8
"37143PARKVI",10,13,10,13,12,11,2,2,4,2,4,8,8,5,5,5,5,5,5,5,5
"37011000009",1,1,1,4,7,13,3,3,8,6,6,12,9,12,12,12,12,12,12,12,12
"37011000008",7,4,1,2,7,13,3,3,8,6,6,12,9,12,12,9,13,13,13,13,13
"37011000007",1,1,1,4,7,13,3,3,8,6,6,12,9,9,9,12,12,12,12,12,12
"37011000006",7,4,1,2,7,13,3,3,8,6,6,12,9,12,12,9,13,13,13,13,13
"37011000005",7,4,1,2,7,13,3,3,8,6,6,12,9,12,12,9,13,13,13,13,13
"37123000BIS",11,9,11,9,10,5,1,8,5,7,12,13,1,1,6,2,7,7,7,1,8
"37011000004",7,4,4,2,7,13,3,3,8,6,6,12,9,12,12,9,13,13,13,13,13
"37179000019",3,7,7,7,2,9,8,5,7,12,12,13,1,6,1,1,7,7,7,1,8
"37011000003",7,4,1,2,7,13,3,3,8,6,6,12,9,12,12,9,13,13,13,13,13
"37169001618",2,6,6,6,9,3,3,9,8,7,9,9,12,3,3,3,3,3,3,3,3
"37179000043",3,7,7,7,2,9,8,5,7,12,12,13,1,6,1,2,7,7,7,1,8
"37179000042",3,7,7,7,2,9,8,5,7,12,12,13,1,6,1,2,7,7,7,1,8
"37179000041",3,7,7,7,2,9,8,5,7,12,12,13,1,6,1,1,1,1,1,1,7
"37179000040",3,7,7,7,2,9,8,5,7,12,12,13,1,6,1,1,1,1,1,1,8
"370210023.3",1,1,1,4,8,8,6,6,13,3,3,3,3,9,9,12,12,12,12,12,12
"370210023.2",1,1,1,4,8,8,6,6,13,3,3,3,3,9,9,12,12,12,12,12,12
"37009000020",7,4,3,2,7,13,3,1,8,6,9,12,9,12,12,9,13,13,13,13,13
"370210014.3",1,1,1,4,8,8,6,6,13,3,3,3,3,9,9,12,12,12,12,12,12
"370210014.2",1,1,1,4,8,8,6,6,13,3,3,3,3,9,9,12,12,12,12,12,12
"3712700P22A",10,13,10,13,12,11,2,10,4,2,8,8,8,5,5,5,5,5,5,5,5
"3706100HALL",13,13,9,12,13,2,7,2,11,11,4,5,11,8,5,5,5,6,6,9,9
"37179000032",3,7,7,7,2,9,8,5,7,12,12,13,1,1,6,2,7,7,7,1,8
"37179000031",3,7,7,7,2,9,8,5,7,12,12,13,1,6,1,1,7,7,7,1,8
"37179000030",3,7,7,7,2,9,8,5,7,12,12,13,1,6,1,2,7,7,7,1,8
"37179000039",3,7,7,7,2,9,8,5,7,12,12,13,1,6,1,2,7,7,7,1,8
"37179000036",3,7,7,7,2,9,8,5,7,12,12,13,1,1,1,2,7,7,7,1,8
"37179000035",6,7,7,7,2,9,8,5,7,12,12,13,1,1,1,2,7,7,7,7,8
"370910000HV",10,13,10,13,12,11,2,10,4,2,4,8,8,5,5,5,5,5,5,5,5
"37179000034",3,7,7,7,2,9,8,5,7,12,12,13,1,6,1,2,7,7,7,1,8
"37179000033",3,7,7,7,2,9,8,5,7,12,12,13,1,6,1,1,7,7,7,1,8
"37119000243",6,8,8,1,6,9,9,3,3,1,13,6,13,13,13,13,2,2,2,7,7
"37119000242",7,8,8,8,6,6,9,1,3,13,1,1,13,13,13,13,2,2,2,2,2
"37119000241",6,8,7,1,10,6,13,13,3,13,1,1,13,13,13,13,2,2,2,2,2
"37119000240",7,8,8,8,10,6,13,1,3,13,1,1,13,13,13,13,2,2,2,2,2
"3714500MTTZ",4,5,13,6,5,4,4,12,10,8,2,2,10,10,4,4,4,4,10,10,10
"3703900PCHT",1,1,1,4,8,8,6,6,13,3,3,3,3,9,9,12,12,12,12,12,12
"3712700P21A",10,13,10,13,12,11,2,10,4,2,8,8,8,5,5,5,5,5,5,5,5
"370210054.2",1,1,1,4,8,8,6,6,13,3,3,3,3,9,9,12,12,12,12,12,12
"3709700SH-B",7,4,4,8,7,13,9,1,8,13,1,1,9,12,12,9,13,13,13,13,13
"37147000301",10,13,10,12,13,2,2,10,11,11,8,8,8,5,5,5,5,5,5,5,5
"3709700SH-A",7,4,4,8,7,13,9,1,8,6,6,12,9,12,12,9,13,13,13,13,13
"37011000013",7,4,1,2,7,13,3,3,8,6,6,12,9,12,12,9,13,13,13,13,13
"37011000012",1,1,1,4,7,13,3,3,8,6,6,12,9,12,12,12,12,12,12,12,12
"37049000016",10,13,9,12,12,2,2,2,11,11,4,8,8,5,5,5,5,5,5,5,5
"37011000011",7,4,1,2,7,13,3,3,8,6,6,12,9,12,12,9,13,13,13,13,13
"37011000010",1,1,1,4,7,13,3,3,8,6,6,12,9,9,9,12,12,12,12,12,12
"37049000011",10,10,9,12,12,2,2,2,11,11,4,8,8,5,5,5,5,5,5,5,5
"37183001-09",5,12,13,5,4,10,5,4,2,5,11,4,4,4,8,7,9,9,9,6,6
"37119000232",3,7,8,7,2,9,8,5,1,1,13,6,6,6,1,1,1,1,1,7,7
"37119000231",3,7,8,7,2,9,8,5,1,1,13,6,6,6,1,1,1,1,1,7,7
"37183001-07",5,12,13,5,4,10,5,4,2,5,11,4,4,4,8,7,9,9,9,6,6
"37119000230",6,8,8,1,6,9,9,3,3,1,13,6,6,6,13,13,2,2,1,7,7
"37183001-06",5,12,13,5,4,10,5,4,2,5,11,4,4,4,8,7,9,9,9,6,6
"37011000019",1,1,1,4,7,13,3,3,8,6,6,12,9,9,9,12,12,12,12,12,12
"37183001-05",5,11,13,5,4,10,5,4,2,5,11,4,4,4,8,7,9,9,9,6,6
"37011000018",1,1,1,4,7,13,3,3,8,6,6,12,9,12,12,12,12,12,12,12,12
"37183001-04",5,11,13,5,4,10,5,4,2,5,11,4,4,4,8,7,9,9,9,6,6
"37011000017",1,1,1,4,7,13,3,3,8,6,6,12,9,9,9,12,12,12,12,12,12
"37183001-03",5,11,13,5,4,10,5,4,2,5,11,4,4,4,8,7,9,9,9,6,6
"37011000016",7,4,1,2,7,13,3,3,8,6,6,12,9,12,12,9,13,13,13,13,13
"3713300RL09",13,10,9,12,13,2,7,2,11,11,4,7,5,8,5,5,5,5,5,5,9
"37011000015",7,4,1,2,7,13,3,3,8,6,6,12,9,12,12,9,13,13,13,13,13
"37049000019",10,13,10,12,12,2,2,2,11,11,4,8,8,11,11,11,11,11,11,11,11
"3712700P24A",12,11,10,13,12,11,2,10,4,2,8,5,11,8,5,8,5,6,6,9,5
"37011000014",7,4,1,2,7,13,3,3,8,6,6,12,9,12,12,9,13,13,13,13,13
"37119000239",6,8,7,1,10,1,13,13,1,13,1,1,6,1,6,2,1,1,1,2,2
"37049000017",10,13,9,12,13,2,2,2,11,11,4,8,8,5,5,5,5,5,5,5,5
"37037000020",9,12,5,11,4,12,11,11,9,8,2,10,11,2,10,10,10,10,4,4,4
"37119000237",6,8,7,1,10,1,13,13,7,12,13,1,6,1,6,1,1,1,1,7,7
"37119000236",6,7,7,2,2,9,8,5,7,12,12,13,1,1,6,2,7,7,7,7,8
"37119000235",3,7,7,7,2,9,8,5,7,12,12,6,6,6,1,1,1,1,1,7,7
"37119000234",3,7,7,7,2,9,8,5,7,12,12,6,6,6,1,1,1,1,1,7,7
"37119000233",3,7,7,7,2,9,8,5,1,1,13,6,6,6,1,1,1,1,1,7,7
"370450RIPPY",7,4,4,8,6,6,6,6,3,13,1,1,9,12,12,13,13,13,13,13,13
"3715700ED-1",2,5,6,6,9,3,4,9,6,7,9,9,12,3,3,3,3,3,3,3,3
"37183001-13",5,12,13,5,4,10,5,4,2,5,11,4,4,4,8,7,9,9,9,6,6
"37037000024",11,9,11,3,11,7,10,11,9,7,7,11,2,2,10,10,10,10,4,4,4
"37183001-12",5,12,13,5,4,10,5,4,2,5,11,4,4,4,8,7,9,9,9,6,6
"37183001-11",5,11,13,5,4,10,5,4,2,5,11,4,4,4,8,7,9,9,9,6,6
"37183001-10",5,12,13,5,4,10,5,4,2,5,11,4,4,4,8,7,9,9,9,6,6
"37037000021",9,12,5,3,9,7,1,8,9,7,7,11,2,2,10,10,10,10,4,4,4
"37049000005",10,10,9,12,13,2,2,2,11,11,4,8,8,5,5,5,5,5,5,5,5
"37049000003",10,10,9,12,13,2,2,2,11,11,4,8,8,5,5,5,5,5,5,5,5
"37049000002",10,13,9,12,12,2,2,2,11,11,4,8,8,11,11,11,11,11,11,11,11
"37131CREEKS",10,13,10,13,12,11,2,10,4,2,4,8,8,5,5,5,5,5,5,5,5
"3712700P23A",12,11,10,13,12,11,2,10,4,2,8,8,8,5,5,5,5,5,5,5,5
"37125000TLT",11,9,11,11,3,7,10,11,5,10,5,11,7,7,7,6,6,8,8,8,1
"37049000007",10,10,9,12,13,2,2,2,11,11,4,8,8,5,5,5,5,5,5,5,9
"3707300004S",10,13,10,13,12,11,2,2,4,2,4,8,8,5,5,5,5,5,5,5,5
"37183017-09",5,12,5,13,4,10,5,4,2,5,11,4,4,4,2,8,8,6,6,6,6
"3712900CF06",13,10,9,9,3,5,10,7,12,4,10,7,5,11,11,11,11,11,11,11,11
"3715500026A",11,9,11,9,3,5,10,7,5,4,10,10,7,7,7,6,6,8,8,8,1
"37025009-00",8,2,2,2,10,9,13,5,7,12,12,13,1,1,6,2,7,7,7,1,8
"3712900CF05",13,10,9,9,3,5,10,7,12,4,10,7,5,11,11,11,11,11,11,11,11
"37177000001",10,13,10,13,12,11,2,2,4,2,4,8,8,5,5,5,5,5,5,5,5
"370330PROVI",4,5,6,6,9,3,4,9,6,7,9,11,10,10,10,10,10,10,10,10,10
"37037000015",9,12,5,3,5,4,12,12,9,8,2,2,2,2,4,4,4,4,4,4,4
"3712900CF02",13,10,9,9,3,5,10,7,12,4,10,7,5,11,11,11,11,11,11,11,11
"3712900CF01",13,10,9,9,3,5,10,7,12,4,10,7,5,11,11,11,11,11,11,11,11
"37183017-10",5,11,13,5,4,10,5,4,2,5,11,4,4,4,8,7,9,9,9,6,6
"37123000LIT",8,2,2,10,10,7,1,8,9,7,7,11,2,1,6,2,7,7,7,1,8
"37183001-02",5,11,13,5,4,10,5,4,2,5,11,4,4,4,8,7,9,9,9,6,6
"37183001-01",5,11,13,5,4,10,5,4,2,5,11,4,4,4,8,7,9,9,9,6,6
"37179000007",3,7,7,7,2,9,8,5,7,12,12,13,1,6,1,2,7,7,7,1,8
"37179000006",3,7,7,7,2,9,8,5,7,12,12,13,1,6,1,2,7,7,7,1,8
"37179000005",3,7,7,7,2,9,8,5,7,12,12,13,1,6,1,1,7,7,7,1,8
"3706100ALBE",13,13,9,12,13,2,7,2,11,11,8,5,11,8,2,5,5,6,6,9,9
