"GEOID20","assignment"
"37179000015",49
"37179000014",49
"37179000013",49
"37179000012",49
"370890000PR",17
"37179000011",49
"37143PARKVI",12
"37011000009",47
"37011000008",47
"37011000007",47
"37011000006",47
"37011000005",47
"37123000BIS",42
"37011000004",47
"37179000019",49
"37011000003",47
"37169001618",16
"37179000043",49
"37179000042",49
"37179000041",49
"37179000040",49
"370210023.3",26
"370210023.2",26
"37009000020",29
"370210014.3",26
"370210014.2",26
"3712700P22A",18
"3706100HALL",19
"37179000032",13
"37179000031",49
"37179000030",49
"37179000039",13
"37179000036",49
"37179000035",13
"370910000HV",12
"37179000034",49
"37179000033",49
"37119000243",10
"37119000242",25
"37119000241",25
"37119000240",25
"3714500MTTZ",40
"3703900PCHT",27
"3712700P21A",9
"370210054.2",17
"3709700SH-B",46
"37147000301",18
"3709700SH-A",46
"37011000013",47
"37011000012",47
"37049000016",24
"37011000011",47
"37011000010",47
"37049000011",24
"37183001-09",11
"37119000232",13
"37119000231",23
"37183001-07",36
"37119000230",10
"37183001-06",11
"37011000019",47
"37183001-05",11
"37011000018",47
"37183001-04",11
"37011000017",47
"37183001-03",11
"37011000016",47
"3713300RL09",5
"37011000015",47
"37049000019",24
"3712700P24A",18
"37011000014",47
"37119000239",41
"37049000017",24
"37037000020",15
"37119000237",41
"37119000236",32
"37119000235",32
"37119000234",32
"37119000233",13
"370450RIPPY",7
"3715700ED-1",39
"37183001-13",11
"37037000024",15
"37183001-12",11
"37183001-11",11
"37183001-10",11
"37037000021",2
"37049000005",24
"37049000003",24
"37049000002",24
"37131CREEKS",9
"3712700P23A",18
"37125000TLT",20
"37049000007",5
"3707300004S",12
"37183017-09",36
"3712900CF06",4
"3715500026A",45
"37025009-00",42
"3712900CF05",4
"37177000001",12
"370330PROVI",40
"37037000015",15
"3712900CF02",4
"3712900CF01",4
"37183017-10",36
"37123000LIT",42
"37183001-02",11
"37183001-01",11
"37179000007",49
"37179000006",49
"37179000005",49
"3706100ALBE",19
"37067000111",16
"37179000004",49
"37179000003",49
"37179000002",49
"3701300WDPD",24
"37125000PDN",35
"37179000001",49
"371510000TT",34
"37177000003",12
"37037000018",15
"37177000002",12
"371510000TR",34
"37183017-13",36
"3701700P202",45
"37183017-12",36
"3701700P201",45
"37183017-11",36
"37179000009",49
"37179000008",49
"37067000112",38
"37037000042",15
"3705100MR02",33
"3710900LW31",8
"371510000UG",34
"3708100G42B",22
"3710900SL24",7
"3708100G42A",22
"3710900LW18",7
"3714500SWST",40
"37037000045",15
"371510000SW",34
"37009000012",29
"37129000W25",4
"37183017-07",36
"37009000011",29
"37183017-06",36
"37129000W24",4
"37009000010",29
"371510000ST",2
"37183017-05",36
"37183017-04",36
"37129000W21",4
"37183017-03",36
"370910000UN",9
"37183017-02",36
"37183017-01",36
"370210032.1",17
"37009000018",29
"37009000017",29
"37009000016",29
"37129000W29",4
"37067000101",21
"371870000SC",12
"37009000015",29
"370210045.1",26
"37129000W28",4
"37009000014",29
"37037000030",2
"37129000W27",4
"37009000013",29
"37129000W26",4
"371190204.1",41
"3714100MT19",50
"371870000SK",12
"371510000TB",34
"3704900TE13",24
"3713300FS16",50
"37081000G13",39
"37081000G12",39
"37081000G11",2
"37081000G10",39
"3714100LU16",37
"37129000W13",4
"37129000W12",4
"37081000G19",39
"37081000G18",39
"37081000G17",39
"37081000G16",39
"37081000G15",39
"37009000009",29
"37009000008",29
"37081000G14",39
"37009000007",29
"37009000006",29
"37129000W18",4
"37009000004",29
"37129000W17",4
"37009000003",29
"37129000W16",4
"37009000002",29
"37129000W15",4
"3706100ROSE",19
"37081000G02",39
"37081000G01",39
"37081000G09",39
"37081000G08",39
"37081000G07",39
"3713100WOPO",9
"37081000G06",2
"37081000G05",39
"370910000WN",9
"37081000G04",2
"37081000G03",39
"3719901-BUR",47
"370630034-1",30
"3700100010N",28
"37081000G35",22
"370210010.1",26
"370830RR1-2",9
"37081000FR4",38
"37081000G34",22
"37081000G33",22
"37081000FR3",38
"37081000G32",22
"37081000FR2",22
"37081000FR1",22
"37081000G31",39
"3706100WALL",19
"37081000G30",38
"3712700P18A",9
"370630034-2",30
"3700100010S",28
"37129000W31",4
"37081000G39",22
"37129000W30",4
"37081000G38",22
"37081000G37",22
"37081000G36",22
"3704700P16B",45
"3714100CF11",37
"3708100JAM5",2
"3708100JAM4",22
"3714701512B",5
"3708100JAM3",22
"37037000006",15
"3714701512A",5
"3708100JAM2",22
"3708100JAM1",22
"37037000003",2
"37025002-03",6
"37025002-02",6
"37081000G24",39
"3705500STPT",12
"37025002-01",6
"37081000G23",39
"37081000G22",39
"37081000G21",39
"3712700P17A",9
"37081000G20",39
"3707300004N",12
"37037000009",2
"37025002-09",6
"37025002-08",6
"37001000103",28
"37025002-07",6
"37081000G29",38
"37025002-06",6
"37081000G28",39
"37025002-05",6
"37081000G27",39
"37081000G26",39
"37081000G25",39
"37055000COL",12
"370210067.1",26
"3714701511B",5
"3714701511A",5
"3708700CL-N",27
"37125000PBF",35
"37161000014",47
"3700100012N",28
"37161000013",47
"37161000011",47
"37067000055",21
"37067000054",21
"37067000053",21
"3708700CL-S",27
"37067000052",21
"37067000051",21
"3700100012W",28
"371510000BC",34
"37065000701",18
"37161000019",47
"3700100012S",28
"37161000018",47
"3716300WBRK",33
"370130BELHV",24
"3718100KITT",40
"371390NORTH",12
"3719911-PRI",47
"37067000043",38
"371510000AE",34
"3712700P19A",9
"37129000W03",4
"37067000042",38
"37001000129",28
"3716300GARL",19
"37001000128",28
"37001000127",28
"3714701102B",5
"37001000126",28
"3714701102A",5
"37001000125",28
"37001000124",28
"371510000AN",34
"370910000SJ",9
"37099000GCK",27
"37129000W08",4
"371510000AS",34
"37165000007",45
"371510000AR",2
"3700100012E",28
"37165000004",45
"3714701513B",5
"37165000003",45
"371370003BY",24
"3714701513A",5
"3703300LOCU",40
"37161000034",47
"371510000AW",34
"370150000C1",12
"37017000P70",45
"3716100003A",47
"37067000075",21
"37067000074",21
"37025005-00",42
"37067000073",21
"37067000072",21
"37183001-29",11
"37067000071",21
"37183001-28",36
"37183001-27",36
"37183001-26",36
"37183001-25",36
"37017000P75",45
"370150000C2",12
"37067000081",16
"37161000028",47
"37161000027",47
"37183001-35",36
"37183001-34",36
"37183001-33",11
"37081000SF4",38
"37183001-32",3
"37081000SF3",38
"37017000P60",45
"37183001-31",3
"3704900DFB9",5
"37067000067",38
"37081000SF2",38
"3704900N3N5",24
"37183001-30",11
"37067000066",38
"3700100009S",28
"37081000SF1",38
"37067000065",38
"37049000023",24
"37067000064",38
"37067000063",38
"37049000021",24
"37067000062",38
"37049000020",24
"37183001-19",36
"37067000061",38
"37183001-18",11
"37183001-17",11
"37183001-16",11
"37161000029",47
"37183001-15",11
"37017000P65",45
"37183001-14",11
"3719700NBCK",16
"37067000068",38
"37147001201",5
"37161000030",47
"37131RICH-S",9
"37183001-23",11
"37183001-22",36
"37183001-21",36
"37183001-20",36
"37067000012",38
"3706100WARS",19
"37067000011",38
"37125000SSP",20
"37183001-49",48
"37183001-48",3
"3708100NDRI",38
"37183001-47",44
"3714500RCTL",40
"37067000015",38
"3713300NR02",50
"37183006-07",3
"37067000014",38
"3716300PLVW",33
"37183006-06",15
"37067000013",38
"37183006-05",3
"37183006-04",15
"3714701510A",5
"3707900CAST",18
"370950000SQ",12
"37017000P80",45
"37183001-51",11
"3708700WS-2",27
"37183001-50",36
"3708700WS-1",27
"370210064.1",26
"3714701510B",5
"37183001-39",11
"37183001-38",11
"37055000KDH",12
"37183001-37",11
"37183001-36",11
"370210051.2",26
"37173ALMOND",27
"370630030-2",14
"370630030-1",14
"3715500018A",45
"3700100006W",28
"37183001-46",11
"37165006-89",45
"37183001-45",11
"37183001-44",11
"3700100006S",28
"37183001-43",11
"37183001-42",44
"37067000034",16
"37183001-41",3
"37067000033",16
"37183001-40",36
"37067000032",16
"37067000031",16
"3714500PNTH",40
"37017000P35",45
"37017000P30",45
"37083000HAL",9
"3713100JARE",9
"3714900GC09",47
"3708100FEN2",2
"3708100FEN1",2
"37183006-09",15
"37183006-08",15
"37001000064",28
"37001000063",28
"37067000021",38
"37183006-10",15
"37017000P25",45
"371510000GR",34
"3700100006E",28
"3701900010A",37
"3700100006N",28
"370210038.3",17
"370210038.2",17
"37055000BUX",12
"37081000G57",22
"37081000G56",2
"37081000G55",2
"3700100008S",28
"37081000G54",2
"37081000G53",2
"37081000G52",2
"3719700FBSH",16
"37081000G51",2
"37081000G50",22
"37017000P55",45
"3703900TOPT",27
"37081000G59",22
"37081000G58",22
"3714100PL10",37
"3708100STOK",38
"3700100009N",28
"37081000G46",2
"3714500ROX4",40
"37017000P40",45
"37081000G45",2
"37081000G44",2
"37081000G43",22
"3710900PC22",7
"37017000P45",45
"37081000G49",22
"37081000G48",2
"37045BETHWR",7
"37081000G47",2
"3703900CSON",27
"3700100008N",28
"37081000G71",2
"37081000G70",2
"3716300AUTR",33
"37139000SAL",12
"37123000CHE",42
"37081000G75",2
"37081000G74",2
"37081000G73",2
"37081000G72",2
"37065000601",9
"370210016.2",26
"3706100BEUL",19
"3702700PR14",31
"3704300SHCR",27
"3702700PR13",31
"3703900UNKA",27
"37081000G60",22
"3707500STEC",27
"3702700PR18",31
"3702700PR17",31
"3702700PR16",31
"371510000DR",34
"37081000G68",39
"3700700LILE",42
"37081000G67",2
"37081000G66",22
"37081000G65",22
"37081000G64",22
"37081000G63",22
"37081000G62",22
"37081000G61",22
"3702700PR02",31
"3702700PR01",31
"37081000G69",2
"37123000CAN",42
"3702700PR08",31
"3702700PR07",31
"370910000CM",9
"37119000081",8
"37119000080",8
"370910000CO",9
"37115WALNUT",26
"3714900CL08",47
"3714900CL07",47
"37119000089",8
"37119000088",13
"3702700PR35",31
"37119000087",23
"3702700PR34",31
"37119000086",23
"3702700PR33",31
"37119000085",32
"37067000908",21
"3702700PR32",31
"37119000084",32
"37067000907",21
"3702700PR31",31
"37119000083",32
"37067000906",21
"3702700PR30",31
"37119000082",41
"37067000905",21
"37067000904",21
"37067000903",21
"37067000902",21
"37143EAST-H",12
"37067000901",21
"37065001101",18
"37067000909",21
"371810000WH",40
"3707700BTNR",40
"37113000007",27
"37113000006",27
"37113000005",27
"37119000070",23
"37113000004",27
"370210060.4",17
"37113000003",27
"37113000002",27
"370210060.2",17
"37113000001",27
"37067000083",38
"37067000082",38
"3714100GR06",37
"3710900ST36",7
"3702700PR25",31
"37119000077",23
"3702700PR24",31
"37119000076",23
"37119000075",23
"3702700PR22",31
"37113000009",27
"37119000074",23
"3702700PR21",31
"37113000008",27
"37119000073",23
"37119000072",23
"3717300WHCH",27
"37119000071",23
"3702700PR29",31
"37067000092",16
"3700700PEAC",42
"37119000079",8
"37067000091",16
"370810G40A2",38
"370810G40A1",38
"37045SHANGI",7
"37167000212",42
"37063055-49",14
"370210007.1",26
"370910000A3",12
"370910000A2",12
"370910000A1",9
"37119000092",23
"37119000091",13
"37119000090",13
"37119000099",32
"37119000098",23
"37119000097",23
"37119000096",13
"37119000095",32
"37119000094",32
"37119000093",13
"3708100G41B",38
"3708100G41A",22
"37113000010",27
"370830WEL-3",9
"3708100JEF4",2
"3713300HU20",50
"3708100JEF3",2
"3708100JEF2",2
"3708100JEF1",2
"37113000015",27
"37113000014",27
"37113000013",27
"37113000012",27
"37113000011",27
"3708100G40B",38
"3714100MH07",37
"37079000SH1",18
"3710900HC33",7
"370910000BR",9
"37181000SH2",40
"37181000SH1",40
"370210046.1",17
"37125000LTR",20
"3700300S1S2",46
"370210037.1",17
"37065000201",18
"3712500PHB2",20
"3712500PHB1",20
"370130CHOCO",24
"370210029.2",17
"37067000603",38
"37067000602",21
"37067000601",21
"370870000AC",27
"3706100FAIS",19
"37067000607",21
"37067000606",38
"37067000605",38
"37067000604",38
"371190078.1",23
"37111FORT-2",47
"37111FORT-1",47
"3712500PHA2",20
"3712500PHA1",20
"370830LIT-2",9
"370830LIT-1",9
"37063055-11",30
"3701300NCRK",24
"3705500DUCK",12
"370210011.1",26
"370210024.1",26
"37147000901",18
"3710900BC13",7
"3710900CF19",8
"371370002SW",24
"37041000005",12
"37041000004",12
"37041000003",12
"37041000002",12
"37041000001",12
"370130BEADM",24
"3707900SUGG",18
"37041000006",12
"37123000PEE",42
"370210059.1",26
"3708300ENF1",9
"3716300KEEN",19
"37115EBBS-C",26
"3713300JA01",50
"37171000029",16
"37171000028",16
"37131GALATI",9
"37171000027",16
"37171000026",16
"3713300GB12",50
"37171000025",16
"37171000024",16
"37171000023",16
"37135000CS1",30
"37171000022",16
"3710700000I",18
"37171000032",16
"37131GASTON",9
"37171000031",16
"37171000030",16
"3703100CCCP",24
"3710700000C",5
"370330000PH",40
"37171000018",16
"3710700000N",18
"37171000017",16
"37171000016",16
"37171000015",16
"37171000013",16
"37171000012",16
"37171000011",16
"3710700000W",5
"3710700000V",18
"3704300HIAW",27
"370130WASHP",24
"3703100WILD",24
"37171000019",16
"37097000CC4",25
"37097000CC3",29
"37097000CC2",25
"370210002.1",26
"37097000CC1",25
"37183013-09",44
"37183013-08",44
"37183013-07",44
"37183013-06",44
"3714100SH12",37
"37183013-05",44
"37067000207",21
"37067000206",21
"3719700NFAL",16
"37067000205",21
"37067000204",21
"37067000203",21
"37143BELVID",12
"37067000201",21
"37183013-11",44
"37183013-10",44
"37147001301",5
"370210033.3",17
"370210033.2",17
"370210042.1",26
"3706100WOLF",19
"37071000029",10
"37071000028",10
"3714500CUCL",40
"37071000027",10
"37071000026",8
"370530000WH",12
"371810000NH",40
"37071000025",8
"37071000024",8
"37071000023",8
"37111N.COVE",47
"37183013-02",44
"37183013-01",44
"3705100MB62",35
"37071000033",7
"37071000032",10
"37071000031",10
"37123000UWH",42
"37071000030",10
"37181000NH1",40
"37191001920",19
"37071000019",10
"3706100LOCK",19
"37071000018",10
"37071000017",10
"37071000016",10
"37071000015",10
"37071000014",10
"370630035.3",30
"37071000013",10
"37071000012",10
"3712900FP08",4
"3712900FP07",4
"3712900FP06",37
"3712900FP04",4
"3712900FP03",37
"37135000EA1",30
"370210020.1",26
"370530000PP",12
"37071000022",10
"37071000021",10
"37071000020",7
"37025010-00",42
"370490000N2",24
"370490000N1",24
"3715500032A",45
"3710900IS20",7
"37071000046",8
"3713500000H",40
"37071000045",8
"370490000N6",24
"3703100WIHA",24
"3705100SH77",35
"370490000N4",24
"3710900IS23",7
"37111CCREEK",47
"3706100CHIN",19
"37045POLKVL",7
"37081000H23",22
"37081000H22",22
"37183018-08",3
"37081000H21",22
"37183018-07",3
"370510G2E-1",33
"37183018-06",3
"37171000005",16
"37183018-05",3
"37171000004",16
"37183018-04",3
"37071000039",7
"37183018-03",48
"3708100NMAD",39
"370530000PB",12
"37071000038",7
"37183018-02",3
"37071000037",7
"37171000001",16
"37183018-01",3
"37071000036",7
"3714900CG05",47
"37071000035",7
"37125000DHR",20
"37131LASKER",9
"37071000034",7
"37081000H28",22
"37081000H26",22
"37081000H25",22
"37081000H24",22
"37171000009",16
"3709700CH-B",29
"3709700CH-A",29
"370210055.1",17
"370510G2E-2",33
"370130PANTE",24
"370210068.1",26
"37171000010",16
"37071000044",8
"37071000043",8
"37071000042",8
"37071000041",10
"37147000401",18
"37071000040",10
"37037ESC114",2
"37103000P06",5
"3710900WP32",7
"37103000P05",5
"37103000P04",24
"37103000P03",5
"37103000P02",5
"37065000801",18
"37103000P01",5
"37103000P07",24
"3706100MAGN",19
"371190107.1",41
"3703100MCRK",24
"3714100CT03",37
"3707700TYHO",40
"3716300KFRK",19
"370810H27-A",38
"37071000008",10
"37071000007",10
"37071000006",10
"37071000005",10
"37071000004",10
"37071000003",10
"37071000002",10
"37071000001",10
"37119000045",32
"37119000044",41
"37119000043",32
"37119000042",41
"3711100NEBO",47
"37119000041",8
"370810H27-B",22
"37119000040",8
"37071000009",10
"37025003-00",6
"37119000049",23
"37119000048",23
"37119000047",23
"37071000011",10
"37119000046",32
"37071000010",10
"37111GLENWD",47
"370630053-2",30
"370630053-1",30
"3717900017B",49
"3719909-SOU",47
"3717900017A",49
"37119000034",32
"37119000033",32
"37119000032",23
"37119000031",8
"37119000030",41
"37169000017",16
"37063000054",30
"37169000015",16
"37169000014",16
"37169000013",16
"3714500FLRI",40
"37169000012",16
"37119000039",8
"37169000011",16
"37119000038",23
"37169000010",16
"37119000037",23
"37119000036",23
"371070000SH",5
"37119000035",32
"3703300YANC",40
"37081000H12",22
"371750000BD",17
"37081000H11",22
"3705100CU02",35
"37081000H10",22
"371070000T2",18
"371070000T1",18
"37123000MTG",42
"37037NWM117",15
"37081000H18",22
"37081000H17",22
"3708700000P",27
"37081000H16",22
"371070000SW",5
"37081000H15",22
"37119000067",23
"37081000H14",22
"37119000066",32
"37063000048",30
"37081000H13",22
"37119000065",23
"37063000047",14
"37119000064",32
"37063000046",14
"37139000PRO",12
"37119000063",32
"37063000045",14
"37119000062",32
"37063000044",14
"37119000061",32
"37063000043",30
"37119000060",41
"37063000042",30
"37169000004",16
"37169000003",16
"3714500OLHI",40
"37169000002",16
"37169000001",16
"370130PINET",24
"37119000069",13
"37119000068",23
"3704900CLR4",24
"37169000009",16
"37081000H01",22
"37169000008",16
"37169000007",16
"3716300NGRV",19
"37063000052",14
"37063000051",30
"37063000050",14
"3716300HARR",19
"37081000H09",22
"370210061.1",26
"37081000H08",22
"3719910-PEN",47
"37081000H07",22
"37081000H06",22
"3703900ANNW",27
"37081000H05",22
"37081000H04",22
"37119000056",8
"37081000H03",22
"37119000055",8
"371370004HB",24
"37081000H02",22
"37119000054",8
"37119000053",8
"371750000B4",17
"370210052.1",26
"371750000B3",17
"37119000052",23
"37119000051",23
"371750000B2",17
"37119000050",23
"371750000B1",17
"370290000SM",12
"37119000059",23
"37183002-03",44
"370290000SH",12
"37119000058",23
"37183002-02",44
"370150000M2",12
"37119000057",23
"37183002-01",11
"370150000M1",12
"37081000CG2",39
"3714900SA04",47
"37081000CG1",38
"37067000133",21
"37067000132",21
"37067000131",21
"370510G5A-2",35
"370510G5A-1",35
"371810000NV",40
"37169000020",16
"37045GROVER",7
"37119000001",23
"37115MARS-H",26
"370130GILEA",24
"3706100GLIS",19
"371750000DR",17
"37025006-00",42
"37119000009",23
"37099000CUL",27
"37119000008",23
"37119000007",32
"37119000006",32
"37119000005",32
"37119000004",32
"3704700P26B",37
"37119000003",32
"37119000002",23
"37173ALARKA",27
"371750000CC",17
"370210008.3",17
"37067000122",21
"371190223.1",25
"370210008.2",17
"3708100SDRI",38
"37177000016",12
"37177000015",12
"371750000CM",17
"37177000014",12
"37063000016",30
"37063000015",14
"3700300LRSL",46
"37063000014",14
"37063000013",14
"3714100UT14",50
"37063000012",14
"37067000123",21
"37063000010",14
"37125000PHC",20
"3716300HERR",33
"370210039.3",17
"370210039.2",17
"3704700P25B",37
"37063000019",14
"37063000018",14
"37063000017",14
"3716300LAKE",19
"37183002-06",44
"37183002-05",11
"37183002-04",44
"37111T.COVE",47
"37119000023",8
"37063000005",14
"37119000022",23
"37063000004",14
"37119000021",23
"37063000003",14
"37119000020",23
"37063000002",14
"37063000001",14
"37115LAUREL",26
"370150000MH",12
"37119000029",32
"37119000028",41
"37119000027",41
"37063000009",30
"37119000026",41
"37063000008",14
"37119000025",8
"37063000007",14
"37119000024",8
"37063000006",14
"37055000HAT",12
"371010PR11B",1
"371010PR11A",1
"37119000012",8
"37063000038",30
"37119000011",8
"37063000037",14
"37119000010",23
"37063000036",30
"3707900SHIN",18
"3716100010A",47
"37063000033",30
"37063000032",14
"3703100MHD4",24
