iteration,score,cut_edges,county_splits,dem_share_d1,dem_share_d2,dem_share_d3,dem_share_d4,dem_share_d5,dem_share_d6,dem_share_d7,dem_share_d8,dem_share_d9,dem_share_d10,dem_share_d11,dem_share_d12,dem_share_d13,dem_share_d14
0,8700.91652915111,857,71.8499750246129,0.593252833044184,0.392010866831011,0.439106142363911,0.691900077534406,0.627764808449291,0.456847482193239,0.301463495637352,0.362360978632955,0.539766626452442,0.546875753274232,0.442727601682878,0.575921694510551,0.39390978010381,0.415655798457463
1,8833.86930558534,853,71.8900036713121,0.539365023893274,0.392010866831011,0.439106142363911,0.691900077534406,0.627764808449291,0.456847482193239,0.301463495637352,0.362360978632955,0.539766626452442,0.602874170095522,0.442727601682878,0.575921694510551,0.39390978010381,0.415655798457463
2,9033.3271349241,850,72.0236796933008,0.526743719692274,0.392010866831011,0.439106142363911,0.691900077534406,0.627764808449291,0.456847482193239,0.301463495637352,0.362360978632955,0.539766626452442,0.602874170095522,0.442727601682878,0.575921694510551,0.401767702381355,0.415655798457463
3,8952.59783126652,855,70.7877067063675,0.526743719692274,0.392010866831011,0.439106142363911,0.691900077534406,0.627764808449291,0.456847482193239,0.301463495637352,0.362360978632955,0.539766626452442,0.602874170095522,0.454065319910538,0.570015970078857,0.401767702381355,0.415655798457463
4,8897.47228347821,848,69.7998989073597,0.681500778550085,0.392010866831011,0.439106142363911,0.528493163393101,0.627764808449291,0.456847482193239,0.301463495637352,0.362360978632955,0.539766626452442,0.602874170095522,0.454065319910538,0.570015970078857,0.401767702381355,0.415655798457463
5,8771.29876567633,812,71.5712537810944,0.681500778550085,0.392010866831011,0.439106142363911,0.528493163393101,0.627764808449291,0.456847482193239,0.301463495637352,0.340952000019047,0.539766626452442,0.602874170095522,0.454065319910538,0.570015970078857,0.401767702381355,0.438955137712392
6,8764.21851114549,843,72.9934428637512,0.681500778550085,0.392010866831011,0.439106142363911,0.528493163393101,0.627764808449291,0.456847482193239,0.301463495637352,0.340952000019047,0.539766626452442,0.602874170095522,0.454065319910538,0.587413063302165,0.381200872863541,0.438955137712392
7,8693.06574419193,834,73.8876674558224,0.681500778550085,0.392010866831011,0.439106142363911,0.528493163393101,0.627764808449291,0.456847482193239,0.301463495637352,0.540640002348992,0.339291263667701,0.602874170095522,0.454065319910538,0.587413063302165,0.381200872863541,0.438955137712392
8,8611.31479242267,836,73.9515539284321,0.681500778550085,0.392010866831011,0.439106142363911,0.537314934809928,0.627764808449291,0.456847482193239,0.301463495637352,0.540640002348992,0.339291263667701,0.602874170095522,0.454065319910538,0.587413063302165,0.381200872863541,0.425024706786654
9,8568.40135591755,814,69.93038947948,0.681500778550085,0.392010866831011,0.449111198621461,0.537314934809928,0.627764808449291,0.456847482193239,0.301463495637352,0.540640002348992,0.339291263667701,0.602874170095522,0.443909116815946,0.587413063302165,0.381200872863541,0.425024706786654
10,8533.09976066805,800,64.7888038476569,0.681500778550085,0.392863799820879,0.449111198621461,0.537314934809928,0.627764808449291,0.456847482193239,0.301463495637352,0.540640002348992,0.339291263667701,0.602874170095522,0.443269078610338,0.587413063302165,0.381200872863541,0.425024706786654
11,8560.49845727424,784,66.995423556833,0.690619439807766,0.392863799820879,0.449111198621461,0.537314934809928,0.627764808449291,0.456847482193239,0.301463495637352,0.540640002348992,0.339291263667701,0.602874170095522,0.443269078610338,0.576567672939536,0.381200872863541,0.425024706786654
12,8616.14989760474,778,66.3533815828978,0.690619439807766,0.392863799820879,0.449111198621461,0.537314934809928,0.627764808449291,0.456847482193239,0.301463495637352,0.540640002348992,0.339291263667701,0.602874170095522,0.595105587117297,0.427041981799583,0.381200872863541,0.425024706786654
13,8616.63070817044,781,67.1806870570405,0.690619439807766,0.392863799820879,0.449111198621461,0.537314934809928,0.627764808449291,0.456847482193239,0.301463495637352,0.540640002348992,0.339291263667701,0.602874170095522,0.59067754204731,0.430048395367719,0.381200872863541,0.425024706786654
14,8971.17464093998,755,64.8771936636184,0.690619439807766,0.392863799820879,0.449111198621461,0.537314934809928,0.646246858159476,0.456847482193239,0.301463495637352,0.52161834039669,0.339291263667701,0.602874170095522,0.59067754204731,0.430048395367719,0.381200872863541,0.425024706786654
15,8972.47730352774,722,61.0187209953154,0.690619439807766,0.392863799820879,0.449111198621461,0.537314934809928,0.646246858159476,0.456847482193239,0.301463495637352,0.52161834039669,0.358031271337555,0.602874170095522,0.59067754204731,0.430048395367719,0.381200872863541,0.403208844135324
16,8808.4825875044,717,61.0414492867625,0.690619439807766,0.392863799820879,0.449111198621461,0.537314934809928,0.643422531311585,0.456847482193239,0.301463495637352,0.529511641989528,0.358031271337555,0.602874170095522,0.59067754204731,0.430048395367719,0.381200872863541,0.403208844135324
