iteration,score,cut_edges,county_splits
234,944.859986664859,708,23.6859986664859
235,943.255053096769,706,23.7255053096769
236,916.71894925149,691,22.571894925149
237,911.951857916335,689,22.2951857916335
238,884.358539479982,672,21.2358539479982
239,885.915915591623,676,20.9915915591623
240,909.223972691303,698,21.1223972691303
241,909.223972691303,698,21.1223972691303
242,909.223972691303,698,21.1223972691303
243,882.912455923133,686,19.6912455923133
244,897.872249274436,690,20.7872249274436
245,899.512170324809,690,20.9512170324809
246,890.377623005043,696,19.4377623005043
247,870.211114291744,677,19.3211114291744
248,877.72263136879,673,20.472263136879
249,865.837485389389,660,20.5837485389389
250,852.813406516514,647,20.5813406516514
251,852.813406516514,647,20.5813406516514
252,856.882663883833,651,20.5882663883833
253,856.526892644419,651,20.5526892644419
254,889.404188330127,686,20.3404188330127
255,880.602955620591,679,20.1602955620591
256,850.699027259581,645,20.5699027259581
257,850.699027259581,645,20.5699027259581
258,868.94442053412,663,20.594442053412
259,873.926783006561,667,20.6926783006561
260,889.173929352245,673,21.6173929352245
261,889.173929352245,673,21.6173929352245
262,891.472879889906,678,21.3472879889906
263,899.739147081074,686,21.3739147081074
264,899.739147081074,686,21.3739147081074
265,899.739147081074,686,21.3739147081074
266,887.763867953034,674,21.3763867953034
267,887.763867953034,674,21.3763867953034
268,870.16678217326,670,20.016678217326
269,855.740287633254,667,18.8740287633254
270,860.682078400257,671,18.9682078400257
271,857.961138717405,664,19.3961138717405
272,802.034832310911,621,18.1034832310911
273,818.855417042142,638,18.0855417042142
274,815.8343230218,635,18.08343230218
275,815.8343230218,635,18.08343230218
276,821.075757851389,642,17.9075757851389
277,814.36430576162,635,17.936430576162
278,825.256101415875,646,17.9256101415875
279,820.426837525454,642,17.8426837525454
280,808.18698512693,640,16.818698512693
281,794.942937349772,627,16.7942937349772
282,795.43277460548,627,16.843277460548
283,795.43277460548,627,16.843277460548
284,805.016539552014,641,16.4016539552014
285,824.690741126288,660,16.4690741126288
286,805.507501952549,641,16.4507501952549
287,802.811547534723,635,16.7811547534723
288,820.988851745454,642,17.8988851745454
289,842.196080819316,661,18.1196080819316
290,842.196080819316,661,18.1196080819316
291,832.313487243908,654,17.8313487243908
292,823.216091258393,646,17.7216091258393
293,823.216091258393,646,17.7216091258393
294,853.541161497088,676,17.7541161497088
295,853.541161497088,676,17.7541161497088
296,853.541161497088,676,17.7541161497088
297,853.541161497088,676,17.7541161497088
298,881.518104221275,695,18.6518104221275
299,867.255835530433,690,17.7255835530433
300,864.095501253412,687,17.7095501253412
301,864.477913315333,688,17.6477913315333
302,866.391095349315,690,17.6391095349315
303,866.391095349315,690,17.6391095349315
304,866.391095349315,690,17.6391095349315
305,840.291541972389,664,17.629154197239
306,826.235150109438,652,17.4235150109438
307,823.26473328777,649,17.426473328777
308,821.26473328777,647,17.426473328777
309,822.200420282271,648,17.4200420282271
310,822.200420282271,648,17.4200420282271
311,814.664723109295,652,16.2664723109295
312,814.664723109295,652,16.2664723109295
313,793.664723109295,631,16.2664723109295
314,788.685112473523,627,16.1685112473523
315,799.569924183843,638,16.1569924183843
316,799.569924183843,638,16.1569924183843
317,796.135839059827,635,16.1135839059827
318,821.135839059827,660,16.1135839059827
319,821.135839059827,660,16.1135839059827
320,840.135839059827,679,16.1135839059827
321,844.971519023227,683,16.1971519023227
322,845.957136003152,682,16.3957136003152
323,850.575667885705,683,16.7575667885705
324,831.575667885705,664,16.7575667885705
325,834.541259441643,666,16.8541259441643
326,826.541259441643,658,16.8541259441643
327,840.658441124941,661,17.9658441124941
328,840.658441124941,661,17.9658441124941
329,854.985135497507,678,17.6985135497507
330,885.324114561257,697,18.8324114561257
331,878.499555156442,699,17.9499555156442
332,884.653025768962,706,17.8653025768963
333,887.261596210156,707,18.0261596210156
334,869.43810369859,690,17.943810369859
335,869.43810369859,690,17.943810369859
336,897.43810369859,718,17.943810369859
337,897.43810369859,718,17.943810369859
338,897.43810369859,718,17.943810369859
339,897.43810369859,718,17.943810369859
340,897.43810369859,718,17.943810369859
341,912.143564589783,720,19.2143564589783
342,905.550736688825,712,19.3550736688825
343,899.818957487768,709,19.0818957487768
344,899.818957487768,709,19.0818957487768
345,888.038638560186,696,19.2038638560186
346,888.038638560186,696,19.2038638560186
347,873.87886112852,690,18.387886112852
348,859.530346785061,673,18.6530346785061
349,873.428248193175,677,19.6428248193175
350,873.428248193175,677,19.6428248193175
351,890.802351583864,686,20.4802351583864
352,890.802351583864,686,20.4802351583864
353,890.802351583864,686,20.4802351583864
354,878.268262797363,684,19.4268262797363
355,884.535809091941,690,19.4535809091941
356,884.535809091941,690,19.4535809091941
357,892.540268452796,699,19.3540268452796
358,888.849204623009,696,19.2849204623009
359,895.092477037983,705,19.0092477037983
360,915.967340377521,711,20.4967340377521
361,905.589860378584,701,20.4589860378584
362,905.589860378584,701,20.4589860378584
363,899.486426420821,695,20.4486426420821
364,886.531890093339,693,19.3531890093339
365,899.22008449468,695,20.422008449468
366,907.733458803519,704,20.3733458803519
367,907.733458803519,704,20.3733458803519
368,907.733458803519,704,20.3733458803519
369,908.733458803519,705,20.3733458803519
370,901.844810120253,708,19.3844810120253
371,908.364138905637,715,19.3364138905637
372,897.557599397709,701,19.6557599397709
373,897.557599397709,701,19.6557599397709
374,899.557599397709,703,19.6557599397709
375,900.336297990525,702,19.8336297990525
376,900.336297990525,702,19.8336297990525
377,893.112287223841,695,19.8112287223841
378,898.685733934323,699,19.9685733934323
379,916.909033841011,707,20.9909033841011
380,927.761629684893,716,21.1761629684893
381,927.761629684893,716,21.1761629684893
382,955.449869197378,733,22.2449869197378
383,951.00944744156,726,22.500944744156
384,970.504793181524,734,23.6504793181524
385,984.325251359468,736,24.8325251359468
386,953.20806967617,716,23.720806967617
387,937.983289200891,713,22.4983289200891
388,906.744988110225,696,21.0744988110225
389,907.716265769496,697,21.0716265769496
390,906.520746920812,697,20.9520746920812
391,912.67207371976,703,20.967207371976
392,903.914773089636,707,19.6914773089636
393,893.433804161188,695,19.8433804161188
394,893.433804161188,695,19.8433804161188
395,908.931290389715,702,20.6931290389715
396,858.681259196327,678,18.0681259196327
397,858.681259196327,678,18.0681259196327
398,867.934546474884,677,19.0934546474884
399,870.775456039289,690,18.0775456039289
400,863.580625463807,683,18.0580625463807
401,872.948271813696,681,19.1948271813697
402,849.833920873782,667,18.2833920873782
403,849.833920873782,667,18.2833920873782
404,849.833920873782,667,18.2833920873782
405,826.86135650994,648,17.886135650994
406,827.321510751585,649,17.8321510751585
407,813.33434843547,644,16.933434843547
408,825.538698904969,646,17.9538698904969
409,818.763895184311,638,18.0763895184311
410,786.044326147605,608,17.8044326147605
411,797.711495527081,618,17.9711495527081
412,809.5601980137,618,19.15601980137
413,800.306910735142,619,18.1306910735142
414,810.727235091637,619,19.1727235091637
415,810.727235091637,619,19.1727235091637
416,810.727235091637,619,19.1727235091637
417,814.633631188933,622,19.2633631188933
418,786.816043001208,603,18.3816043001208
419,786.816043001208,603,18.3816043001208
420,785.659931820044,603,18.2659931820044
421,807.371303865728,613,19.4371303865728
422,811.537010551933,616,19.5537010551933
423,811.537010551933,616,19.5537010551933
424,811.537010551933,616,19.5537010551933
425,805.793463680509,610,19.5793463680509
426,805.793463680509,610,19.5793463680509
427,812.348651436008,616,19.6348651436008
428,807.80229720295,613,19.480229720295
429,807.80229720295,613,19.480229720295
430,814.80229720295,620,19.480229720295
431,814.80229720295,620,19.480229720295
432,814.80229720295,620,19.480229720295
433,814.80229720295,620,19.480229720295
434,829.385184690665,636,19.3385184690665
435,829.385184690665,636,19.3385184690665
436,829.385184690665,636,19.3385184690665
437,829.385184690665,636,19.3385184690665
438,850.385184690665,657,19.3385184690665
439,850.385184690665,657,19.3385184690665
440,853.157853713227,656,19.7157853713227
441,853.157853713227,656,19.7157853713227
442,857.90122127438,665,19.290122127438
443,879.740514776343,675,20.4740514776343
444,867.900503424497,664,20.3900503424497
445,867.900503424497,664,20.3900503424497
446,855.26742340824,649,20.626742340824
447,852.836956060403,647,20.5836956060403
448,852.836956060403,647,20.5836956060403
449,849.33500807683,654,19.533500807683
450,850.774685860759,655,19.5774685860759
451,850.774685860759,655,19.5774685860759
452,850.774685860759,655,19.5774685860759
453,850.774685860759,655,19.5774685860759
454,866.387221473294,670,19.6387221473294
455,861.429254757473,665,19.6429254757473
456,861.429254757473,665,19.6429254757473
457,857.429254757473,661,19.6429254757473
458,857.429254757473,661,19.6429254757473
459,857.429254757473,661,19.6429254757473
460,857.429254757473,661,19.6429254757473
461,839.998415815185,645,19.4998415815185
462,839.998415815185,645,19.4998415815185
463,839.998415815185,645,19.4998415815185
464,839.998415815185,645,19.4998415815185
465,851.897179628634,645,20.6897179628634
466,851.945938926244,646,20.5945938926244
467,851.945938926244,646,20.5945938926244
468,861.430315425981,656,20.5430315425981
469,861.430315425981,656,20.5430315425981
470,861.430315425981,656,20.5430315425981
471,856.197077046669,653,20.3197077046669
472,856.197077046669,653,20.3197077046669
473,856.197077046669,653,20.3197077046669
474,844.298313233221,653,19.1298313233221
475,840.298313233221,649,19.1298313233221
476,823.298313233221,632,19.1298313233221
477,817.053291236812,625,19.2053291236812
478,817.053291236812,625,19.2053291236812
479,816.777318940595,622,19.4777318940595
480,816.777318940595,622,19.4777318940595
481,826.55173621871,618,20.855173621871
482,834.466566641131,621,21.3466566641131
483,834.466566641131,621,21.3466566641131
484,829.080097653683,616,21.3080097653683
485,829.080097653683,616,21.3080097653683
486,829.080097653683,616,21.3080097653683
487,812.693897618569,613,19.9693897618569
488,812.693897618569,613,19.9693897618569
489,821.371094970604,611,21.0371094970604
490,821.371094970604,611,21.0371094970604
491,797.130477291145,591,20.6130477291145
492,797.130477291145,591,20.6130477291145
493,797.130477291145,591,20.6130477291145
494,777.513053939777,572,20.5513053939777
495,777.513053939777,572,20.5513053939777
496,777.513053939777,572,20.5513053939777
497,779.818280182716,574,20.5818280182716
498,779.818280182716,574,20.5818280182716
499,786.965625744215,591,19.5965625744215
500,786.965625744215,591,19.5965625744215
501,786.746985376167,604,18.2746985376168
502,782.658088112363,600,18.2658088112363
503,782.658088112363,600,18.2658088112363
504,783.991776622397,601,18.2991776622397
505,783.991776622397,601,18.2991776622397
506,783.991776622397,601,18.2991776622397
507,783.991776622397,601,18.2991776622397
508,778.578293662022,595,18.3578293662022
509,782.771503102938,599,18.3771503102938
510,782.771503102938,599,18.3771503102938
511,795.133156972302,601,19.4133156972302
512,776.574066909612,593,18.3574066909612
513,776.574066909612,593,18.3574066909612
514,787.496769913835,604,18.3496769913835
515,787.496769913835,604,18.3496769913835
516,787.496769913835,604,18.3496769913835
517,787.496769913835,604,18.3496769913835
518,787.496769913835,604,18.3496769913835
519,793.19494980891,609,18.419494980891
520,800.105859044706,616,18.4105859044706
521,800.105859044706,616,18.4105859044706
522,800.105859044706,616,18.4105859044706
523,810.878015085495,617,19.3878015085495
524,810.878015085495,617,19.3878015085495
525,810.878015085495,617,19.3878015085495
526,810.878015085495,617,19.3878015085495
527,813.697993626914,621,19.2697993626914
528,819.697993626914,627,19.2697993626914
529,821.144241568574,628,19.3144241568574
530,821.144241568574,628,19.3144241568574
531,821.144241568574,628,19.3144241568574
532,815.780460600165,622,19.3780460600165
533,813.425753890021,623,19.0425753890021
534,815.47109811544,625,19.047109811544
535,815.47109811544,625,19.047109811544
536,815.449166310339,625,19.0449166310338
537,821.657221931238,629,19.2657221931238
538,821.657221931238,629,19.2657221931238
539,814.096313334212,630,18.4096313334212
540,801.734659464848,628,17.3734659464848
541,814.430209089328,626,18.8430209089328
542,814.430209089328,626,18.8430209089328
543,801.569918515175,615,18.6569918515175
544,784.294638777425,609,17.5294638777425
545,784.294638777425,609,17.5294638777425
546,784.294638777425,609,17.5294638777425
547,784.294638777425,609,17.5294638777425
548,784.294638777425,609,17.5294638777425
549,784.294638777425,609,17.5294638777425
550,758.306645046184,585,17.3306645046184
551,758.306645046184,585,17.3306645046184
552,738.112655454599,577,16.1112655454599
553,746.15311020531,585,16.115311020531
554,742.191751021361,595,14.7191751021361
555,742.937848998113,598,14.4937848998113
556,739.937848998113,595,14.4937848998113
557,739.937848998113,595,14.4937848998113
558,742.062146037208,585,15.7062146037208
559,742.062146037208,585,15.7062146037208
560,733.356680351584,575,15.8356680351584
561,733.356680351584,575,15.8356680351584
562,730.027552753989,571,15.9027552753989
563,740.027552753989,571,16.9027552753989
564,745.31456986912,576,16.931456986912
565,745.31456986912,576,16.931456986912
566,745.31456986912,576,16.931456986912
567,729.984831810568,571,15.8984831810568
568,723.289282186088,579,14.4289282186088
569,723.289282186088,579,14.4289282186088
570,724.505160418295,581,14.3505160418295
571,724.505160418295,581,14.3505160418295
572,724.505160418295,581,14.3505160418295
573,727.006294471165,583,14.4006294471165
574,727.006294471165,583,14.4006294471165
575,727.006294471165,583,14.4006294471165
576,727.006294471165,583,14.4006294471165
577,727.006294471165,583,14.4006294471165
578,727.006294471165,583,14.4006294471165
579,725.94330980296,584,14.194330980296
580,725.94330980296,584,14.194330980296
581,725.94330980296,584,14.194330980296
582,759.109913204184,595,16.4109913204184
583,751.034887510454,597,15.4034887510454
584,751.034887510454,597,15.4034887510454
585,751.034887510454,597,15.4034887510454
586,751.034887510454,597,15.4034887510454
587,751.034887510454,597,15.4034887510454
588,753.772485017116,600,15.3772485017116
589,745.731008545217,601,14.4731008545217
590,745.731008545217,601,14.4731008545217
591,742.262877628858,597,14.5262877628858
592,740.262877628858,595,14.5262877628858
593,740.262877628858,595,14.5262877628858
594,740.262877628858,595,14.5262877628858
595,740.262877628858,595,14.5262877628858
596,740.262877628858,595,14.5262877628858
597,740.262877628858,595,14.5262877628858
598,748.025027631818,601,14.7025027631818
599,748.025027631818,601,14.7025027631818
600,738.110298752858,593,14.5110298752858
601,731.39787368136,586,14.5397873681361
602,734.391994505508,589,14.5391994505508
603,735.18750892826,601,13.418750892826
604,735.18750892826,601,13.418750892826
605,735.18750892826,601,13.418750892826
606,740.18750892826,596,14.418750892826
607,740.18750892826,596,14.418750892826
608,740.18750892826,596,14.418750892826
609,740.18750892826,596,14.418750892826
610,740.18750892826,596,14.418750892826
611,747.513726586842,591,15.6513726586842
612,743.94451764271,586,15.794451764271
613,745.975950387149,589,15.6975950387149
614,745.975950387149,589,15.6975950387149
615,745.975950387149,589,15.6975950387149
616,745.975950387149,589,15.6975950387149
617,755.164703413032,584,17.1164703413032
618,755.164703413032,584,17.1164703413032
619,755.164703413032,584,17.1164703413032
620,755.164703413032,584,17.1164703413032
621,760.357181000005,590,17.0357181000005
622,760.659964130248,600,16.0659964130248
623,760.659964130248,600,16.0659964130248
624,760.659964130248,600,16.0659964130248
625,766.961306741689,606,16.0961306741689
626,766.961306741689,606,16.0961306741689
627,766.961306741689,606,16.0961306741689
628,766.961306741689,606,16.0961306741689
629,766.961306741689,606,16.0961306741689
630,766.961306741689,606,16.0961306741689
631,766.961306741689,606,16.0961306741689
632,771.770669708655,612,15.9770669708655
633,772.57845349809,613,15.957845349809
634,771.421442308341,612,15.9421442308341
635,771.421442308341,612,15.9421442308341
636,760.354732412331,611,14.9354732412331
637,756.162570132911,607,14.9162570132911
638,756.162570132911,607,14.9162570132911
639,756.162570132911,607,14.9162570132911
640,756.162570132911,607,14.9162570132911
641,755.664431490128,607,14.8664431490128
642,755.664431490128,607,14.8664431490128
643,755.664431490128,607,14.8664431490128
644,756.298748570035,608,14.8298748570035
645,756.298748570035,608,14.8298748570035
646,756.298748570035,608,14.8298748570035
647,756.298748570035,608,14.8298748570035
648,756.298748570035,608,14.8298748570035
649,756.298748570035,608,14.8298748570035
650,756.298748570035,608,14.8298748570035
651,756.298748570035,608,14.8298748570035
652,755.372940539447,607,14.8372940539447
653,755.372940539447,607,14.8372940539447
654,755.372940539447,607,14.8372940539447
655,755.372940539447,607,14.8372940539447
656,755.372940539447,607,14.8372940539447
657,755.372940539447,607,14.8372940539447
658,755.372940539447,607,14.8372940539447
659,755.372940539447,607,14.8372940539447
660,755.372940539447,607,14.8372940539447
661,755.372940539447,607,14.8372940539447
662,755.372940539447,607,14.8372940539447
663,755.372940539447,607,14.8372940539447
664,755.372940539447,607,14.8372940539447
665,755.372940539447,607,14.8372940539447
666,741.860053561544,595,14.6860053561544
667,741.860053561544,595,14.6860053561544
668,749.860053561544,603,14.6860053561544
669,749.860053561544,603,14.6860053561544
670,749.860053561544,603,14.6860053561544
671,749.860053561544,603,14.6860053561544
672,749.860053561544,603,14.6860053561544
673,749.860053561544,603,14.6860053561544
674,749.860053561544,603,14.6860053561544
675,749.860053561544,603,14.6860053561544
676,749.860053561544,603,14.6860053561544
677,749.860053561544,603,14.6860053561544
678,748.024817460754,599,14.9024817460754
679,736.024817460754,597,13.9024817460754
680,737.133122367556,601,13.6133122367556
681,737.133122367556,601,13.6133122367556
682,731.133122367556,595,13.6133122367556
683,731.133122367556,595,13.6133122367556
684,719.293681880128,595,12.4293681880128
685,719.293681880128,595,12.4293681880128
686,718.293681880128,594,12.4293681880128
687,718.614051263896,594,12.4614051263896
688,718.614051263896,594,12.4614051263896
689,718.614051263896,594,12.4614051263896
690,718.614051263896,594,12.4614051263896
691,718.614051263896,594,12.4614051263896
692,718.614051263896,594,12.4614051263896
693,709.635904898684,586,12.3635904898684
694,715.141897208579,592,12.3141897208579
695,715.141897208579,592,12.3141897208579
696,715.141897208579,592,12.3141897208579
697,702.006989258541,580,12.2006989258541
698,702.168985344993,580,12.2168985344993
699,702.168985344993,580,12.2168985344993
700,702.168985344993,580,12.2168985344993
701,702.168985344993,580,12.2168985344993
702,689.168985344993,567,12.2168985344993
703,689.168985344993,567,12.2168985344993
704,689.168985344993,567,12.2168985344993
705,689.168985344993,567,12.2168985344993
706,692.855670476385,560,13.2855670476385
707,692.855670476385,560,13.2855670476385
708,692.855670476385,560,13.2855670476385
709,692.855670476385,560,13.2855670476385
710,692.855670476385,560,13.2855670476385
711,692.855670476385,560,13.2855670476385
712,692.855670476385,560,13.2855670476385
713,692.855670476385,560,13.2855670476385
714,692.855670476385,560,13.2855670476385
715,692.855670476385,560,13.2855670476385
716,690.777215525658,558,13.2777215525658
717,690.777215525658,558,13.2777215525658
718,690.692513646581,557,13.3692513646581
719,684.630595552618,550,13.4630595552618
720,684.630595552618,550,13.4630595552618
721,684.630595552618,550,13.4630595552618
722,683.771978418022,553,13.0771978418022
723,683.771978418022,553,13.0771978418022
724,692.253901155265,549,14.3253901155265
725,692.253901155265,549,14.3253901155265
726,692.253901155265,549,14.3253901155265
727,692.253901155265,549,14.3253901155265
728,692.235291316484,550,14.2235291316484
729,692.235291316484,550,14.2235291316484
730,692.235291316484,550,14.2235291316484
731,692.235291316484,550,14.2235291316484
732,692.235291316484,550,14.2235291316484
733,692.235291316484,550,14.2235291316484
734,692.235291316484,550,14.2235291316484
735,692.235291316484,550,14.2235291316484
736,692.235291316484,550,14.2235291316484
737,692.235291316484,550,14.2235291316484
738,692.235291316484,550,14.2235291316484
