iteration,score,cut_edges,county_splits
0,954.853856088228,725,15.3235904058819
1,957.222837021345,726,15.414855801423
2,951.219369559753,708,16.2146246373168
3,979.348808824501,716,17.5565872549668
4,965.390351869345,682,18.892690124623
5,969.70675158247,686,18.9137834388313
6,943.776014426058,674,17.9850676284039
7,921.148757685473,674,16.4765838456982
8,908.64872437996,674,15.6432482919973
9,908.64872437996,674,15.6432482919973
10,909.688184996929,677,15.512545666462
11,919.555843255027,688,15.4370562170018
12,936.733807435485,689,16.5155871623656
13,936.733807435485,689,16.5155871623656
14,936.389987836375,669,17.8259991890917
15,951.530530243473,669,18.8353686828982
16,947.510949987072,665,18.8340633324715
17,938.510949987072,656,18.8340633324715
18,938.107554651227,651,19.1405036434151
19,893.836158770767,642,16.7890772513845
20,905.836158770767,654,16.7890772513845
21,899.813460669031,651,16.5875640446021
22,904.400087554745,656,16.560005836983
23,920.302230241722,655,17.6868153494481
24,919.302230241722,654,17.6868153494481
25,905.646049840831,660,16.3764033227221
26,905.646049840831,660,16.3764033227221
27,888.512426975795,643,16.3674951317197
28,883.612921176837,640,16.2408614117891
29,901.912015627717,642,17.3274677085144
30,895.767176697793,635,17.3844784465195
31,893.566994659225,631,17.504466310615
32,904.222618267243,626,18.5481745511495
33,904.222618267243,626,18.5481745511495
34,888.222618267243,610,18.5481745511495
35,906.872595388494,625,18.7915063592329
36,882.541997763391,620,17.5027998508927
37,865.149905758574,604,17.4099937172383
38,873.730660504216,606,17.848710700281
39,867.253598528268,605,17.4835732352178
40,897.827988122538,635,17.5218658748359
41,877.254894508842,630,16.4836596339228
42,876.191145974603,630,16.4127430649736
43,903.994358745468,638,17.7329572496978
44,908.78643143275,641,17.8524287621833
45,903.775219739988,637,17.7850146493325
46,899.807648426826,631,17.9205098951217
47,869.929703305037,601,17.9286468870025
48,837.084304532031,570,17.8056203021354
49,837.084304532031,570,17.8056203021354
50,821.232327760562,571,16.6821551840375
51,845.232327760562,595,16.6821551840375
52,843.38953535175,599,16.2926356901167
53,826.268493192057,597,15.2845662128038
54,822.268493192057,593,15.2845662128038
55,869.271233082296,617,16.8180822054864
56,850.271233082296,598,16.8180822054864
57,832.783225696523,599,15.5855483797682
58,848.798566380251,615,15.5865710920168
59,831.353378184645,613,14.5568918789763
60,808.561377106542,609,13.3040918071028
61,826.326942211957,611,14.3551294807971
62,826.326942211957,611,14.3551294807971
63,827.096259500667,608,14.6064173000445
64,847.162494893755,631,14.410832992917
65,779.791000505853,605,11.6527333670568
66,757.751859485814,600,10.5167906323876
67,795.360733672794,602,12.8907155781863
68,795.360733672794,602,12.8907155781863
69,782.196252563534,605,11.8130835042356
70,793.130240447387,598,13.0086826964924
71,793.130240447387,598,13.0086826964924
72,799.37460317574,600,13.291640211716
73,841.364350034719,618,14.8909566689813
74,854.613576110362,626,15.2409050740241
75,855.613576110362,627,15.2409050740241
76,840.738110057738,611,15.3158740038492
77,830.233415981175,620,14.0155610654117
78,810.951906166316,603,13.8634604110877
79,819.951906166316,612,13.8634604110877
80,840.809085845414,610,15.3872723896942
81,844.330933535801,614,15.3553955690534
82,845.875606600897,619,15.1250404400598
83,874.421858360634,632,16.1614572240423
84,874.421858360634,632,16.1614572240423
85,872.769335116694,629,16.2512890077796
86,882.404508140667,629,16.8936338760445
87,893.799795844014,621,18.1866530562676
88,893.799795844014,621,18.1866530562676
89,884.831254222159,612,18.1887502814773
90,928.82526436905,656,18.1883509579367
91,919.100678932857,647,18.1400452621905
92,926.647445586422,654,18.1764963724282
93,908.299968830363,652,17.0866645886909
94,953.330933232662,681,18.1553955488441
95,958.253235878513,686,18.1502157252342
96,964.114258003564,708,17.0742838669043
97,986.311006935301,715,18.0874004623534
98,1002.87184445381,728,18.3247896302541
99,994.842585151888,740,16.9895056767925
100,1020.52387582859,749,18.1015917219061
101,1039.66441823569,753,19.1109612157126
102,1024.68926486146,758,17.779284324097
103,1041.3894801786,758,18.8926320119069
104,1003.66072555157,739,17.6440483701045
105,1003.66072555157,739,17.6440483701045
106,1003.66072555157,739,17.6440483701045
107,1003.66072555157,739,17.6440483701045
108,1005.75478699847,741,17.6503191332315
109,980.893608486156,735,16.3929072324104
110,991.193352235481,751,16.0128901490321
111,1025.65317626216,753,18.1768784174773
112,1015.18418841657,758,17.1456125611049
113,982.983812086939,743,15.998920805796
114,982.983812086939,743,15.998920805796
115,999.887888243922,743,17.1258592162615
116,1003.18158646254,749,16.9454390975029
117,1016.18158646254,762,16.9454390975029
118,1026.21021651592,765,17.4140144343944
119,1049.6171972785,771,18.5744798185667
120,1048.6171972785,770,18.5744798185667
121,1005.59611222289,727,18.5730741481929
122,1009.60996273774,731,18.5739975158492
123,1022.01323335679,726,19.7342155571196
124,1038.54262969946,726,20.8361753132971
125,1015.08346960702,702,20.8722313071346
126,1007.6415456064,700,20.5094363737602
127,989.769644881917,697,19.5179763254611
128,982.678492266491,690,19.5118994844327
129,975.4908260512,681,19.6327217367467
130,987.619237070743,682,20.3746158047162
131,1002.59084172458,681,21.4393894483056
132,1007.70160305982,671,22.4467735373211
133,1005.71157786746,665,22.7141051911639
134,973.308307248402,650,21.5538871498935
135,1000.87061397322,657,22.9247075982145
136,934.856330685542,623,20.7904220457028
137,920.449349922957,626,19.6299566615304
138,884.181457896674,611,18.2120971931116
139,853.804585230271,614,15.9869723486847
140,879.939510014256,620,17.3293006676171
141,855.939510014256,596,17.3293006676171
142,855.939510014256,596,17.3293006676171
143,848.410113671594,605,16.2273409114396
144,863.819854155563,605,17.2546569437042
145,864.49305520744,606,17.2328703471627
146,855.966819290007,593,17.5311212860005
147,841.995214636166,595,16.466347642411
148,858.14393602704,596,17.4762624018026
149,865.14393602704,603,17.4762624018026
150,865.14393602704,603,17.4762624018026
151,873.143195908503,614,17.2762130605669
152,879.819347166865,620,17.3212898111243
153,885.251268863841,624,17.4167512575894
154,882.553280517411,616,17.7702187011607
155,882.553280517411,616,17.7702187011607
156,865.553280517411,599,17.7702187011607
157,846.905981567728,599,16.5270654378485
158,825.024739050041,583,16.134982603336
159,825.024739050041,583,16.134982603336
160,800.024739050041,573,15.134982603336
161,782.259173944626,571,14.0839449296417
162,783.705779326448,576,13.8470519550966
163,789.61572361714,582,13.8410482411427
164,786.371720110885,579,13.8247813407257
165,778.208401252978,569,13.9472267501985
166,778.208401252978,569,13.9472267501985
167,803.104649556873,593,14.0069766371249
168,816.757675927415,604,14.1838450618276
169,798.175551526692,604,12.9450367684462
170,846.941199022573,630,14.4627466015049
171,846.941199022573,630,14.4627466015049
172,864.666335017646,632,15.5110890011764
173,862.813359358493,630,15.5208906238995
174,868.960833752218,634,15.6640555834812
175,868.960833752218,634,15.6640555834812
176,868.960833752218,634,15.6640555834812
177,868.960833752218,634,15.6640555834812
178,866.13852666472,630,15.7425684443147
179,866.13852666472,630,15.7425684443147
180,866.13852666472,630,15.7425684443147
181,866.13852666472,630,15.7425684443147
182,866.13852666472,630,15.7425684443147
183,862.13852666472,626,15.7425684443147
184,859.662591461594,643,14.4441727641063
185,842.662591461594,626,14.4441727641063
186,876.042894135475,644,15.4695262756983
187,876.042894135475,644,15.4695262756983
188,876.042894135475,644,15.4695262756983
189,876.042894135475,644,15.4695262756983
190,855.206994862083,622,15.5471329908055
191,899.716956867456,662,15.8477971244971
192,918.166304940846,665,16.877753662723
193,891.888918915091,641,16.7259279276728
194,890.324272371076,636,16.9549514914051
195,890.297505652993,637,16.8865003768662
196,887.10684937831,631,17.073789958554
197,887.10684937831,631,17.073789958554
198,885.10684937831,629,17.073789958554
199,885.10684937831,629,17.073789958554
200,891.135727226863,634,17.1423818151242
201,909.6099077629,650,17.3073271841933
202,853.501349278347,630,14.9000899518898
203,853.501349278347,630,14.9000899518898
204,857.528391617944,631,15.1018927745296
205,857.528391617944,631,15.1018927745296
206,848.528391617944,622,15.1018927745296
207,848.528391617944,622,15.1018927745296
208,855.879376471547,634,14.7919584314364
209,855.879376471547,634,14.7919584314364
210,876.748598924262,635,16.1165732616175
211,876.748598924262,635,16.1165732616175
212,868.266820250734,622,16.4177880167156
213,846.167789126623,603,16.2111859417749
214,882.490860342352,620,17.4993906894901
215,882.490860342352,620,17.4993906894901
216,881.545048141029,625,17.1030032094019
217,881.545048141029,625,17.1030032094019
218,876.730786897111,622,16.9820524598074
219,877.73211720086,617,17.382141146724
220,877.73211720086,617,17.382141146724
221,877.73211720086,617,17.382141146724
222,877.73211720086,617,17.382141146724
223,877.73211720086,617,17.382141146724
224,904.841634559481,644,17.3894423039654
225,884.632733211607,644,16.0421822141071
226,911.392323779415,654,17.159488251961
227,911.392323779415,654,17.159488251961
228,884.632733211607,644,16.0421822141071
229,919.07687885561,679,16.0051252570407
230,937.161126872796,681,17.0774084581864
231,935.780102981635,687,16.5853401987757
232,936.99114592642,688,16.599409728428
233,922.891077710937,676,16.4594051807292
234,909.47496952847,665,16.298331301898
235,935.532411279595,688,16.502160751973
236,935.532411279595,688,16.502160751973
237,908.063736550024,664,16.2709157700016
238,856.432351444929,647,13.9621567629952
239,856.432351444929,647,13.9621567629952
240,855.859557270767,646,13.9906371513844
241,863.29209168114,650,14.2194727787427
242,866.523052203366,637,15.3015368135577
243,866.523052203366,637,15.3015368135577
244,866.523052203366,637,15.3015368135577
245,866.523052203366,637,15.3015368135577
246,861.622272684475,632,15.3081515122984
247,861.622272684475,632,15.3081515122984
248,861.622272684475,632,15.3081515122984
249,859.351318994422,625,15.6234212662948
250,859.351318994422,625,15.6234212662948
251,806.272680590299,572,15.61817870602
252,832.810851812996,596,15.7873901208664
253,832.810851812996,596,15.7873901208664
254,854.082334356341,600,16.9388222904227
255,882.556163606835,627,17.037077573789
256,879.209208658212,623,17.0806139105475
257,869.852536500057,617,16.8568357666705
258,875.773578686853,624,16.7849052457902
259,923.429685664429,652,18.0953123776286
260,925.194510060747,654,18.0796340040498
261,928.981504114833,657,18.1321002743222
262,957.181334114567,684,18.2120889409712
263,960.840297644198,687,18.2560198429465
264,934.65053837187,663,18.110035891458
265,919.005794723407,645,18.2670529815605
266,912.93014369857,639,18.2620095799047
267,904.93973602471,637,17.862649068314
268,904.93973602471,637,17.862649068314
269,894.59007106673,642,16.8393380711154
270,911.389731888438,641,18.0259821258959
271,910.477473391394,640,18.0318315594263
272,908.94375218923,638,18.0629168126153
273,943.769407471199,654,19.31796049808
274,997.806525871331,673,21.653768391422
275,974.810429116744,672,20.1873619411163
276,935.464444838554,668,17.8309629892369
277,920.638789556584,672,16.5759193037723
278,884.765831814425,656,15.251055454295
279,874.763720683956,646,15.2509147122637
280,853.763720683956,625,15.2509147122637
281,853.763720683956,625,15.2509147122637
282,824.767935765413,612,14.1845290510275
283,824.767935765413,612,14.1845290510275
284,824.767935765413,612,14.1845290510275
285,847.681870728057,613,15.6454580485371
286,855.287001680049,615,16.0191334453366
287,855.287001680049,615,16.0191334453366
288,857.007797493077,617,16.0005198328718
289,857.007797493077,617,16.0005198328718
290,830.71011700334,596,15.647341133556
291,851.13107135073,600,16.742071423382
292,848.13107135073,597,16.742071423382
293,848.13107135073,597,16.742071423382
294,842.690410848851,612,15.3793607232568
295,846.239564292695,600,16.4159709528463
296,846.662156460814,598,16.5774770973876
297,862.057782756185,614,16.537185517079
298,878.18819657581,627,16.7458797717207
299,865.415077749825,614,16.7610051833217
300,865.415077749825,614,16.7610051833217
301,860.683881165224,597,17.578925411015
302,860.683881165224,597,17.578925411015
303,845.157149618985,578,17.8104766412657
304,852.713390164204,590,17.5142260109469
305,873.742919999737,611,17.5161946666491
306,870.88386445843,623,16.5255909638954
307,869.741836169314,622,16.5161224112876
308,869.741836169314,622,16.5161224112876
309,869.741836169314,622,16.5161224112876
310,861.376303835876,614,16.4917535890584
311,840.412758928831,593,16.4941839285888
312,846.561470427538,599,16.5040980285025
313,846.561470427538,599,16.5040980285025
314,863.567732028678,598,17.7045154685785
315,862.935723738302,598,17.6623815825535
316,862.935723738302,598,17.6623815825535
317,862.935723738302,598,17.6623815825535
318,862.935723738302,598,17.6623815825535
319,862.935723738302,598,17.6623815825535
320,862.935723738302,598,17.6623815825535
321,870.669317711855,610,17.3779545141237
322,869.761658628152,621,16.5841105752102
323,869.761658628152,621,16.5841105752102
324,872.417783065839,623,16.6278522043893
325,886.472041772261,637,16.6314694514841
326,884.500603486256,634,16.7000402324171
327,901.790687300341,636,17.7193791533561
328,884.486987403116,624,17.3657991602077
329,867.196903589031,622,16.3464602392687
330,895.353841534877,628,17.8235894356585
331,901.869133991143,640,17.4579422660762
332,921.290373557827,643,18.5526915705218
333,921.290373557827,643,18.5526915705218
334,910.379388673395,629,18.7586259115597
335,928.478422916778,630,19.8985615277852
336,931.348268418544,633,19.8898845612362
337,931.348268418544,633,19.8898845612362
338,934.768132656604,639,19.7178755104403
339,915.863891980193,641,18.3242594653462
340,915.863891980193,641,18.3242594653462
341,915.863891980193,641,18.3242594653462
342,933.863891980193,644,19.3242594653462
343,938.176619038555,647,19.4117746025704
344,954.736892054087,648,20.4491261369391
345,954.736892054087,648,20.4491261369391
346,957.013393892213,647,20.6675595928142
347,942.807336454358,627,21.0538224302905
348,947.774166247134,632,21.0516110831423
349,947.774166247134,632,21.0516110831423
350,944.881932217361,627,21.1921288144907
