iteration,score,cut_edges,county_splits
0,758.770188005459,617,14.1770188005459
1,769.283460601644,624,14.5283460601644
2,779.201172660801,635,14.4201172660801
3,774.310858743844,638,13.6310858743844
4,782.76362611796,647,13.576362611796
5,782.428384736847,647,13.5428384736847
6,784.477063622272,648,13.6477063622272
7,797.710473910557,651,14.6710473910557
8,818.94993860567,660,15.894993860567
9,820.102184236242,660,16.0102184236242
10,838.84186821626,667,17.184186821626
11,853.620049960546,682,17.1620049960546
12,857.045342838938,674,18.3045342838938
13,860.045342838938,677,18.3045342838938
14,861.675066812213,679,18.2675066812213
15,873.033464456404,679,19.4033464456404
16,874.287328276155,670,20.4287328276155
17,894.45384822,690,20.445384822
18,883.88974104174,706,17.788974104174
19,864.569990021296,686,17.8569990021296
20,870.723565970633,681,18.9723565970633
21,870.723565970633,681,18.9723565970633
22,864.685349519126,661,20.3685349519126
23,860.030701780034,656,20.4030701780034
24,869.771519199535,676,19.3771519199535
25,875.382434843575,680,19.5382434843575
26,884.414210683507,680,20.4414210683507
27,901.707645834161,695,20.6707645834161
28,905.707645834161,699,20.6707645834161
29,943.334314843612,735,20.8334314843612
30,953.461883015935,745,20.8461883015935
31,942.000764161463,736,20.6000764161463
32,930.855594013901,725,20.5855594013901
33,953.632502447936,727,22.6632502447936
34,980.385867592263,748,23.2385867592263
35,979.385867592263,747,23.2385867592263
36,996.68192727293,775,22.168192727293
37,1003.60950893061,782,22.160950893061
38,966.422346789042,747,21.9422346789042
39,934.063559055887,741,19.3063559055887
40,914.591049806665,724,19.0591049806665
41,920.77457212429,732,18.877457212429
42,903.662207808874,720,18.3662207808874
43,897.695272660078,715,18.2695272660078
44,907.214154489638,723,18.4214154489638
45,910.786511742773,725,18.5786511742773
46,902.786511742773,717,18.5786511742773
47,922.566032131861,723,19.9566032131861
48,938.28546755022,738,20.028546755022
49,910.689654624193,711,19.9689654624193
50,930.948821513484,729,20.1948821513484
51,904.283031446875,724,18.0283031446875
52,887.102446346224,717,17.0102446346224
53,887.102446346224,717,17.0102446346224
54,874.853271550037,705,16.9853271550037
55,890.366544146222,707,18.3366544146222
56,875.275305063527,695,18.0275305063527
57,815.060289334218,652,16.3060289334218
58,803.807488904448,639,16.4807488904448
59,818.204974038865,653,16.5204974038865
60,818.801340174599,655,16.3801340174599
61,847.482423950505,684,16.3482423950505
62,861.699673698922,687,17.4699673698922
63,863.476385856285,689,17.4476385856285
64,847.476385856285,673,17.4476385856285
65,847.476385856285,673,17.4476385856285
66,844.611089957292,670,17.4611089957292
67,857.720530395941,673,18.4720530395941
68,858.617751848877,672,18.6617751848877
69,823.303676950619,636,18.7303676950619
70,837.832085798489,653,18.4832085798489
71,837.832085798489,653,18.4832085798489
72,824.135290884679,651,17.3135290884679
73,827.495384491931,655,17.2495384491931
74,821.087125840058,649,17.2087125840058
75,821.577884853379,649,17.2577884853379
76,839.558233663524,664,17.5558233663524
77,830.12579937398,656,17.412579937398
78,838.80284409487,665,17.380284409487
79,837.990982653603,664,17.3990982653603
80,844.990982653603,671,17.3990982653603
81,840.992819814733,669,17.1992819814733
82,827.267995614529,653,17.4267995614529
83,841.446541245019,664,17.7446541245019
84,841.446541245019,664,17.7446541245019
85,846.42870142331,669,17.742870142331
86,861.980845369189,686,17.5980845369189
87,857.411823572832,684,17.3411823572832
88,851.260758149411,677,17.4260758149411
89,823.635827390538,663,16.0635827390538
90,844.030443707058,673,17.1030443707058
91,835.921615793382,661,17.4921615793382
92,828.919774377514,651,17.7919774377514
93,841.919774377514,664,17.7919774377514
94,825.929978295176,663,16.2929978295176
95,806.219041851139,654,15.2219041851139
96,801.153769221914,648,15.3153769221914
97,810.153769221914,657,15.3153769221914
98,810.153769221914,657,15.3153769221914
99,794.153769221914,641,15.3153769221914
100,796.027148728218,642,15.4027148728218
101,830.160988520676,660,17.0160988520676
102,830.160988520676,660,17.0160988520676
103,837.475931721108,668,16.9475931721108
104,793.638963746679,626,16.7638963746679
105,792.638963746679,625,16.7638963746679
106,787.100689074502,620,16.7100689074502
107,796.963391808151,640,15.6963391808151
108,796.119212346277,637,15.9119212346277
109,777.760502722655,619,15.8760502722655
110,797.282714897785,627,17.0282714897785
111,797.282714897785,627,17.0282714897785
112,802.294933666877,632,17.0294933666877
113,796.531180429144,615,18.1531180429144
114,807.678489220855,612,19.5678489220855
115,805.287870728161,611,19.4287870728161
116,807.484505417777,613,19.4484505417777
117,809.493251473441,617,19.2493251473441
118,822.559285015138,616,20.6559285015138
119,871.709430407428,662,20.9709430407428
120,862.48410036785,653,20.948410036785
121,868.304788752819,668,20.0304788752819
122,877.128446086515,666,21.1128446086515
123,870.236246156611,661,20.9236246156611
124,882.602159725812,673,20.9602159725812
125,893.880588533709,684,20.9880588533709
126,880.495432044818,683,19.7495432044818
127,878.937432735444,680,19.8937432735444
128,893.341944616448,695,19.8341944616448
129,895.409275179191,697,19.8409275179191
130,908.297388300382,710,19.8297388300382
131,892.479127244898,704,18.8479127244898
132,905.885544967863,716,18.9885544967863
133,920.432439273153,718,20.2432439273153
134,935.169514383166,732,20.3169514383166
135,935.169514383166,732,20.3169514383166
136,910.372116692045,708,20.2372116692045
137,866.09279594145,666,20.009279594145
138,862.09279594145,662,20.009279594145
139,853.973872835452,657,19.6973872835452
140,840.20112400423,654,18.620112400423
141,840.20112400423,654,18.620112400423
142,831.502371450371,657,17.4502371450371
143,840.625265067392,656,18.4625265067392
144,898.137253432159,700,19.8137253432159
145,904.16522824933,703,20.116522824933
146,907.761411913755,700,20.7761411913755
147,884.761411913755,677,20.7761411913755
148,870.333235436391,674,19.6333235436391
149,870.333235436391,674,19.6333235436391
150,855.779992181169,660,19.5779992181169
151,874.293490772381,690,18.4293490772381
152,893.871604148367,697,19.6871604148367
153,893.505183995308,716,17.7505183995308
154,871.723044113382,684,18.7723044113382
155,872.827263755541,683,18.9827263755541
156,872.61284941694,683,18.961284941694
157,869.020719788261,677,19.2020719788261
158,868.471945738519,676,19.2471945738519
159,868.471945738519,676,19.2471945738519
160,859.471945738519,667,19.2471945738519
161,858.005745272319,666,19.2005745272319
162,864.005745272319,672,19.2005745272319
163,878.005745272319,686,19.2005745272319
164,894.005745272319,702,19.2005745272319
165,892.005745272319,700,19.2005745272319
166,892.005745272319,700,19.2005745272319
167,891.188465864598,688,20.3188465864598
168,891.188465864598,688,20.3188465864598
169,877.492004476189,674,20.3492004476189
170,905.880186490097,712,19.3880186490097
171,899.5875529493,704,19.55875529493
172,899.366750157679,704,19.5366750157679
173,884.366750157679,689,19.5366750157679
174,915.96329148214,721,19.496329148214
175,940.780585467495,747,19.3780585467495
176,902.228575909258,700,20.2228575909258
177,907.530072805052,704,20.3530072805052
178,917.962660188434,717,20.0962660188435
179,903.311155005669,716,18.7311155005669
180,879.644064170998,708,17.1644064170998
181,860.140712863678,688,17.2140712863678
182,858.187543129527,686,17.2187543129527
183,887.560182191943,714,17.3560182191943
184,907.77143004371,722,18.577143004371
185,864.045564544891,675,18.9045564544891
186,886.667326682679,687,19.9667326682679
187,903.368449631138,693,21.0368449631138
188,906.477072946945,685,22.1477072946945
189,947.723988694884,714,23.3723988694884
