"GEOID20","assignment"
"37025012-12",6
"37025012-11",6
"37025012-10",6
"3700300T2T3",34
"3712500EKWD",27
"371370005AP",44
"3704300TUSQ",1
"37191000001",43
"3715900019A",20
"370510G3A-2",28
"37167000022",5
"370510G3A-1",28
"37167000021",5
"3700100003S",47
"37115GRAPEV",3
"37167000020",5
"37183004-05",48
"37125000WND",27
"37191000029",43
"37183004-04",48
"3700100003N",47
"37191000028",43
"37183004-03",48
"37191000027",43
"370210044.1",32
"37183004-02",48
"37191000026",43
"37183004-01",48
"37167000028",5
"37191000024",43
"3716300CLNE",49
"37167000027",5
"37167000026",5
"37167000025",5
"3700100003W",47
"37167000024",5
"37167000023",5
"37025012-03",6
"370810NWASH",45
"37023000066",17
"37023000065",17
"37123000STA",5
"37023000064",17
"37023000062",17
"37025012-09",6
"37147001501",16
"37025012-08",6
"37025012-06",6
"37025012-05",6
"37025012-04",6
"37147001509",16
"37147001507",16
"37147001506",16
"37191000018",43
"37191000017",43
"37023000070",17
"3714100LT18",49
"37191000016",43
"3712700P06A",30
"37147001503",16
"37191000015",43
"37191000014",43
"37067000405",7
"37191000013",43
"37067000404",40
"3712500WKWD",27
"3707700EAOX",14
"37067000403",40
"37067000402",40
"37067000401",7
"3713300HN14",33
"37175000TC1",32
"3703100ATSL",44
"371150SANDY",3
"37175000TC7",32
"3719700EBND",38
"37191000023",43
"37191000022",43
"37191000021",43
"3703100MASM",44
"3712700P05A",30
"370970000CD",20
"3719905-GRE",3
"3708700BE56",1
"371570000IR",14
"3719700DCRK",38
"370210050.1",11
"370970000CS",38
"3706100KENA",49
"37001000011",47
"37081000RC2",45
"37081000RC1",45
"3710900LS12",34
"371170000BG",16
"370210022.2",11
"3712700P08A",30
"371490TR123",3
"37001000013",47
"37125000BEN",27
"3703100BFT2",44
"3703100BFT1",44
"3710900LB34",34
"3708300CONC",46
"3705100LR63",28
"3705500KTHK",29
"370970000FT",20
"37001000001",47
"3708100H29B",8
"3716300GIDD",49
"3708100H29A",8
"37005000004",38
"3712700P07A",30
"37005000001",38
"37001000007",47
"370030000B1",34
"37001000005",47
"37025001-02",6
"37001000004",47
"37001000002",47
"370970000EM",38
"3719700SLIB",38
"37025001-08",6
"37025001-07",6
"370030000B2",34
"37025001-04",6
"37125000EWD",27
"37143BETHEL",29
"3719300113A",38
"370970DV2-A",20
"3708500PR16",4
"370070WADES",5
"3719903-EGY",3
"37155000041",19
"37155000040",19
"3703100BOGU",44
"3714500HLWY",14
"370970DV2-B",20
"37183016-06",22
"37183016-05",22
"37183016-04",22
"37183016-03",22
"37183016-02",2
"37183016-01",2
"3708500PR01",4
"370210041.1",11
"3703100IBSP",44
"3708500PR08",22
"3708500PR07",4
"37155000034",19
"37155000033",19
"3719908-CRA",3
"3703100CISL",44
"37155000030",19
"370830BUTWD",46
"37131SEABOA",46
"37025001-11",6
"37025001-10",6
"370210019.1",11
"37155000039",19
"37155000038",19
"37057000088",50
"37155000037",19
"37155000036",19
"37155000035",19
"37057000084",15
"3700700GULL",5
"37057000082",15
"3719300115A",38
"3704700P02B",18
"37057000076",50
"37057000074",50
"37057000072",50
"37147001101",16
"370810MON2B",45
"37057000070",50
"370810MON2A",45
"371170000HS",16
"37183016-09",22
"37183016-07",22
"37057000078",15
"3714500WDSD",14
"371170000HM",16
"3704700P01A",18
"37125000VSS",27
"3707500WEST",1
"3714701508B",16
"3714701508A",16
"37037000085",27
"37183016-11",2
"37183016-10",2
"3718100HTOP",46
"3715500005A",19
"371170000GR",16
"3705500CHCA",29
"371170000GN",16
"370210063.1",11
"3700500006A",38
"37051SL78-3",4
"371050000D2",27
"371050000D1",27
"37037000075",41
"37037000078",41
"3714701507B",16
"37065001401",30
"37099000CAN",1
"3703300ANDE",14
"37099000CAS",1
"371050000C2",27
"371370002OT",44
"371050000C1",27
"3707700OKHL",14
"37097000ST5",20
"37097000ST4",20
"37097000ST3",20
"37097000ST2",20
"37097000ST1",20
"3713300NM13",33
"37183005-08",48
"37183005-07",41
"37097000ST6",20
"371190238.1",37
"3707900WALS",43
"37083000HOL",46
"371050000E1",27
"370550000MH",29
"370450MULLS",39
"37183009-02",2
"3714100SC13",49
"37183009-01",2
"371050000E2",27
"3708100H19A",8
"37183005-06",41
"37125000WAB",27
"37183005-05",48
"37183005-03",48
"37183005-01",41
"37183009-03",2
"3714701504B",16
"3714701504A",16
"3708100H19B",8
"370830RINGW",46
"37181000EH1",46
"3719700BNVL",38
"371170000CR",16
"3705100CC17",4
"3705100CC16",4
"3705100CC15",28
"3705100CC14",28
"3705100CC13",4
"37119000207",37
"3705100CC12",28
"37119000206",37
"37119000205",23
"3705100CC10",28
"37119000203",42
"37119000202",37
"37119000201",42
"37119000200",9
"3705100CC19",4
"3705100CC18",28
"371010PR31B",10
"371010PR31A",10
"37119000209",37
"37119000208",37
"3705100LI65",4
"370830FAUCT",46
"37025008-00",5
"370210028.1",11
"37065000501",30
"3705100CC06",28
"3705100CC05",4
"3712700P20A",30
"3705100CC04",4
"3705100CC03",28
"370210015.1",32
"3707700WOEL",14
"37081000OR2",7
"3705100CC01",28
"37081000OR1",7
"3707700CRDM",14
"3707700CRDL",14
"3705100CC08",28
"3708500PR32",22
"3705100CC07",28
"3708500PR31",4
"37119000221",42
"37119000220",42
"37083000HPR",46
"371050000B2",27
"371050000B1",27
"37025004-13",6
"370810000GR",45
"370130SURBA",44
"37025004-12",6
"37119000229",26
"3705100CC34",28
"37025004-11",6
"37119000228",26
"3705100CC33",28
"37119000227",31
"3705100CC32",28
"37119000226",31
"37119000225",31
"37119000224",9
"3708500PR25",10
"3708500PR24",10
"37119000222",37
"3708500PR23",4
"371290000WB",25
"3708500PR20",4
"3714701505B",16
"370890000SM",32
"3714100SP15",49
"3714701505A",16
"371870000P2",29
"3708500PR29",10
"371870000P1",29
"3708500PR28",22
"3703900GCRK",1
"3708500PR26",4
"370890000SW",32
"37115REVERE",3
"371510000PR",50
"37119000210",37
"3705100CC27",28
"371050000A2",27
"3705100CC26",28
"371050000A1",27
"37025004-03",6
"3705100CC25",28
"3705100CC24",28
"37025004-01",6
"37119000218",42
"371870000P3",29
"37119000217",31
"37119000216",42
"3705100CC21",4
"37119000215",31
"37119000214",37
"37119000213",23
"37045KINGST",39
"37119000212",23
"37119000211",37
"37025004-09",6
"370890000RR",32
"37025004-08",6
"3705100CC29",28
"37065001001",30
"37119000219",42
"3710900BS26",34
"3705100CC31",28
"370210058.1",11
"37173000BC2",1
"370890000SB",32
"37173000BC1",1
"370890000SE",32
"3704300BRAS",1
"371510000SE",50
"370210006.1",11
"37055000WAN",29
"37095000OCK",29
"3700300000M",34
"371810000CC",46
"371510000SO",50
"3700300000W",34
"3703900HOTH",1
"3704500KM-S",39
"3704500KM-N",39
"3705100G11B",4
"371510000RN",50
"371510000RM",50
"37107000PH2",43
"37107000PH1",43
"3701900010B",18
"37183012-02",22
"37183012-01",22
"371110MAR-5",3
"371110MAR-4",3
"371110MAR-3",3
"371110MAR-2",3
"371110MAR-1",3
"370130WASH4",16
"370130WASH2",16
"370130WASH1",16
"3713300CR07",33
"3700300000E",34
"3708900HV-3",32
"3708900HV-2",32
"37125000CAR",27
"3708900HV-1",32
"37125000CAM",27
"370210001.1",11
"370890000NM",32
"370910000M2",29
"370890000NW",32
"370910000M1",29
"3707900HOOK",43
"370210049.1",11
"3707900MAUR",43
"370910000ML",29
"37179000021",24
"37081000GIB",45
"37065000102",30
"37065000101",16
"370210036.1",11
"3703300MILT",14
"371510000LC",50
"37179000027",5
"371510000LB",47
"3710900TA37",34
"37179000026",24
"37179000025",24
"37179000024",24
"37067000504",7
"371150BEECH",3
"37179000023",24
"37067000503",7
"37179000022",24
"37067000502",7
"37065000104",30
"37067000501",7
"37065000103",30
"371510000NM",50
"37183012-09",22
"37183012-08",22
"37099000GLV",1
"37183012-07",22
"3700300G1G2",34
"37183012-06",22
"37183012-05",22
"37183012-04",22
"37067000507",7
"37067000506",36
"3706100CYCK",49
"370890000RG",32
"37067000505",36
"371370001RB",44
"3706100CHAR",49
"37179000010",24
"37099000CFK",1
"37179000018",24
"37011000002",3
"37011000001",3
"37179000016",24
"371870000LM",29
"370890000PV",32
